seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,1,5,5,6,700,4.1667,0.233
2,0,0,5,1,697,4.1488,0.132
3,0,0,5,1,707,4.2083,0.147
4,0,0,5,1,699,4.1607,0.132
5,0,0,5,1,691,4.1131,0.127
6,0,0,5,1,724,4.3095,0.131
7,0,0,5,1,712,4.2381,0.123
8,0,0,5,1,702,4.1786,0.126
9,0,0,5,1,684,4.0714,0.125
10,0,0,5,1,725,4.3155,0.125
11,0,0,5,1,713,4.2440,0.128
12,0,0,5,1,722,4.2976,0.124
13,0,0,5,1,675,4.0179,0.112
14,0,0,5,1,673,4.0060,0.115
15,0,0,5,1,731,4.3512,0.138
16,0,0,5,1,715,4.2560,0.125
17,0,0,5,1,734,4.3690,0.119
18,0,0,5,1,711,4.2321,0.117
19,0,0,5,1,708,4.2143,0.121
20,0,0,5,1,679,4.0417,0.122
21,0,0,5,1,716,4.2619,0.126
22,0,0,5,1,701,4.1726,0.123
23,0,0,5,1,665,3.9583,0.112
24,0,0,5,1,718,4.2738,0.120
25,0,0,5,1,722,4.2976,0.121
26,0,0,5,1,692,4.1190,0.119
27,0,0,5,1,705,4.1964,0.122
28,0,0,5,1,687,4.0893,0.111
29,0,0,5,1,718,4.2738,0.116
30,0,0,5,1,716,4.2619,0.121
31,0,0,5,1,694,4.1310,0.116
32,0,0,5,1,711,4.2321,0.115
33,0,0,5,1,686,4.0833,0.119
34,0,0,5,1,679,4.0417,0.113
35,0,0,5,1,714,4.2500,0.119
36,0,0,5,1,676,4.0238,0.114
37,0,0,5,1,705,4.1964,0.120
38,0,0,5,1,686,4.0833,0.124
39,0,0,5,1,702,4.1786,0.122
40,0,0,5,1,701,4.1726,0.121
41,0,0,5,1,707,4.2083,0.124
42,0,0,5,1,696,4.1429,0.117
43,0,0,5,1,690,4.1071,0.116
44,0,0,5,1,712,4.2381,0.120
45,0,0,5,1,695,4.1369,0.125
46,0,0,5,1,720,4.2857,0.115
47,0,0,5,1,678,4.0357,0.118
48,0,0,5,1,689,4.1012,0.116
49,0,0,5,1,711,4.2321,0.127
50,0,0,5,1,707,4.2083,0.130
51,0,0,5,1,707,4.2083,0.120
52,0,0,5,1,699,4.1607,0.117
53,0,0,5,1,728,4.3333,0.121
54,0,0,5,1,721,4.2917,0.115
55,0,0,5,1,716,4.2619,0.118
56,0,0,5,1,685,4.0774,0.118
57,0,0,5,1,710,4.2262,0.113
58,0,0,5,1,706,4.2024,0.115
59,0,0,5,1,711,4.2321,0.113
60,0,0,5,1,697,4.1488,0.115
61,0,0,5,1,698,4.1548,0.117
62,0,0,5,1,712,4.2381,0.118
63,0,0,5,1,664,3.9524,0.115
64,0,0,5,1,713,4.2440,0.132
65,0,0,5,1,708,4.2143,0.118
66,0,0,5,1,704,4.1905,0.117
67,0,0,5,1,724,4.3095,0.125
68,0,0,5,1,658,3.9167,0.114
69,0,0,5,1,719,4.2798,0.120
70,0,0,5,1,720,4.2857,0.122
71,0,0,5,1,729,4.3393,0.115
72,0,0,5,1,702,4.1786,0.114
73,0,0,5,1,687,4.0893,0.113
74,0,0,5,1,714,4.2500,0.117
75,0,0,5,1,701,4.1726,0.118
76,0,0,5,1,711,4.2321,0.115
77,0,0,5,1,698,4.1548,0.127
78,0,0,5,1,694,4.1310,0.124
79,0,0,5,1,659,3.9226,0.113
80,0,0,5,1,688,4.0952,0.172
81,0,0,5,1,697,4.1488,0.119
82,0,0,5,1,688,4.0952,0.117
83,0,0,5,1,722,4.2976,0.123
84,0,0,5,1,704,4.1905,0.121
85,0,0,5,1,698,4.1548,0.121
86,0,0,5,1,698,4.1548,0.117
87,0,0,5,1,712,4.2381,0.121
88,0,0,5,1,736,4.3810,0.118
89,0,0,5,1,686,4.0833,0.115
90,0,0,5,1,709,4.2202,0.114
91,0,0,5,1,661,3.9345,0.109
92,0,0,5,1,711,4.2321,0.119
93,0,0,5,1,705,4.1964,0.114
94,0,0,5,1,723,4.3036,0.128
95,0,0,5,1,699,4.1607,0.122
96,0,0,5,1,710,4.2262,0.116
97,0,0,5,1,711,4.2321,0.126
98,0,0,5,1,658,3.9167,0.113
99,0,0,5,1,664,3.9524,0.121
100,0,0,5,1,731,4.3512,0.124
101,0,0,5,1,689,4.1012,0.125
