seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,1,5,5,6,606,3.6071,0.164
2,0,0,5,1,582,3.4643,0.142
3,0,0,5,1,563,3.3512,0.108
4,0,0,5,1,584,3.4762,0.115
5,0,0,5,1,597,3.5536,0.114
6,0,0,5,1,609,3.6250,0.125
7,0,0,5,1,621,3.6964,0.120
8,0,0,5,1,597,3.5536,0.107
9,0,0,5,1,621,3.6964,0.112
10,0,0,5,1,598,3.5595,0.113
11,0,0,5,1,597,3.5536,0.117
12,0,0,5,1,598,3.5595,0.123
13,0,0,5,1,614,3.6548,0.111
14,0,0,5,1,595,3.5417,0.109
15,0,0,5,1,573,3.4107,0.103
16,0,0,5,1,606,3.6071,0.114
17,0,0,5,1,642,3.8214,0.113
18,0,0,5,1,615,3.6607,0.111
19,0,0,5,1,606,3.6071,0.107
20,0,0,5,1,600,3.5714,0.106
21,0,0,5,1,625,3.7202,0.121
22,0,0,5,1,605,3.6012,0.117
23,0,0,5,1,567,3.3750,0.107
24,0,0,5,1,583,3.4702,0.104
25,0,0,5,1,593,3.5298,0.113
26,0,0,5,1,567,3.3750,0.113
27,0,0,5,1,585,3.4821,0.103
28,0,0,5,1,583,3.4702,0.108
29,0,0,5,1,571,3.3988,0.102
30,0,0,5,1,597,3.5536,0.105
31,0,0,5,1,602,3.5833,0.109
32,0,0,5,1,602,3.5833,0.111
33,0,0,5,1,577,3.4345,0.102
34,0,0,5,1,600,3.5714,0.105
35,0,0,5,1,593,3.5298,0.104
36,0,0,5,1,625,3.7202,0.106
37,0,0,5,1,588,3.5000,0.106
38,0,0,5,1,601,3.5774,0.102
39,0,0,5,1,618,3.6786,0.106
40,0,0,5,1,616,3.6667,0.111
41,0,0,5,1,598,3.5595,0.107
42,0,0,5,1,580,3.4524,0.107
43,0,0,5,1,613,3.6488,0.108
44,0,0,5,1,600,3.5714,0.105
45,0,0,5,1,597,3.5536,0.108
46,0,0,5,1,597,3.5536,0.105
47,0,0,5,1,596,3.5476,0.106
48,0,0,5,1,612,3.6429,0.109
49,0,0,5,1,616,3.6667,0.106
50,0,0,5,1,579,3.4464,0.105
51,0,0,5,1,580,3.4524,0.106
52,0,0,5,1,605,3.6012,0.112
53,0,0,5,1,604,3.5952,0.109
54,0,0,5,1,618,3.6786,0.108
55,0,0,5,1,610,3.6310,0.111
56,0,0,5,1,630,3.7500,0.110
57,0,0,5,1,619,3.6845,0.106
58,0,0,5,1,619,3.6845,0.107
59,0,0,5,1,593,3.5298,0.107
60,0,0,5,1,608,3.6190,0.109
61,0,0,5,1,598,3.5595,0.103
62,0,0,5,1,566,3.3690,0.107
63,0,0,5,1,586,3.4881,0.103
64,0,0,5,1,601,3.5774,0.104
65,0,0,5,1,615,3.6607,0.110
66,0,0,5,1,622,3.7024,0.108
67,0,0,5,1,592,3.5238,0.109
68,0,0,5,1,593,3.5298,0.112
69,0,0,5,1,587,3.4940,0.103
70,0,0,5,1,604,3.5952,0.104
71,0,0,5,1,582,3.4643,0.104
72,0,0,5,1,584,3.4762,0.099
73,0,0,5,1,582,3.4643,0.105
74,0,0,5,1,596,3.5476,0.102
75,0,0,5,1,576,3.4286,0.111
76,0,0,5,1,606,3.6071,0.106
77,0,0,5,1,594,3.5357,0.101
78,0,0,5,1,614,3.6548,0.106
79,0,0,5,1,606,3.6071,0.104
80,0,0,5,1,560,3.3333,0.100
81,0,0,5,1,613,3.6488,0.108
82,0,0,5,1,568,3.3810,0.106
83,0,0,5,1,598,3.5595,0.111
84,0,0,5,1,581,3.4583,0.109
85,0,0,5,1,592,3.5238,0.108
86,0,0,5,1,589,3.5060,0.103
87,0,0,5,1,605,3.6012,0.103
88,0,0,5,1,588,3.5000,0.110
89,0,0,5,1,611,3.6369,0.111
90,0,0,5,1,589,3.5060,0.106
91,0,0,5,1,576,3.4286,0.105
92,0,0,5,1,543,3.2321,0.102
93,0,0,5,1,600,3.5714,0.103
94,0,0,5,1,611,3.6369,0.110
95,0,0,5,1,584,3.4762,0.112
96,0,0,5,1,601,3.5774,0.106
97,0,0,5,1,600,3.5714,0.108
98,0,0,5,1,605,3.6012,0.108
99,0,0,5,1,558,3.3214,0.103
100,0,0,5,1,611,3.6369,0.108
101,0,0,5,1,576,3.4286,0.106
