seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,1,5,5,6,602,3.5833,0.095
2,0,0,5,1,599,3.5655,0.060
3,0,0,5,1,538,3.2024,0.047
4,0,0,5,1,542,3.2262,0.055
5,0,0,5,1,542,3.2262,0.048
6,0,0,5,1,580,3.4524,0.053
7,0,0,5,1,551,3.2798,0.049
8,0,0,5,1,542,3.2262,0.053
9,0,0,5,1,556,3.3095,0.053
10,0,0,5,1,613,3.6488,0.065
11,0,0,5,1,580,3.4524,0.056
12,0,0,5,1,611,3.6369,0.059
13,0,0,5,1,554,3.2976,0.052
14,0,0,5,1,543,3.2321,0.050
15,0,0,5,1,563,3.3512,0.055
16,0,0,5,1,591,3.5179,0.054
17,0,0,5,1,545,3.2440,0.053
18,0,0,5,1,617,3.6726,0.061
19,0,0,5,1,568,3.3810,0.057
20,0,0,5,1,509,3.0298,0.046
21,0,0,5,1,579,3.4464,0.055
22,0,0,5,1,560,3.3333,0.053
23,0,0,5,1,550,3.2738,0.052
24,0,0,5,1,562,3.3452,0.055
25,0,0,5,1,597,3.5536,0.059
26,0,0,5,1,595,3.5417,0.064
27,0,0,5,1,546,3.2500,0.058
28,0,0,5,1,585,3.4821,0.061
29,0,0,5,1,526,3.1310,0.052
30,0,0,5,1,593,3.5298,0.058
31,0,0,5,1,598,3.5595,0.059
32,0,0,5,1,618,3.6786,0.061
33,0,0,5,1,541,3.2202,0.053
34,0,0,5,1,567,3.3750,0.053
35,0,0,5,1,572,3.4048,0.052
36,0,0,5,1,580,3.4524,0.054
37,0,0,5,1,597,3.5536,0.059
38,0,0,5,1,547,3.2560,0.051
39,0,0,5,1,567,3.3750,0.054
40,0,0,5,1,572,3.4048,0.055
41,0,0,5,1,578,3.4405,0.054
42,0,0,5,1,573,3.4107,0.053
43,0,0,5,1,541,3.2202,0.051
44,0,0,5,1,579,3.4464,0.054
45,0,0,5,1,570,3.3929,0.053
46,0,0,5,1,576,3.4286,0.055
47,0,0,5,1,562,3.3452,0.051
48,0,0,5,1,590,3.5119,0.057
49,0,0,5,1,577,3.4345,0.055
50,0,0,5,1,558,3.3214,0.052
51,0,0,5,1,570,3.3929,0.055
52,0,0,5,1,564,3.3571,0.054
53,0,0,5,1,628,3.7381,0.061
54,0,0,5,1,538,3.2024,0.051
55,0,0,5,1,564,3.3571,0.053
56,0,0,5,1,557,3.3155,0.068
57,0,0,5,1,568,3.3810,0.055
58,0,0,5,1,563,3.3512,0.053
59,0,0,5,1,549,3.2679,0.051
60,0,0,5,1,584,3.4762,0.057
61,0,0,5,1,550,3.2738,0.054
62,0,0,5,1,553,3.2917,0.054
63,0,0,5,1,538,3.2024,0.051
64,0,0,5,1,564,3.3571,0.053
65,0,0,5,1,564,3.3571,0.054
66,0,0,5,1,565,3.3631,0.057
67,0,0,5,1,577,3.4345,0.055
68,0,0,5,1,543,3.2321,0.052
69,0,0,5,1,579,3.4464,0.065
70,0,0,5,1,567,3.3750,0.063
71,0,0,5,1,550,3.2738,0.059
72,0,0,5,1,546,3.2500,0.052
73,0,0,5,1,559,3.3274,0.053
74,0,0,5,1,559,3.3274,0.053
75,0,0,5,1,563,3.3512,0.055
76,0,0,5,1,554,3.2976,0.053
77,0,0,5,1,553,3.2917,0.168
78,0,0,5,1,606,3.6071,0.057
79,0,0,5,1,538,3.2024,0.051
80,0,0,5,1,570,3.3929,0.057
81,0,0,5,1,585,3.4821,0.060
82,0,0,5,1,591,3.5179,0.062
83,0,0,5,1,604,3.5952,0.060
84,0,0,5,1,586,3.4881,0.066
85,0,0,5,1,587,3.4940,0.057
86,0,0,5,1,565,3.3631,0.055
87,0,0,5,1,557,3.3155,0.055
88,0,0,5,1,594,3.5357,0.059
89,0,0,5,1,556,3.3095,0.053
90,0,0,5,1,571,3.3988,0.056
91,0,0,5,1,555,3.3036,0.052
92,0,0,5,1,575,3.4226,0.056
93,0,0,5,1,602,3.5833,0.058
94,0,0,5,1,552,3.2857,0.054
95,0,0,5,1,558,3.3214,0.054
96,0,0,5,1,558,3.3214,0.051
97,0,0,5,1,566,3.3690,0.055
98,0,0,5,1,551,3.2798,0.051
99,0,0,5,1,568,3.3810,0.056
100,0,0,5,1,591,3.5179,0.057
101,0,0,5,1,544,3.2381,0.054
