seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,1,2000,2000,2000,56,0.3333,60.274
2,1,2000,4000,2000,49,0.2917,52.656
3,1,2000,6000,2000,541,3.2202,311.196
4,1,2000,8000,2000,0,0.0000,22.938
5,1,2000,10000,2000,0,0.0000,65.210
6,1,2000,12000,2000,0,0.0000,101.750
7,1,2000,14000,2000,0,0.0000,23.373
8,1,1288,15288,1289,653,3.8869,39.466
9,0,0,15288,1,680,4.0476,0.371
10,0,0,15288,1,701,4.1726,0.423
11,0,0,15288,1,677,4.0298,0.359
12,0,0,15288,1,702,4.1786,0.409
13,0,0,15288,1,656,3.9048,0.463
14,0,0,15288,1,646,3.8452,0.407
15,0,0,15288,1,677,4.0298,0.378
16,0,0,15288,1,705,4.1964,0.417
17,0,0,15288,1,653,3.8869,0.412
18,0,0,15288,1,701,4.1726,0.763
19,0,0,15288,1,662,3.9405,0.490
20,0,0,15288,1,593,3.5298,0.393
21,0,0,15288,1,658,3.9167,0.519
22,0,0,15288,1,655,3.8988,0.643
23,0,0,15288,1,646,3.8452,0.419
24,0,0,15288,1,687,4.0893,0.495
25,0,0,15288,1,701,4.1726,0.547
26,0,0,15288,1,694,4.1310,0.721
27,0,0,15288,1,635,3.7798,0.481
28,0,0,15288,1,683,4.0655,0.473
29,0,0,15288,1,623,3.7083,0.315
30,0,0,15288,1,690,4.1071,0.369
31,0,0,15288,1,698,4.1548,0.376
32,0,0,15288,1,736,4.3810,0.387
33,0,0,15288,1,637,3.7917,0.333
34,0,0,15288,1,656,3.9048,0.333
35,0,0,15288,1,669,3.9821,0.336
36,0,0,15288,1,678,4.0357,0.363
37,0,0,15288,1,682,4.0595,0.382
38,0,0,15288,1,632,3.7619,0.335
39,0,0,15288,1,679,4.0417,0.392
40,0,0,15288,1,677,4.0298,0.382
41,0,0,15288,1,668,3.9762,0.377
42,0,0,15288,1,667,3.9702,0.364
43,0,0,15288,1,644,3.8333,0.362
44,0,0,15288,1,670,3.9881,0.410
45,0,0,15288,1,669,3.9821,0.468
46,0,0,15288,1,669,3.9821,0.420
47,0,0,15288,1,657,3.9107,0.391
48,0,0,15288,1,675,4.0179,0.547
49,0,0,15288,1,701,4.1726,0.457
50,0,0,15288,1,625,3.7202,0.386
51,0,0,15288,1,661,3.9345,0.661
52,0,0,15288,1,660,3.9286,0.459
53,0,0,15288,1,723,4.3036,0.436
54,0,0,15288,1,633,3.7679,0.339
55,0,0,15288,1,655,3.8988,0.382
56,0,0,15288,1,664,3.9524,0.408
57,0,0,15288,1,665,3.9583,0.363
58,0,0,15288,1,668,3.9762,0.378
59,0,0,15288,1,649,3.8631,0.361
60,0,0,15288,1,681,4.0536,0.382
61,0,0,15288,1,663,3.9464,0.370
62,0,0,15288,1,639,3.8036,0.379
63,0,0,15288,1,648,3.8571,0.380
64,0,0,15288,1,662,3.9405,0.396
65,0,0,15288,1,670,3.9881,0.445
66,0,0,15288,1,664,3.9524,0.414
67,0,0,15288,1,687,4.0893,0.400
68,0,0,15288,1,638,3.7976,0.356
69,0,0,15288,1,688,4.0952,0.484
70,0,0,15288,1,659,3.9226,0.465
71,0,0,15288,1,656,3.9048,0.625
72,0,0,15288,1,651,3.8750,0.477
73,0,0,15288,1,646,3.8452,0.537
74,0,0,15288,1,641,3.8155,0.448
75,0,0,15288,1,654,3.8929,0.532
76,0,0,15288,1,663,3.9464,0.447
77,0,0,15288,1,652,3.8810,0.533
78,0,0,15288,1,700,4.1667,0.467
79,0,0,15288,1,632,3.7619,0.508
80,0,0,15288,1,685,4.0774,0.427
81,0,0,15288,1,674,4.0119,0.375
82,0,0,15288,1,676,4.0238,0.388
83,0,0,15288,1,713,4.2440,0.416
84,0,0,15288,1,688,4.0952,0.387
85,0,0,15288,1,677,4.0298,0.388
86,0,0,15288,1,661,3.9345,0.368
87,0,0,15288,1,659,3.9226,0.372
88,0,0,15288,1,717,4.2679,0.432
89,0,0,15288,1,663,3.9464,0.410
90,0,0,15288,1,661,3.9345,0.386
91,0,0,15288,1,689,4.1012,0.412
92,0,0,15288,1,672,4.0000,0.383
93,0,0,15288,1,704,4.1905,0.396
94,0,0,15288,1,665,3.9583,0.367
95,0,0,15288,1,665,3.9583,0.409
96,0,0,15288,1,649,3.8631,0.619
97,0,0,15288,1,664,3.9524,0.533
98,0,0,15288,1,635,3.7798,0.489
99,0,0,15288,1,672,4.0000,0.486
100,0,0,15288,1,678,4.0357,0.562
101,0,0,15288,1,637,3.7917,0.505
102,0,0,15288,1,664,3.9524,0.493
103,0,0,15288,1,698,4.1548,0.498
104,0,0,15288,1,729,4.3393,0.545
105,0,0,15288,1,657,3.9107,0.422
106,0,0,15288,1,637,3.7917,0.364
107,0,0,15288,1,638,3.7976,0.350
108,0,0,15288,1,667,3.9702,0.365
