seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,avg_wait_time,cpu_time
1,1,22,22,23,967,5.7560,0.6764,1.293
2,1,4,26,5,965,5.7440,0.4927,0.362
3,1,1,27,2,921,5.4821,0.3563,0.134
4,1,4,31,5,898,5.3452,0.4224,0.435
5,1,3,34,4,905,5.3869,0.4187,0.259
6,1,3,37,4,930,5.5357,0.4236,0.232
7,0,0,37,1,904,5.3810,0.3919,0.105
8,0,0,37,1,915,5.4464,0.3600,0.106
9,0,0,37,1,932,5.5476,0.5666,0.110
10,1,8,45,9,952,5.6667,0.7632,0.196
11,1,3,48,4,945,5.6250,0.5666,0.138
12,0,0,48,1,946,5.6310,0.4325,0.111
13,0,0,48,1,886,5.2738,0.3629,0.101
14,0,0,48,1,897,5.3393,0.3522,0.100
15,0,0,48,1,931,5.5417,0.5088,0.104
16,1,3,51,4,930,5.5357,0.3917,0.249
17,0,0,51,1,936,5.5714,0.4807,0.113
18,1,2,53,3,969,5.7679,0.7364,0.175
19,1,15,68,16,911,5.4226,0.3419,0.995
20,0,0,68,1,864,5.1429,0.3242,0.093
21,0,0,68,1,877,5.2202,0.3188,0.095
22,1,1,69,2,881,5.2440,0.3220,0.139
23,0,0,69,1,911,5.4226,0.6075,0.103
24,1,1,70,2,924,5.5000,0.5834,0.164
25,0,0,70,1,954,5.6786,0.4681,0.110
26,0,0,70,1,931,5.5417,0.4022,0.104
27,0,0,70,1,894,5.3214,0.3522,0.098
28,1,1,71,2,898,5.3452,0.4348,0.189
29,0,0,71,1,878,5.2262,0.3274,0.094
30,0,0,71,1,943,5.6131,0.4612,0.106
31,0,0,71,1,959,5.7083,0.4037,0.111
32,0,0,71,1,996,5.9286,0.6561,0.110
33,0,0,71,1,903,5.3750,0.3543,0.090
34,0,0,71,1,882,5.2500,0.3316,0.088
35,1,1,72,2,937,5.5774,0.3904,0.174
36,0,0,72,1,955,5.6845,0.6118,0.105
37,0,0,72,1,920,5.4762,0.5353,0.106
38,0,0,72,1,893,5.3155,0.3124,0.090
39,0,0,72,1,934,5.5595,0.4301,0.100
40,1,6,78,7,943,5.6131,0.4648,0.332
