seed,deadlock_found,new_constraints,total_constraints,iterations,trains_per_hr,cpu_time
1,1,2000,2000,2000,0.3333,58.364
2,1,2000,4000,2000,0.0000,30.486
3,1,2000,6000,2000,2.2321,258.052
4,1,2000,8000,2000,0.0000,24.318
5,1,2000,10000,2000,0.0000,66.635
6,1,2000,11994,2000,0.0000,62.027
7,1,2000,13994,2000,0.0000,36.470
8,1,2000,15994,2000,0.0000,106.699
9,1,2000,17994,2000,0.0000,144.154
10,1,2000,19994,2000,0.0000,127.495
11,1,2000,21994,2000,0.0000,93.173
