seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,1,3,3,4,611,3.6369,0.414
2,0,0,3,1,612,3.6429,0.153
3,1,2,5,3,561,3.3393,0.194
4,0,0,5,1,568,3.3810,0.149
5,0,0,5,1,556,3.3095,0.140
6,0,0,5,1,598,3.5595,0.150
7,0,0,5,1,566,3.3690,0.138
8,0,0,5,1,560,3.3333,0.139
9,1,1,6,2,576,3.4286,0.158
10,1,1,7,2,615,3.6607,0.185
11,1,2,9,3,604,3.5952,0.181
12,0,0,9,1,626,3.7262,0.153
13,1,1,10,2,576,3.4286,0.270
14,0,0,10,1,556,3.3095,0.133
15,0,0,10,1,587,3.4940,0.143
16,0,0,10,1,623,3.7083,0.152
17,1,1,11,2,569,3.3869,0.147
18,1,1,12,2,631,3.7560,0.202
19,0,0,12,1,585,3.4821,0.141
20,1,1,13,2,519,3.0893,0.213
21,1,1,14,2,590,3.5119,0.214
22,0,0,14,1,582,3.4643,0.140
23,0,0,14,1,566,3.3690,0.140
24,0,0,14,1,589,3.5060,0.138
25,0,0,14,1,611,3.6369,0.155
26,0,0,14,1,611,3.6369,0.145
27,1,1,15,2,559,3.3274,0.257
28,0,0,15,1,603,3.5893,0.141
29,0,0,15,1,542,3.2262,0.129
30,1,1,16,2,610,3.6310,0.170
31,0,0,16,1,614,3.6548,0.154
32,0,0,16,1,636,3.7857,0.153
33,1,1,17,2,562,3.3452,0.215
34,0,0,17,1,580,3.4524,0.136
35,0,0,17,1,586,3.4881,0.139
36,0,0,17,1,595,3.5417,0.138
37,0,0,17,1,600,3.5714,0.158
38,0,0,17,1,563,3.3512,0.141
39,0,0,17,1,585,3.4821,0.146
40,0,0,17,1,583,3.4702,0.145
41,0,0,17,1,586,3.4881,0.141
42,0,0,17,1,593,3.5298,0.145
43,0,0,17,1,568,3.3810,0.136
44,0,0,17,1,589,3.5060,0.142
45,0,0,17,1,583,3.4702,0.141
46,0,0,17,1,588,3.5000,0.146
47,1,1,18,2,580,3.4524,0.239
48,1,5,23,6,608,3.6190,0.294
49,0,0,23,1,595,3.5417,0.142
50,0,0,23,1,571,3.3988,0.146
51,1,1,24,2,582,3.4643,0.175
52,1,1,25,2,575,3.4226,0.167
53,1,2,27,3,640,3.8095,0.347
54,1,2,29,3,558,3.3214,0.236
55,0,0,29,1,577,3.4345,0.147
56,0,0,29,1,575,3.4226,0.142
57,0,0,29,1,591,3.5179,0.143
58,0,0,29,1,579,3.4464,0.143
59,0,0,29,1,565,3.3631,0.134
60,1,2,31,3,613,3.6488,0.347
61,1,2,33,3,574,3.4167,0.214
62,0,0,33,1,564,3.3571,0.139
63,0,0,33,1,553,3.2917,0.130
64,0,0,33,1,568,3.3810,0.140
65,0,0,33,1,575,3.4226,0.146
66,1,6,39,7,580,3.4524,0.763
67,0,0,39,1,602,3.5833,0.148
68,0,0,39,1,559,3.3274,0.140
69,0,0,39,1,598,3.5595,0.151
70,0,0,39,1,583,3.4702,0.155
71,0,0,39,1,557,3.3155,0.137
72,0,0,39,1,556,3.3095,0.139
73,0,0,39,1,575,3.4226,0.139
74,1,1,40,2,575,3.4226,0.247
75,0,0,40,1,574,3.4167,0.137
76,0,0,40,1,568,3.3810,0.139
77,0,0,40,1,566,3.3690,0.142
78,0,0,40,1,617,3.6726,0.150
79,0,0,40,1,557,3.3155,0.128
80,0,0,40,1,593,3.5298,0.148
81,0,0,40,1,594,3.5357,0.144
82,0,0,40,1,610,3.6310,0.153
83,0,0,40,1,624,3.7143,0.154
84,0,0,40,1,601,3.5774,0.158
85,0,0,40,1,599,3.5655,0.149
86,0,0,40,1,584,3.4762,0.141
87,0,0,40,1,579,3.4464,0.140
88,0,0,40,1,624,3.7143,0.154
89,0,0,40,1,578,3.4405,0.141
90,1,1,41,2,584,3.4762,0.259
91,0,0,41,1,572,3.4048,0.145
92,0,0,41,1,589,3.5060,0.144
93,0,0,41,1,616,3.6667,0.151
94,0,0,41,1,576,3.4286,0.134
95,0,0,41,1,569,3.3869,0.147
96,0,0,41,1,570,3.3929,0.140
97,0,0,41,1,576,3.4286,0.149
98,0,0,41,1,563,3.3512,0.139
99,0,0,41,1,588,3.5000,0.142
100,0,0,41,1,601,3.5774,0.151
101,0,0,41,1,568,3.3810,0.138
102,0,0,41,1,586,3.4881,0.141
103,0,0,41,1,618,3.6786,0.148
104,1,1,42,2,630,3.7500,0.242
105,0,0,42,1,570,3.3929,0.134
106,0,0,42,1,546,3.2500,0.135
107,0,0,42,1,551,3.2798,0.141
108,0,0,42,1,590,3.5119,0.152
109,0,0,42,1,607,3.6131,0.147
110,0,0,42,1,573,3.4107,0.135
111,0,0,42,1,582,3.4643,0.142
112,0,0,42,1,597,3.5536,0.150
113,0,0,42,1,592,3.5238,0.154
114,0,0,42,1,587,3.4940,0.152
115,0,0,42,1,596,3.5476,0.154
116,0,0,42,1,592,3.5238,0.141
117,1,1,43,2,604,3.5952,0.178
118,0,0,43,1,593,3.5298,0.144
119,0,0,43,1,599,3.5655,0.148
120,0,0,43,1,553,3.2917,0.132
121,0,0,43,1,584,3.4762,0.141
122,0,0,43,1,564,3.3571,0.136
123,0,0,43,1,590,3.5119,0.152
124,0,0,43,1,585,3.4821,0.139
125,0,0,43,1,567,3.3750,0.145
126,1,2,45,3,570,3.3929,0.172
127,0,0,45,1,643,3.8274,0.156
128,0,0,45,1,590,3.5119,0.163
129,0,0,45,1,618,3.6786,0.158
130,0,0,45,1,552,3.2857,0.142
131,0,0,45,1,605,3.6012,0.151
132,0,0,45,1,564,3.3571,0.140
133,0,0,45,1,603,3.5893,0.160
134,0,0,45,1,606,3.6071,0.153
135,0,0,45,1,575,3.4226,0.147
136,0,0,45,1,635,3.7798,0.155
137,0,0,45,1,599,3.5655,0.140
138,0,0,45,1,572,3.4048,0.141
139,0,0,45,1,572,3.4048,0.147
140,0,0,45,1,570,3.3929,0.140
141,0,0,45,1,568,3.3810,0.138
142,0,0,45,1,581,3.4583,0.141
143,0,0,45,1,608,3.6190,0.142
144,0,0,45,1,613,3.6488,0.155
145,0,0,45,1,648,3.8571,0.160
146,0,0,45,1,593,3.5298,0.149
147,0,0,45,1,582,3.4643,0.140
148,0,0,45,1,575,3.4226,0.137
149,0,0,45,1,584,3.4762,0.138
150,0,0,45,1,602,3.5833,0.147
151,0,0,45,1,560,3.3333,0.143
152,0,0,45,1,582,3.4643,0.148
153,0,0,45,1,588,3.5000,0.151
154,0,0,45,1,594,3.5357,0.159
155,0,0,45,1,581,3.4583,0.151
156,0,0,45,1,634,3.7738,0.150
157,0,0,45,1,602,3.5833,0.143
158,0,0,45,1,572,3.4048,0.145
159,0,0,45,1,592,3.5238,0.150
160,0,0,45,1,618,3.6786,0.155
161,0,0,45,1,592,3.5238,0.153
162,0,0,45,1,601,3.5774,0.159
163,0,0,45,1,590,3.5119,0.152
164,0,0,45,1,604,3.5952,0.150
165,0,0,45,1,584,3.4762,0.170
166,1,1,46,2,627,3.7321,0.219
167,0,0,46,1,580,3.4524,0.144
168,0,0,46,1,571,3.3988,0.149
169,0,0,46,1,567,3.3750,0.151
170,0,0,46,1,573,3.4107,0.146
171,0,0,46,1,611,3.6369,0.161
172,0,0,46,1,558,3.3214,0.141
173,0,0,46,1,597,3.5536,0.149
174,0,0,46,1,548,3.2619,0.147
175,0,0,46,1,604,3.5952,0.174
176,0,0,46,1,571,3.3988,0.190
177,0,0,46,1,603,3.5893,0.175
178,0,0,46,1,578,3.4405,0.157
179,0,0,46,1,584,3.4762,0.160
180,0,0,46,1,558,3.3214,0.135
181,0,0,46,1,556,3.3095,0.137
182,0,0,46,1,598,3.5595,0.144
183,0,0,46,1,570,3.3929,0.160
184,0,0,46,1,584,3.4762,0.154
185,0,0,46,1,596,3.5476,0.155
186,0,0,46,1,574,3.4167,0.145
