constraint_id,segment_id/occupancy_limit,terminal,front_signal_segment_id,front_signal_head_node_id,min_length,max_length
dl_0,1,,,,,
dl_0,5,West_exit,4,2,0.8,0
dl_0,2,East_exit,3,3,0.8,0
dl_1,1,,,,,
dl_1,5,West_exit,4,2,0.8,0
dl_1,4,West_exit,4,2,0.8,0
dl_1,2,East_exit,2,2,0.8,0
dl_2,1,,,,,
dl_2,5,West_exit,3,2,0.8,0
dl_2,2,East_exit,4,3,0.8,0
dl_3,1,,,,,
dl_3,3,West_exit,3,2,0.8,0
dl_3,5,West_exit,3,2,0.8,0
dl_3,2,East_exit,2,2,0.8,0
dl_4,1,,,,,
dl_4,5,West_exit,5,3,0.8,0
dl_4,2,East_exit,4,3,0.8,0
dl_4,4,East_exit,4,3,0.8,0
dl_5,1,,,,,
dl_5,5,West_exit,5,3,0.8,0
dl_5,3,East_exit,3,3,0.8,0
dl_5,2,East_exit,3,3,0.8,0
dl_6,1,,,,,
dl_6,5,West_exit,5,3,0.8,0
dl_6,2,East_exit,2,2,0.8,0
dl_7,1,,,,,
dl_7,8,West_exit,7,4,0.8,0
dl_7,5,East_exit,6,5,0.8,0
dl_8,1,,,,,
dl_8,8,West_exit,7,4,0.8,0
dl_8,7,West_exit,7,4,0.8,0
dl_8,5,East_exit,5,4,0.8,0
dl_9,1,,,,,
dl_9,8,West_exit,6,4,0.8,0
dl_9,5,East_exit,7,5,0.8,0
dl_10,1,,,,,
dl_10,6,West_exit,6,4,0.8,0
dl_10,8,West_exit,6,4,0.8,0
dl_10,5,East_exit,5,4,0.8,0
dl_11,1,,,,,
dl_11,8,West_exit,8,5,0.8,0
dl_11,5,East_exit,7,5,0.8,0
dl_11,7,East_exit,7,5,0.8,0
dl_12,1,,,,,
dl_12,8,West_exit,8,5,0.8,0
dl_12,6,East_exit,6,5,0.8,0
dl_12,5,East_exit,6,5,0.8,0
dl_13,1,,,,,
dl_13,8,West_exit,8,5,0.8,0
dl_13,5,East_exit,5,4,0.8,0
dl_14,1,,,,,
dl_14,3,East_exit,3,3,0.8,0
dl_14,2,East_exit,3,3,0.8,0
dl_14,8,West_exit,7,4,0.8,0
dl_14,7,West_exit,7,4,0.8,0
dl_15,1,,,,,
dl_15,3,East_exit,3,3,0.8,0
dl_15,2,East_exit,3,3,0.8,0
dl_15,6,West_exit,6,4,0.8,0
dl_15,8,West_exit,6,4,0.8,0
dl_16,1,,,,,
dl_16,3,East_exit,3,3,0.8,0
dl_16,2,East_exit,3,3,0.8,0
dl_16,8,West_exit,8,5,0.8,0
dl_17,2,,,,,
dl_17,2,East_exit,2,2,0.8,0
dl_17,4,West_exit_short,4,2,0.44,0
dl_17,8,West_exit,7,4,0.8,0
dl_17,7,West_exit,7,4,0.8,0
dl_18,2,,,,,
dl_18,2,East_exit,2,2,0.8,0
dl_18,4,West_exit_short,4,2,0.44,0
dl_18,6,West_exit,6,4,0.8,0
dl_18,8,West_exit,6,4,0.8,0
dl_19,2,,,,,
dl_19,2,East_exit,2,2,0.8,0
dl_19,4,West_exit_short,4,2,0.44,0
dl_19,8,West_exit,8,5,0.8,0
dl_20,1,,,,,
dl_20,2,East_exit,4,3,0.8,0
dl_20,4,East_exit,4,3,0.8,0
dl_20,8,West_exit,7,4,0.8,0
dl_20,7,West_exit,7,4,0.8,0
dl_21,1,,,,,
dl_21,2,East_exit,2,2,0.8,0
dl_21,8,West_exit,7,4,0.8,0
dl_21,7,West_exit,7,4,0.8,0
dl_22,1,,,,,
dl_22,6,West_exit,6,4,0.8,0
dl_22,8,West_exit,6,4,0.8,0
dl_22,2,East_exit,4,3,0.8,0
dl_22,4,East_exit,4,3,0.8,0
dl_23,1,,,,,
dl_23,2,East_exit,2,2,0.8,0
dl_23,6,West_exit,6,4,0.8,0
dl_23,8,West_exit,6,4,0.8,0
dl_24,1,,,,,
dl_24,8,West_exit,8,5,0.8,0
dl_24,2,East_exit,4,3,0.8,0
dl_24,4,East_exit,4,3,0.8,0
dl_25,1,,,,,
dl_25,8,West_exit,8,5,0.8,0
dl_25,2,East_exit,2,2,0.8,0
