seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,avg_wait_time,cpu_time
1,1,2,2,3,538,3.2024,0.0701,0.039
2,1,2,4,3,529,3.1488,0.0678,0.032
3,0,0,4,1,481,2.8631,0.0534,0.015
4,0,0,4,1,472,2.8095,0.0628,0.015
5,0,0,4,1,479,2.8512,0.0584,0.015
6,0,0,4,1,520,3.0952,0.0526,0.016
7,0,0,4,1,480,2.8571,0.0525,0.015
8,0,0,4,1,475,2.8274,0.0453,0.015
9,0,0,4,1,490,2.9167,0.0579,0.015
10,0,0,4,1,541,3.2202,0.0621,0.018
11,0,0,4,1,505,3.0060,0.0531,0.016
12,0,0,4,1,540,3.2143,0.0567,0.016
13,0,0,4,1,494,2.9405,0.0538,0.015
14,0,0,4,1,481,2.8631,0.0468,0.014
15,0,0,4,1,492,2.9286,0.0536,0.014
16,0,0,4,1,524,3.1190,0.0611,0.016
17,0,0,4,1,487,2.8988,0.0518,0.015
18,0,0,4,1,550,3.2738,0.0685,0.018
19,0,0,4,1,506,3.0119,0.0494,0.016
20,0,0,4,1,452,2.6905,0.0482,0.014
21,0,0,4,1,500,2.9762,0.0543,0.016
22,0,0,4,1,484,2.8810,0.0549,0.015
23,0,0,4,1,495,2.9464,0.0486,0.015
24,0,0,4,1,488,2.9048,0.0590,0.014
25,0,0,4,1,521,3.1012,0.0598,0.015
26,0,0,4,1,510,3.0357,0.0635,0.015
27,0,0,4,1,477,2.8393,0.0440,0.015
28,0,0,4,1,514,3.0595,0.0485,0.016
29,0,0,4,1,461,2.7440,0.0537,0.014
30,0,0,4,1,538,3.2024,0.0695,0.017
31,0,0,4,1,518,3.0833,0.0513,0.016
32,0,0,4,1,546,3.2500,0.0609,0.016
33,0,0,4,1,484,2.8810,0.0448,0.015
34,0,0,4,1,494,2.9405,0.0642,0.015
35,0,0,4,1,499,2.9702,0.0605,0.015
36,0,0,4,1,510,3.0357,0.0552,0.015
37,0,0,4,1,512,3.0476,0.0596,0.017
38,0,0,4,1,484,2.8810,0.0600,0.016
39,0,0,4,1,506,3.0119,0.0481,0.016
40,0,0,4,1,507,3.0179,0.0674,0.016
41,0,0,4,1,512,3.0476,0.0652,0.017
42,1,1,5,2,493,2.9345,0.0641,0.017
43,0,0,5,1,469,2.7917,0.0432,0.015
44,0,0,5,1,522,3.1071,0.0741,0.016
45,0,0,5,1,504,3.0000,0.0539,0.015
46,0,0,5,1,520,3.0952,0.0554,0.016
47,0,0,5,1,506,3.0119,0.0637,0.015
48,0,0,5,1,525,3.1250,0.0617,0.016
49,0,0,5,1,506,3.0119,0.0416,0.015
50,0,0,5,1,495,2.9464,0.0537,0.015
51,0,0,5,1,508,3.0238,0.0649,0.016
52,0,0,5,1,507,3.0179,0.0568,0.016
53,0,0,5,1,561,3.3393,0.0679,0.017
54,0,0,5,1,474,2.8214,0.0542,0.015
55,0,0,5,1,501,2.9821,0.0498,0.016
56,0,0,5,1,488,2.9048,0.0601,0.014
57,0,0,5,1,506,3.0119,0.0518,0.015
58,0,0,5,1,499,2.9702,0.0567,0.015
59,0,0,5,1,470,2.7976,0.0498,0.014
60,0,0,5,1,505,3.0060,0.0557,0.015
61,0,0,5,1,479,2.8512,0.0755,0.015
62,0,0,5,1,491,2.9226,0.0544,0.016
63,0,0,5,1,463,2.7560,0.0382,0.014
64,0,0,5,1,508,3.0238,0.0660,0.015
65,0,0,5,1,485,2.8869,0.0435,0.014
66,0,0,5,1,484,2.8810,0.0657,0.016
67,0,0,5,1,511,3.0417,0.0621,0.015
68,0,0,5,1,476,2.8333,0.0501,0.016
69,0,0,5,1,504,3.0000,0.0553,0.016
70,0,0,5,1,500,2.9762,0.0481,0.015
71,0,0,5,1,485,2.8869,0.0512,0.014
72,0,0,5,1,485,2.8869,0.0498,0.014
73,0,0,5,1,499,2.9702,0.0586,0.015
74,0,0,5,1,487,2.8988,0.0608,0.015
75,0,0,5,1,488,2.9048,0.0516,0.015
76,0,0,5,1,498,2.9643,0.0604,0.016
77,0,0,5,1,487,2.8988,0.0531,0.014
78,0,0,5,1,528,3.1429,0.0549,0.015
