seed,deadlock_found,new_constraints,total_constraints,iterations,trains_per_hr,cpu_time
119,1,19,549,20,5.1012,2.627
120,0,0,549,1,4.7500,0.166
121,0,0,549,1,5.1369,0.182
122,1,3,552,4,4.8690,0.515
123,0,0,552,1,4.9048,0.178
124,0,0,552,1,4.8869,0.171
125,0,0,552,1,4.9107,0.173
126,0,0,552,1,4.8929,0.173
127,0,0,552,1,5.4286,0.209
128,0,0,552,1,5.1548,0.189
129,1,3,555,4,5.2202,0.625
130,0,0,555,1,4.8452,0.175
131,0,0,555,1,5.0000,0.176
132,0,0,555,1,4.8036,0.167
133,0,0,555,1,5.0119,0.180
134,0,0,555,1,5.0119,0.178
135,0,0,555,1,4.9107,0.167
136,0,0,555,1,5.2381,0.196
137,0,0,555,1,4.9524,0.178
138,1,1,556,2,5.1071,0.333
139,0,0,556,1,4.9107,0.179
140,0,0,556,1,4.9107,0.175
141,0,0,556,1,4.9821,0.172
142,0,0,556,1,4.8333,0.168
143,1,8,564,9,5.2024,1.053
144,0,0,564,1,5.1667,0.199
145,0,0,564,1,5.4286,0.228
146,0,0,564,1,5.0357,0.198
147,0,0,564,1,5.0952,0.191
148,1,1,565,2,4.7679,0.329
149,0,0,565,1,4.9226,0.169
150,0,0,565,1,4.9167,0.185
151,0,0,565,1,4.6726,0.159
152,0,0,565,1,5.0833,0.187
153,0,0,565,1,5.0536,0.177
154,0,0,565,1,4.9821,0.172
155,0,0,565,1,5.0595,0.192
156,0,0,565,1,5.2917,0.191
157,0,0,565,1,5.1071,0.187
158,0,0,565,1,4.8155,0.173
159,0,0,565,1,5.0119,0.178
160,0,0,565,1,5.1786,0.197
161,1,1,566,2,5.1786,0.302
162,0,0,566,1,5.1310,0.196
163,0,0,566,1,4.9048,0.222
164,0,0,566,1,5.0952,0.190
165,0,0,566,1,4.8929,0.178
166,0,0,566,1,5.0595,0.183
167,0,0,566,1,4.9464,0.178
168,0,0,566,1,4.8929,0.165
169,0,0,566,1,4.8214,0.165
170,0,0,566,1,4.8333,1.313
171,0,0,566,1,5.1786,0.192
172,0,0,566,1,5.1131,0.191
173,0,0,566,1,4.8988,0.424
174,0,0,566,1,4.6667,0.160
175,0,0,566,1,5.1012,0.190
176,0,0,566,1,4.8155,0.161
177,0,0,566,1,5.0536,0.182
178,0,0,566,1,4.8810,0.186
179,0,0,566,1,5.0476,0.181
180,0,0,566,1,4.7917,0.163
181,0,0,566,1,4.9048,0.171
182,0,0,566,1,4.9702,0.169
183,0,0,566,1,4.7440,0.164
184,0,0,566,1,4.8690,0.171
185,0,0,566,1,5.0298,0.179
186,0,0,566,1,4.7262,0.171
187,0,0,566,1,5.0357,0.181
188,0,0,566,1,4.7798,0.178
189,1,2015,2581,2000,1.2202,284.793
190,0,0,2581,1,4.8988,0.339
191,0,0,2581,1,5.0952,0.355
192,0,0,2581,1,4.8095,0.303
193,0,0,2581,1,5.0714,0.372
194,1,21,2602,22,5.0060,2.997
195,0,0,2602,1,4.8095,0.328
196,0,0,2602,1,4.8750,0.337
197,0,0,2602,1,4.9881,0.346
198,0,0,2602,1,5.1964,0.373
199,0,0,2602,1,5.0417,0.368
200,0,0,2602,1,5.0476,0.362
201,0,0,2602,1,4.8393,0.326
202,0,0,2602,1,5.0714,0.381
203,0,0,2602,1,4.9643,0.359
204,0,0,2602,1,5.1548,0.374
205,0,0,2602,1,5.1429,0.349
206,0,0,2602,1,5.0119,0.346
207,0,0,2602,1,4.8452,0.325
208,0,0,2602,1,5.2738,0.381
209,0,0,2602,1,5.1369,0.362
210,0,0,2602,1,5.0238,0.384
211,0,0,2602,1,5.1131,0.339
212,0,0,2602,1,5.0893,0.352
213,1,2,2604,3,5.0119,0.471
214,0,0,2604,1,5.0000,0.366
215,0,0,2604,1,4.6726,0.330
216,0,0,2604,1,4.7679,0.314
217,0,0,2604,1,5.0179,0.370
218,0,0,2604,1,5.0714,0.377
219,0,0,2604,1,4.8929,0.328
220,0,0,2604,1,5.0833,0.349
221,0,0,2604,1,5.1131,0.367
222,0,0,2604,1,5.0000,0.363
223,0,0,2604,1,4.6726,0.325
224,0,0,2604,1,4.9940,0.368
225,0,0,2604,1,4.5655,0.310
226,0,0,2604,1,4.8214,0.338
227,0,0,2604,1,5.2321,0.382
228,0,0,2604,1,5.2024,0.390
229,0,0,2604,1,4.6548,0.323
230,0,0,2604,1,5.1190,0.521
231,0,0,2604,1,4.6845,0.891
232,0,0,2604,1,4.6607,0.320
233,0,0,2604,1,5.0417,0.352
234,0,0,2604,1,5.1310,0.355
235,0,0,2604,1,5.0893,0.354
236,0,0,2604,1,5.0536,0.362
237,0,0,2604,1,5.1012,0.359
238,0,0,2604,1,5.1190,0.374
239,0,0,2604,1,5.0833,0.350
240,0,0,2604,1,5.1429,0.361
241,0,0,2604,1,4.8571,0.352
242,0,0,2604,1,4.9286,0.343
243,0,0,2604,1,4.6726,0.323
244,0,0,2604,1,5.0952,0.371
245,0,0,2604,1,4.8571,0.336
246,0,0,2604,1,4.8393,0.357
247,0,0,2604,1,4.9524,0.358
248,0,0,2604,1,5.2679,0.396
249,0,0,2604,1,5.1964,0.399
250,0,0,2604,1,5.4226,0.422
251,0,0,2604,1,5.0476,0.380
252,0,0,2604,1,4.7083,0.328
253,0,0,2604,1,4.6905,0.352
254,0,0,2604,1,5.4940,0.422
255,0,0,2604,1,4.8869,0.335
256,0,0,2604,1,5.0060,0.357
257,0,0,2604,1,5.2738,0.390
258,0,0,2604,1,5.2440,0.405
259,0,0,2604,1,4.9821,0.374
260,0,0,2604,1,5.1012,0.389
261,0,0,2604,1,5.0238,0.373
262,0,0,2604,1,4.8631,0.357
263,0,0,2604,1,4.8214,0.344
264,0,0,2604,1,4.8690,0.332
265,0,0,2604,1,5.0833,0.361
266,0,0,2604,1,5.0179,0.356
267,0,0,2604,1,5.0060,0.378
268,0,0,2604,1,5.0357,0.345
269,0,0,2604,1,5.0774,0.385
270,0,0,2604,1,5.1786,0.394
271,0,0,2604,1,5.0893,0.358
272,1,5,2609,6,5.3810,1.889
273,0,0,2609,1,5.3095,0.396
274,0,0,2609,1,5.1190,0.385
275,0,0,2609,1,4.9821,0.326
276,0,0,2609,1,4.8690,0.349
277,0,0,2609,1,4.9940,0.360
278,0,0,2609,1,5.1488,0.396
279,0,0,2609,1,5.1071,0.364
280,0,0,2609,1,4.9881,0.362
281,0,0,2609,1,4.9762,0.373
282,0,0,2609,1,5.2857,0.376
283,1,4,2613,5,5.3274,3.903
284,1,1,2614,2,4.7917,0.540
285,1,2,2616,3,5.0476,0.484
286,0,0,2616,1,4.9107,0.345
287,0,0,2616,1,5.2798,0.393
288,0,0,2616,1,4.9107,0.357
289,0,0,2616,1,4.9881,0.359
290,0,0,2616,1,5.2679,0.402
291,0,0,2616,1,4.8810,0.375
292,0,0,2616,1,5.2083,0.395
293,0,0,2616,1,4.9048,0.358
294,0,0,2616,1,4.4702,0.290
295,0,0,2616,1,4.8810,0.346
296,0,0,2616,1,5.0714,0.376
297,0,0,2616,1,5.1190,0.366
298,0,0,2616,1,5.0298,0.351
299,1,1,2617,2,5.0298,0.392
300,0,0,2617,1,4.9881,0.372
301,1,3,2620,4,5.1429,1.175
302,1,32,2652,33,5.0952,8.842
303,0,0,2652,1,5.0000,0.388
304,0,0,2652,1,5.0179,0.397
305,0,0,2652,1,4.8333,0.339
306,0,0,2652,1,4.9702,0.379
307,0,0,2652,1,5.2500,0.381
308,0,0,2652,1,4.9286,0.392
309,0,0,2652,1,4.8214,0.336
310,0,0,2652,1,4.9167,0.339
311,0,0,2652,1,4.6488,0.313
312,0,0,2652,1,5.2619,0.390
313,0,0,2652,1,4.9762,0.355
314,0,0,2652,1,5.0476,0.361
315,0,0,2652,1,4.8393,0.339
316,0,0,2652,1,4.7738,0.328
317,0,0,2652,1,4.8810,0.330
318,0,0,2652,1,5.1786,0.392
319,0,0,2652,1,5.0536,0.352
320,0,0,2652,1,4.8274,0.357
321,0,0,2652,1,5.5060,0.419
322,0,0,2652,1,5.2619,0.390
323,0,0,2652,1,5.0000,0.342
324,0,0,2652,1,5.0714,0.366
325,0,0,2652,1,5.0298,0.350
326,0,0,2652,1,4.7679,0.346
327,1,2,2654,3,5.1964,0.536
328,0,0,2654,1,5.0179,0.378
329,1,5,2659,6,5.1071,1.409
330,0,0,2659,1,4.8929,0.342
331,0,0,2659,1,4.8155,0.336
332,0,0,2659,1,5.1190,0.572
333,0,0,2659,1,5.0000,0.363
334,0,0,2659,1,4.8750,0.337
335,0,0,2659,1,4.8869,0.349
336,0,0,2659,1,5.0417,0.352
337,0,0,2659,1,4.7976,0.345
338,0,0,2659,1,4.7560,0.319
339,0,0,2659,1,5.1667,0.372
340,0,0,2659,1,4.6964,0.323
341,0,0,2659,1,5.0000,0.360
342,0,0,2659,1,5.0476,0.367
343,0,0,2659,1,4.9881,0.359
344,0,0,2659,1,4.9286,0.361
345,0,0,2659,1,5.0000,0.367
346,0,0,2659,1,4.7202,0.319
347,0,0,2659,1,5.0298,0.376
348,0,0,2659,1,4.8869,0.361
349,0,0,2659,1,4.8869,0.344
350,0,0,2659,1,4.8571,0.347
351,0,0,2659,1,4.8869,0.347
352,0,0,2659,1,4.9643,0.328
353,0,0,2659,1,5.1369,0.385
354,0,0,2659,1,4.9048,0.356
355,0,0,2659,1,4.9643,0.394
356,0,0,2659,1,4.8036,0.344
357,0,0,2659,1,4.8393,0.357
358,0,0,2659,1,5.0774,0.412
359,0,0,2659,1,5.0893,0.387
360,0,0,2659,1,5.0833,0.372
361,0,0,2659,1,5.1190,0.391
362,0,0,2659,1,5.0000,0.345
363,0,0,2659,1,4.9107,0.348
364,0,0,2659,1,5.1131,0.363
365,0,0,2659,1,4.9286,0.340
366,0,0,2659,1,5.1548,0.398
367,0,0,2659,1,5.0655,0.383
368,0,0,2659,1,4.5238,0.291
369,0,0,2659,1,4.7679,0.341
370,0,0,2659,1,4.9464,0.347
371,0,0,2659,1,4.7679,0.334
372,0,0,2659,1,5.2857,0.381
373,0,0,2659,1,4.8571,0.324
374,0,0,2659,1,4.7381,0.318
375,0,0,2659,1,4.8631,0.350
376,0,0,2659,1,4.7976,0.341
377,0,0,2659,1,5.0952,0.397
378,0,0,2659,1,4.9643,0.350
379,0,0,2659,1,5.2738,0.396
380,0,0,2659,1,5.0298,0.376
381,0,0,2659,1,4.6726,0.332
382,0,0,2659,1,4.7143,0.334
383,0,0,2659,1,4.7738,0.332
384,0,0,2659,1,4.7440,0.378
385,0,0,2659,1,4.8690,0.349
386,0,0,2659,1,5.2500,0.398
387,1,3,2662,4,5.1310,1.102
388,0,0,2662,1,4.9048,0.350
389,0,0,2662,1,4.6845,0.323
390,0,0,2662,1,4.8988,0.339
391,0,0,2662,1,5.1548,0.374
392,0,0,2662,1,5.3631,0.410
393,0,0,2662,1,5.0060,0.384
394,0,0,2662,1,4.9345,0.361
395,0,0,2662,1,4.9821,0.374
396,0,0,2662,1,4.8750,0.335
397,0,0,2662,1,5.2321,0.373
398,0,0,2662,1,5.1012,0.361
399,1,241,2903,242,5.1131,75.625
400,0,0,2903,1,5.1310,0.431
401,0,0,2903,1,4.6667,0.345
402,0,0,2903,1,4.7976,0.376
403,0,0,2903,1,4.9881,0.377
404,0,0,2903,1,5.1369,0.426
405,0,0,2903,1,4.9405,0.403
406,0,0,2903,1,4.9345,0.373
407,1,9,2912,10,5.1845,1.423
408,0,0,2912,1,5.0833,0.405
409,1,2,2914,3,4.9107,0.472
410,0,0,2914,1,4.9167,0.364
411,0,0,2914,1,5.1607,0.406
412,0,0,2914,1,5.2321,0.411
413,0,0,2914,1,5.2738,0.428
414,1,6,2920,7,4.8988,1.073
415,0,0,2920,1,5.2976,0.429
416,0,0,2920,1,5.2202,0.423
417,0,0,2920,1,4.9821,0.379
418,0,0,2920,1,4.9405,0.393
419,0,0,2920,1,5.1488,0.422
420,0,0,2920,1,4.9762,0.458
421,0,0,2920,1,5.2500,0.427
422,0,0,2920,1,5.1905,0.416
423,0,0,2920,1,4.7798,0.359
424,0,0,2920,1,4.9821,0.401
425,0,0,2920,1,4.8452,0.360
426,0,0,2920,1,5.1607,0.414
427,0,0,2920,1,4.9762,0.404
428,0,0,2920,1,4.8333,0.368
429,0,0,2920,1,5.0714,0.398
430,0,0,2920,1,4.7857,0.379
431,0,0,2920,1,5.3214,0.415
432,0,0,2920,1,5.2024,0.437
433,0,0,2920,1,4.8631,0.362
434,0,0,2920,1,4.8333,0.349
435,0,0,2920,1,5.3274,0.401
436,0,0,2920,1,4.9048,0.379
437,1,1,2921,2,5.0774,0.759
438,0,0,2921,1,4.9762,0.375
439,0,0,2921,1,5.1845,0.394
440,0,0,2921,1,5.0655,0.384
441,0,0,2921,1,5.0357,0.380
442,0,0,2921,1,5.2738,0.409
443,0,0,2921,1,4.7738,0.341
444,0,0,2921,1,5.2202,0.383
445,0,0,2921,1,4.9940,0.374
446,0,0,2921,1,5.3393,0.451
447,0,0,2921,1,4.9286,0.371
448,0,0,2921,1,4.8750,0.427
449,0,0,2921,1,5.0952,0.410
450,0,0,2921,1,4.9702,0.392
451,0,0,2921,1,4.8393,0.382
452,0,0,2921,1,4.8750,0.401
453,0,0,2921,1,5.0833,0.432
454,0,0,2921,1,4.6607,0.346
455,0,0,2921,1,4.8333,0.376
456,0,0,2921,1,4.8810,0.353
457,0,0,2921,1,4.7857,0.362
458,0,0,2921,1,5.3988,0.457
459,0,0,2921,1,4.7917,0.373
460,0,0,2921,1,5.0298,0.365
461,0,0,2921,1,5.1964,0.385
462,0,0,2921,1,5.2321,0.425
463,0,0,2921,1,5.0952,0.376
464,0,0,2921,1,5.0893,0.380
465,0,0,2921,1,5.0119,0.390
466,0,0,2921,1,5.1786,0.433
467,0,0,2921,1,4.8214,0.360
468,0,0,2921,1,4.9464,0.374
469,0,0,2921,1,4.8810,0.356
470,0,0,2921,1,4.7262,0.340
471,0,0,2921,1,5.0952,0.381
472,0,0,2921,1,4.8810,0.385
473,0,0,2921,1,4.6845,0.373
474,0,0,2921,1,4.8929,0.385
475,0,0,2921,1,5.1131,0.415
476,0,0,2921,1,4.7976,0.598
477,1,12,2933,13,5.1905,3.983
478,0,0,2933,1,5.0833,0.386
479,0,0,2933,1,5.0893,0.403
480,0,0,2933,1,4.9167,0.353
481,0,0,2933,1,4.8750,0.377
482,0,0,2933,1,5.3155,0.444
483,0,0,2933,1,5.1667,0.415
484,0,0,2933,1,5.0357,0.385
485,1,4,2937,5,5.2440,2.259
486,0,0,2937,1,4.9405,0.401
487,0,0,2937,1,4.9048,0.383
488,0,0,2937,1,5.1905,0.406
489,0,0,2937,1,4.8452,0.377
490,0,0,2937,1,5.1071,0.389
491,0,0,2937,1,4.7024,0.351
492,1,9,2946,10,5.0774,2.301
493,0,0,2946,1,5.3869,0.467
494,0,0,2946,1,5.0238,0.416
495,0,0,2946,1,4.9940,0.373
496,0,0,2946,1,4.9643,0.386
497,0,0,2946,1,4.5833,0.333
498,0,0,2946,1,5.2321,0.418
499,0,0,2946,1,5.1131,0.399
500,0,0,2946,1,5.3869,0.428
501,1,8,2954,9,5.0714,3.853
502,0,0,2954,1,4.8988,0.368
503,0,0,2954,1,5.1250,0.449
504,0,0,2954,1,5.1607,0.401
505,0,0,2954,1,5.1786,0.656
506,0,0,2954,1,4.6488,0.351
507,0,0,2954,1,4.8810,0.394
508,0,0,2954,1,5.0060,0.397
509,0,0,2954,1,4.8095,0.359
510,0,0,2954,1,4.8393,0.365
511,0,0,2954,1,5.0476,0.466
512,0,0,2954,1,4.9464,0.378
513,0,0,2954,1,4.9702,0.370
514,0,0,2954,1,5.0893,0.397
515,0,0,2954,1,5.0893,0.389
516,0,0,2954,1,4.5714,0.335
517,0,0,2954,1,5.1071,0.383
518,0,0,2954,1,4.7560,0.358
519,0,0,2954,1,5.1488,0.386
520,0,0,2954,1,5.0655,0.384
521,0,0,2954,1,5.1369,0.399
522,0,0,2954,1,5.1548,0.402
523,0,0,2954,1,4.7798,0.366
524,0,0,2954,1,4.9167,0.367
525,0,0,2954,1,5.2024,0.422
526,0,0,2954,1,4.9940,0.382
527,0,0,2954,1,4.9107,0.358
528,0,0,2954,1,5.0060,0.391
529,1,174,3128,175,4.9702,60.881
530,0,0,3128,1,4.5774,0.330
531,0,0,3128,1,5.0595,0.420
532,0,0,3128,1,5.1845,0.459
533,0,0,3128,1,4.9702,0.438
534,0,0,3128,1,5.1131,0.485
535,0,0,3128,1,4.8810,0.425
536,0,0,3128,1,5.1964,0.450
537,1,1,3129,2,4.9821,0.732
538,0,0,3129,1,4.9940,0.392
539,0,0,3129,1,4.8929,0.395
540,0,0,3129,1,4.7024,0.396
541,0,0,3129,1,5.1310,0.417
542,1,3,3132,4,5.2202,1.649
543,0,0,3132,1,5.0238,0.436
544,0,0,3132,1,4.9940,0.400
545,0,0,3132,1,4.9583,0.390
546,0,0,3132,1,5.2500,0.438
547,0,0,3132,1,5.0060,0.429
548,0,0,3132,1,5.1726,0.451
549,0,0,3132,1,4.9286,0.401
550,0,0,3132,1,5.1786,0.426
551,1,2,3134,3,5.1250,0.621
552,0,0,3134,1,4.7917,0.404
553,0,0,3134,1,4.8274,0.404
554,0,0,3134,1,4.8452,0.400
555,0,0,3134,1,5.1071,0.438
556,0,0,3134,1,4.8869,0.402
557,0,0,3134,1,5.4940,0.494
558,0,0,3134,1,5.2560,0.478
559,0,0,3134,1,5.0298,0.419
560,0,0,3134,1,5.3095,0.476
561,0,0,3134,1,4.8869,0.428
562,0,0,3134,1,5.2381,0.442
563,0,0,3134,1,4.8929,0.373
564,0,0,3134,1,5.2500,0.423
565,0,0,3134,1,4.8036,0.401
566,0,0,3134,1,5.0476,0.439
567,0,0,3134,1,5.2202,0.420
568,1,20,3154,21,4.8810,7.654
569,0,0,3154,1,5.1488,0.415
570,0,0,3154,1,5.1905,0.454
571,0,0,3154,1,5.0714,0.433
572,0,0,3154,1,5.1310,0.425
573,0,0,3154,1,4.9940,0.422
574,0,0,3154,1,5.0417,0.415
575,0,0,3154,1,4.6786,0.380
576,0,0,3154,1,5.1429,0.436
577,0,0,3154,1,4.9702,0.409
578,0,0,3154,1,5.2857,0.479
579,0,0,3154,1,5.1964,0.469
580,0,0,3154,1,4.9940,0.431
581,0,0,3154,1,5.0179,0.420
582,0,0,3154,1,5.0119,0.526
583,0,0,3154,1,4.8095,0.372
584,1,50,3204,51,5.1964,18.400
585,0,0,3204,1,5.2262,0.445
586,0,0,3204,1,4.8452,0.373
587,1,2,3206,3,5.2560,1.281
588,0,0,3206,1,5.1726,0.415
589,0,0,3206,1,5.1905,0.425
590,0,0,3206,1,4.9702,0.393
591,0,0,3206,1,5.0655,0.423
592,0,0,3206,1,5.0833,0.417
593,0,0,3206,1,4.8869,0.385
594,0,0,3206,1,4.7679,0.393
595,0,0,3206,1,4.9583,0.399
596,0,0,3206,1,5.0655,0.407
597,0,0,3206,1,4.7857,0.395
598,0,0,3206,1,5.1071,0.430
599,0,0,3206,1,4.9464,0.419
600,0,0,3206,1,4.9881,0.437
601,0,0,3206,1,5.1071,0.403
602,0,0,3206,1,5.4226,0.467
603,0,0,3206,1,4.8274,0.393
604,0,0,3206,1,5.1250,0.431
605,0,0,3206,1,5.0833,0.432
606,0,0,3206,1,5.0179,0.418
607,0,0,3206,1,5.2440,0.474
608,0,0,3206,1,4.8333,0.371
609,0,0,3206,1,4.9524,0.409
610,0,0,3206,1,4.8750,0.396
611,0,0,3206,1,5.0119,0.385
612,0,0,3206,1,5.0298,0.415
613,0,0,3206,1,4.7440,0.380
614,0,0,3206,1,5.0357,0.425
615,0,0,3206,1,4.9583,0.390
616,0,0,3206,1,4.9226,0.414
617,0,0,3206,1,4.6429,0.358
618,0,0,3206,1,5.2143,0.428
619,0,0,3206,1,5.2024,0.434
620,0,0,3206,1,5.0893,0.429
621,0,0,3206,1,4.9940,0.393
622,0,0,3206,1,5.2024,0.466
623,0,0,3206,1,4.7679,0.369
624,0,0,3206,1,4.7202,0.358
625,0,0,3206,1,4.7679,0.400
626,0,0,3206,1,4.9702,0.394
627,0,0,3206,1,4.9048,0.380
628,0,0,3206,1,5.0833,0.443
629,0,0,3206,1,5.3452,0.487
630,0,0,3206,1,4.7798,0.403
631,0,0,3206,1,4.9762,0.423
632,0,0,3206,1,4.7560,0.379
633,0,0,3206,1,5.2024,0.464
634,0,0,3206,1,4.7976,0.432
635,0,0,3206,1,4.7024,0.382
636,0,0,3206,1,5.2857,0.466
637,0,0,3206,1,4.9881,0.429
638,0,0,3206,1,5.0476,0.406
639,0,0,3206,1,5.0595,0.402
640,0,0,3206,1,4.7917,0.374
641,0,0,3206,1,4.8929,0.395
642,0,0,3206,1,5.0714,0.402
643,0,0,3206,1,5.1845,0.415
644,0,0,3206,1,5.1667,0.431
645,0,0,3206,1,4.7262,0.381
646,0,0,3206,1,4.8988,0.377
647,0,0,3206,1,5.1429,0.417
648,0,0,3206,1,5.0774,0.441
649,0,0,3206,1,4.9405,0.386
650,0,0,3206,1,4.8095,0.367
651,0,0,3206,1,4.9286,0.397
652,0,0,3206,1,4.9524,0.405
653,0,0,3206,1,5.2440,0.453
654,0,0,3206,1,4.9821,0.419
655,0,0,3206,1,5.0655,0.400
656,0,0,3206,1,5.2857,0.453
657,0,0,3206,1,4.8810,0.377
658,0,0,3206,1,4.8333,0.394
659,0,0,3206,1,4.9524,0.398
660,1,9,3215,10,5.2917,1.890
661,0,0,3215,1,4.9940,0.432
662,0,0,3215,1,5.0595,0.398
663,0,0,3215,1,4.8690,0.369
664,0,0,3215,1,4.7798,0.371
665,0,0,3215,1,5.1190,0.419
666,0,0,3215,1,4.9583,0.387
667,0,0,3215,1,4.8036,0.375
668,0,0,3215,1,4.9107,0.379
669,0,0,3215,1,4.9464,0.404
670,0,0,3215,1,4.8750,0.388
671,0,0,3215,1,4.9821,0.409
672,0,0,3215,1,4.9762,0.420
673,0,0,3215,1,5.2143,0.421
674,0,0,3215,1,4.7560,0.374
675,0,0,3215,1,5.0714,0.422
676,0,0,3215,1,4.7917,0.372
677,0,0,3215,1,4.8988,0.398
678,0,0,3215,1,5.0417,0.408
679,0,0,3215,1,4.9762,0.395
680,0,0,3215,1,5.1488,0.457
681,0,0,3215,1,4.7857,0.453
682,0,0,3215,1,5.2083,0.460
683,0,0,3215,1,5.1369,0.463
684,0,0,3215,1,4.6845,0.369
685,0,0,3215,1,5.0595,0.416
686,0,0,3215,1,4.6786,0.369
687,0,0,3215,1,4.7143,0.395
688,0,0,3215,1,4.7679,0.396
689,0,0,3215,1,4.8869,0.407
690,0,0,3215,1,5.1964,0.455
691,0,0,3215,1,4.8155,0.382
692,0,0,3215,1,5.1190,0.444
693,0,0,3215,1,4.8988,0.399
694,0,0,3215,1,5.1310,0.427
695,0,0,3215,1,4.7381,0.373
696,0,0,3215,1,5.0476,0.405
697,0,0,3215,1,4.9940,0.423
698,0,0,3215,1,4.9821,0.403
699,0,0,3215,1,4.9762,0.399
700,0,0,3215,1,5.0238,0.459
701,0,0,3215,1,5.0655,0.416
702,0,0,3215,1,5.2619,0.417
703,0,0,3215,1,4.7738,0.354
704,0,0,3215,1,5.0833,0.437
705,0,0,3215,1,4.9167,0.460
