seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,0,0,0,1,441,2.6250,0.102
2,1,1,1,2,419,2.4940,0.141
3,0,0,1,1,401,2.3869,0.114
4,0,0,1,1,408,2.4286,0.096
5,0,0,1,1,413,2.4583,0.092
6,0,0,1,1,440,2.6190,0.096
7,0,0,1,1,402,2.3929,0.094
8,0,0,1,1,394,2.3452,0.088
9,0,0,1,1,405,2.4107,0.117
10,1,2,3,3,465,2.7679,0.198
11,0,0,3,1,412,2.4524,0.104
12,0,0,3,1,456,2.7143,0.109
13,0,0,3,1,393,2.3393,0.090
14,0,0,3,1,407,2.4226,0.103
15,0,0,3,1,398,2.3690,0.086
16,0,0,3,1,427,2.5417,0.096
17,0,0,3,1,394,2.3452,0.092
18,0,0,3,1,466,2.7738,0.113
19,0,0,3,1,416,2.4762,0.096
20,0,0,3,1,391,2.3274,0.087
21,0,0,3,1,417,2.4821,0.094
22,0,0,3,1,399,2.3750,0.097
23,0,0,3,1,418,2.4881,0.096
24,0,0,3,1,394,2.3452,0.090
25,0,0,3,1,428,2.5476,0.108
26,0,0,3,1,432,2.5714,0.104
27,0,0,3,1,391,2.3274,0.085
28,0,0,3,1,444,2.6429,0.098
29,0,0,3,1,376,2.2381,0.082
30,0,0,3,1,450,2.6786,0.100
31,0,0,3,1,441,2.6250,0.099
32,0,0,3,1,447,2.6607,0.098
33,0,0,3,1,389,2.3155,0.109
34,0,0,3,1,435,2.5893,0.106
35,0,0,3,1,419,2.4940,0.090
36,0,0,3,1,423,2.5179,0.094
37,0,0,3,1,432,2.5714,0.096
38,0,0,3,1,388,2.3095,0.109
39,0,0,3,1,427,2.5417,0.097
40,1,1,4,2,433,2.5774,0.168
41,0,0,4,1,431,2.5655,0.119
42,0,0,4,1,409,2.4345,0.104
43,0,0,4,1,397,2.3631,0.092
44,0,0,4,1,442,2.6310,0.097
45,0,0,4,1,433,2.5774,0.104
46,0,0,4,1,437,2.6012,0.104
