seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,avg_wait_time,cpu_time
78,0,0,31,1,857,5.1012,0.2697,0.047
79,0,0,31,1,798,4.7500,0.1623,0.041
80,0,0,31,1,840,5.0000,0.2021,0.046
81,0,0,31,1,825,4.9107,0.1833,0.045
82,1,1,32,2,832,4.9524,0.2530,0.060
83,0,0,32,1,894,5.3214,0.2176,0.050
84,0,0,32,1,871,5.1845,0.2544,0.049
85,0,0,32,1,849,5.0536,0.2544,0.047
86,0,0,32,1,815,4.8512,0.1823,0.041
87,0,0,32,1,798,4.7500,0.1473,0.042
88,0,0,32,1,892,5.3095,0.2564,0.048
89,0,0,32,1,817,4.8631,0.1947,0.043
90,1,4,36,5,823,4.8988,0.1828,0.087
91,0,0,36,1,853,5.0774,0.2142,0.045
92,0,0,36,1,835,4.9702,0.2166,0.045
93,0,0,36,1,884,5.2619,0.2597,0.048
94,0,0,36,1,875,5.2083,0.2897,0.047
95,0,0,36,1,823,4.8988,0.1757,0.042
96,0,0,36,1,835,4.9702,0.1886,0.044
97,0,0,36,1,832,4.9524,0.1801,0.046
98,0,0,36,1,788,4.6905,0.1806,0.042
99,0,0,36,1,840,5.0000,0.2158,0.045
100,0,0,36,1,830,4.9405,0.1919,0.045
101,0,0,36,1,797,4.7440,0.1905,0.041
102,0,0,36,1,807,4.8036,0.1619,0.042
103,0,0,36,1,839,4.9940,0.2130,0.045
104,1,3,39,4,917,5.4583,0.3419,0.107
105,0,0,39,1,817,4.8631,0.1698,0.044
106,0,0,39,1,807,4.8036,0.2157,0.046
107,0,0,39,1,811,4.8274,0.1663,0.046
108,0,0,39,1,851,5.0655,0.1922,0.050
109,0,0,39,1,893,5.3155,0.2786,0.050
110,0,0,39,1,838,4.9881,0.2099,0.046
111,0,0,39,1,856,5.0952,0.2219,0.047
112,0,0,39,1,847,5.0417,0.1907,0.046
113,1,4,43,5,860,5.1190,0.2721,0.213
114,0,0,43,1,858,5.1071,0.2234,0.046
115,0,0,43,1,866,5.1548,0.2205,0.047
116,0,0,43,1,854,5.0833,0.2008,0.046
117,0,0,43,1,884,5.2619,0.2262,0.048
118,0,0,43,1,838,4.9881,0.1973,0.045
119,0,0,43,1,852,5.0714,0.1987,0.047
120,0,0,43,1,794,4.7262,0.2092,0.042
121,0,0,43,1,860,5.1190,0.2332,0.047
122,0,0,43,1,815,4.8512,0.1899,0.042
123,0,0,43,1,823,4.8988,0.1822,0.044
124,0,0,43,1,824,4.9048,0.1696,0.042
125,0,0,43,1,825,4.9107,0.1842,0.043
126,0,0,43,1,819,4.8750,0.1642,0.043
127,0,0,43,1,913,5.4345,0.2549,0.049
128,0,0,43,1,871,5.1845,0.2207,0.046
129,0,0,43,1,877,5.2202,0.2957,0.049
130,0,0,43,1,809,4.8155,0.1822,0.043
131,0,0,43,1,841,5.0060,0.1925,0.045
132,0,0,43,1,806,4.7976,0.1637,0.045
133,0,0,43,1,839,4.9940,0.2143,0.047
134,0,0,43,1,840,5.0000,0.1874,0.046
135,0,0,43,1,824,4.9048,0.1700,0.043
136,0,0,43,1,880,5.2381,0.2544,0.048
137,0,0,43,1,833,4.9583,0.1736,0.046
138,0,0,43,1,861,5.1250,0.2273,0.046
139,0,0,43,1,829,4.9345,0.1968,0.045
140,0,0,43,1,823,4.8988,0.1585,0.044
141,0,0,43,1,840,5.0000,0.1894,0.045
142,0,0,43,1,810,4.8214,0.1715,0.042
143,0,0,43,1,873,5.1964,0.2366,0.047
144,0,0,43,1,864,5.1429,0.2183,0.048
145,0,0,43,1,916,5.4524,0.2515,0.052
146,0,0,43,1,845,5.0298,0.2279,0.047
147,0,0,43,1,859,5.1131,0.2130,0.045
148,0,0,43,1,800,4.7619,0.1688,0.043
149,0,0,43,1,826,4.9167,0.2130,0.043
150,0,0,43,1,832,4.9524,0.2649,0.045
151,0,0,43,1,788,4.6905,0.1623,0.041
152,1,4,47,5,856,5.0952,0.2447,0.153
153,0,0,47,1,854,5.0833,0.2067,0.044
154,0,0,47,1,836,4.9762,0.2116,0.045
155,0,0,47,1,857,5.1012,0.2341,0.046
156,0,0,47,1,886,5.2738,0.2033,0.045
157,0,0,47,1,856,5.0952,0.2651,0.044
158,0,0,47,1,814,4.8452,0.1850,0.043
159,0,0,47,1,845,5.0298,0.2076,0.044
160,0,0,47,1,864,5.1429,0.2261,0.046
161,0,0,47,1,871,5.1845,0.2876,0.048
162,0,0,47,1,862,5.1310,0.2105,0.047
163,0,0,47,1,820,4.8810,0.1957,0.044
164,0,0,47,1,859,5.1131,0.2607,0.047
165,0,0,47,1,824,4.9048,0.2144,0.045
166,0,0,47,1,848,5.0476,0.2361,0.045
167,0,0,47,1,837,4.9821,0.2050,0.045
168,0,0,47,1,820,4.8810,0.1736,0.043
169,0,0,47,1,810,4.8214,0.1656,0.043
170,0,0,47,1,813,4.8393,0.1730,0.044
171,0,0,47,1,873,5.1964,0.2646,0.050
172,0,0,47,1,860,5.1190,0.2214,0.047
173,0,0,47,1,823,4.8988,0.1811,0.045
174,0,0,47,1,791,4.7083,0.1631,0.042
175,0,0,47,1,851,5.0655,0.1969,0.046
176,0,0,47,1,813,4.8393,0.1804,0.041
177,0,0,47,1,855,5.0893,0.2144,0.045
178,0,0,47,1,820,4.8810,0.1831,0.044
179,0,0,47,1,856,5.0952,0.2703,0.046
180,0,0,47,1,808,4.8095,0.2079,0.044
181,0,0,47,1,826,4.9167,0.2017,0.045
182,0,0,47,1,829,4.9345,0.1776,0.046
183,0,0,47,1,792,4.7143,0.1881,0.043
184,0,0,47,1,818,4.8690,0.1626,0.046
185,0,0,47,1,845,5.0298,0.2210,0.046
186,0,0,47,1,796,4.7381,0.1897,0.045
187,0,0,47,1,839,4.9940,0.2094,0.046
188,0,0,47,1,802,4.7738,0.2046,0.045
189,0,0,47,1,846,5.0357,0.2341,0.046
190,0,0,47,1,819,4.8750,0.2066,0.044
191,0,0,47,1,857,5.1012,0.2042,0.046
192,0,0,47,1,804,4.7857,0.1687,0.042
193,0,0,47,1,852,5.0714,0.2707,0.048
194,0,0,47,1,839,4.9940,0.1809,0.047
195,0,0,47,1,803,4.7798,0.1866,0.064
196,0,0,47,1,822,4.8929,0.1999,0.058
197,0,0,47,1,842,5.0119,0.1541,0.066
198,0,0,47,1,865,5.1488,0.1931,0.065
199,0,0,47,1,843,5.0179,0.1824,0.053
200,0,0,47,1,848,5.0476,0.2259,0.051
201,0,0,47,1,811,4.8274,0.1710,0.044
202,0,0,47,1,852,5.0714,0.1971,0.050
203,0,0,47,1,830,4.9405,0.2317,0.049
204,0,0,47,1,864,5.1429,0.2678,0.051
205,0,0,47,1,865,5.1488,0.1912,0.050
206,0,0,47,1,843,5.0179,0.1893,0.048
207,0,0,47,1,807,4.8036,0.1635,0.046
208,0,0,47,1,891,5.3036,0.2324,0.052
209,0,0,47,1,859,5.1131,0.1818,0.051
210,0,0,47,1,844,5.0238,0.1769,0.048
211,0,0,47,1,852,5.0714,0.2094,0.050
212,0,0,47,1,856,5.0952,0.2110,0.049
213,0,0,47,1,854,5.0833,0.2736,0.050
214,0,0,47,1,848,5.0476,0.2222,0.049
215,0,0,47,1,788,4.6905,0.1638,0.045
216,0,0,47,1,798,4.7500,0.1703,0.045
217,0,0,47,1,838,4.9881,0.2588,0.051
218,0,0,47,1,850,5.0595,0.2005,0.051
219,0,0,47,1,820,4.8810,0.2037,0.046
220,0,0,47,1,856,5.0952,0.2101,0.049
221,0,0,47,1,861,5.1250,0.2039,0.050
222,0,0,47,1,842,5.0119,0.2523,0.049
223,0,0,47,1,781,4.6488,0.1719,0.045
224,0,0,47,1,841,5.0060,0.1915,0.048
225,0,0,47,1,763,4.5417,0.1866,0.043
226,0,0,47,1,806,4.7976,0.1987,0.047
227,0,0,47,1,879,5.2321,0.2745,0.051
228,1,3,50,4,871,5.1845,0.2300,0.070
229,0,0,50,1,792,4.7143,0.1782,0.046
230,0,0,50,1,856,5.0952,0.2174,0.050
231,0,0,50,1,789,4.6964,0.1370,0.045
232,0,0,50,1,787,4.6845,0.2110,0.045
233,0,0,50,1,846,5.0357,0.1707,0.049
234,0,0,50,1,856,5.0952,0.1981,0.050
235,0,0,50,1,859,5.1131,0.2350,0.049
236,0,0,50,1,845,5.0298,0.2025,0.047
237,0,0,50,1,864,5.1429,0.1876,0.050
238,0,0,50,1,862,5.1310,0.2387,0.051
239,0,0,50,1,851,5.0655,0.2117,0.049
240,0,0,50,1,865,5.1488,0.2299,0.050
241,0,0,50,1,812,4.8333,0.1752,0.046
242,0,0,50,1,822,4.8929,0.1852,0.048
243,0,0,50,1,784,4.6667,0.1574,0.046
244,0,0,50,1,859,5.1131,0.2416,0.063
245,0,0,50,1,817,4.8631,0.1677,0.052
246,0,0,50,1,818,4.8690,0.1843,0.047
247,0,0,50,1,833,4.9583,0.2150,0.049
248,0,0,50,1,885,5.2679,0.2551,0.051
249,0,0,50,1,875,5.2083,0.2545,0.050
250,0,0,50,1,912,5.4286,0.2256,0.053
251,0,0,50,1,844,5.0238,0.2237,0.050
252,0,0,50,1,791,4.7083,0.1620,0.045
253,0,0,50,1,791,4.7083,0.1656,0.045
254,0,0,50,1,924,5.5000,0.2741,0.055
255,0,0,50,1,824,4.9048,0.2073,0.046
256,0,0,50,1,838,4.9881,0.1882,0.049
257,0,0,50,1,891,5.3036,0.2528,0.053
258,0,0,50,1,878,5.2262,0.2481,0.055
259,0,0,50,1,840,5.0000,0.2047,0.047
260,0,0,50,1,853,5.0774,0.2548,0.050
261,0,0,50,1,846,5.0357,0.1889,0.049
262,0,0,50,1,809,4.8155,0.1961,0.046
263,0,0,50,1,807,4.8036,0.1673,0.047
264,0,0,50,1,821,4.8869,0.1875,0.047
265,0,0,50,1,848,5.0476,0.1851,0.049
266,0,0,50,1,838,4.9881,0.2313,0.048
267,0,0,50,1,841,5.0060,0.2128,0.050
268,0,0,50,1,854,5.0833,0.2030,0.050
269,0,0,50,1,853,5.0774,0.1987,0.051
270,0,0,50,1,875,5.2083,0.2020,0.052
271,0,0,50,1,856,5.0952,0.2347,0.051
272,0,0,50,1,904,5.3810,0.2797,0.056
273,0,0,50,1,894,5.3214,0.2563,0.052
274,0,0,50,1,861,5.1250,0.2936,0.052
275,0,0,50,1,840,5.0000,0.1746,0.047
276,0,0,50,1,818,4.8690,0.1852,0.048
277,0,0,50,1,840,5.0000,0.2611,0.049
278,0,0,50,1,869,5.1726,0.2808,0.050
279,0,0,50,1,859,5.1131,0.2084,0.051
280,0,0,50,1,840,5.0000,0.2258,0.049
281,0,0,50,1,838,4.9881,0.2121,0.048
282,0,0,50,1,894,5.3214,0.2203,0.052
283,0,0,50,1,895,5.3274,0.2617,0.053
284,0,0,50,1,807,4.8036,0.1817,0.049
285,0,0,50,1,844,5.0238,0.2158,0.051
286,0,0,50,1,824,4.9048,0.1737,0.050
287,0,0,50,1,883,5.2560,0.2475,0.053
288,0,0,50,1,821,4.8869,0.1938,0.049
289,0,0,50,1,834,4.9643,0.1995,0.049
290,0,0,50,1,888,5.2857,0.2855,0.053
291,0,0,50,1,825,4.9107,0.1920,0.049
292,0,0,50,1,872,5.1905,0.2409,0.052
293,0,0,50,1,824,4.9048,0.1683,0.048
294,0,0,50,1,754,4.4881,0.1539,0.042
295,0,0,50,1,823,4.8988,0.2076,0.048
296,0,0,50,1,852,5.0714,0.2360,0.050
297,0,0,50,1,854,5.0833,0.2114,0.049
298,0,0,50,1,844,5.0238,0.2278,0.050
299,0,0,50,1,838,4.9881,0.2101,0.053
300,0,0,50,1,841,5.0060,0.2292,0.054
301,0,0,50,1,862,5.1310,0.2167,0.049
302,0,0,50,1,855,5.0893,0.2994,0.052
303,0,0,50,1,840,5.0000,0.1730,0.050
304,0,0,50,1,840,5.0000,0.1979,0.049
305,0,0,50,1,809,4.8155,0.1694,0.045
306,0,0,50,1,832,4.9524,0.2002,0.048
307,0,0,50,1,876,5.2143,0.2257,0.051
308,0,0,50,1,824,4.9048,0.1855,0.048
309,0,0,50,1,810,4.8214,0.1645,0.047
310,0,0,50,1,826,4.9167,0.1623,0.050
311,0,0,50,1,784,4.6667,0.1440,0.044
312,0,0,50,1,882,5.2500,0.2567,0.051
313,0,0,50,1,837,4.9821,0.2054,0.048
314,0,0,50,1,844,5.0238,0.2062,0.048
315,0,0,50,1,814,4.8452,0.1837,0.048
316,0,0,50,1,800,4.7619,0.1677,0.048
317,0,0,50,1,816,4.8571,0.1683,0.049
318,0,0,50,1,862,5.1310,0.2353,0.052
319,0,0,50,1,849,5.0536,0.1739,0.049
320,0,0,50,1,815,4.8512,0.2273,0.051
321,0,0,50,1,921,5.4821,0.2946,0.057
322,0,0,50,1,885,5.2679,0.2570,0.052
323,0,0,50,1,840,5.0000,0.1781,0.048
324,0,0,50,1,851,5.0655,0.1717,0.050
325,0,0,50,1,850,5.0595,0.1904,0.049
326,0,0,50,1,802,4.7738,0.1758,0.046
327,0,0,50,1,870,5.1786,0.2282,0.052
328,0,0,50,1,844,5.0238,0.2204,0.049
