time,corridor_id,train,chainage,arc
52.736655,1,242,3.406402,(176-136)
52.738280,0,241,3.108454,(28-23)
52.740857,1,245,25.425043,(157-119)
52.740857,1,245,25.425043,(157-119)
52.746884,0,250,35.675178,(15-13)
52.748390,0,244,13.591156,(24-20)
52.752769,0,241,2.668454,(28-23)
52.753806,0,240,27.157538,(17-14)
52.753806,0,240,27.157538,(17-14)
52.754354,1,249,17.397280,(187-146)
52.755852,1,249,17.445248,(188-147)
52.761398,1,245,26.992386,(157-119)
52.761398,1,245,26.992386,(157-119)
52.762000,0,240,27.485316,(17-14)
52.763300,0,237,44.051588,(4-4)
52.763300,0,237,44.051588,(4-4)
52.770892,1,249,17.837280,(188-147)
52.771487,0,244,13.253353,(24-20)
52.772742,1,249,17.874269,(189-25)
52.773317,1,249,17.885248,(189-25)
52.773806,1,249,17.894407,(30-24)
52.779235,1,242,0.000000,(220-173)
52.779235,1,242,0.000000,(220-173)
52.779235,1,242,0.000000,(220-173)
52.784828,0,241,1.426267,(28-23)
52.788191,1,245,29.135816,(159-120)
52.788191,1,245,29.135816,(159-120)
52.789778,0,240,28.318649,(16-13)
52.792327,0,237,45.212700,(11-10)
52.793691,1,245,29.575816,(159-120)
52.793691,1,245,29.575816,(159-120)
52.798463,1,245,29.957571,(160-121)
52.798463,1,245,29.957571,(160-121)
52.799574,1,249,18.128784,(30-24)
52.802831,0,237,45.652700,(11-10)
52.803963,1,245,30.397571,(160-121)
52.803963,1,245,30.397571,(160-121)
52.811778,0,240,28.758649,(16-13)
52.813510,0,237,46.140770,(10-8)
52.813534,0,241,0.000000,(33-27)
52.814824,0,240,28.819566,(16-13)
52.817313,0,237,46.324491,(9-9)
52.818177,1,251,0.000000,(176-135)
52.819498,0,253,45.262700,(5-4)
52.821731,1,241,18.217624,(34-28)
52.822007,1,241,18.233581,(35-29)
52.822447,0,237,46.580770,(9-9)
52.824926,1,241,18.404096,(35-29)
52.825766,1,245,32.141802,(160-121)
52.825766,1,245,32.141802,(160-121)
52.825766,1,245,32.141802,(160-121)
52.825766,1,245,32.141802,(160-121)
52.826015,0,237,46.764491,(9-9)
52.829171,1,241,18.657624,(35-29)
52.829435,1,241,18.673581,(35-29)
52.830028,0,243,19.228647,(20-16)
52.830028,0,243,19.228647,(20-16)
52.830423,0,244,11.521131,(24-20)
52.836164,0,253,45.212700,(4-3)
52.842602,0,240,29.097344,(16-13)
52.852049,0,243,20.109487,(20-16)
52.853685,1,251,0.440000,(176-135)
52.859564,0,243,20.389758,(19-15)
52.860064,0,253,44.966492,(4-3)
52.862421,1,241,20.867603,(157-119)
52.868405,1,241,21.307603,(157-119)
52.871672,0,253,44.772700,(4-3)
52.874655,0,243,20.818076,(19-15)
52.881052,0,250,30.308455,(15-13)
