seed,deadlock_found,new_constraints,total_constraints,iterations,trains_per_hr,cpu_time
194,0,0,438,1,5.9762,0.146
195,0,0,438,1,5.8095,0.137
196,0,0,438,1,5.8690,0.136
197,0,0,438,1,5.9940,0.137
198,0,0,438,1,6.2083,0.157
199,0,0,438,1,6.1131,0.152
200,0,0,438,1,6.0060,0.144
201,0,0,438,1,5.8155,0.128
202,0,0,438,1,5.9762,0.143
203,0,0,438,1,5.9524,0.139
204,0,0,438,1,6.0893,0.148
205,0,0,438,1,6.0000,0.141
206,0,0,438,1,5.9940,0.142
207,0,0,438,1,5.8571,0.138
208,1,8,446,9,6.1488,0.765
209,0,0,446,1,6.0952,0.145
210,0,0,446,1,6.0595,0.136
211,0,0,446,1,6.0595,0.145
212,0,0,446,1,6.0298,0.134
213,0,0,446,1,6.0595,0.141
214,0,0,446,1,5.8988,0.137
215,0,0,446,1,5.7202,0.132
216,0,0,446,1,5.6250,0.128
217,0,0,446,1,6.0893,0.155
218,0,0,446,1,6.1667,0.162
219,0,0,446,1,5.8571,0.144
220,0,0,446,1,5.9702,0.157
221,0,0,446,1,6.0714,0.147
222,0,0,446,1,6.0000,0.157
223,0,0,446,1,5.6607,0.142
224,0,0,446,1,5.9881,0.148
225,0,0,446,1,5.5417,0.122
226,0,0,446,1,5.7917,0.135
227,0,0,446,1,6.0655,0.153
228,0,0,446,1,6.1845,0.159
229,0,0,446,1,5.6607,0.130
230,0,0,446,1,6.0595,0.152
231,0,0,446,1,5.6607,0.131
232,0,0,446,1,5.6190,0.143
233,0,0,446,1,5.9464,0.149
234,0,0,446,1,6.0536,0.153
235,0,0,446,1,6.0119,0.143
236,0,0,446,1,6.0000,0.148
237,0,0,446,1,5.9881,0.144
238,0,0,446,1,6.1250,0.152
239,0,0,446,1,5.9762,0.144
240,0,0,446,1,6.1369,0.148
241,0,0,446,1,5.8036,0.137
242,0,0,446,1,5.7798,0.129
243,1,74,520,75,5.7024,4.328
244,1,2,522,3,6.0119,0.224
245,0,0,522,1,5.7976,0.132
246,0,0,522,1,5.8155,0.136
247,0,0,522,1,5.9226,0.147
248,0,0,522,1,6.1429,0.155
249,0,0,522,1,6.0714,0.153
250,0,0,522,1,6.1607,0.161
251,0,0,522,1,6.0357,0.155
252,0,0,522,1,5.7143,0.131
253,0,0,522,1,5.7321,0.147
254,0,0,522,1,6.1905,0.888
255,0,0,522,1,5.8690,0.139
256,0,0,522,1,5.9345,0.142
257,0,0,522,1,6.1964,0.161
258,0,0,522,1,6.1786,0.162
259,0,0,522,1,6.0000,0.140
260,0,0,522,1,6.1012,0.157
261,0,0,522,1,5.9464,0.148
262,0,0,522,1,5.7798,0.145
263,0,0,522,1,5.7143,0.140
264,0,0,522,1,5.6607,0.126
265,0,0,522,1,6.0536,0.144
266,0,0,522,1,5.8571,0.146
267,0,0,522,1,6.0060,0.152
268,0,0,522,1,6.0000,0.141
269,0,0,522,1,6.1488,0.156
270,0,0,522,1,6.1548,0.153
271,0,0,522,1,6.0357,0.144
272,0,0,522,1,6.1607,0.161
273,0,0,522,1,6.1845,0.157
274,0,0,522,1,6.1131,0.153
275,0,0,522,1,5.9702,0.142
276,0,0,522,1,5.8631,0.133
277,0,0,522,1,5.9940,0.146
278,0,0,522,1,6.1131,0.159
279,0,0,522,1,6.0238,0.153
280,0,0,522,1,5.9286,0.151
281,0,0,522,1,5.9583,0.146
282,0,0,522,1,6.1786,0.164
283,0,0,522,1,6.1726,0.170
284,0,0,522,1,5.7917,0.140
285,0,0,522,1,6.0060,0.156
286,0,0,522,1,5.9583,0.148
287,0,0,522,1,6.1905,0.166
288,0,0,522,1,5.8750,0.150
289,0,0,522,1,5.8869,0.151
290,0,0,522,1,6.1369,0.169
291,0,0,522,1,5.9881,0.154
292,0,0,522,1,6.2024,0.166
293,0,0,522,1,5.9821,0.156
294,0,0,522,1,5.5238,0.125
295,0,0,522,1,5.8333,0.141
296,0,0,522,1,5.9643,0.149
297,0,0,522,1,5.9940,0.146
298,0,0,522,1,5.9583,0.153
299,0,0,522,1,5.9286,0.149
300,0,0,522,1,5.9821,0.163
301,0,0,522,1,6.0774,0.151
302,0,0,522,1,5.9464,0.147
303,0,0,522,1,5.9940,0.149
304,0,0,522,1,5.9286,0.153
305,0,0,522,1,5.8036,0.137
306,0,0,522,1,5.9524,0.145
307,0,0,522,1,6.1488,0.165
308,0,0,522,1,5.9940,0.156
309,0,0,522,1,5.7500,0.142
310,0,0,522,1,5.8750,0.148
311,0,0,522,1,5.6429,0.137
312,0,0,522,1,6.1786,0.169
313,1,7,529,8,5.9821,1.084
314,0,0,529,1,5.9226,0.143
315,0,0,529,1,5.8036,0.144
316,0,0,529,1,5.7560,0.141
317,0,0,529,1,5.8036,0.134
318,0,0,529,1,6.0833,0.172
319,0,0,529,1,6.0655,0.152
320,0,0,529,1,5.9048,0.152
321,0,0,529,1,6.1726,0.180
322,0,0,529,1,6.1131,0.168
323,0,0,529,1,5.9881,0.145
324,0,0,529,1,6.0179,0.148
325,0,0,529,1,5.9881,0.151
326,0,0,529,1,5.7679,0.134
327,0,0,529,1,6.1131,0.154
328,0,0,529,1,6.0000,0.145
329,0,0,529,1,6.0238,0.147
330,0,0,529,1,5.9405,0.142
331,0,0,529,1,5.6786,0.128
332,0,0,529,1,6.0119,0.159
333,0,0,529,1,5.8750,0.145
334,0,0,529,1,5.9226,0.142
335,0,0,529,1,5.8393,0.139
336,0,0,529,1,6.0119,0.149
337,0,0,529,1,5.6845,0.133
338,0,0,529,1,5.7381,0.130
339,0,0,529,1,6.0298,0.147
340,0,0,529,1,5.7083,0.137
341,0,0,529,1,6.0595,0.154
342,0,0,529,1,6.0595,0.157
343,0,0,529,1,6.0298,0.154
344,0,0,529,1,5.9643,0.148
345,0,0,529,1,5.8155,0.147
346,0,0,529,1,5.6131,0.126
347,0,0,529,1,6.0476,0.155
348,0,0,529,1,5.8393,0.141
349,0,0,529,1,5.9286,0.140
350,0,0,529,1,5.8631,0.140
351,0,0,529,1,5.7560,0.142
352,1,3,532,4,5.9345,0.506
353,0,0,532,1,6.1310,0.176
354,0,0,532,1,5.8155,0.147
355,0,0,532,1,5.9940,0.156
356,0,0,532,1,5.8333,0.147
357,0,0,532,1,5.8155,0.145
358,0,0,532,1,5.9821,0.150
359,0,0,532,1,6.0119,0.154
360,0,0,532,1,6.0714,0.168
361,0,0,532,1,6.0417,0.166
362,0,0,532,1,5.9048,0.154
363,0,0,532,1,5.8869,0.156
364,0,0,532,1,5.9286,0.158
365,0,0,532,1,5.9643,0.151
366,0,0,532,1,6.1607,0.162
367,1,1,533,2,6.0179,0.162
368,0,0,533,1,5.5357,0.127
369,0,0,533,1,5.7798,0.144
370,0,0,533,1,5.9464,0.152
371,0,0,533,1,5.7738,0.133
372,0,0,533,1,6.1250,0.165
373,0,0,533,1,5.8690,0.149
374,0,0,533,1,5.6905,0.134
375,0,0,533,1,5.8214,0.141
376,0,0,533,1,5.8095,0.139
377,0,0,533,1,6.0298,0.812
378,0,0,533,1,5.9583,0.162
379,0,0,533,1,5.9881,0.169
380,0,0,533,1,5.9405,0.159
381,0,0,533,1,5.6905,0.137
382,0,0,533,1,5.7262,0.147
383,0,0,533,1,5.7857,0.140
384,0,0,533,1,5.7857,0.134
385,0,0,533,1,5.7857,0.147
386,0,0,533,1,6.2143,0.171
387,0,0,533,1,5.9821,0.166
388,0,0,533,1,5.8095,0.148
389,0,0,533,1,5.6429,0.133
390,0,0,533,1,5.8869,0.143
391,0,0,533,1,6.1310,0.167
392,0,0,533,1,6.1667,0.175
393,0,0,533,1,6.0893,0.164
394,0,0,533,1,5.9762,0.146
395,0,0,533,1,5.9762,0.152
396,0,0,533,1,5.8095,0.146
397,0,0,533,1,6.1607,0.162
398,0,0,533,1,6.0357,0.165
399,0,0,533,1,5.8810,0.155
400,0,0,533,1,6.1667,0.174
401,0,0,533,1,5.6667,0.137
402,0,0,533,1,5.7679,0.148
403,0,0,533,1,5.9762,0.149
404,0,0,533,1,6.1250,0.163
405,0,0,533,1,5.9702,0.156
406,0,0,533,1,5.8810,0.147
407,0,0,533,1,6.1131,0.164
408,0,0,533,1,6.0655,0.227
409,0,0,533,1,5.9226,0.144
410,0,0,533,1,5.8869,0.149
411,0,0,533,1,6.0774,0.157
412,0,0,533,1,6.1667,0.166
413,0,0,533,1,6.1607,0.162
414,0,0,533,1,5.9226,0.145
415,0,0,533,1,6.1071,0.158
416,0,0,533,1,6.0298,0.152
417,0,0,533,1,5.9940,0.148
418,1,4,537,5,5.9345,0.581
419,0,0,537,1,6.1310,0.156
420,0,0,537,1,5.9583,0.143
421,0,0,537,1,6.1786,0.165
422,0,0,537,1,6.0893,0.151
423,0,0,537,1,5.6786,0.133
424,0,0,537,1,6.0238,0.144
425,0,0,537,1,5.7440,0.137
426,0,0,537,1,6.1012,0.160
427,0,0,537,1,6.0000,0.151
428,0,0,537,1,5.7143,0.144
429,0,0,537,1,6.0714,0.168
430,0,0,537,1,5.7857,0.135
431,0,0,537,1,6.1786,0.157
432,0,0,537,1,5.9167,0.158
433,0,0,537,1,5.8095,0.146
434,0,0,537,1,5.7857,0.143
435,0,0,537,1,6.1429,0.163
436,0,0,537,1,5.9643,0.156
437,0,0,537,1,5.9821,0.150
438,0,0,537,1,5.9405,0.142
439,0,0,537,1,6.0000,0.155
440,0,0,537,1,6.0952,0.152
441,0,0,537,1,6.0298,0.148
442,0,0,537,1,6.1190,0.162
443,0,0,537,1,5.7560,0.144
444,0,0,537,1,5.9762,0.164
445,0,0,537,1,5.9226,0.151
446,0,0,537,1,6.1786,0.169
447,0,0,537,1,5.7798,0.137
448,0,0,537,1,6.0119,0.150
449,0,0,537,1,6.1012,0.150
450,0,0,537,1,5.9286,0.146
451,0,0,537,1,5.8571,0.144
452,0,0,537,1,5.9107,0.142
453,0,0,537,1,6.0952,0.159
454,0,0,537,1,5.6310,0.129
455,0,0,537,1,5.8571,0.145
456,0,0,537,1,5.8988,0.146
457,0,0,537,1,5.7500,0.136
458,0,0,537,1,6.1667,0.177
459,0,0,537,1,5.7738,0.145
460,0,0,537,1,5.9821,0.148
461,0,0,537,1,6.1310,0.157
462,0,0,537,1,6.0952,0.170
463,0,0,537,1,6.0952,0.161
464,0,0,537,1,6.0536,0.157
465,0,0,537,1,6.0357,0.156
466,0,0,537,1,6.0357,0.165
467,0,0,537,1,5.8036,0.151
468,0,0,537,1,5.8750,0.155
469,0,0,537,1,5.8750,0.151
470,0,0,537,1,5.6905,0.139
471,0,0,537,1,5.8810,0.148
472,0,0,537,1,5.8750,0.139
473,0,0,537,1,5.7619,0.140
474,0,0,537,1,5.9286,0.154
475,0,0,537,1,5.8274,0.147
476,0,0,537,1,5.6905,0.143
477,0,0,537,1,6.0833,0.156
478,0,0,537,1,5.9940,0.147
479,0,0,537,1,6.0595,0.153
480,0,0,537,1,5.8155,0.131
481,0,0,537,1,5.8452,0.137
482,1,1,538,2,6.1726,0.194
483,0,0,538,1,6.1488,0.154
484,0,0,538,1,5.9643,0.144
485,0,0,538,1,6.1488,0.154
486,0,0,538,1,5.9405,0.142
487,0,0,538,1,5.8095,0.149
488,0,0,538,1,6.0298,0.155
489,0,0,538,1,5.8571,0.142
490,0,0,538,1,6.0595,0.151
491,0,0,538,1,5.7024,0.134
492,0,0,538,1,6.0476,0.155
493,1,12,550,13,6.1607,0.457
494,0,0,550,1,5.9524,0.160
495,0,0,550,1,6.0060,0.161
496,0,0,550,1,5.9226,0.151
497,0,0,550,1,5.5536,0.137
498,0,0,550,1,6.1667,0.169
499,0,0,550,1,6.0655,0.151
500,0,0,550,1,6.0655,0.161
501,0,0,550,1,5.8810,0.161
502,0,0,550,1,5.7976,0.137
503,0,0,550,1,6.0952,0.155
504,0,0,550,1,6.1667,0.164
505,0,0,550,1,6.1190,0.155
506,0,0,550,1,5.7202,0.143
507,0,0,550,1,5.8214,0.147
508,0,0,550,1,5.9940,0.168
509,0,0,550,1,5.7679,0.151
510,0,0,550,1,5.8333,0.160
511,0,0,550,1,6.1310,0.168
512,0,0,550,1,5.8988,0.150
513,0,0,550,1,5.9048,0.147
514,0,0,550,1,6.0714,0.151
515,1,214,764,214,6.0833,31.507
516,0,0,764,1,5.5595,0.164
517,0,0,764,1,6.0000,0.187
518,0,0,764,1,5.7798,0.236
519,1,144,908,145,6.1190,8.018
520,0,0,908,1,6.0060,0.179
521,0,0,908,1,6.1607,0.186
522,0,0,908,1,6.0893,0.184
523,0,0,908,1,5.7857,0.180
524,0,0,908,1,5.9107,0.174
525,0,0,908,1,6.0655,0.194
526,0,0,908,1,5.9583,0.179
527,0,0,908,1,5.7738,0.167
528,0,0,908,1,5.9226,0.180
529,0,0,908,1,5.9702,0.191
530,0,0,908,1,5.5476,0.158
531,0,0,908,1,6.0298,0.191
532,0,0,908,1,6.0655,0.189
533,0,0,908,1,6.0476,0.190
534,0,0,908,1,6.1012,0.202
535,0,0,908,1,5.9583,0.169
536,0,0,908,1,6.1310,0.186
537,0,0,908,1,5.9464,0.162
538,0,0,908,1,5.9107,0.168
539,0,0,908,1,5.9167,0.180
540,0,0,908,1,5.7619,0.182
541,0,0,908,1,6.0238,0.198
542,0,0,908,1,6.0179,0.209
543,0,0,908,1,6.0179,0.199
544,0,0,908,1,5.9762,0.205
545,0,0,908,1,5.9167,0.201
546,0,0,908,1,6.1667,0.231
547,0,0,908,1,6.0238,0.215
548,0,0,908,1,6.0595,0.198
549,0,0,908,1,5.9226,0.191
550,0,0,908,1,5.9524,0.181
551,0,0,908,1,6.0833,0.188
552,0,0,908,1,5.7679,0.168
553,0,0,908,1,5.8750,0.192
554,1,2,910,3,5.7976,0.520
555,0,0,910,1,6.0357,0.192
556,0,0,910,1,5.8274,0.181
557,0,0,910,1,6.1667,0.200
558,0,0,910,1,6.1250,0.206
559,0,0,910,1,6.0119,0.179
560,0,0,910,1,6.1905,0.194
561,0,0,910,1,5.8274,0.170
562,0,0,910,1,6.1310,0.200
563,0,0,910,1,5.8988,0.183
564,0,0,910,1,6.1369,0.200
565,0,0,910,1,5.8095,0.231
566,0,0,910,1,6.0060,0.187
567,0,0,910,1,6.1726,0.202
568,0,0,910,1,5.9048,0.180
569,0,0,910,1,6.1429,0.196
570,0,0,910,1,6.1310,0.197
571,0,0,910,1,5.9940,0.186
572,0,0,910,1,6.1190,0.208
573,0,0,910,1,5.9643,0.189
574,0,0,910,1,5.9524,0.180
575,0,0,910,1,5.6905,0.163
576,0,0,910,1,6.0238,0.192
577,0,0,910,1,5.9762,0.184
578,0,0,910,1,6.1548,0.193
579,1,1,911,2,6.1071,0.262
580,0,0,911,1,6.0238,0.181
581,1,7,918,8,6.0536,0.576
582,0,0,918,1,5.9881,0.193
583,0,0,918,1,5.7440,0.164
584,0,0,918,1,5.9940,0.195
585,0,0,918,1,6.2024,0.196
586,0,0,918,1,5.7381,0.171
587,0,0,918,1,6.0119,0.218
588,0,0,918,1,6.0714,0.183
589,0,0,918,1,6.1548,0.194
590,0,0,918,1,5.8869,0.178
591,1,1,919,2,6.0655,0.371
592,0,0,919,1,6.0417,0.185
593,0,0,919,1,5.8988,0.183
594,0,0,919,1,5.7857,0.174
595,0,0,919,1,5.9762,0.183
596,0,0,919,1,6.0417,0.178
597,0,0,919,1,5.7262,0.181
598,0,0,919,1,6.0476,0.203
599,0,0,919,1,5.9048,0.193
600,0,0,919,1,5.8393,0.192
601,0,0,919,1,6.1369,0.360
602,0,0,919,1,6.1429,0.200
603,0,0,919,1,5.8393,0.193
604,0,0,919,1,5.9167,0.224
605,0,0,919,1,5.9583,0.217
606,0,0,919,1,5.9940,0.183
607,0,0,919,1,6.1667,0.207
608,0,0,919,1,5.8452,0.181
609,0,0,919,1,5.9226,0.184
610,0,0,919,1,5.8393,0.170
611,0,0,919,1,5.9881,0.193
612,0,0,919,1,5.9167,0.193
613,0,0,919,1,5.7083,0.183
614,0,0,919,1,6.0714,0.200
615,0,0,919,1,5.9405,0.194
616,0,0,919,1,5.8571,0.187
617,0,0,919,1,5.6190,0.165
618,0,0,919,1,6.0893,0.195
619,0,0,919,1,6.1131,0.193
620,0,0,919,1,6.0238,0.189
621,0,0,919,1,5.9167,0.170
622,0,0,919,1,6.1190,0.195
623,0,0,919,1,5.7321,0.162
624,1,340,1259,341,5.7024,24.830
625,0,0,1259,1,5.9048,0.214
626,0,0,1259,1,5.9464,0.213
627,0,0,1259,1,5.9048,0.210
628,0,0,1259,1,6.1131,0.231
629,0,0,1259,1,6.1310,0.239
630,0,0,1259,1,5.7440,0.214
631,0,0,1259,1,5.9881,0.239
632,0,0,1259,1,5.7857,0.202
633,0,0,1259,1,6.1310,0.233
634,0,0,1259,1,5.8393,0.218
635,0,0,1259,1,5.7143,0.215
636,0,0,1259,1,5.9940,0.229
637,0,0,1259,1,5.8452,0.239
638,0,0,1259,1,6.1071,0.234
639,0,0,1259,1,6.0179,0.228
640,0,0,1259,1,5.7857,0.216
641,0,0,1259,1,5.8631,0.230
642,0,0,1259,1,6.0536,0.242
643,1,5,1264,6,6.1250,1.158
644,0,0,1264,1,6.1845,0.256
645,0,0,1264,1,5.8274,0.207
646,0,0,1264,1,5.7738,0.207
647,0,0,1264,1,6.0417,0.209
648,0,0,1264,1,6.0595,0.231
649,0,0,1264,1,5.8810,0.216
650,0,0,1264,1,5.7202,0.196
651,0,0,1264,1,5.9643,0.204
652,0,0,1264,1,5.8690,0.209
653,0,0,1264,1,6.1667,0.238
654,0,0,1264,1,5.9583,0.209
655,0,0,1264,1,5.9881,0.204
656,1,2,1266,3,6.1369,0.687
657,0,0,1266,1,5.8571,0.183
658,0,0,1266,1,5.8810,0.208
659,0,0,1266,1,5.8690,0.204
660,0,0,1266,1,6.1548,0.222
661,0,0,1266,1,5.9286,0.199
662,0,0,1266,1,6.0714,0.213
663,0,0,1266,1,5.8333,0.184
664,0,0,1266,1,5.7679,0.181
665,0,0,1266,1,6.0774,0.223
666,0,0,1266,1,5.9107,0.212
667,0,0,1266,1,5.7857,0.203
668,0,0,1266,1,5.8690,0.200
669,0,0,1266,1,5.9167,0.211
670,0,0,1266,1,5.7857,0.203
671,0,0,1266,1,5.9524,0.228
672,0,0,1266,1,5.9702,0.228
673,1,1,1267,2,6.1786,0.302
674,0,0,1267,1,5.6845,0.197
675,0,0,1267,1,5.9524,0.219
676,0,0,1267,1,5.7798,0.199
677,0,0,1267,1,5.9286,0.200
678,0,0,1267,1,5.9940,0.214
679,0,0,1267,1,5.9881,0.238
680,0,0,1267,1,6.0774,0.254
681,0,0,1267,1,5.8155,0.223
682,0,0,1267,1,6.0476,0.220
683,0,0,1267,1,5.8929,0.241
684,0,0,1267,1,5.6964,0.217
685,0,0,1267,1,6.0774,0.259
686,0,0,1267,1,5.6488,0.220
687,0,0,1267,1,5.5179,0.219
688,0,0,1267,1,5.6131,0.202
689,0,0,1267,1,5.8988,0.233
690,0,0,1267,1,6.0655,0.249
691,0,0,1267,1,5.7262,0.206
692,0,0,1267,1,6.0357,0.238
693,0,0,1267,1,5.9583,0.231
694,0,0,1267,1,6.0476,0.261
695,0,0,1267,1,5.7143,0.199
696,0,0,1267,1,5.9226,0.222
697,0,0,1267,1,6.0060,0.236
698,0,0,1267,1,5.9643,0.219
699,0,0,1267,1,5.9583,0.218
700,0,0,1267,1,6.0417,0.217
701,0,0,1267,1,6.0893,0.223
702,0,0,1267,1,6.1548,0.219
703,0,0,1267,1,5.8155,0.192
704,0,0,1267,1,6.0000,0.219
705,0,0,1267,1,5.9464,0.215
706,0,0,1267,1,6.1429,0.242
707,0,0,1267,1,5.7798,0.206
708,0,0,1267,1,5.9643,0.208
709,0,0,1267,1,5.8750,0.205
710,0,0,1267,1,5.9345,0.206
711,0,0,1267,1,6.1190,0.223
712,0,0,1267,1,5.8929,0.507
713,0,0,1267,1,5.8036,0.186
714,0,0,1267,1,5.7440,0.197
715,0,0,1267,1,5.9524,0.224
716,0,0,1267,1,6.0655,0.234
717,0,0,1267,1,6.1131,0.242
718,0,0,1267,1,6.0000,0.234
719,1,10,1277,11,5.9524,1.591
720,0,0,1277,1,5.9345,0.216
721,0,0,1277,1,5.7857,0.198
722,0,0,1277,1,6.0595,0.241
723,0,0,1277,1,5.8988,0.228
724,1,34,1311,35,5.9524,1.238
725,0,0,1311,1,6.0298,0.273
726,0,0,1311,1,6.1786,0.261
727,0,0,1311,1,6.0298,0.249
