time,corridor_id,train,chainage,arc
0.401997,1,0,31.581712,(160-120)
0.407497,1,0,31.141712,(160-120)
0.425940,1,0,29.666240,(160-120)
0.482121,1,0,25.171795,(159-119)
0.487621,1,0,24.731795,(159-119)
0.492359,1,0,24.352735,(157-29)
0.497859,1,0,23.912735,(157-29)
0.528043,1,0,21.498054,(157-29)
0.571422,1,0,18.027708,(35-28)
0.576922,1,0,17.587708,(35-28)
0.577918,1,0,17.508054,(35-28)
0.605695,1,0,15.563610,(34-27)
0.605961,1,0,15.547653,(33-23)
0.610564,0,0,0.000000,(28-22)
0.610564,1,0,15.705437,(28-22)
0.613029,0,0,0.147855,(28-22)
0.613295,0,0,0.163812,(28-22)
0.617898,0,0,0.440000,(28-22)
0.632060,0,0,1.289730,(28-22)
0.651389,0,0,2.314963,(28-22)
0.659838,0,0,2.678618,(27-21)
0.670838,0,0,3.118618,(27-21)
0.680417,0,0,3.501772,(26-20)
0.691417,0,0,3.941772,(26-20)
0.698603,0,0,4.229220,(24-19)
0.709603,0,0,4.669220,(24-19)
0.769219,1,1,31.581712,(160-120)
0.774719,1,1,31.141712,(160-120)
0.793162,1,1,29.666240,(160-120)
0.793162,1,1,29.666240,(160-120)
0.798623,0,0,8.230035,(24-19)
0.798623,0,0,8.230035,(24-19)
0.827651,0,0,9.391147,(23-17)
0.838651,0,0,9.831147,(23-17)
0.843738,0,0,10.034649,(20-16)
0.849343,1,1,25.171795,(159-119)
0.854738,0,0,10.474649,(20-16)
0.854843,1,1,24.731795,(159-119)
0.859581,1,1,24.352735,(157-29)
0.865081,1,1,23.912735,(157-29)
0.895265,1,1,21.498054,(157-29)
0.912447,0,0,12.782991,(20-16)
0.938644,1,1,18.027708,(35-28)
0.941475,0,0,13.944102,(19-15)
0.943480,1,1,17.640806,(35-28)
0.944144,1,1,17.587708,(35-28)
0.945140,1,1,17.508054,(35-28)
0.952475,0,0,14.384102,(19-15)
0.955027,0,0,14.486200,(17-14)
0.966027,0,0,14.926200,(17-14)
0.972918,1,1,15.563610,(34-27)
0.973183,1,1,15.547653,(32-26)
0.974250,1,1,15.483639,(31-25)
0.978564,1,1,15.224812,(189-147)
0.978564,1,1,15.224812,(189-147)
0.978900,1,1,15.204683,(188-146)
0.978900,1,1,15.204683,(188-146)
0.980251,1,1,15.123610,(188-146)
0.980251,1,1,15.123610,(188-146)
0.980517,1,1,15.107653,(188-146)
0.980517,1,1,15.107653,(188-146)
0.981584,1,1,15.043639,(188-146)
0.981584,1,1,15.043639,(188-146)
0.985897,1,1,14.784812,(188-146)
0.985897,1,1,14.784812,(188-146)
0.985980,1,1,14.779841,(187-130)
0.985980,1,1,14.779841,(187-130)
0.985980,1,1,14.779841,(187-130)
0.986233,1,1,14.764683,(187-130)
0.986233,1,1,14.764683,(187-130)
0.986233,1,1,14.764683,(187-130)
0.986780,1,1,14.731874,(170-131)
0.986780,1,1,14.731874,(170-131)
0.986780,1,1,14.731874,(170-131)
0.993314,1,1,14.339841,(170-131)
0.993314,1,1,14.339841,(170-131)
0.993314,1,1,14.339841,(170-131)
0.994113,1,1,14.291874,(170-131)
0.994113,1,1,14.291874,(170-131)
0.994113,1,1,14.291874,(170-131)
0.997026,1,1,14.117114,(170-131)
0.997026,1,1,14.117114,(170-131)
0.997026,1,1,14.117114,(170-131)
1.012137,0,0,16.770583,(17-14)
1.012137,0,0,16.770583,(17-14)
1.021997,1,2,31.581712,(160-120)
1.027497,1,2,31.141712,(160-120)
1.039526,1,1,11.567114,(171-132)
1.039526,1,1,11.567114,(171-132)
1.039526,1,1,11.567114,(171-132)
1.041165,0,0,17.931694,(216-171)
1.045940,1,2,29.666240,(160-120)
1.045940,1,2,29.666240,(160-120)
1.046859,1,1,11.127114,(171-132)
1.046859,1,1,11.127114,(171-132)
1.046859,1,1,11.127114,(171-132)
1.050576,1,1,10.904093,(173-133)
1.050576,1,1,10.904093,(173-133)
1.050576,1,1,10.904093,(173-133)
1.052063,0,0,18.367616,(218-13)
1.052165,0,0,18.371694,(218-13)
1.057755,1,1,10.464093,(173-133)
1.057755,1,1,10.464093,(173-133)
1.057755,1,1,10.464093,(173-133)
1.061876,0,0,18.760158,(15-2)
1.063063,0,0,18.807616,(15-2)
1.072459,1,1,9.504958,(175-135)
1.072459,1,1,9.504958,(175-135)
1.072459,1,1,9.504958,(175-135)
1.072876,0,0,19.200158,(15-2)
1.078451,1,1,9.091715,(176-136)
1.078451,1,1,9.091715,(176-136)
1.078451,1,1,9.091715,(176-136)
1.078833,1,1,9.064958,(176-136)
1.078833,1,1,9.064958,(176-136)
1.078833,1,1,9.064958,(176-136)
1.084636,1,1,8.651715,(176-136)
1.084636,1,1,8.651715,(176-136)
1.084636,1,1,8.651715,(176-136)
1.102121,1,2,25.171795,(159-119)
1.106132,1,1,7.015204,(176-136)
1.106132,1,1,7.015204,(176-136)
1.106132,1,1,7.015204,(176-136)
1.107621,1,2,24.731795,(159-119)
1.112359,1,2,24.352735,(157-29)
1.117859,1,2,23.912735,(157-29)
1.137641,1,1,4.494444,(176-136)
1.137641,1,1,4.494444,(176-136)
1.137641,1,1,4.494444,(176-136)
1.137641,1,1,4.494444,(176-136)
1.137641,1,1,4.494444,(176-136)
1.137641,1,1,4.494444,(176-136)
1.148043,1,2,21.498054,(157-29)
1.148043,1,2,21.498054,(157-29)
1.156351,0,0,22.539134,(15-2)
1.185378,0,0,23.700245,(2-3)
1.191422,1,2,18.027708,(35-28)
1.193822,1,1,0.000000,(220-173)
1.193822,1,1,0.000000,(220-173)
1.193822,1,1,0.000000,(220-173)
1.196378,0,0,24.140245,(2-3)
1.196922,1,2,17.587708,(35-28)
1.197918,1,2,17.508054,(35-28)
1.206199,0,0,24.533073,(4-4)
1.217199,0,0,24.973073,(4-4)
1.225695,1,2,15.563610,(34-27)
1.225961,1,2,15.547653,(33-23)
1.230564,0,2,0.000000,(28-22)
1.230564,1,2,15.705437,(28-22)
1.233029,0,2,0.147855,(28-22)
1.233295,0,2,0.163812,(28-22)
1.237898,0,2,0.440000,(28-22)
1.250872,1,3,0.000000,(176-135)
1.252060,0,2,1.289730,(28-22)
1.257325,1,3,0.440000,(176-135)
1.271389,0,2,2.314963,(28-22)
1.279838,0,2,2.678618,(27-21)
1.286914,1,3,2.649518,(176-135)
1.290838,0,2,3.118618,(27-21)
1.300416,0,2,3.501772,(26-20)
1.308621,0,0,28.629953,(4-4)
1.308621,0,0,28.629953,(4-4)
1.311416,0,2,3.941772,(26-20)
1.318603,0,2,4.229220,(24-19)
1.329603,0,2,4.669220,(24-19)
1.333916,1,3,6.409649,(176-135)
1.333916,1,3,6.409649,(176-135)
1.337649,0,0,29.791064,(11-10)
1.348152,0,0,30.231064,(11-10)
1.357439,0,0,30.653181,(10-8)
1.361281,0,0,30.836900,(9-9)
1.366465,0,0,31.093181,(9-9)
1.367441,1,3,9.091715,(175-133)
1.370066,0,0,31.276900,(9-9)
1.372607,1,3,9.504958,(173-132)
1.372941,1,3,9.531715,(173-132)
1.374078,1,3,9.622670,(173-132)
1.378183,1,3,9.944958,(173-132)
1.391455,1,3,10.904093,(171-131)
1.398218,1,3,11.344093,(171-131)
1.401856,1,3,11.567114,(170-130)
1.409189,1,3,12.007114,(170-130)
1.418623,0,2,8.230035,(24-19)
1.419982,1,3,12.654683,(170-130)
1.424631,1,3,12.933639,(170-130)
1.447651,0,2,9.391147,(23-17)
1.448760,0,0,36.457731,(9-9)
1.454602,1,3,14.731874,(187-146)
1.455402,1,3,14.779841,(188-147)
1.458651,0,2,9.831147,(23-17)
1.461935,1,3,15.171874,(188-147)
1.462482,1,3,15.204683,(189-25)
1.462735,1,3,15.219841,(189-25)
1.462818,1,3,15.224812,(31-26)
1.463738,0,2,10.034649,(20-16)
1.467131,1,3,15.483639,(32-27)
1.467419,1,3,15.500914,(32-27)
1.468198,1,3,15.547653,(34-28)
1.468198,1,3,15.547653,(34-28)
1.468464,1,3,15.563610,(35-29)
1.468464,1,3,15.563610,(35-29)
1.469808,1,3,15.644683,(35-29)
1.469808,1,3,15.644683,(35-29)
1.470140,1,3,15.664812,(35-29)
1.470140,1,3,15.664812,(35-29)
1.474351,1,3,15.923639,(35-29)
1.474351,1,3,15.923639,(35-29)
1.474738,0,2,10.474649,(20-16)
1.475377,1,3,15.987653,(35-29)
1.475377,1,3,15.987653,(35-29)
1.475632,1,3,16.003610,(35-29)
1.475632,1,3,16.003610,(35-29)
1.503451,0,0,40.832984,(9-9)
1.505384,1,3,18.027708,(157-119)
1.505384,1,3,18.027708,(157-119)
1.511294,1,3,18.467708,(157-119)
1.511294,1,3,18.467708,(157-119)
1.523754,1,3,19.436542,(157-119)
1.523754,1,3,19.436542,(157-119)
1.529026,1,3,19.858291,(157-119)
1.529026,1,3,19.858291,(157-119)
1.532447,0,2,12.782991,(20-16)
1.561475,0,2,13.944102,(19-15)
1.572475,0,2,14.384102,(19-15)
1.575027,0,2,14.486200,(17-14)
1.585206,1,3,24.352735,(159-120)
1.585206,1,3,24.352735,(159-120)
1.586027,0,2,14.926200,(17-14)
1.590706,1,3,24.792735,(159-120)
1.590706,1,3,24.792735,(159-120)
1.595445,1,3,25.171795,(160-121)
1.595445,1,3,25.171795,(160-121)
1.600945,1,3,25.611795,(160-121)
1.600945,1,3,25.611795,(160-121)
1.614562,0,0,45.277429,(9-9)
1.619388,1,3,27.087267,(160-121)
1.619388,1,3,27.087267,(160-121)
1.632137,0,2,16.770583,(17-14)
1.632137,0,2,16.770583,(17-14)
1.661165,0,2,17.931694,(216-171)
1.672063,0,2,18.367616,(218-13)
1.672165,0,2,18.371694,(218-13)
1.675569,1,3,31.581712,(222-174)
1.675569,1,3,31.581712,(222-174)
1.681876,0,2,18.760158,(15-2)
1.683063,0,2,18.807616,(15-2)
1.692876,0,2,19.200158,(15-2)
1.776351,0,2,22.539134,(15-2)
1.805378,0,2,23.700245,(2-3)
1.816378,0,2,24.140245,(2-3)
1.826199,0,2,24.533073,(4-4)
1.837199,0,2,24.973073,(4-4)
1.928621,0,2,28.629953,(4-4)
1.928621,0,2,28.629953,(4-4)
1.957649,0,2,29.791064,(11-10)
1.968152,0,2,30.231064,(11-10)
1.977439,0,2,30.653181,(10-8)
1.981281,0,2,30.836900,(9-9)
1.986465,0,2,31.093181,(9-9)
1.990066,0,2,31.276900,(9-9)
2.068760,0,2,36.457731,(9-9)
2.123451,0,2,40.832984,(9-9)
2.234562,0,2,45.277429,(9-9)
2.985006,1,4,31.581712,(160-120)
2.990506,1,4,31.141712,(160-120)
3.008949,1,4,29.666240,(160-120)
3.008949,1,4,29.666240,(160-120)
3.065130,1,4,25.171795,(159-119)
3.070630,1,4,24.731795,(159-119)
3.075368,1,4,24.352735,(157-29)
3.080868,1,4,23.912735,(157-29)
3.111051,1,4,21.498054,(157-29)
3.154431,1,4,18.027708,(35-28)
3.159267,1,4,17.640806,(35-28)
3.159931,1,4,17.587708,(35-28)
3.160926,1,4,17.508054,(35-28)
3.188704,1,4,15.563610,(34-27)
3.188970,1,4,15.547653,(32-26)
3.190037,1,4,15.483639,(31-25)
3.194351,1,4,15.224812,(189-147)
3.194351,1,4,15.224812,(189-147)
3.194686,1,4,15.204683,(188-146)
3.194686,1,4,15.204683,(188-146)
3.196038,1,4,15.123610,(188-146)
3.196038,1,4,15.123610,(188-146)
3.196303,1,4,15.107653,(188-146)
3.196303,1,4,15.107653,(188-146)
3.197370,1,4,15.043639,(188-146)
3.197370,1,4,15.043639,(188-146)
3.201684,1,4,14.784812,(188-146)
3.201684,1,4,14.784812,(188-146)
3.201767,1,4,14.779841,(187-130)
3.201767,1,4,14.779841,(187-130)
3.201767,1,4,14.779841,(187-130)
3.202020,1,4,14.764683,(187-130)
3.202020,1,4,14.764683,(187-130)
3.202020,1,4,14.764683,(187-130)
3.202566,1,4,14.731874,(170-131)
3.202566,1,4,14.731874,(170-131)
3.202566,1,4,14.731874,(170-131)
3.209100,1,4,14.339841,(170-131)
3.209100,1,4,14.339841,(170-131)
3.209100,1,4,14.339841,(170-131)
3.209900,1,4,14.291874,(170-131)
3.209900,1,4,14.291874,(170-131)
3.209900,1,4,14.291874,(170-131)
3.212812,1,4,14.117114,(170-131)
3.212812,1,4,14.117114,(170-131)
3.212812,1,4,14.117114,(170-131)
3.255312,1,4,11.567114,(171-132)
3.255312,1,4,11.567114,(171-132)
3.255312,1,4,11.567114,(171-132)
3.262646,1,4,11.127114,(171-132)
3.262646,1,4,11.127114,(171-132)
3.262646,1,4,11.127114,(171-132)
3.266363,1,4,10.904093,(173-133)
3.266363,1,4,10.904093,(173-133)
3.266363,1,4,10.904093,(173-133)
3.273542,1,4,10.464093,(173-133)
3.273542,1,4,10.464093,(173-133)
3.273542,1,4,10.464093,(173-133)
3.288245,1,4,9.504958,(175-135)
3.288245,1,4,9.504958,(175-135)
3.288245,1,4,9.504958,(175-135)
3.294238,1,4,9.091715,(176-136)
3.294238,1,4,9.091715,(176-136)
3.294238,1,4,9.091715,(176-136)
3.294620,1,4,9.064958,(176-136)
3.294620,1,4,9.064958,(176-136)
3.294620,1,4,9.064958,(176-136)
3.300422,1,4,8.651715,(176-136)
3.300422,1,4,8.651715,(176-136)
3.300422,1,4,8.651715,(176-136)
3.321918,1,4,7.015204,(176-136)
3.321918,1,4,7.015204,(176-136)
3.321918,1,4,7.015204,(176-136)
3.353428,1,4,4.494444,(176-136)
3.353428,1,4,4.494444,(176-136)
3.353428,1,4,4.494444,(176-136)
3.370597,0,5,44.881534,(13-7)
3.409608,1,4,0.000000,(220-173)
3.409608,1,4,0.000000,(220-173)
3.409608,1,4,0.000000,(220-173)
3.592820,0,5,35.992645,(13-7)
3.614159,0,5,34.285508,(13-7)
3.614159,0,5,34.285508,(13-7)
3.628673,0,5,33.124397,(13-7)
3.663500,0,5,30.774842,(7-6)
3.664630,0,5,30.713285,(6-5)
3.671983,0,5,30.334842,(6-5)
3.673256,0,5,30.273285,(6-5)
3.679579,0,5,29.984824,(5-4)
3.684228,0,5,29.791064,(4-3)
3.690384,0,5,29.544824,(4-3)
3.695228,0,5,29.351064,(4-3)
3.736644,1,6,31.581712,(160-120)
3.742144,1,6,31.141712,(160-120)
3.760588,1,6,29.666240,(160-120)
3.786650,0,5,25.694184,(4-3)
3.786650,0,5,25.694184,(4-3)
3.815678,0,5,24.533073,(2-2)
3.816768,1,6,25.171795,(159-119)
3.822268,1,6,24.731795,(159-119)
3.826678,0,5,24.093073,(2-2)
3.827006,1,6,24.352735,(157-29)
3.832506,1,6,23.912735,(157-29)
3.836499,0,5,23.700245,(15-13)
3.847499,0,5,23.260245,(15-13)
3.862690,1,6,21.498054,(157-29)
3.906069,1,6,18.027708,(35-28)
3.910905,1,6,17.640806,(35-28)
3.911569,1,6,17.587708,(35-28)
3.912565,1,6,17.508054,(35-28)
3.930973,0,5,19.921269,(15-13)
3.940343,1,6,15.563610,(34-27)
3.940609,1,6,15.547653,(32-26)
3.941675,1,6,15.483639,(31-25)
3.945989,1,6,15.224812,(189-147)
3.945989,1,6,15.224812,(189-147)
3.946325,1,6,15.204683,(188-146)
3.946325,1,6,15.204683,(188-146)
3.947676,1,6,15.123610,(188-146)
3.947676,1,6,15.123610,(188-146)
3.947942,1,6,15.107653,(188-146)
3.947942,1,6,15.107653,(188-146)
3.949009,1,6,15.043639,(188-146)
3.949009,1,6,15.043639,(188-146)
3.953323,1,6,14.784812,(188-146)
3.953323,1,6,14.784812,(188-146)
3.953405,1,6,14.779841,(187-130)
3.953405,1,6,14.779841,(187-130)
3.953405,1,6,14.779841,(187-130)
3.953658,1,6,14.764683,(187-130)
3.953658,1,6,14.764683,(187-130)
3.953658,1,6,14.764683,(187-130)
3.954205,1,6,14.731874,(170-131)
3.954205,1,6,14.731874,(170-131)
3.954205,1,6,14.731874,(170-131)
3.960001,0,5,18.760158,(218-171)
3.960739,1,6,14.339841,(170-131)
3.960739,1,6,14.339841,(170-131)
3.960739,1,6,14.339841,(170-131)
3.961538,1,6,14.291874,(170-131)
3.961538,1,6,14.291874,(170-131)
3.961538,1,6,14.291874,(170-131)
3.964451,1,6,14.117114,(170-131)
3.964451,1,6,14.117114,(170-131)
3.964451,1,6,14.117114,(170-131)
3.969814,0,5,18.367616,(216-14)
3.971001,0,5,18.320158,(216-14)
3.980712,0,5,17.931694,(17-15)
3.980814,0,5,17.927616,(17-15)
3.991712,0,5,17.491694,(17-15)
4.006951,1,6,11.567114,(171-132)
4.006951,1,6,11.567114,(171-132)
4.006951,1,6,11.567114,(171-132)
4.014284,1,6,11.127114,(171-132)
4.014284,1,6,11.127114,(171-132)
4.014284,1,6,11.127114,(171-132)
4.018001,1,6,10.904093,(173-133)
4.018001,1,6,10.904093,(173-133)
4.018001,1,6,10.904093,(173-133)
4.025180,1,6,10.464093,(173-133)
4.025180,1,6,10.464093,(173-133)
4.025180,1,6,10.464093,(173-133)
4.037822,0,5,15.647311,(17-15)
4.037822,0,5,15.647311,(17-15)
4.039884,1,6,9.504958,(175-135)
4.039884,1,6,9.504958,(175-135)
4.039884,1,6,9.504958,(175-135)
4.045876,1,6,9.091715,(176-136)
4.045876,1,6,9.091715,(176-136)
4.045876,1,6,9.091715,(176-136)
4.046258,1,6,9.064958,(176-136)
4.046258,1,6,9.064958,(176-136)
4.046258,1,6,9.064958,(176-136)
4.052061,1,6,8.651715,(176-136)
4.052061,1,6,8.651715,(176-136)
4.052061,1,6,8.651715,(176-136)
4.066850,0,5,14.486200,(19-16)
4.073557,1,6,7.015204,(176-136)
4.073557,1,6,7.015204,(176-136)
4.073557,1,6,7.015204,(176-136)
4.077850,0,5,14.046200,(19-16)
4.080402,0,5,13.944102,(20-17)
4.091402,0,5,13.504102,(20-17)
4.105066,1,6,4.494444,(176-136)
4.105066,1,6,4.494444,(176-136)
4.105066,1,6,4.494444,(176-136)
4.105066,1,6,4.494444,(176-136)
4.105066,1,6,4.494444,(176-136)
4.105066,1,6,4.494444,(176-136)
4.149111,0,5,11.195760,(20-17)
4.161247,1,6,0.000000,(220-173)
4.161247,1,6,0.000000,(220-173)
4.161247,1,6,0.000000,(220-173)
4.178139,0,5,10.034649,(23-19)
4.189139,0,5,9.594649,(23-19)
4.194226,0,5,9.391147,(24-20)
4.205226,0,5,8.951147,(24-20)
4.294246,0,5,5.390331,(24-20)
4.299959,0,8,44.881534,(13-7)
4.323274,0,5,4.229220,(26-21)
4.334274,0,5,3.789220,(26-21)
4.341460,0,5,3.501772,(27-22)
4.352460,0,5,3.061772,(27-22)
4.362039,0,5,2.678618,(28-23)
4.372543,0,5,2.238618,(28-23)
4.397196,0,5,1.049883,(28-23)
4.397196,0,5,1.049883,(28-23)
4.415934,0,5,0.000000,(29-24)
4.431369,1,5,14.779841,(187-130)
4.432168,1,5,14.731874,(170-131)
4.438702,1,5,14.339841,(170-131)
4.439502,1,5,14.291874,(170-131)
4.442414,1,5,14.117114,(170-131)
4.442414,1,5,14.117114,(170-131)
4.442713,1,7,31.581712,(160-120)
4.448213,1,7,31.141712,(160-120)
4.466657,1,7,29.666240,(160-120)
4.466657,1,7,29.666240,(160-120)
4.484914,1,5,11.567114,(171-132)
4.492248,1,5,11.127114,(171-132)
4.495965,1,5,10.904093,(173-133)
4.503143,1,5,10.464093,(173-133)
4.517847,1,5,9.504958,(175-135)
4.522182,0,8,35.992645,(13-7)
4.522837,1,7,25.171795,(159-119)
4.523840,1,5,9.091715,(176-136)
4.524222,1,5,9.064958,(176-136)
4.528337,1,7,24.731795,(159-119)
4.530024,1,5,8.651715,(176-136)
4.533076,1,7,24.352735,(157-29)
4.538576,1,7,23.912735,(157-29)
4.543521,0,8,34.285508,(13-7)
4.551520,1,5,7.015204,(176-136)
4.558035,0,8,33.124397,(13-7)
4.568759,1,7,21.498054,(157-29)
4.568759,1,7,21.498054,(157-29)
4.583030,1,5,4.494444,(176-136)
4.583030,1,5,4.494444,(176-136)
4.592863,0,8,30.774842,(7-6)
4.593992,0,8,30.713285,(6-5)
4.601345,0,8,30.334842,(6-5)
4.602618,0,8,30.273285,(6-5)
4.608941,0,8,29.984824,(5-4)
4.612138,1,7,18.027708,(35-28)
4.613590,0,8,29.791064,(4-3)
4.617638,1,7,17.587708,(35-28)
4.618634,1,7,17.508054,(35-28)
4.619746,0,8,29.544824,(4-3)
4.624590,0,8,29.351064,(4-3)
4.639210,1,5,0.000000,(220-173)
4.646412,1,7,15.563610,(34-27)
4.646678,1,7,15.547653,(33-23)
4.651281,0,7,0.000000,(28-22)
4.651281,1,7,15.705437,(28-22)
4.653745,0,7,0.147855,(28-22)
4.654011,0,7,0.163812,(28-22)
4.658614,0,7,0.440000,(28-22)
4.672776,0,7,1.289730,(28-22)
4.692105,0,7,2.314963,(28-22)
4.700554,0,7,2.678618,(27-21)
4.711554,0,7,3.118618,(27-21)
4.716012,0,8,25.694184,(4-3)
4.721133,0,7,3.501772,(26-20)
4.732133,0,7,3.941772,(26-20)
4.739319,0,7,4.229220,(24-19)
4.745040,0,8,24.533073,(2-2)
4.750319,0,7,4.669220,(24-19)
4.756040,0,8,24.093073,(2-2)
4.765861,0,8,23.700245,(15-13)
4.768733,1,9,31.581712,(160-120)
4.774233,1,9,31.141712,(160-120)
4.776861,0,8,23.260245,(15-13)
4.792677,1,9,29.666240,(160-120)
4.792677,1,9,29.666240,(160-120)
4.839340,0,7,8.230035,(24-19)
4.848857,1,9,25.171795,(159-119)
4.854357,1,9,24.731795,(159-119)
4.859095,1,9,24.352735,(157-29)
4.860335,0,8,19.921269,(15-13)
4.860335,0,8,19.921269,(15-13)
4.864595,1,9,23.912735,(157-29)
4.868367,0,7,9.391147,(23-17)
4.879367,0,7,9.831147,(23-17)
4.884455,0,7,10.034649,(20-16)
4.889363,0,8,18.760158,(218-171)
4.894779,1,9,21.498054,(157-29)
4.895455,0,7,10.474649,(20-16)
4.899176,0,8,18.367616,(216-14)
4.900363,0,8,18.320158,(216-14)
4.910075,0,8,17.931694,(17-15)
4.910176,0,8,17.927616,(17-15)
4.921075,0,8,17.491694,(17-15)
4.938158,1,9,18.027708,(35-28)
4.943658,1,9,17.587708,(35-28)
4.944654,1,9,17.508054,(35-28)
4.953163,0,7,12.782991,(20-16)
4.961358,0,7,13.110769,(20-16)
4.967184,0,8,15.647311,(17-15)
4.967184,0,8,15.647311,(17-15)
4.972432,1,9,15.563610,(34-27)
4.972698,1,9,15.547653,(33-23)
4.977301,0,9,0.000000,(28-22)
4.977301,1,9,15.705437,(28-22)
4.979765,0,9,0.147855,(28-22)
4.980031,0,9,0.163812,(28-22)
4.980737,0,8,15.105213,(17-15)
4.984634,0,9,0.440000,(28-22)
4.986544,1,11,0.000000,(176-135)
4.989136,0,7,13.944102,(18-15)
4.992044,1,11,0.440000,(176-135)
4.998796,0,9,1.289730,(28-22)
4.999320,0,8,14.486200,(19-16)
4.999852,0,7,14.158422,(18-15)
5.015600,0,7,14.384102,(18-15)
5.018125,0,9,2.314963,(28-22)
5.021511,1,10,31.581712,(160-120)
5.024262,0,8,14.046200,(19-16)
5.026574,0,9,2.678618,(27-21)
5.027011,1,10,31.141712,(160-120)
5.027629,0,7,14.436200,(18-15)
5.032266,0,8,13.999937,(19-16)
5.037574,0,9,3.118618,(27-21)
5.040929,0,7,14.436200,(18-15)
5.043580,0,8,13.944102,(20-17)
5.045454,1,10,29.666240,(160-120)
5.045454,1,10,29.666240,(160-120)
5.047153,0,9,3.501772,(26-20)
5.057596,0,7,14.486200,(17-14)
5.058153,0,9,3.941772,(26-20)
5.065339,0,9,4.229220,(24-19)
5.066665,1,11,6.409649,(176-135)
5.070762,1,11,6.737426,(176-135)
5.076339,0,9,4.669220,(24-19)
5.077313,0,8,13.504102,(20-17)
5.093104,0,7,14.926200,(17-14)
5.101635,1,10,25.171795,(159-119)
5.105676,1,11,9.091715,(175-133)
5.107135,1,10,24.731795,(159-119)
5.111873,1,10,24.352735,(157-29)
5.113623,1,11,9.504958,(173-132)
5.114170,1,11,9.531715,(173-132)
5.117373,1,10,23.912735,(157-29)
5.123257,1,11,9.944958,(173-132)
5.135326,0,8,11.789384,(20-17)
5.147557,1,10,21.498054,(157-29)
5.150166,0,8,11.195760,(20-17)
5.150166,0,8,11.195760,(20-17)
5.152040,0,7,16.658422,(17-14)
5.154096,1,11,10.904093,(172-131)
5.154844,0,7,16.770583,(17-14)
5.154844,0,7,16.770583,(17-14)
5.158361,0,8,10.867982,(20-17)
5.165359,0,9,8.230035,(24-19)
5.165359,0,9,8.230035,(24-19)
5.170858,1,11,11.239337,(172-131)
5.176713,1,11,11.344093,(172-131)
5.181447,0,9,8.873538,(24-19)
5.183872,0,7,17.931694,(216-171)
5.186139,0,8,10.034649,(21-18)
5.190936,1,10,18.027708,(35-28)
5.194770,0,7,18.367616,(218-13)
5.194872,0,7,18.371694,(218-13)
5.195772,1,10,17.640806,(35-28)
5.196399,0,9,9.391147,(23-17)
5.196436,1,10,17.587708,(35-28)
5.197432,1,10,17.508054,(35-28)
5.198636,1,11,11.517114,(172-131)
5.203399,0,8,9.717070,(21-18)
5.204583,0,8,9.695754,(22-19)
5.204583,0,7,18.760158,(15-2)
5.205770,0,7,18.807616,(15-2)
5.208632,0,8,9.624128,(22-19)
5.215583,0,7,19.200158,(15-2)
5.216353,0,9,9.831147,(23-17)
5.225209,1,10,15.563610,(34-27)
5.225298,0,9,9.935332,(23-17)
5.225475,1,10,15.547653,(32-26)
5.226542,1,10,15.483639,(31-25)
5.230856,1,10,15.224812,(189-147)
5.230856,1,10,15.224812,(189-147)
5.231177,0,8,9.441147,(22-19)
5.231192,1,10,15.204683,(188-146)
5.231192,1,10,15.204683,(188-146)
5.232543,1,10,15.123610,(188-146)
5.232543,1,10,15.123610,(188-146)
5.232809,1,10,15.107653,(188-146)
5.232809,1,10,15.107653,(188-146)
5.233020,0,8,9.441147,(22-19)
5.233876,1,10,15.043639,(188-146)
5.233876,1,10,15.043639,(188-146)
5.235052,0,9,10.034649,(20-16)
5.238189,1,10,14.784812,(188-146)
5.238189,1,10,14.784812,(188-146)
5.238272,1,10,14.779841,(187-130)
5.238272,1,10,14.779841,(187-130)
5.238272,1,10,14.779841,(187-130)
5.238525,1,10,14.764683,(187-130)
5.238525,1,10,14.764683,(187-130)
5.238525,1,10,14.764683,(187-130)
5.239072,1,10,14.731874,(170-131)
5.239072,1,10,14.731874,(170-131)
5.239072,1,10,14.731874,(170-131)
5.245606,1,10,14.339841,(170-131)
5.245606,1,10,14.339841,(170-131)
5.245606,1,10,14.339841,(170-131)
5.246405,1,10,14.291874,(170-131)
5.246405,1,10,14.291874,(170-131)
5.246405,1,10,14.291874,(170-131)
5.249318,1,10,14.117114,(170-131)
5.249318,1,10,14.117114,(170-131)
5.249318,1,10,14.117114,(170-131)
5.249318,1,10,14.117114,(170-131)
5.249318,1,10,14.117114,(170-131)
5.249318,1,10,14.117114,(170-131)
5.249687,0,8,9.391147,(24-20)
5.255532,0,12,44.881534,(13-7)
5.261422,0,9,10.474649,(20-16)
5.265113,0,8,9.255754,(24-20)
5.285195,0,8,8.951147,(24-20)
5.291818,1,10,11.567114,(171-132)
5.291818,1,10,11.567114,(171-132)
5.291818,1,10,11.567114,(171-132)
5.299058,0,7,22.539134,(15-2)
5.299058,0,7,22.539134,(15-2)
5.299151,1,10,11.127114,(171-132)
5.299151,1,10,11.127114,(171-132)
5.299151,1,10,11.127114,(171-132)
5.302868,1,10,10.904093,(173-133)
5.302868,1,10,10.904093,(173-133)
5.302868,1,10,10.904093,(173-133)
5.310047,1,10,10.464093,(173-133)
5.310047,1,10,10.464093,(173-133)
5.310047,1,10,10.464093,(173-133)
5.313001,0,9,12.058921,(20-16)
5.315818,1,11,11.517114,(172-131)
5.324750,1,10,9.504958,(175-135)
