time,id,length,target,direction,speed,acceleration,front_arc,f_to_head,f_from_tail,terminal,back_arc,b_to_head,b_from_tail,tot_dist,occupies,locked
0.171386,0,0.440000,,1,0.000000,0.000000,(224-174),0.560000,0.440000,Gowrie_entry,(224-174),1.000000,0.000000,0.000000,(224-174),
0.171386,0,0.440000,exit_to_Brisbane,1,0.000000,360.000000,(224-174),0.560000,0.440000,Gowrie_entry,(224-174),1.000000,0.000000,0.000000,(224-174),(221-121)
0.171386,0,0.440000,exit_to_Brisbane,1,0.000000,360.000000,(224-174),0.560000,0.440000,Gowrie_entry,(224-174),1.000000,0.000000,0.000000,(224-174),(221-121)
0.227163,0,0.440000,exit_to_Brisbane,1,20.079841,360.000000,(221-121),9.000000,0.000000,,(224-174),0.440000,0.560000,0.560000,(221-121)(224-174),
0.227163,0,0.440000,exit_to_Brisbane,1,20.079841,360.000000,(221-121),9.000000,0.000000,,(224-174),0.440000,0.560000,0.560000,(221-121)(224-174),
0.245921,0,0.440000,exit_to_Brisbane,1,26.832816,360.000000,(221-121),8.560000,0.440000,,(221-121),9.000000,0.000000,1.000000,(221-121),
0.359062,0,0.440000,exit_to_Brisbane,1,67.563304,-720.000000,(221-121),3.220000,5.780000,,(221-121),3.660000,5.340000,6.340000,(221-121),
0.359062,0,0.440000,exit_to_Brisbane,1,67.563304,360.000000,(221-121),3.220000,5.780000,,(221-121),3.660000,5.340000,6.340000,(221-121),(160-120)
0.359062,0,0.440000,exit_to_Brisbane,1,67.563304,360.000000,(221-121),3.220000,5.780000,,(221-121),3.660000,5.340000,6.340000,(221-121),(160-120)
0.393608,0,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(221-121),0.671111,8.328889,,(221-121),1.111111,7.888889,8.888889,(221-121),(160-120)
0.401997,0,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(160-120),6.409917,0.000000,,(221-121),0.440000,8.560000,9.560000,(160-120)(221-121),
0.401997,0,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(160-120),6.409917,0.000000,,(221-121),0.440000,8.560000,9.560000,(160-120)(221-121),
0.407497,0,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(160-120),5.969917,0.440000,,(160-120),6.409917,0.000000,10.000000,(160-120),
0.425940,0,0.440000,exit_to_Brisbane,1,80.000000,-720.000000,(160-120),4.494444,1.915472,,(160-120),4.934444,1.475472,11.475472,(160-120),
0.425940,0,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(160-120),4.494444,1.915472,,(160-120),4.934444,1.475472,11.475472,(160-120),(159-119)(157-29)(35-28)
0.425940,0,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(160-120),4.494444,1.915472,,(160-120),4.934444,1.475472,11.475472,(160-120),(159-119)(157-29)(35-28)
0.482121,0,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(159-119),0.819060,0.000000,,(160-120),0.440000,5.969917,15.969917,(159-119)(160-120),(157-29)(35-28)
0.482121,0,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(159-119),0.819060,0.000000,,(160-120),0.440000,5.969917,15.969917,(159-119)(160-120),(157-29)(35-28)
0.487621,0,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(159-119),0.379060,0.440000,,(159-119),0.819060,0.000000,16.409917,(159-119),(157-29)(35-28)
0.492359,0,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(157-29),6.325027,0.000000,,(159-119),0.440000,0.379060,16.788977,(157-29)(159-119),(35-28)
0.492359,0,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(157-29),6.325027,0.000000,,(159-119),0.440000,0.379060,16.788977,(157-29)(159-119),(35-28)
0.497859,0,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(157-29),5.885027,0.440000,,(157-29),6.325027,0.000000,17.228977,(157-29),(35-28)
0.528043,0,0.440000,exit_to_Brisbane,1,80.000000,-720.000000,(157-29),3.470347,2.854681,,(157-29),3.910347,2.414681,19.643658,(157-29),(35-28)
0.528043,0,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(157-29),3.470347,2.854681,,(157-29),3.910347,2.414681,19.643658,(157-29),(35-28)(34-27)(33-23)(28-22)(27-21)
0.528043,0,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(157-29),3.470347,2.854681,,(157-29),3.910347,2.414681,19.643658,(157-29),(35-28)(34-27)(33-23)(28-22)(27-21)
0.538608,1,0.440000,,1,0.000000,0.000000,(224-174),0.560000,0.440000,Gowrie_entry,(224-174),1.000000,0.000000,0.000000,(224-174),
0.538608,1,0.440000,Wyreema_exit,1,0.000000,360.000000,(224-174),0.560000,0.440000,Gowrie_entry,(224-174),1.000000,0.000000,0.000000,(224-174),(221-121)
0.538608,1,0.440000,Wyreema_exit,1,0.000000,360.000000,(224-174),0.560000,0.440000,Gowrie_entry,(224-174),1.000000,0.000000,0.000000,(224-174),(221-121)
0.571422,0,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(35-28),2.464098,0.000000,,(157-29),0.440000,5.885027,23.114004,(35-28)(157-29),(34-27)(33-23)(28-22)(27-21)
0.571422,0,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(35-28),2.464098,0.000000,,(157-29),0.440000,5.885027,23.114004,(35-28)(157-29),(34-27)(33-23)(28-22)(27-21)
0.576922,0,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(35-28),2.024098,0.440000,,(35-28),2.464098,0.000000,23.554004,(35-28),(34-27)(33-23)(28-22)(27-21)
0.577918,0,0.440000,exit_to_Brisbane,1,80.000000,-720.000000,(35-28),1.944444,0.519653,,(35-28),2.384444,0.079653,23.633658,(35-28),(34-27)(33-23)(28-22)(27-21)
0.594385,1,0.440000,Wyreema_exit,1,20.079841,360.000000,(221-121),9.000000,0.000000,,(224-174),0.440000,0.560000,0.560000,(221-121)(224-174),
0.594385,1,0.440000,Wyreema_exit,1,20.079841,360.000000,(221-121),9.000000,0.000000,,(224-174),0.440000,0.560000,0.560000,(221-121)(224-174),
0.605695,0,0.440000,exit_to_Brisbane,1,60.000000,0.000000,(34-27),0.015957,0.000000,,(35-28),0.440000,2.024098,25.578102,(34-27)(35-28),(33-23)(28-22)(27-21)
0.605695,0,0.440000,exit_to_Brisbane,1,60.000000,0.000000,(34-27),0.015957,0.000000,,(35-28),0.440000,2.024098,25.578102,(34-27)(35-28),(33-23)(28-22)(27-21)
0.605961,0,0.440000,exit_to_Brisbane,1,60.000000,0.000000,(33-23),0.276188,0.000000,,(35-28),0.424043,2.040054,25.594059,(33-23)(34-27)(35-28),(28-22)(27-21)
0.605961,0,0.440000,exit_to_Brisbane,1,60.000000,0.000000,(33-23),0.276188,0.000000,,(35-28),0.424043,2.040054,25.594059,(33-23)(34-27)(35-28),(28-22)(27-21)
0.610564,0,0.440000,exit_to_Brisbane,1,60.000000,0.000000,(28-22),2.678618,0.000000,,(35-28),0.147855,2.316243,25.870247,(28-22)(33-23)(34-27)(35-28),(27-21)
0.610564,0,0.440000,exit_to_Brisbane,1,60.000000,0.000000,(28-22),2.678618,0.000000,,(35-28),0.147855,2.316243,25.870247,(28-22)(33-23)(34-27)(35-28),(27-21)
0.613029,0,0.440000,exit_to_Brisbane,1,60.000000,0.000000,(28-22),2.530763,0.147855,,(34-27),0.015957,0.000000,26.018102,(28-22)(33-23)(34-27),(27-21)
0.613144,1,0.440000,Wyreema_exit,1,26.832816,360.000000,(221-121),8.560000,0.440000,,(221-121),9.000000,0.000000,1.000000,(221-121),
0.613295,0,0.440000,exit_to_Brisbane,1,60.000000,0.000000,(28-22),2.514807,0.163812,,(33-23),0.276188,0.000000,26.034059,(28-22)(33-23),(27-21)
0.617898,0,0.440000,exit_to_Brisbane,1,60.000000,0.000000,(28-22),2.238618,0.440000,,(28-22),2.678618,0.000000,26.310247,(28-22),(27-21)
0.632060,0,0.440000,exit_to_Brisbane,1,60.000000,-720.000000,(28-22),1.388889,1.289730,,(28-22),1.828889,0.849730,27.159976,(28-22),(27-21)
0.651389,0,0.440000,exit_to_Brisbane,1,46.083234,-720.000000,(28-22),0.363656,2.314963,,(28-22),0.803656,1.874963,28.185209,(28-22),(27-21)
0.651389,0,0.440000,exit_to_Brisbane,1,46.083234,-720.000000,(28-22),0.363656,2.314963,,(28-22),0.803656,1.874963,28.185209,(28-22),(27-21)(26-20)(24-19)
0.651389,0,0.440000,exit_to_Brisbane,1,46.083234,-720.000000,(28-22),0.363656,2.314963,,(28-22),0.803656,1.874963,28.185209,(28-22),(27-21)(26-20)(24-19)
0.659838,0,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(27-21),0.823154,0.000000,,(28-22),0.440000,2.238618,28.548865,(27-21)(28-22),(26-20)(24-19)
0.659838,0,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(27-21),0.823154,0.000000,,(28-22),0.440000,2.238618,28.548865,(27-21)(28-22),(26-20)(24-19)
0.670838,0,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(27-21),0.383154,0.440000,,(27-21),0.823154,0.000000,28.988865,(27-21),(26-20)(24-19)
0.680417,0,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(26-20),0.727448,0.000000,,(27-21),0.440000,0.383154,29.372019,(26-20)(27-21),(24-19)
0.680417,0,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(26-20),0.727448,0.000000,,(27-21),0.440000,0.383154,29.372019,(26-20)(27-21),(24-19)
0.691417,0,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(26-20),0.287448,0.440000,,(26-20),0.727448,0.000000,29.812019,(26-20),(24-19)
0.698603,0,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(24-19),5.161927,0.000000,,(26-20),0.440000,0.287448,30.099467,(24-19)(26-20),
0.698603,0,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(24-19),5.161927,0.000000,,(26-20),0.440000,0.287448,30.099467,(24-19)(26-20),
0.709603,0,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(24-19),4.721927,0.440000,,(24-19),5.161927,0.000000,30.539467,(24-19),
0.726284,1,0.440000,Wyreema_exit,1,67.563304,-720.000000,(221-121),3.220000,5.780000,,(221-121),3.660000,5.340000,6.340000,(221-121),
0.726284,1,0.440000,Wyreema_exit,1,67.563304,360.000000,(221-121),3.220000,5.780000,,(221-121),3.660000,5.340000,6.340000,(221-121),(160-120)
0.726284,1,0.440000,Wyreema_exit,1,67.563304,360.000000,(221-121),3.220000,5.780000,,(221-121),3.660000,5.340000,6.340000,(221-121),(160-120)
0.760830,1,0.440000,Wyreema_exit,1,80.000000,0.000000,(221-121),0.671111,8.328889,,(221-121),1.111111,7.888889,8.888889,(221-121),(160-120)
0.769219,1,0.440000,Wyreema_exit,1,80.000000,0.000000,(160-120),6.409917,0.000000,,(221-121),0.440000,8.560000,9.560000,(160-120)(221-121),
0.769219,1,0.440000,Wyreema_exit,1,80.000000,0.000000,(160-120),6.409917,0.000000,,(221-121),0.440000,8.560000,9.560000,(160-120)(221-121),
0.774719,1,0.440000,Wyreema_exit,1,80.000000,0.000000,(160-120),5.969917,0.440000,,(160-120),6.409917,0.000000,10.000000,(160-120),
0.784982,2,0.440000,,1,0.000000,0.000000,(224-174),0.560000,0.440000,Gowrie_entry,(224-174),1.000000,0.000000,0.000000,(224-174),
0.791386,2,0.440000,exit_to_Brisbane,1,0.000000,360.000000,(224-174),0.560000,0.440000,Gowrie_entry,(224-174),1.000000,0.000000,0.000000,(224-174),(221-121)
0.791386,2,0.440000,exit_to_Brisbane,1,0.000000,360.000000,(224-174),0.560000,0.440000,Gowrie_entry,(224-174),1.000000,0.000000,0.000000,(224-174),(221-121)
0.793162,1,0.440000,Wyreema_exit,1,80.000000,-720.000000,(160-120),4.494444,1.915472,,(160-120),4.934444,1.475472,11.475472,(160-120),
0.793162,1,0.440000,Wyreema_exit,1,80.000000,-720.000000,(160-120),4.494444,1.915472,,(160-120),4.934444,1.475472,11.475472,(160-120),
0.793162,1,0.440000,Wyreema_exit,1,80.000000,0.000000,(160-120),4.494444,1.915472,,(160-120),4.934444,1.475472,11.475472,(160-120),(159-119)(157-29)(35-28)
0.793162,1,0.440000,Wyreema_exit,1,80.000000,0.000000,(160-120),4.494444,1.915472,,(160-120),4.934444,1.475472,11.475472,(160-120),(159-119)(157-29)(35-28)
0.798623,0,0.440000,exit_to_Brisbane,1,40.000000,-720.000000,(24-19),1.161111,4.000815,,(24-19),1.601111,3.560815,34.100282,(24-19),
0.798623,0,0.440000,exit_to_Brisbane,1,40.000000,-720.000000,(24-19),1.161111,4.000815,,(24-19),1.601111,3.560815,34.100282,(24-19),
0.798623,0,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(24-19),1.161111,4.000815,,(24-19),1.601111,3.560815,34.100282,(24-19),(23-17)(20-16)
0.798623,0,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(24-19),1.161111,4.000815,,(24-19),1.601111,3.560815,34.100282,(24-19),(23-17)(20-16)
0.827651,0,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(23-17),0.643502,0.000000,,(24-19),0.440000,4.721927,35.261393,(23-17)(24-19),(20-16)
0.827651,0,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(23-17),0.643502,0.000000,,(24-19),0.440000,4.721927,35.261393,(23-17)(24-19),(20-16)
0.838651,0,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(23-17),0.203502,0.440000,,(23-17),0.643502,0.000000,35.701393,(23-17),(20-16)
0.843738,0,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(20-16),3.909453,0.000000,,(23-17),0.440000,0.203502,35.904896,(20-16)(23-17),
0.843738,0,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(20-16),3.909453,0.000000,,(23-17),0.440000,0.203502,35.904896,(20-16)(23-17),
0.847163,2,0.440000,exit_to_Brisbane,1,20.079841,360.000000,(221-121),9.000000,0.000000,,(224-174),0.440000,0.560000,0.560000,(221-121)(224-174),
0.847163,2,0.440000,exit_to_Brisbane,1,20.079841,360.000000,(221-121),9.000000,0.000000,,(224-174),0.440000,0.560000,0.560000,(221-121)(224-174),
0.849343,1,0.440000,Wyreema_exit,1,80.000000,0.000000,(159-119),0.819060,0.000000,,(160-120),0.440000,5.969917,15.969917,(159-119)(160-120),(157-29)(35-28)
0.849343,1,0.440000,Wyreema_exit,1,80.000000,0.000000,(159-119),0.819060,0.000000,,(160-120),0.440000,5.969917,15.969917,(159-119)(160-120),(157-29)(35-28)
0.854738,0,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(20-16),3.469453,0.440000,,(20-16),3.909453,0.000000,36.344896,(20-16),
0.854843,1,0.440000,Wyreema_exit,1,80.000000,0.000000,(159-119),0.379060,0.440000,,(159-119),0.819060,0.000000,16.409917,(159-119),(157-29)(35-28)
0.859581,1,0.440000,Wyreema_exit,1,80.000000,0.000000,(157-29),6.325027,0.000000,,(159-119),0.440000,0.379060,16.788977,(157-29)(159-119),(35-28)
0.859581,1,0.440000,Wyreema_exit,1,80.000000,0.000000,(157-29),6.325027,0.000000,,(159-119),0.440000,0.379060,16.788977,(157-29)(159-119),(35-28)
0.865081,1,0.440000,Wyreema_exit,1,80.000000,0.000000,(157-29),5.885027,0.440000,,(157-29),6.325027,0.000000,17.228977,(157-29),(35-28)
0.865921,2,0.440000,exit_to_Brisbane,1,26.832816,360.000000,(221-121),8.560000,0.440000,,(221-121),9.000000,0.000000,1.000000,(221-121),
0.895265,1,0.440000,Wyreema_exit,1,80.000000,-720.000000,(157-29),3.470347,2.854681,,(157-29),3.910347,2.414681,19.643658,(157-29),(35-28)
0.895265,1,0.440000,Wyreema_exit,1,80.000000,0.000000,(157-29),3.470347,2.854681,,(157-29),3.910347,2.414681,19.643658,(157-29),(35-28)(34-27)(32-26)(31-25)(189-147)(188-146)
0.895265,1,0.440000,Wyreema_exit,1,80.000000,0.000000,(157-29),3.470347,2.854681,,(157-29),3.910347,2.414681,19.643658,(157-29),(35-28)(34-27)(32-26)(31-25)(189-147)(188-146)
0.912447,0,0.440000,exit_to_Brisbane,1,40.000000,-720.000000,(20-16),1.161111,2.748342,,(20-16),1.601111,2.308342,38.653238,(20-16),
0.912447,0,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(20-16),1.161111,2.748342,,(20-16),1.601111,2.308342,38.653238,(20-16),(19-15)(17-14)
0.912447,0,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(20-16),1.161111,2.748342,,(20-16),1.601111,2.308342,38.653238,(20-16),(19-15)(17-14)
0.938644,1,0.440000,Wyreema_exit,1,80.000000,0.000000,(35-28),2.464098,0.000000,,(157-29),0.440000,5.885027,23.114004,(35-28)(157-29),(34-27)(32-26)(31-25)(189-147)(188-146)
0.938644,1,0.440000,Wyreema_exit,1,80.000000,0.000000,(35-28),2.464098,0.000000,,(157-29),0.440000,5.885027,23.114004,(35-28)(157-29),(34-27)(32-26)(31-25)(189-147)(188-146)
0.941475,0,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(19-15),0.542098,0.000000,,(20-16),0.440000,3.469453,39.814349,(19-15)(20-16),(17-14)
0.941475,0,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(19-15),0.542098,0.000000,,(20-16),0.440000,3.469453,39.814349,(19-15)(20-16),(17-14)
0.943480,1,0.440000,Wyreema_exit,1,80.000000,0.000000,(35-28),2.077197,0.386901,,(157-29),0.053099,6.271929,23.500905,(35-28)(157-29),(34-27)(32-26)(31-25)(189-147)(188-146)
0.943480,1,0.440000,Wyreema_exit,1,80.000000,0.000000,(35-28),2.077197,0.386901,,(157-29),0.053099,6.271929,23.500905,(35-28)(157-29),(34-27)(32-26)(31-25)(189-147)(188-146)(187-130)(170-131)
0.943480,1,0.440000,Wyreema_exit,1,80.000000,0.000000,(35-28),2.077197,0.386901,,(157-29),0.053099,6.271929,23.500905,(35-28)(157-29),(34-27)(32-26)(31-25)(189-147)(188-146)(187-130)(170-131)
0.944144,1,0.440000,Wyreema_exit,1,80.000000,0.000000,(35-28),2.024098,0.440000,,(35-28),2.464098,0.000000,23.554004,(35-28),(34-27)(32-26)(31-25)(189-147)(188-146)(187-130)(170-131)
0.945140,1,0.440000,Wyreema_exit,1,80.000000,-720.000000,(35-28),1.944444,0.519653,,(35-28),2.384444,0.079653,23.633658,(35-28),(34-27)(32-26)(31-25)(189-147)(188-146)(187-130)(170-131)
0.952475,0,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(19-15),0.102098,0.440000,,(19-15),0.542098,0.000000,40.254349,(19-15),(17-14)
0.955027,0,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(17-14),3.445493,0.000000,,(19-15),0.440000,0.102098,40.356447,(17-14)(19-15),
0.955027,0,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(17-14),3.445493,0.000000,,(19-15),0.440000,0.102098,40.356447,(17-14)(19-15),
0.966027,0,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(17-14),3.005493,0.440000,,(17-14),3.445493,0.000000,40.796447,(17-14),
0.972918,1,0.440000,Wyreema_exit,1,60.000000,0.000000,(34-27),0.015957,0.000000,,(35-28),0.440000,2.024098,25.578102,(34-27)(35-28),(32-26)(31-25)(189-147)(188-146)(187-130)(170-131)
0.972918,1,0.440000,Wyreema_exit,1,60.000000,0.000000,(34-27),0.015957,0.000000,,(35-28),0.440000,2.024098,25.578102,(34-27)(35-28),(32-26)(31-25)(189-147)(188-146)(187-130)(170-131)
0.973183,1,0.440000,Wyreema_exit,1,60.000000,0.000000,(32-26),0.064014,0.000000,,(35-28),0.424043,2.040054,25.594059,(32-26)(34-27)(35-28),(31-25)(189-147)(188-146)(187-130)(170-131)
0.973183,1,0.440000,Wyreema_exit,1,60.000000,0.000000,(32-26),0.064014,0.000000,,(35-28),0.424043,2.040054,25.594059,(32-26)(34-27)(35-28),(31-25)(189-147)(188-146)(187-130)(170-131)
0.974250,1,0.440000,Wyreema_exit,1,60.000000,0.000000,(31-25),0.258827,0.000000,,(35-28),0.360030,2.104068,25.658072,(31-25)(32-26)(34-27)(35-28),(189-147)(188-146)(187-130)(170-131)
0.974250,1,0.440000,Wyreema_exit,1,60.000000,0.000000,(31-25),0.258827,0.000000,,(35-28),0.360030,2.104068,25.658072,(31-25)(32-26)(34-27)(35-28),(189-147)(188-146)(187-130)(170-131)
0.978564,1,0.440000,Wyreema_exit,1,60.000000,0.000000,(189-147),0.020129,0.000000,,(35-28),0.101202,2.362896,25.916900,(189-147)(31-25)(32-26)(34-27)(35-28),(188-146)(187-130)(170-131)
0.978564,1,0.440000,Wyreema_exit,1,60.000000,0.000000,(189-147),0.020129,0.000000,,(35-28),0.101202,2.362896,25.916900,(189-147)(31-25)(32-26)(34-27)(35-28),(188-146)(187-130)(170-131)
0.978900,1,0.440000,Wyreema_exit,1,60.000000,0.000000,(188-146),0.424842,0.000000,,(35-28),0.081073,2.383025,25.937029,(188-146)(189-147)(31-25)(32-26)(34-27)(35-28),(187-130)(170-131)
0.978900,1,0.440000,Wyreema_exit,1,60.000000,0.000000,(188-146),0.424842,0.000000,,(35-28),0.081073,2.383025,25.937029,(188-146)(189-147)(31-25)(32-26)(34-27)(35-28),(187-130)(170-131)
0.979062,2,0.440000,exit_to_Brisbane,1,67.563304,-720.000000,(221-121),3.220000,5.780000,,(221-121),3.660000,5.340000,6.340000,(221-121),
0.979062,2,0.440000,exit_to_Brisbane,1,67.563304,360.000000,(221-121),3.220000,5.780000,,(221-121),3.660000,5.340000,6.340000,(221-121),(160-120)
0.979062,2,0.440000,exit_to_Brisbane,1,67.563304,360.000000,(221-121),3.220000,5.780000,,(221-121),3.660000,5.340000,6.340000,(221-121),(160-120)
0.980251,1,0.440000,Wyreema_exit,1,60.000000,0.000000,(188-146),0.343769,0.081073,,(34-27),0.015957,0.000000,26.018102,(188-146)(189-147)(31-25)(32-26)(34-27),(187-130)(170-131)
0.980517,1,0.440000,Wyreema_exit,1,60.000000,0.000000,(188-146),0.327813,0.097030,,(32-26),0.064014,0.000000,26.034059,(188-146)(189-147)(31-25)(32-26),(187-130)(170-131)
0.981584,1,0.440000,Wyreema_exit,1,60.000000,0.000000,(188-146),0.263799,0.161044,,(31-25),0.258827,0.000000,26.098072,(188-146)(189-147)(31-25),(187-130)(170-131)
0.985897,1,0.440000,Wyreema_exit,1,60.000000,0.000000,(188-146),0.004971,0.419871,,(189-147),0.020129,0.000000,26.356900,(188-146)(189-147),(187-130)(170-131)
0.985980,1,0.440000,Wyreema_exit,1,60.000000,0.000000,(187-130),0.047967,0.000000,,(189-147),0.015158,0.004971,26.361871,(187-130)(188-146)(189-147),(170-131)
0.985980,1,0.440000,Wyreema_exit,1,60.000000,0.000000,(187-130),0.047967,0.000000,,(189-147),0.015158,0.004971,26.361871,(187-130)(188-146)(189-147),(170-131)
0.986233,1,0.440000,Wyreema_exit,1,60.000000,0.000000,(187-130),0.032809,0.015158,,(188-146),0.424842,0.000000,26.377029,(187-130)(188-146),(170-131)
0.986780,1,0.440000,Wyreema_exit,1,60.000000,0.000000,(170-131),3.164759,0.000000,,(188-146),0.392033,0.032809,26.409838,(170-131)(187-130)(188-146),
0.986780,1,0.440000,Wyreema_exit,1,60.000000,0.000000,(170-131),3.164759,0.000000,,(188-146),0.392033,0.032809,26.409838,(170-131)(187-130)(188-146),
0.993314,1,0.440000,Wyreema_exit,1,60.000000,0.000000,(170-131),2.772726,0.392033,,(187-130),0.047967,0.000000,26.801871,(170-131)(187-130),
0.994113,1,0.440000,Wyreema_exit,1,60.000000,0.000000,(170-131),2.724759,0.440000,,(170-131),3.164759,0.000000,26.849838,(170-131),
0.997026,1,0.440000,Wyreema_exit,1,60.000000,-720.000000,(170-131),2.550000,0.614759,,(170-131),2.990000,0.174759,27.024597,(170-131),
0.997026,1,0.440000,Wyreema_exit,1,60.000000,0.000000,(170-131),2.550000,0.614759,,(170-131),2.990000,0.174759,27.024597,(170-131),(171-132)(173-133)(175-135)(176-136)
0.997026,1,0.440000,Wyreema_exit,1,60.000000,0.000000,(170-131),2.550000,0.614759,,(170-131),2.990000,0.174759,27.024597,(170-131),(171-132)(173-133)(175-135)(176-136)
1.010286,3,0.440000,,1,0.000000,0.000000,(223-173),0.560000,0.440000,Wyreema_entry,(223-173),1.000000,0.000000,0.000000,(223-173),
1.010286,3,0.440000,Gowrie_exit,1,0.000000,360.000000,(223-173),0.560000,0.440000,Wyreema_entry,(223-173),1.000000,0.000000,0.000000,(223-173),(219-136)
1.010286,3,0.440000,Gowrie_exit,1,0.000000,360.000000,(223-173),0.560000,0.440000,Wyreema_entry,(223-173),1.000000,0.000000,0.000000,(223-173),(219-136)
1.012137,0,0.440000,exit_to_Brisbane,1,40.000000,-720.000000,(17-14),1.161111,2.284382,,(17-14),1.601111,1.844382,42.640829,(17-14),
1.012137,0,0.440000,exit_to_Brisbane,1,40.000000,-720.000000,(17-14),1.161111,2.284382,,(17-14),1.601111,1.844382,42.640829,(17-14),
1.012137,0,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(17-14),1.161111,2.284382,,(17-14),1.601111,1.844382,42.640829,(17-14),(216-171)(218-13)(15-2)
1.012137,0,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(17-14),1.161111,2.284382,,(17-14),1.601111,1.844382,42.640829,(17-14),(216-171)(218-13)(15-2)
1.013608,2,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(221-121),0.671111,8.328889,,(221-121),1.111111,7.888889,8.888889,(221-121),(160-120)
1.021997,2,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(160-120),6.409917,0.000000,,(221-121),0.440000,8.560000,9.560000,(160-120)(221-121),
1.021997,2,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(160-120),6.409917,0.000000,,(221-121),0.440000,8.560000,9.560000,(160-120)(221-121),
1.027497,2,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(160-120),5.969917,0.440000,,(160-120),6.409917,0.000000,10.000000,(160-120),
1.039526,1,0.440000,Wyreema_exit,1,60.000000,0.000000,(171-132),0.663021,0.000000,,(170-131),0.440000,2.724759,29.574597,(171-132)(170-131),(173-133)(175-135)(176-136)
1.039526,1,0.440000,Wyreema_exit,1,60.000000,0.000000,(171-132),0.663021,0.000000,,(170-131),0.440000,2.724759,29.574597,(171-132)(170-131),(173-133)(175-135)(176-136)
1.041165,0,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(216-171),0.435922,0.000000,,(17-14),0.440000,3.005493,43.801940,(216-171)(17-14),(218-13)(15-2)
1.041165,0,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(216-171),0.435922,0.000000,,(17-14),0.440000,3.005493,43.801940,(216-171)(17-14),(218-13)(15-2)
1.045940,2,0.440000,exit_to_Brisbane,1,80.000000,-720.000000,(160-120),4.494444,1.915472,,(160-120),4.934444,1.475472,11.475472,(160-120),
1.045940,2,0.440000,exit_to_Brisbane,1,80.000000,-720.000000,(160-120),4.494444,1.915472,,(160-120),4.934444,1.475472,11.475472,(160-120),
1.045940,2,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(160-120),4.494444,1.915472,,(160-120),4.934444,1.475472,11.475472,(160-120),(159-119)(157-29)(35-28)
1.045940,2,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(160-120),4.494444,1.915472,,(160-120),4.934444,1.475472,11.475472,(160-120),(159-119)(157-29)(35-28)
1.046859,1,0.440000,Wyreema_exit,1,60.000000,0.000000,(171-132),0.223021,0.440000,,(171-132),0.663021,0.000000,30.014597,(171-132),(173-133)(175-135)(176-136)
1.050576,1,0.440000,Wyreema_exit,1,60.000000,360.000000,(173-133),1.399135,0.000000,,(171-132),0.440000,0.223021,30.237619,(173-133)(171-132),(175-135)(176-136)
