seed,deadlock_found,new_constraints,total_constraints,iterations,trains_per_hr,cpu_time
200,0,0,571,1,5.0595,0.156
201,0,0,571,1,4.8333,0.146
202,0,0,571,1,5.0833,0.153
203,0,0,571,1,4.9524,0.154
204,0,0,571,1,5.1607,0.158
205,0,0,571,1,5.1369,0.149
206,0,0,571,1,5.0238,0.147
207,0,0,571,1,4.8214,0.143
208,0,0,571,1,5.2619,0.169
209,0,0,571,1,5.1012,0.164
210,0,0,571,1,5.0298,0.161
211,0,0,571,1,5.1071,0.153
212,0,0,571,1,5.0893,0.151
213,0,0,571,1,5.0476,0.158
214,0,0,571,1,5.0000,0.149
215,1,1,572,2,4.6786,0.222
216,0,0,572,1,4.7500,0.133
217,0,0,572,1,5.0000,0.155
218,0,0,572,1,5.0655,0.169
219,0,0,572,1,4.8929,0.141
220,0,0,572,1,5.0952,0.155
221,0,0,572,1,5.1310,0.162
222,0,0,572,1,5.0119,0.149
223,0,0,572,1,4.6667,0.135
224,1,1,573,2,5.0060,0.200
225,0,0,573,1,4.5655,0.133
226,0,0,573,1,4.7976,0.146
227,0,0,573,1,5.2202,0.173
228,0,0,573,1,5.2143,0.164
229,0,0,573,1,4.6786,0.138
230,0,0,573,1,5.1071,0.159
231,0,0,573,1,4.6786,0.143
232,0,0,573,1,4.6905,0.149
233,0,0,573,1,5.0357,0.150
234,0,0,573,1,5.1250,0.157
235,0,0,573,1,5.1071,0.155
236,0,0,573,1,5.0655,0.148
237,0,0,573,1,5.1131,0.158
238,0,0,573,1,5.1310,0.161
239,0,0,573,1,5.0774,0.156
240,0,0,573,1,5.1310,0.161
241,0,0,573,1,4.8512,0.141
242,0,0,573,1,4.8988,0.148
243,0,0,573,1,4.6845,0.142
244,0,0,573,1,5.1071,0.152
245,0,0,573,1,4.8690,0.139
246,0,0,573,1,4.8571,0.168
247,0,0,573,1,4.9405,0.149
248,0,0,573,1,5.2679,0.158
249,0,0,573,1,5.2024,0.158
250,0,0,573,1,5.4286,0.175
251,0,0,573,1,5.0298,0.157
252,0,0,573,1,4.7083,0.140
253,0,0,573,1,4.6845,0.140
254,0,0,573,1,5.4881,0.172
255,0,0,573,1,4.8810,0.139
256,0,0,573,1,4.9881,0.151
257,0,0,573,1,5.2857,0.170
258,0,0,573,1,5.2321,0.193
259,0,0,573,1,4.9881,0.150
260,0,0,573,1,5.1071,0.173
261,0,0,573,1,5.0357,0.155
262,0,0,573,1,4.8333,0.149
263,0,0,573,1,4.8155,0.150
264,0,0,573,1,4.8750,0.150
265,0,0,573,1,5.0714,0.160
266,0,0,573,1,5.0179,0.159
267,0,0,573,1,5.0179,0.172
268,0,0,573,1,5.0595,0.151
269,0,0,573,1,5.1071,0.161
270,0,0,573,1,5.1786,0.162
271,0,0,573,1,5.0833,0.152
272,0,0,573,1,5.3631,0.171
273,0,0,573,1,5.3214,0.159
274,0,0,573,1,5.1190,0.163
275,0,0,573,1,4.9702,0.137
276,0,0,573,1,4.8869,0.144
277,0,0,573,1,4.9940,0.151
278,0,0,573,1,5.1369,0.159
279,0,0,573,1,5.1190,0.151
280,1,7,580,7,4.9881,0.567
281,0,0,580,1,4.9762,0.150
282,1,2,582,3,5.2917,0.348
283,0,0,582,1,5.3393,0.177
284,0,0,582,1,4.8036,0.154
285,0,0,582,1,5.0476,0.165
286,0,0,582,1,4.8988,0.147
287,0,0,582,1,5.2857,0.170
288,0,0,582,1,4.9345,0.150
289,0,0,582,1,4.9702,0.158
290,0,0,582,1,5.2917,0.166
291,0,0,582,1,4.8988,0.150
292,0,0,582,1,5.2024,0.157
293,0,0,582,1,4.9048,0.152
294,0,0,582,1,4.4881,0.127
295,0,0,582,1,4.8988,0.147
296,0,0,582,1,5.0655,0.155
297,0,0,582,1,5.1071,0.154
298,0,0,582,1,5.0179,0.155
299,0,0,582,1,5.0179,0.150
300,0,0,582,1,4.9821,0.156
301,0,0,582,1,5.1429,0.158
302,0,0,582,1,5.0893,0.160
303,0,0,582,1,5.0119,0.156
304,0,0,582,1,5.0060,0.163
305,0,0,582,1,4.8214,0.137
306,0,0,582,1,4.9583,0.154
307,0,0,582,1,5.2500,0.169
308,0,0,582,1,4.9286,0.146
309,0,0,582,1,4.8155,0.140
310,0,0,582,1,4.9048,0.142
311,0,0,582,1,4.6429,0.130
312,0,0,582,1,5.2798,0.163
313,0,0,582,1,4.9643,0.145
314,0,0,582,1,5.0298,0.147
315,0,0,582,1,4.8393,0.142
316,0,0,582,1,4.7619,0.142
317,0,0,582,1,4.8988,0.149
318,0,0,582,1,5.1726,0.167
319,0,0,582,1,5.0536,0.152
320,0,0,582,1,4.8274,0.151
321,0,0,582,1,5.5119,0.177
322,0,0,582,1,5.2440,0.162
323,0,0,582,1,4.9881,0.150
324,1,1,583,2,5.0714,0.178
325,0,0,583,1,5.0357,0.151
326,0,0,583,1,4.7798,0.140
327,0,0,583,1,5.1964,0.158
328,0,0,583,1,5.0060,0.150
329,0,0,583,1,5.1012,0.159
330,0,0,583,1,4.8810,0.148
331,0,0,583,1,4.8333,0.146
332,0,0,583,1,5.1190,0.167
333,0,0,583,1,4.9881,0.147
334,0,0,583,1,4.8810,0.145
335,0,0,583,1,4.8750,0.149
336,0,0,583,1,5.0476,0.154
337,0,0,583,1,4.7857,0.133
338,0,0,583,1,4.7381,0.126
339,0,0,583,1,5.1845,0.150
340,0,0,583,1,4.7083,0.141
341,0,0,583,1,5.0060,0.158
342,0,0,583,1,5.0298,0.156
343,0,0,583,1,4.9940,0.159
344,0,0,583,1,4.9286,0.156
345,0,0,583,1,4.9881,0.160
346,0,0,583,1,4.7202,0.139
347,0,0,583,1,5.0179,0.156
348,0,0,583,1,4.8929,0.156
349,0,0,583,1,4.8810,0.171
350,0,0,583,1,4.8571,0.145
351,0,0,583,1,4.8869,0.137
352,0,0,583,1,4.9643,0.142
353,0,0,583,1,5.1310,0.152
354,0,0,583,1,4.9048,0.135
355,0,0,583,1,4.9821,0.146
356,0,0,583,1,4.7917,0.134
357,0,0,583,1,4.8155,0.137
358,0,0,583,1,5.0833,0.157
359,0,0,583,1,5.1071,0.159
360,0,0,583,1,5.0952,0.154
361,0,0,583,1,5.1310,0.155
362,0,0,583,1,5.0060,0.145
363,0,0,583,1,4.9286,0.146
364,0,0,583,1,5.1250,0.154
365,0,0,583,1,4.9405,0.146
366,0,0,583,1,5.1964,0.168
367,0,0,583,1,5.0595,0.162
368,0,0,583,1,4.5238,0.127
369,0,0,583,1,4.7679,0.147
370,0,0,583,1,4.9583,0.248
371,0,0,583,1,4.7619,0.154
372,0,0,583,1,5.2798,0.181
373,0,0,583,1,4.8631,0.149
374,0,0,583,1,4.7560,0.134
375,0,0,583,1,4.8690,0.152
376,0,0,583,1,4.7917,0.146
377,0,0,583,1,5.1071,0.166
378,0,0,583,1,4.9583,0.156
379,0,0,583,1,5.2560,0.164
380,0,0,583,1,5.0298,0.157
381,0,0,583,1,4.6607,0.149
382,0,0,583,1,4.7202,0.149
383,0,0,583,1,4.7798,0.149
384,0,0,583,1,4.7738,0.138
385,0,0,583,1,4.8690,0.153
386,0,0,583,1,5.2679,0.173
387,0,0,583,1,5.1369,0.173
388,0,0,583,1,4.9107,0.156
389,0,0,583,1,4.7083,0.134
390,0,0,583,1,4.9345,0.150
391,1,2005,2588,2000,2.6071,598.235
392,0,0,2588,1,5.3452,0.573
393,0,0,2588,1,5.0000,0.401
394,0,0,2588,1,4.9226,0.534
395,0,0,2588,1,4.9762,0.371
396,0,0,2588,1,4.8690,0.357
397,0,0,2588,1,5.2262,0.426
398,0,0,2588,1,5.1131,0.927
399,0,0,2588,1,5.1131,0.345
400,0,0,2588,1,5.1190,0.342
401,0,0,2588,1,4.6667,0.309
402,0,0,2588,1,4.8155,0.330
403,0,0,2588,1,4.9821,0.323
404,0,0,2588,1,5.1190,0.389
405,0,0,2588,1,4.9464,0.483
406,0,0,2588,1,4.9286,0.386
407,0,0,2588,1,5.1726,0.371
408,0,0,2588,1,5.0655,0.385
409,0,0,2588,1,4.9107,0.509
410,1,2,2590,3,4.9226,0.485
411,0,0,2590,1,5.1310,0.452
412,0,0,2590,1,5.2381,0.556
413,0,0,2590,1,5.2440,0.692
414,0,0,2590,1,4.8988,0.428
415,0,0,2590,1,5.2976,0.555
416,0,0,2590,1,5.1964,0.528
417,0,0,2590,1,4.9940,0.416
418,0,0,2590,1,4.9345,0.451
419,0,0,2590,1,5.1607,0.530
420,0,0,2590,1,4.9524,0.452
421,0,0,2590,1,5.2381,0.393
422,0,0,2590,1,5.1905,0.396
423,0,0,2590,1,4.7619,0.373
424,0,0,2590,1,4.9881,0.378
425,0,0,2590,1,4.8333,0.358
426,0,0,2590,1,5.1667,0.372
427,0,0,2590,1,4.9762,0.365
428,0,0,2590,1,4.8393,0.332
429,0,0,2590,1,5.0893,0.343
430,0,0,2590,1,4.7857,0.327
431,0,0,2590,1,5.3274,0.401
432,0,0,2590,1,5.2083,0.394
433,0,0,2590,1,4.8512,0.346
434,0,0,2590,1,4.8095,0.332
435,0,0,2590,1,5.3274,0.401
436,0,0,2590,1,4.9167,0.363
437,0,0,2590,1,5.0833,0.358
438,0,0,2590,1,4.9821,0.313
439,0,0,2590,1,5.1786,0.342
440,0,0,2590,1,5.0714,0.335
441,0,0,2590,1,5.0060,0.358
442,0,0,2590,1,5.2619,0.348
443,0,0,2590,1,4.7738,0.293
444,0,0,2590,1,5.2321,0.351
445,0,0,2590,1,4.9881,1.536
446,0,0,2590,1,5.3571,0.432
447,0,0,2590,1,4.9107,0.329
448,0,0,2590,1,4.8750,0.378
449,0,0,2590,1,5.1131,0.389
450,0,0,2590,1,4.9643,0.370
451,0,0,2590,1,4.8393,0.313
452,0,0,2590,1,4.8869,0.359
453,0,0,2590,1,5.0952,0.383
454,0,0,2590,1,4.6726,0.345
455,0,0,2590,1,4.8393,0.338
456,0,0,2590,1,4.8929,0.361
457,0,0,2590,1,4.7798,0.441
458,0,0,2590,1,5.4107,0.591
459,0,0,2590,1,4.7857,0.357
460,0,0,2590,1,5.0357,0.335
461,0,0,2590,1,5.1845,0.433
462,0,0,2590,1,5.2500,0.392
463,0,0,2590,1,5.0893,0.386
464,0,0,2590,1,5.0893,0.399
465,0,0,2590,1,5.0357,0.435
466,0,0,2590,1,5.1905,0.406
467,0,0,2590,1,4.8214,0.369
468,0,0,2590,1,4.9524,0.444
469,0,0,2590,1,4.8810,0.423
470,0,0,2590,1,4.7262,0.368
471,0,0,2590,1,5.0893,0.396
472,0,0,2590,1,4.8810,0.353
473,0,0,2590,1,4.6964,0.386
474,0,0,2590,1,4.8869,0.542
475,0,0,2590,1,5.1190,0.368
476,0,0,2590,1,4.7738,0.358
477,0,0,2590,1,5.2024,0.448
478,0,0,2590,1,5.0714,0.408
479,0,0,2590,1,5.0774,0.419
480,0,0,2590,1,4.9167,0.323
481,0,0,2590,1,4.8810,0.343
482,0,0,2590,1,5.3095,0.409
483,0,0,2590,1,5.1548,0.375
484,0,0,2590,1,5.0476,0.360
485,0,0,2590,1,5.2500,0.351
486,0,0,2590,1,4.9464,0.346
487,0,0,2590,1,4.8988,0.326
488,0,0,2590,1,5.1964,0.353
489,0,0,2590,1,4.8393,0.360
490,0,0,2590,1,5.1250,0.391
491,0,0,2590,1,4.7024,0.431
492,0,0,2590,1,5.0714,0.358
493,0,0,2590,1,5.3810,0.433
494,0,0,2590,1,5.0357,0.354
495,0,0,2590,1,5.0000,0.370
496,0,0,2590,1,4.9583,0.356
497,0,0,2590,1,4.6071,0.317
498,0,0,2590,1,5.2262,0.473
499,0,0,2590,1,5.1310,0.443
500,0,0,2590,1,5.3929,0.444
501,0,0,2590,1,5.0833,0.411
502,0,0,2590,1,4.8929,0.366
503,0,0,2590,1,5.1369,0.605
504,0,0,2590,1,5.1964,0.420
505,0,0,2590,1,5.1548,0.392
506,0,0,2590,1,4.6429,0.338
507,0,0,2590,1,4.8929,0.423
508,0,0,2590,1,5.0060,0.429
509,0,0,2590,1,4.7976,0.492
510,0,0,2590,1,4.8214,0.376
