seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,1,2000,2000,2000,0,0.0000,6.114
2,1,2000,4000,2000,0,0.0000,15.068
3,1,302,4302,303,651,3.8750,4.888
4,0,0,4302,1,653,3.8869,0.158
5,0,0,4302,1,648,3.8571,0.156
6,0,0,4302,1,679,4.0417,0.161
7,0,0,4302,1,655,3.8988,0.155
8,0,0,4302,1,649,3.8631,0.155
9,0,0,4302,1,675,4.0179,0.170
10,0,0,4302,1,714,4.2500,0.175
11,0,0,4302,1,671,3.9940,0.150
12,0,0,4302,1,699,4.1607,0.162
13,0,0,4302,1,660,3.9286,0.152
14,0,0,4302,1,645,3.8393,0.140
15,0,0,4302,1,672,4.0000,0.154
16,0,0,4302,1,707,4.2083,0.160
17,0,0,4302,1,656,3.9048,0.150
18,0,0,4302,1,701,4.1726,0.157
19,0,0,4302,1,661,3.9345,0.150
20,0,0,4302,1,595,3.5417,0.131
21,0,0,4302,1,666,3.9643,0.148
22,0,0,4302,1,652,3.8810,0.143
23,0,0,4302,1,647,3.8512,0.140
24,0,0,4302,1,679,4.0417,0.150
25,0,0,4302,1,693,4.1250,0.165
26,0,0,4302,1,696,4.1429,0.181
27,0,0,4302,1,634,3.7738,0.143
28,0,0,4302,1,686,4.0833,0.157
29,0,0,4302,1,622,3.7024,0.136
30,0,0,4302,1,695,4.1369,0.155
31,0,0,4302,1,697,4.1488,0.159
32,0,0,4302,1,734,4.3690,0.169
33,0,0,4302,1,641,3.8155,0.142
34,0,0,4302,1,654,3.8929,0.140
35,0,0,4302,1,668,3.9762,0.144
36,0,0,4302,1,676,4.0238,0.147
37,0,0,4302,1,684,4.0714,0.166
38,0,0,4302,1,629,3.7440,0.140
39,0,0,4302,1,672,4.0000,0.152
40,0,0,4302,1,677,4.0298,0.153
41,0,0,4302,1,668,3.9762,0.157
42,0,0,4302,1,667,3.9702,0.148
43,0,0,4302,1,642,3.8214,0.141
44,0,0,4302,1,670,3.9881,0.149
45,0,0,4302,1,666,3.9643,0.150
46,0,0,4302,1,669,3.9821,0.150
47,0,0,4302,1,650,3.8690,0.145
48,0,0,4302,1,677,4.0298,0.148
49,0,0,4302,1,699,4.1607,0.154
50,0,0,4302,1,625,3.7202,0.133
51,0,0,4302,1,655,3.8988,0.151
52,0,0,4302,1,660,3.9286,0.145
53,0,0,4302,1,723,4.3036,0.164
54,0,0,4302,1,640,3.8095,0.137
55,0,0,4302,1,652,3.8810,0.143
56,0,0,4302,1,668,3.9762,0.150
57,0,0,4302,1,666,3.9643,0.165
58,0,0,4302,1,672,4.0000,0.144
59,0,0,4302,1,651,3.8750,0.138
60,0,0,4302,1,680,4.0476,0.146
61,0,0,4302,1,662,3.9405,0.148
62,0,0,4302,1,642,3.8214,0.162
63,0,0,4302,1,649,3.8631,0.132
64,0,0,4302,1,659,3.9226,0.141
65,0,0,4302,1,670,3.9881,0.151
66,0,0,4302,1,667,3.9702,0.153
67,0,0,4302,1,691,4.1131,0.150
68,0,0,4302,1,635,3.7798,0.145
69,0,0,4302,1,689,4.1012,0.159
70,0,0,4302,1,660,3.9286,0.150
71,0,0,4302,1,659,3.9226,0.148
72,0,0,4302,1,650,3.8690,0.170
73,0,0,4302,1,652,3.8810,0.139
74,0,0,4302,1,645,3.8393,0.138
75,0,0,4302,1,656,3.9048,0.142
76,0,0,4302,1,661,3.9345,0.151
77,0,0,4302,1,654,3.8929,0.142
78,0,0,4302,1,700,4.1667,0.156
79,0,0,4302,1,634,3.7738,0.137
80,0,0,4302,1,687,4.0893,0.158
81,0,0,4302,1,675,4.0179,0.145
82,0,0,4302,1,675,4.0179,0.144
83,0,0,4302,1,720,4.2857,0.159
84,0,0,4302,1,688,4.0952,0.154
85,0,0,4302,1,677,4.0298,0.149
86,0,0,4302,1,663,3.9464,0.138
87,0,0,4302,1,660,3.9286,0.143
88,0,0,4302,1,710,4.2262,0.159
89,0,0,4302,1,661,3.9345,0.144
90,0,0,4302,1,663,3.9464,0.147
91,0,0,4302,1,680,4.0476,0.148
92,0,0,4302,1,675,4.0179,0.150
93,0,0,4302,1,698,4.1548,0.153
94,0,0,4302,1,665,3.9583,0.143
95,0,0,4302,1,664,3.9524,0.142
96,0,0,4302,1,650,3.8690,0.140
97,0,0,4302,1,668,3.9762,0.154
98,0,0,4302,1,635,3.7798,0.156
99,0,0,4302,1,672,4.0000,0.147
100,0,0,4302,1,676,4.0238,0.156
101,0,0,4302,1,639,3.8036,0.136
102,0,0,4302,1,664,3.9524,0.144
103,0,0,4302,1,696,4.1429,0.161
