seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,1,5,5,6,665,3.9583,0.825
2,0,0,5,1,666,3.9643,0.408
3,0,0,5,1,609,3.6250,0.481
4,0,0,5,1,618,3.6786,0.442
5,0,0,5,1,616,3.6667,0.348
6,0,0,5,1,646,3.8452,0.431
7,0,0,5,1,622,3.7024,0.387
8,0,0,5,1,614,3.6548,0.368
9,0,0,5,1,631,3.7560,0.364
10,0,0,5,1,683,4.0655,0.377
11,0,0,5,1,645,3.8393,0.304
12,0,0,5,1,679,4.0417,0.299
13,0,0,5,1,633,3.7679,0.317
14,0,0,5,1,609,3.6250,0.334
15,0,0,5,1,632,3.7619,0.344
16,0,0,5,1,669,3.9821,0.373
17,0,0,5,1,620,3.6905,0.417
18,0,0,5,1,678,4.0357,0.461
19,0,0,5,1,626,3.7262,0.387
20,0,0,5,1,571,3.3988,0.280
21,0,0,5,1,637,3.7917,0.432
22,0,0,5,1,625,3.7202,0.401
23,0,0,5,1,625,3.7202,0.391
24,0,0,5,1,636,3.7857,0.387
25,0,0,5,1,663,3.9464,0.409
26,0,0,5,1,653,3.8869,0.346
27,0,0,5,1,603,3.5893,0.310
28,0,0,5,1,659,3.9226,0.381
29,0,0,5,1,592,3.5238,0.264
30,0,0,5,1,660,3.9286,0.343
31,0,0,5,1,659,3.9226,0.449
32,0,0,5,1,692,4.1190,0.437
33,0,0,5,1,600,3.5714,0.441
34,0,0,5,1,624,3.7143,0.908
35,0,0,5,1,638,3.7976,0.346
36,0,0,5,1,647,3.8512,0.493
37,0,0,5,1,653,3.8869,0.666
38,0,0,5,1,599,3.5655,0.470
39,0,0,5,1,636,3.7857,0.402
40,0,0,5,1,635,3.7798,0.306
41,0,0,5,1,632,3.7619,0.714
42,0,0,5,1,634,3.7738,0.406
43,0,0,5,1,606,3.6071,0.354
44,0,0,5,1,645,3.8393,0.339
45,0,0,5,1,634,3.7738,0.380
46,0,0,5,1,634,3.7738,0.340
47,0,0,5,1,613,3.6488,0.519
48,0,0,5,1,654,3.8929,0.482
49,0,0,5,1,644,3.8333,0.660
50,0,0,5,1,605,3.6012,0.541
51,0,0,5,1,624,3.7143,0.456
52,0,0,5,1,624,3.7143,0.438
53,0,0,5,1,693,4.1250,0.536
54,0,0,5,1,617,3.6726,0.468
55,0,0,5,1,627,3.7321,0.376
56,0,0,5,1,628,3.7381,0.692
57,0,0,5,1,636,3.7857,0.539
58,0,0,5,1,632,3.7619,0.386
59,0,0,5,1,609,3.6250,0.381
60,0,0,5,1,661,3.9345,0.397
61,0,0,5,1,625,3.7202,0.591
62,0,0,5,1,612,3.6429,0.439
63,0,0,5,1,606,3.6071,0.394
64,0,0,5,1,622,3.7024,0.377
65,0,0,5,1,635,3.7798,0.530
66,0,0,5,1,642,3.8214,0.500
67,0,0,5,1,650,3.8690,0.377
68,0,0,5,1,605,3.6012,0.345
69,0,0,5,1,659,3.9226,0.562
70,0,0,5,1,630,3.7500,0.611
71,0,0,5,1,620,3.6905,0.383
72,0,0,5,1,616,3.6667,0.358
73,0,0,5,1,621,3.6964,0.383
74,0,0,5,1,614,3.6548,0.361
75,0,0,5,1,627,3.7321,0.388
76,0,0,5,1,620,3.6905,0.363
77,0,0,5,1,623,3.7083,0.292
78,0,0,5,1,664,3.9524,0.388
79,0,0,5,1,598,3.5595,0.365
80,0,0,5,1,646,3.8452,0.384
81,0,0,5,1,644,3.8333,0.420
82,0,0,5,1,648,3.8571,0.394
83,0,0,5,1,673,4.0060,0.493
84,0,0,5,1,658,3.9167,0.407
85,0,0,5,1,647,3.8512,0.328
86,0,0,5,1,629,3.7440,0.375
87,0,0,5,1,616,3.6667,0.339
88,0,0,5,1,669,3.9821,0.345
89,0,0,5,1,622,3.7024,0.377
90,0,0,5,1,630,3.7500,0.340
91,0,0,5,1,624,3.7143,0.353
92,0,0,5,1,640,3.8095,0.414
93,0,0,5,1,661,3.9345,0.385
94,0,0,5,1,615,3.6607,0.315
95,0,0,5,1,623,3.7083,0.351
96,0,0,5,1,621,3.6964,0.392
97,0,0,5,1,646,3.8452,0.451
98,0,0,5,1,605,3.6012,0.322
99,0,0,5,1,643,3.8274,0.346
100,0,0,5,1,650,3.8690,0.432
101,0,0,5,1,613,3.6488,0.315
