constraint_id,segment_id/occupancy_limit,terminal,front_signal_segment_id,front_signal_head_node_id,min_length,max_length
dl_0,1,,,,,
dl_0,5,East_exit,7,5,0.8,0
dl_0,8,West_exit,6,4,0.8,0
dl_1,1,,,,,
dl_1,5,East_exit,7,5,0.8,0
dl_1,7,East_exit,7,5,0.8,0
dl_1,8,West_exit,8,5,0.8,0
dl_2,1,,,,,
dl_2,5,East_exit,6,5,0.8,0
dl_2,8,West_exit,7,4,0.8,0
dl_3,1,,,,,
dl_3,6,East_exit,6,5,0.8,0
dl_3,5,East_exit,6,5,0.8,0
dl_3,8,West_exit,8,5,0.8,0
dl_4,1,,,,,
dl_4,5,East_exit,5,4,0.8,0
dl_4,8,West_exit,7,4,0.8,0
dl_4,7,West_exit,7,4,0.8,0
dl_5,1,,,,,
dl_5,5,East_exit,5,4,0.8,0
dl_5,6,West_exit,6,4,0.8,0
dl_5,8,West_exit,6,4,0.8,0
dl_6,1,,,,,
dl_6,5,East_exit,5,4,0.8,0
dl_6,8,West_exit,8,5,0.8,0
dl_7,2,,,,,
dl_7,11,West_exit,10,6,0.8,0
dl_7,9,East_exit_short,9,7,0.44,0
dl_7,5,East_exit,7,5,0.8,0
dl_7,7,East_exit,7,5,0.8,0
dl_8,2,,,,,
dl_8,11,West_exit,10,6,0.8,0
dl_8,9,East_exit_short,9,7,0.44,0
dl_8,6,East_exit,6,5,0.8,0
dl_8,5,East_exit,6,5,0.8,0
dl_9,2,,,,,
dl_9,11,West_exit,10,6,0.8,0
dl_9,9,East_exit_short,9,7,0.44,0
dl_9,5,East_exit,5,4,0.8,0
dl_10,2,,,,,
dl_10,8,East_exit_short,8,6,0.44,0
dl_10,11,West_exit,10,6,0.8,0
dl_10,10,West_exit,10,6,0.8,0
dl_10,5,East_exit,7,5,0.8,0
dl_10,7,East_exit,7,5,0.8,0
dl_11,2,,,,,
dl_11,8,East_exit_short,8,6,0.44,0
dl_11,11,West_exit,10,6,0.8,0
dl_11,10,West_exit,10,6,0.8,0
dl_11,6,East_exit,6,5,0.8,0
dl_11,5,East_exit,6,5,0.8,0
dl_12,2,,,,,
dl_12,8,East_exit_short,8,6,0.44,0
dl_12,11,West_exit,10,6,0.8,0
dl_12,10,West_exit,10,6,0.8,0
dl_12,5,East_exit,5,4,0.8,0
dl_13,2,,,,,
dl_13,2,East_exit,4,3,0.8,0
dl_13,3,West_exit_short,3,2,0.44,0
dl_13,8,West_exit,7,4,0.8,0
dl_13,7,West_exit,7,4,0.8,0
dl_14,2,,,,,
dl_14,2,East_exit,4,3,0.8,0
dl_14,3,West_exit_short,3,2,0.44,0
dl_14,6,West_exit,6,4,0.8,0
dl_14,8,West_exit,6,4,0.8,0
dl_15,2,,,,,
dl_15,2,East_exit,4,3,0.8,0
dl_15,3,West_exit_short,3,2,0.44,0
dl_15,8,West_exit,8,5,0.8,0
dl_16,3,,,,,
dl_16,11,West_exit,10,6,0.8,0
dl_16,2,East_exit,4,3,0.8,0
dl_16,3,West_exit_short,3,2,0.44,0
dl_16,9,East_exit_short,9,7,0.44,0
dl_17,3,,,,,
dl_17,2,East_exit,4,3,0.8,0
dl_17,8,East_exit_short,8,6,0.44,0
dl_17,11,West_exit,10,6,0.8,0
dl_17,10,West_exit,10,6,0.8,0
dl_17,3,West_exit_short,3,2,0.44,0
dl_18,2,,,,,
dl_18,5,West_exit_short,5,3,0.44,0
dl_18,2,East_exit,4,3,0.8,0
dl_18,4,East_exit,4,3,0.8,0
dl_18,8,West_exit,7,4,0.8,0
dl_18,7,West_exit,7,4,0.8,0
dl_19,2,,,,,
dl_19,5,West_exit_short,5,3,0.44,0
dl_19,2,East_exit,4,3,0.8,0
dl_19,4,East_exit,4,3,0.8,0
dl_19,6,West_exit,6,4,0.8,0
dl_19,8,West_exit,6,4,0.8,0
dl_20,2,,,,,
dl_20,5,West_exit_short,5,3,0.44,0
dl_20,2,East_exit,4,3,0.8,0
dl_20,4,East_exit,4,3,0.8,0
dl_20,8,West_exit,8,5,0.8,0
dl_21,3,,,,,
dl_21,11,West_exit,10,6,0.8,0
dl_21,5,West_exit_short,5,3,0.44,0
dl_21,2,East_exit,4,3,0.8,0
dl_21,4,East_exit,4,3,0.8,0
dl_21,9,East_exit_short,9,7,0.44,0
dl_22,3,,,,,
dl_22,8,East_exit_short,8,6,0.44,0
dl_22,11,West_exit,10,6,0.8,0
dl_22,10,West_exit,10,6,0.8,0
dl_22,5,West_exit_short,5,3,0.44,0
dl_22,2,East_exit,4,3,0.8,0
dl_22,4,East_exit,4,3,0.8,0
dl_23,2,,,,,
dl_23,11,West_exit,9,6,0.8,0
dl_23,10,East_exit_short,10,7,0.44,0
dl_23,5,East_exit,7,5,0.8,0
dl_23,7,East_exit,7,5,0.8,0
dl_24,2,,,,,
dl_24,11,West_exit,9,6,0.8,0
dl_24,10,East_exit_short,10,7,0.44,0
dl_24,6,East_exit,6,5,0.8,0
dl_24,5,East_exit,6,5,0.8,0
dl_25,2,,,,,
dl_25,11,West_exit,9,6,0.8,0
dl_25,10,East_exit_short,10,7,0.44,0
dl_25,5,East_exit,5,4,0.8,0
dl_26,2,,,,,
dl_26,8,East_exit_short,8,6,0.44,0
dl_26,9,West_exit,9,6,0.8,0
dl_26,11,West_exit,9,6,0.8,0
dl_26,5,East_exit,7,5,0.8,0
dl_26,7,East_exit,7,5,0.8,0
dl_27,2,,,,,
dl_27,8,East_exit_short,8,6,0.44,0
dl_27,9,West_exit,9,6,0.8,0
dl_27,11,West_exit,9,6,0.8,0
dl_27,6,East_exit,6,5,0.8,0
dl_27,5,East_exit,6,5,0.8,0
dl_28,2,,,,,
dl_28,8,East_exit_short,8,6,0.44,0
dl_28,9,West_exit,9,6,0.8,0
dl_28,11,West_exit,9,6,0.8,0
dl_28,5,East_exit,5,4,0.8,0
dl_29,3,,,,,
dl_29,11,West_exit,9,6,0.8,0
dl_29,2,East_exit,4,3,0.8,0
dl_29,3,West_exit_short,3,2,0.44,0
dl_29,10,East_exit_short,10,7,0.44,0
dl_30,3,,,,,
dl_30,2,East_exit,4,3,0.8,0
dl_30,8,East_exit_short,8,6,0.44,0
dl_30,9,West_exit,9,6,0.8,0
dl_30,11,West_exit,9,6,0.8,0
dl_30,3,West_exit_short,3,2,0.44,0
dl_31,3,,,,,
dl_31,11,West_exit,9,6,0.8,0
dl_31,5,West_exit_short,5,3,0.44,0
dl_31,2,East_exit,4,3,0.8,0
dl_31,4,East_exit,4,3,0.8,0
