seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,avg_wait_time,cpu_time
1,1,1,1,2,536,3.1905,0.0783,0.036
2,1,1,2,2,529,3.1488,0.0724,0.035
3,0,0,2,1,479,2.8512,0.0576,0.022
4,0,0,2,1,472,2.8095,0.0598,0.022
5,0,0,2,1,479,2.8512,0.0575,0.021
6,0,0,2,1,518,3.0833,0.0582,0.023
7,0,0,2,1,481,2.8631,0.0579,0.021
8,0,0,2,1,474,2.8214,0.0486,0.021
9,0,0,2,1,489,2.9107,0.0633,0.022
10,0,0,2,1,540,3.2143,0.0729,0.025
11,0,0,2,1,507,3.0179,0.0654,0.022
12,0,0,2,1,541,3.2202,0.0664,0.024
13,0,0,2,1,494,2.9405,0.0643,0.022
14,0,0,2,1,480,2.8571,0.0534,0.021
15,0,0,2,1,491,2.9226,0.0666,0.022
16,0,0,2,1,525,3.1250,0.0582,0.023
17,0,0,2,1,487,2.8988,0.0602,0.022
18,0,0,2,1,549,3.2679,0.0741,0.024
19,1,1,3,2,505,3.0060,0.0564,0.030
20,0,0,3,1,451,2.6845,0.0495,0.020
21,1,1,4,2,499,2.9702,0.0612,0.036
22,0,0,4,1,483,2.8750,0.0670,0.021
23,0,0,4,1,496,2.9524,0.0595,0.022
24,1,1,5,2,488,2.9048,0.0611,0.033
25,0,0,5,1,519,3.0893,0.0577,0.023
26,0,0,5,1,509,3.0298,0.0691,0.023
27,0,0,5,1,476,2.8333,0.0548,0.021
28,0,0,5,1,514,3.0595,0.0589,0.022
29,1,2,7,3,462,2.7500,0.0576,0.038
30,0,0,7,1,537,3.1964,0.0789,0.024
31,0,0,7,1,518,3.0833,0.0573,0.023
32,1,2,9,3,546,3.2500,0.0645,0.046
33,0,0,9,1,484,2.8810,0.0499,0.021
34,0,0,9,1,493,2.9345,0.0677,0.022
35,0,0,9,1,501,2.9821,0.0654,0.021
36,0,0,9,1,510,3.0357,0.0559,0.022
37,0,0,9,1,511,3.0417,0.0619,0.023
38,0,0,9,1,484,2.8810,0.0703,0.021
39,0,0,9,1,506,3.0119,0.0580,0.023
40,0,0,9,1,507,3.0179,0.0624,0.023
41,0,0,9,1,514,3.0595,0.0711,0.024
42,0,0,9,1,494,2.9405,0.0625,0.022
43,0,0,9,1,469,2.7917,0.0485,0.021
44,0,0,9,1,522,3.1071,0.0777,0.023
45,0,0,9,1,504,3.0000,0.0594,0.022
46,0,0,9,1,520,3.0952,0.0607,0.023
47,0,0,9,1,506,3.0119,0.0616,0.022
48,1,1,10,2,525,3.1250,0.0632,0.031
49,0,0,10,1,506,3.0119,0.0542,0.022
50,0,0,10,1,495,2.9464,0.0551,0.022
51,0,0,10,1,508,3.0238,0.0785,0.023
52,0,0,10,1,506,3.0119,0.0571,0.022
53,0,0,10,1,559,3.3274,0.0661,0.024
54,0,0,10,1,472,2.8095,0.0567,0.021
55,0,0,10,1,500,2.9762,0.0573,0.022
56,0,0,10,1,488,2.9048,0.0571,0.022
57,0,0,10,1,507,3.0179,0.0579,0.021
58,0,0,10,1,501,2.9821,0.0651,0.021
59,0,0,10,1,469,2.7917,0.0468,0.020
60,0,0,10,1,506,3.0119,0.0640,0.022
61,0,0,10,1,477,2.8393,0.0750,0.021
62,0,0,10,1,491,2.9226,0.0586,0.022
63,0,0,10,1,463,2.7560,0.0412,0.019
64,0,0,10,1,509,3.0298,0.0708,0.022
65,0,0,10,1,485,2.8869,0.0487,0.021
66,1,1,11,2,484,2.8810,0.0618,0.042
67,0,0,11,1,510,3.0357,0.0618,0.022
68,0,0,11,1,475,2.8274,0.0508,0.021
69,0,0,11,1,504,3.0000,0.0596,0.023
70,0,0,11,1,498,2.9643,0.0588,0.023
71,0,0,11,1,485,2.8869,0.0485,0.022
72,0,0,11,1,484,2.8810,0.0589,0.021
73,0,0,11,1,501,2.9821,0.0585,0.022
74,0,0,11,1,487,2.8988,0.0619,0.021
75,0,0,11,1,489,2.9107,0.0513,0.022
76,0,0,11,1,499,2.9702,0.0656,0.023
77,0,0,11,1,488,2.9048,0.0533,0.022
78,0,0,11,1,527,3.1369,0.0675,0.023
79,0,0,11,1,477,2.8393,0.0569,0.021
80,0,0,11,1,507,3.0179,0.0594,0.023
81,0,0,11,1,508,3.0238,0.0553,0.022
82,0,0,11,1,526,3.1310,0.0725,0.023
83,0,0,11,1,535,3.1845,0.0605,0.024
84,0,0,11,1,522,3.1071,0.0639,0.024
85,0,0,11,1,521,3.1012,0.0617,0.023
86,0,0,11,1,508,3.0238,0.0750,0.022
87,0,0,11,1,486,2.8929,0.0537,0.021
88,0,0,11,1,528,3.1429,0.0571,0.023
89,0,0,11,1,502,2.9881,0.0622,0.022
90,0,0,11,1,497,2.9583,0.0638,0.022
91,0,0,11,1,484,2.8810,0.0610,0.021
92,0,0,11,1,521,3.1012,0.0660,0.023
93,1,1,12,2,529,3.1488,0.0711,0.034
94,0,0,12,1,472,2.8095,0.0531,0.021
95,0,0,12,1,484,2.8810,0.0579,0.020
96,0,0,12,1,495,2.9464,0.0644,0.022
97,0,0,12,1,497,2.9583,0.0532,0.023
98,0,0,12,1,500,2.9762,0.0624,0.022
99,0,0,12,1,501,2.9821,0.0732,0.023
100,0,0,12,1,514,3.0595,0.0574,0.023
101,0,0,12,1,481,2.8631,0.0566,0.021
102,0,0,12,1,500,2.9762,0.0637,0.022
103,0,0,12,1,511,3.0417,0.0628,0.022
104,0,0,12,1,533,3.1726,0.0659,0.024
105,0,0,12,1,485,2.8869,0.0487,0.021
106,0,0,12,1,476,2.8333,0.0549,0.021
107,0,0,12,1,480,2.8571,0.0553,0.021
108,0,0,12,1,503,2.9940,0.0553,0.023
109,0,0,12,1,514,3.0595,0.0612,0.023
110,0,0,12,1,501,2.9821,0.0598,0.022
111,0,0,12,1,507,3.0179,0.0523,0.023
112,0,0,12,1,518,3.0833,0.0596,0.023
113,0,0,12,1,501,2.9821,0.0606,0.023
114,0,0,12,1,505,3.0060,0.0665,0.023
115,0,0,12,1,497,2.9583,0.0602,0.023
116,0,0,12,1,518,3.0833,0.0574,0.023
117,0,0,12,1,511,3.0417,0.0681,0.023
118,0,0,12,1,508,3.0238,0.0590,0.022
119,0,0,12,1,508,3.0238,0.0625,0.023
120,0,0,12,1,462,2.7500,0.0451,0.019
121,0,0,12,1,504,3.0000,0.0641,0.023
122,0,0,12,1,484,2.8810,0.0546,0.021
123,0,0,12,1,516,3.0714,0.0493,0.023
124,0,0,12,1,496,2.9524,0.0626,0.022
125,0,0,12,1,500,2.9762,0.0599,0.022
