seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,avg_wait_time,cpu_time
1,1,4,4,5,795,4.7321,0.2613,0.228
2,0,0,4,1,798,4.7500,0.2456,0.067
3,1,1,5,2,729,4.3393,0.1580,0.068
4,1,2,7,3,727,4.3274,0.1804,0.129
5,1,4,11,5,740,4.4048,0.2273,0.135
6,1,1,12,2,750,4.4643,0.1909,0.099
7,1,1,13,2,759,4.5179,0.1992,0.088
8,0,0,13,1,739,4.3988,0.1783,0.063
9,1,2,15,3,775,4.6131,0.2468,0.127
10,1,1,16,2,783,4.6607,0.2055,0.114
11,0,0,16,1,765,4.5536,0.2135,0.064
12,1,1,17,2,777,4.6250,0.1944,0.128
13,0,0,17,1,749,4.4583,0.2028,0.063
14,0,0,17,1,716,4.2619,0.1758,0.060
15,0,0,17,1,757,4.5060,0.2060,0.064
16,1,7,24,8,771,4.5893,0.2087,0.433
17,1,7,31,8,764,4.5476,0.2146,0.476
18,1,1,32,2,776,4.6190,0.2592,0.078
19,0,0,32,1,736,4.3810,0.1807,0.062
20,0,0,32,1,687,4.0893,0.1555,0.056
21,0,0,32,1,737,4.3869,0.1842,0.062
22,0,0,32,1,736,4.3810,0.1795,0.061
23,0,0,32,1,728,4.3333,0.2349,0.062
24,0,0,32,1,773,4.6012,0.2257,0.066
25,0,0,32,1,784,4.6667,0.1968,0.069
26,0,0,32,1,762,4.5357,0.1911,0.066
27,0,0,32,1,720,4.2857,0.1928,0.061
28,0,0,32,1,754,4.4881,0.1768,0.063
29,0,0,32,1,708,4.2143,0.1828,0.058
30,0,0,32,1,772,4.5952,0.2077,0.068
31,1,3,35,4,785,4.6726,0.2084,0.181
32,0,0,35,1,822,4.8929,0.2466,0.070
33,0,0,35,1,728,4.3333,0.1584,0.059
34,0,0,35,1,729,4.3393,0.1828,0.060
35,0,0,35,1,754,4.4881,0.1889,0.063
36,1,1,36,2,767,4.5655,0.1932,0.109
37,1,3,39,4,759,4.5179,0.2338,0.246
38,0,0,39,1,707,4.2083,0.1700,0.060
39,0,0,39,1,762,4.5357,0.2132,0.067
40,0,0,39,1,769,4.5774,0.2263,0.067
41,0,0,39,1,754,4.4881,0.2027,0.065
42,0,0,39,1,761,4.5298,0.1935,0.065
43,0,0,39,1,736,4.3810,0.1847,0.061
44,0,0,39,1,765,4.5536,0.2190,0.065
45,0,0,39,1,765,4.5536,0.2233,0.065
46,0,0,39,1,766,4.5595,0.2209,0.065
47,0,0,39,1,745,4.4345,0.2077,0.062
48,1,2,41,3,761,4.5298,0.2214,0.138
49,0,0,41,1,777,4.6250,0.2170,0.067
50,0,0,41,1,704,4.1905,0.1726,0.059
51,0,0,41,1,765,4.5536,0.2078,0.067
52,0,0,41,1,752,4.4762,0.1857,0.064
53,0,0,41,1,806,4.7976,0.2421,0.069
54,0,0,41,1,730,4.3452,0.1776,0.062
55,1,1,42,2,738,4.3929,0.1762,0.075
56,0,0,42,1,769,4.5774,0.2029,0.065
57,0,0,42,1,743,4.4226,0.1831,0.062
58,0,0,42,1,758,4.5119,0.2311,0.063
59,0,0,42,1,747,4.4464,0.1777,0.063
60,0,0,42,1,781,4.6488,0.2310,0.065
61,1,1,43,2,759,4.5179,0.2183,0.127
62,0,0,43,1,723,4.3036,0.2176,0.064
63,0,0,43,1,732,4.3571,0.1542,0.059
64,1,6,49,7,742,4.4167,0.2182,0.122
65,0,0,49,1,769,4.5774,0.2259,0.065
66,0,0,49,1,747,4.4464,0.1716,0.066
67,0,0,49,1,776,4.6190,0.1916,0.066
68,0,0,49,1,725,4.3155,0.1661,0.062
69,0,0,49,1,767,4.5655,0.2120,0.067
70,0,0,49,1,736,4.3810,0.1810,0.064
71,0,0,49,1,742,4.4167,0.1878,0.065
72,0,0,49,1,725,4.3155,0.1596,0.061
73,0,0,49,1,742,4.4167,0.1772,0.063
74,0,0,49,1,738,4.3929,0.2090,0.062
75,0,0,49,1,741,4.4107,0.1830,0.063
76,0,0,49,1,757,4.5060,0.1966,0.063
77,0,0,49,1,727,4.3274,0.1731,0.062
78,0,0,49,1,781,4.6488,0.2495,0.066
79,0,0,49,1,710,4.2262,0.1681,0.058
80,0,0,49,1,761,4.5298,0.2056,0.064
81,0,0,49,1,742,4.4167,0.1771,0.064
82,1,1,50,2,745,4.4345,0.2541,0.098
83,0,0,50,1,808,4.8095,0.2132,0.069
84,0,0,50,1,783,4.6607,0.2239,0.070
85,1,1,51,2,764,4.5476,0.2102,0.070
86,0,0,51,1,736,4.3810,0.1865,0.061
87,0,0,51,1,724,4.3095,0.1641,0.061
88,0,0,51,1,816,4.8571,0.2574,0.071
89,0,0,51,1,743,4.4226,0.1854,0.063
90,0,0,51,1,735,4.3750,0.1991,0.064
91,0,0,51,1,769,4.5774,0.1968,0.063
92,0,0,51,1,765,4.5536,0.2159,0.065
93,0,0,51,1,792,4.7143,0.2482,0.069
94,0,0,51,1,768,4.5714,0.1940,0.064
95,0,0,51,1,742,4.4167,0.1756,0.060
96,0,0,51,1,730,4.3452,0.1716,0.062
97,0,0,51,1,743,4.4226,0.1881,0.067
98,1,1,52,2,709,4.2202,0.1952,0.079
99,0,0,52,1,762,4.5357,0.2229,0.067
100,0,0,52,1,740,4.4048,0.1871,0.064
101,0,0,52,1,715,4.2560,0.1748,0.059
102,0,0,52,1,735,4.3750,0.1758,0.061
103,0,0,52,1,775,4.6131,0.1981,0.066
104,0,0,52,1,840,5.0000,0.3315,0.075
105,0,0,52,1,735,4.3750,0.1754,0.060
106,0,0,52,1,720,4.2857,0.1944,0.061
107,0,0,52,1,728,4.3333,0.1716,0.063
108,0,0,52,1,744,4.4286,0.1513,0.064
109,1,1,53,2,809,4.8155,0.3080,0.117
110,0,0,53,1,743,4.4226,0.1923,0.062
111,0,0,53,1,761,4.5298,0.2055,0.066
112,0,0,53,1,768,4.5714,0.1878,0.066
113,0,0,53,1,749,4.4583,0.1900,0.065
114,0,0,53,1,776,4.6190,0.2411,0.066
115,0,0,53,1,781,4.6488,0.1905,0.067
116,0,0,53,1,779,4.6369,0.1984,0.066
117,0,0,53,1,789,4.6964,0.1973,0.066
118,0,0,53,1,764,4.5476,0.1969,0.063
119,0,0,53,1,772,4.5952,0.1974,0.068
120,0,0,53,1,722,4.2976,0.1960,0.061
121,0,0,53,1,763,4.5417,0.2103,0.065
122,0,0,53,1,742,4.4167,0.1751,0.062
123,0,0,53,1,752,4.4762,0.1888,0.064
124,0,0,53,1,736,4.3810,0.1866,0.063
125,0,0,53,1,730,4.3452,0.1837,0.062
126,0,0,53,1,739,4.3988,0.1683,0.063
127,0,0,53,1,831,4.9464,0.2644,0.073
128,0,0,53,1,766,4.5595,0.2023,0.065
129,0,0,53,1,799,4.7560,0.2550,0.071
130,0,0,53,1,732,4.3571,0.1816,0.062
131,0,0,53,1,765,4.5536,0.1851,0.064
132,0,0,53,1,718,4.2738,0.1672,0.061
133,0,0,53,1,771,4.5893,0.2031,0.066
134,0,0,53,1,753,4.4821,0.1737,0.065
135,0,0,53,1,744,4.4286,0.1441,0.062
136,0,0,53,1,798,4.7500,0.2595,0.068
137,0,0,53,1,749,4.4583,0.1600,0.062
138,0,0,53,1,773,4.6012,0.2284,0.067
139,0,0,53,1,749,4.4583,0.2088,0.065
140,0,0,53,1,735,4.3750,0.1543,0.063
141,0,0,53,1,746,4.4405,0.1955,0.063
142,0,0,53,1,742,4.4167,0.1916,0.063
143,0,0,53,1,779,4.6369,0.2076,0.066
144,0,0,53,1,784,4.6667,0.2043,0.069
145,0,0,53,1,823,4.8988,0.2421,0.072
146,0,0,53,1,770,4.5833,0.2256,0.066
147,0,0,53,1,767,4.5655,0.1915,0.065
148,0,0,53,1,716,4.2619,0.1844,0.060
149,0,0,53,1,753,4.4821,0.2028,0.063
150,0,0,53,1,750,4.4643,0.2642,0.065
151,0,0,53,1,706,4.2024,0.1474,0.059
152,0,0,53,1,776,4.6190,0.2474,0.066
153,0,0,53,1,757,4.5060,0.1921,0.064
154,0,0,53,1,759,4.5179,0.2356,0.064
155,0,0,53,1,758,4.5119,0.2450,0.067
156,1,1,54,2,811,4.8274,0.2164,0.134
157,0,0,54,1,783,4.6607,0.2791,0.067
158,0,0,54,1,721,4.2917,0.1592,0.061
159,0,0,54,1,756,4.5000,0.1944,0.065
160,0,0,54,1,792,4.7143,0.2198,0.068
161,0,0,54,1,770,4.5833,0.2377,0.065
162,0,0,54,1,774,4.6071,0.1938,0.066
163,0,0,54,1,741,4.4107,0.2223,0.064
164,0,0,54,1,756,4.5000,0.2023,0.067
165,0,0,54,1,738,4.3929,0.1887,0.064
166,0,0,54,1,774,4.6071,0.2316,0.068
167,0,0,54,1,746,4.4405,0.1960,0.064
168,0,0,54,1,733,4.3631,0.1732,0.060
169,0,0,54,1,725,4.3155,0.1587,0.060
170,0,0,54,1,730,4.3452,0.1885,0.061
171,0,0,54,1,785,4.6726,0.2386,0.069
172,0,0,54,1,755,4.4940,0.1887,0.066
173,0,0,54,1,748,4.4524,0.1759,0.063
174,0,0,54,1,703,4.1845,0.1599,0.059
175,0,0,54,1,773,4.6012,0.1990,0.066
176,0,0,54,1,729,4.3393,0.1682,0.061
177,0,0,54,1,770,4.5833,0.1872,0.065
178,0,0,54,1,748,4.4524,0.1986,0.065
179,0,0,54,1,752,4.4762,0.2012,0.063
180,0,0,54,1,728,4.3333,0.1797,0.062
181,0,0,54,1,749,4.4583,0.2262,0.064
182,0,0,54,1,757,4.5060,0.1739,0.063
183,0,0,54,1,716,4.2619,0.1765,0.061
184,0,0,54,1,746,4.4405,0.1643,0.064
185,0,0,54,1,758,4.5119,0.1993,0.064
186,0,0,54,1,709,4.2202,0.1845,0.061
187,0,0,54,1,755,4.4940,0.2063,0.066
188,0,0,54,1,735,4.3750,0.2153,0.065
189,0,0,54,1,746,4.4405,0.2569,0.065
190,0,0,54,1,738,4.3929,0.2000,0.065
191,0,0,54,1,785,4.6726,0.1985,0.067
192,0,0,54,1,714,4.2500,0.1776,0.059
193,0,0,54,1,772,4.5952,0.2496,0.065
194,0,0,54,1,761,4.5298,0.1969,0.066
195,0,0,54,1,733,4.3631,0.1860,0.063
196,0,0,54,1,732,4.3571,0.2024,0.063
197,0,0,54,1,757,4.5060,0.1595,0.067
198,0,0,54,1,797,4.7440,0.1925,0.070
199,0,0,54,1,754,4.4881,0.1676,0.066
200,0,0,54,1,769,4.5774,0.2451,0.066
201,0,0,54,1,734,4.3690,0.1854,0.063
202,1,1,55,2,760,4.5238,0.1982,0.129
203,0,0,55,1,765,4.5536,0.2274,0.066
204,0,0,55,1,766,4.5595,0.2374,0.066
205,0,0,55,1,769,4.5774,0.1896,0.065
206,0,0,55,1,754,4.4881,0.1938,0.063
207,1,1,56,2,737,4.3869,0.1834,0.075
208,0,0,56,1,784,4.6667,0.2318,0.068
209,0,0,56,1,765,4.5536,0.1916,0.066
210,0,0,56,1,760,4.5238,0.1810,0.064
211,0,0,56,1,764,4.5476,0.1854,0.066
212,0,0,56,1,764,4.5476,0.1877,0.064
213,0,0,56,1,754,4.4881,0.2125,0.065
214,0,0,56,1,769,4.5774,0.2267,0.065
215,0,0,56,1,713,4.2440,0.1659,0.061
216,0,0,56,1,719,4.2798,0.1733,0.060
217,0,0,56,1,763,4.5417,0.2352,0.069
218,0,0,56,1,763,4.5417,0.1928,0.069
219,0,0,56,1,743,4.4226,0.1942,0.063
220,0,0,56,1,767,4.5655,0.2178,0.064
221,0,0,56,1,781,4.6488,0.1886,0.067
222,0,0,56,1,758,4.5119,0.2189,0.065
223,0,0,56,1,720,4.2857,0.1811,0.061
224,0,0,56,1,762,4.5357,0.1962,0.065
225,0,0,56,1,680,4.0476,0.1628,0.055
226,0,0,56,1,723,4.3036,0.1945,0.062
227,0,0,56,1,772,4.5952,0.2519,0.066
228,0,0,56,1,797,4.7440,0.2323,0.070
229,0,0,56,1,698,4.1548,0.1639,0.058
230,1,1,57,2,776,4.6190,0.1977,0.112
231,0,0,57,1,701,4.1726,0.1443,0.058
232,0,0,57,1,693,4.1250,0.1536,0.059
233,0,0,57,1,756,4.5000,0.1867,0.065
234,0,0,57,1,779,4.6369,0.2044,0.066
235,0,0,57,1,758,4.5119,0.2186,0.064
236,0,0,57,1,757,4.5060,0.2109,0.063
237,0,0,57,1,760,4.5238,0.1879,0.065
238,0,0,57,1,776,4.6190,0.3043,0.069
239,0,0,57,1,757,4.5060,0.2007,0.064
240,0,0,57,1,789,4.6964,0.2322,0.068
241,0,0,57,1,730,4.3452,0.1921,0.061
242,0,0,57,1,747,4.4464,0.1865,0.063
243,0,0,57,1,707,4.2083,0.1608,0.060
244,0,0,57,1,759,4.5179,0.2372,0.065
245,0,0,57,1,735,4.3750,0.1492,0.061
246,1,1,58,2,722,4.2976,0.1909,0.095
247,1,2,60,3,749,4.4583,0.2095,0.119
248,0,0,60,1,795,4.7321,0.2486,0.070
249,0,0,60,1,799,4.7560,0.2514,0.069
250,0,0,60,1,820,4.8810,0.2479,0.072
251,0,0,60,1,781,4.6488,0.2271,0.068
252,1,1,61,2,709,4.2202,0.1539,0.107
253,0,0,61,1,702,4.1786,0.1604,0.060
254,0,0,61,1,828,4.9286,0.2487,0.071
255,0,0,61,1,747,4.4464,0.1992,0.063
256,0,0,61,1,768,4.5714,0.1929,0.065
257,0,0,61,1,795,4.7321,0.2219,0.067
258,0,0,61,1,802,4.7738,0.1966,0.071
259,0,0,61,1,761,4.5298,0.1918,0.065
260,0,0,61,1,770,4.5833,0.2450,0.068
261,0,0,61,1,764,4.5476,0.1821,0.064
262,0,0,61,1,726,4.3214,0.2078,0.061
263,0,0,61,1,730,4.3452,0.1973,0.062
264,0,0,61,1,738,4.3929,0.1730,0.063
265,0,0,61,1,779,4.6369,0.1989,0.065
266,0,0,61,1,753,4.4821,0.2510,0.064
267,0,0,61,1,747,4.4464,0.2111,0.065
268,0,0,61,1,754,4.4881,0.1925,0.064
269,0,0,61,1,771,4.5893,0.2003,0.068
270,0,0,61,1,775,4.6131,0.1792,0.066
271,0,0,61,1,767,4.5655,0.2010,0.064
272,0,0,61,1,812,4.8333,0.2767,0.072
273,0,0,61,1,804,4.7857,0.2627,0.069
274,0,0,61,1,792,4.7143,0.2573,0.068
275,0,0,61,1,739,4.3988,0.1741,0.061
276,0,0,61,1,748,4.4524,0.1764,0.064
277,0,0,61,1,746,4.4405,0.2182,0.064
278,0,0,61,1,772,4.5952,0.2504,0.067
279,0,0,61,1,767,4.5655,0.2048,0.066
280,0,0,61,1,742,4.4167,0.2323,0.063
281,0,0,61,1,753,4.4821,0.1865,0.065
282,0,0,61,1,806,4.7976,0.2147,0.068
283,0,0,61,1,801,4.7679,0.2379,0.070
284,0,0,61,1,711,4.2321,0.1760,0.061
285,0,0,61,1,773,4.6012,0.2130,0.066
286,0,0,61,1,748,4.4524,0.1777,0.065
287,0,0,61,1,798,4.7500,0.2283,0.069
288,0,0,61,1,751,4.4702,0.1890,0.064
289,0,0,61,1,743,4.4226,0.1820,0.063
290,0,0,61,1,801,4.7679,0.2497,0.070
291,0,0,61,1,746,4.4405,0.2061,0.064
292,0,0,61,1,785,4.6726,0.2332,0.068
293,0,0,61,1,747,4.4464,0.1925,0.065
294,0,0,61,1,674,4.0119,0.1582,0.056
295,0,0,61,1,748,4.4524,0.1927,0.063
296,0,0,61,1,769,4.5774,0.2307,0.066
297,0,0,61,1,782,4.6548,0.2191,0.066
298,0,0,61,1,773,4.6012,0.1971,0.066
299,0,0,61,1,763,4.5417,0.2041,0.064
300,0,0,61,1,755,4.4940,0.2076,0.066
301,0,0,61,1,777,4.6250,0.2132,0.066
302,0,0,61,1,777,4.6250,0.3317,0.069
303,0,0,61,1,750,4.4643,0.1682,0.064
304,0,0,61,1,761,4.5298,0.2134,0.067
305,0,0,61,1,735,4.3750,0.1633,0.060
306,0,0,61,1,747,4.4464,0.1881,0.064
307,0,0,61,1,805,4.7917,0.2047,0.069
308,0,0,61,1,743,4.4226,0.1750,0.065
309,0,0,61,1,735,4.3750,0.1728,0.061
310,0,0,61,1,730,4.3452,0.1612,0.061
311,0,0,61,1,703,4.1845,0.1556,0.059
312,0,0,61,1,805,4.7917,0.2684,0.070
313,0,0,61,1,752,4.4762,0.1932,0.063
314,0,0,61,1,762,4.5357,0.1906,0.064
315,0,0,61,1,749,4.4583,0.1860,0.063
316,0,0,61,1,709,4.2202,0.1453,0.059
317,0,0,61,1,745,4.4345,0.1812,0.063
318,0,0,61,1,785,4.6726,0.2303,0.069
319,0,0,61,1,768,4.5714,0.1837,0.064
320,0,0,61,1,741,4.4107,0.2297,0.065
321,0,0,61,1,840,5.0000,0.2426,0.073
322,0,0,61,1,785,4.6726,0.2095,0.067
323,0,0,61,1,763,4.5417,0.2045,0.063
324,0,0,61,1,773,4.6012,0.1949,0.067
325,0,0,61,1,749,4.4583,0.1827,0.064
326,0,0,61,1,735,4.3750,0.1873,0.061
327,0,0,61,1,779,4.6369,0.2175,0.068
328,0,0,61,1,759,4.5179,0.2200,0.065
329,0,0,61,1,754,4.4881,0.2311,0.066
330,0,0,61,1,758,4.5119,0.1971,0.066
331,0,0,61,1,732,4.3571,0.1931,0.062
332,0,0,61,1,780,4.6429,0.1953,0.068
333,0,0,61,1,753,4.4821,0.1942,0.064
334,0,0,61,1,726,4.3214,0.1555,0.062
335,0,0,61,1,738,4.3929,0.2358,0.063
336,0,0,61,1,774,4.6071,0.1977,0.065
337,0,0,61,1,731,4.3512,0.1858,0.063
338,0,0,61,1,721,4.2917,0.1799,0.059
339,0,0,61,1,790,4.7024,0.2357,0.068
340,0,0,61,1,719,4.2798,0.1733,0.061
341,0,0,61,1,749,4.4583,0.1681,0.065
342,0,0,61,1,764,4.5476,0.1928,0.068
343,0,0,61,1,753,4.4821,0.2066,0.066
344,0,0,61,1,737,4.3869,0.1771,0.066
345,0,0,61,1,757,4.5060,0.2381,0.065
346,0,0,61,1,711,4.2321,0.1676,0.060
347,0,0,61,1,753,4.4821,0.2156,0.066
348,0,0,61,1,734,4.3690,0.1795,0.065
349,0,0,61,1,735,4.3750,0.1833,0.062
350,0,0,61,1,741,4.4107,0.1991,0.063
351,0,0,61,1,736,4.3810,0.1906,0.066
352,0,0,61,1,752,4.4762,0.1876,0.064
