seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,1,1261,1261,1262,705,4.1964,10.473
2,0,0,1261,1,706,4.2024,0.048
3,0,0,1261,1,652,3.8810,0.045
4,0,0,1261,1,652,3.8810,0.044
5,0,0,1261,1,647,3.8512,0.043
6,0,0,1261,1,673,4.0060,0.047
7,0,0,1261,1,654,3.8929,0.075
8,0,0,1261,1,649,3.8631,0.048
9,0,0,1261,1,682,4.0595,0.049
10,0,0,1261,1,699,4.1607,0.051
11,0,0,1261,1,670,3.9881,0.049
12,0,0,1261,1,702,4.1786,0.050
13,0,0,1261,1,659,3.9226,0.044
14,0,0,1261,1,644,3.8333,0.042
15,0,0,1261,1,670,3.9881,0.047
16,0,0,1261,1,706,4.2024,0.047
17,0,0,1261,1,654,3.8929,0.045
18,0,0,1261,1,701,4.1726,0.047
19,0,0,1261,1,661,3.9345,0.050
20,0,0,1261,1,596,3.5476,0.040
21,0,0,1261,1,664,3.9524,0.346
22,0,0,1261,1,651,3.8750,0.078
23,0,0,1261,1,644,3.8333,0.043
24,0,0,1261,1,686,4.0833,0.047
25,0,0,1261,1,689,4.1012,0.049
26,0,0,1261,1,690,4.1071,0.049
27,0,0,1261,1,632,3.7619,0.044
28,0,0,1261,1,681,4.0536,0.046
29,0,0,1261,1,624,3.7143,0.045
30,0,0,1261,1,688,4.0952,0.049
31,0,0,1261,1,698,4.1548,0.050
32,0,0,1261,1,735,4.3750,0.050
33,0,0,1261,1,642,3.8214,0.042
34,0,0,1261,1,655,3.8988,0.044
35,0,0,1261,1,670,3.9881,0.044
36,0,0,1261,1,685,4.0774,0.049
37,0,0,1261,1,675,4.0179,0.049
38,0,0,1261,1,632,3.7619,0.045
39,0,0,1261,1,672,4.0000,0.047
40,0,0,1261,1,677,4.0298,0.048
41,0,0,1261,1,670,3.9881,0.049
42,0,0,1261,1,665,3.9583,0.048
43,0,0,1261,1,646,3.8452,0.044
44,0,0,1261,1,667,3.9702,0.048
45,0,0,1261,1,668,3.9762,0.045
46,0,0,1261,1,671,3.9940,0.047
47,0,0,1261,1,657,3.9107,0.045
48,0,0,1261,1,676,4.0238,0.049
49,0,0,1261,1,700,4.1667,0.049
50,0,0,1261,1,624,3.7143,0.043
51,0,0,1261,1,657,3.9107,0.046
52,0,0,1261,1,659,3.9226,0.044
53,0,0,1261,1,716,4.2619,0.050
54,0,0,1261,1,640,3.8095,0.044
55,0,0,1261,1,655,3.8988,0.044
56,0,0,1261,1,671,3.9940,0.055
57,0,0,1261,1,664,3.9524,0.047
58,0,0,1261,1,672,4.0000,0.047
59,0,0,1261,1,656,3.9048,0.044
60,0,0,1261,1,685,4.0774,0.046
61,0,0,1261,1,664,3.9524,0.044
62,0,0,1261,1,635,3.7798,0.045
63,0,0,1261,1,647,3.8512,0.043
64,0,0,1261,1,662,3.9405,0.045
65,0,0,1261,1,670,3.9881,0.046
66,0,0,1261,1,666,3.9643,0.046
67,0,0,1261,1,683,4.0655,0.048
68,0,0,1261,1,636,3.7857,0.044
69,0,0,1261,1,688,4.0952,0.050
70,0,0,1261,1,659,3.9226,0.114
71,0,0,1261,1,657,3.9107,0.048
72,0,0,1261,1,649,3.8631,0.045
73,0,0,1261,1,650,3.8690,0.067
74,0,0,1261,1,646,3.8452,0.042
75,0,0,1261,1,656,3.9048,0.044
76,0,0,1261,1,666,3.9643,0.044
77,0,0,1261,1,652,3.8810,0.044
78,0,0,1261,1,698,4.1548,0.049
79,0,0,1261,1,635,3.7798,0.042
80,0,0,1261,1,689,4.1012,0.047
81,0,0,1261,1,673,4.0060,0.046
82,0,0,1261,1,673,4.0060,0.049
83,0,0,1261,1,720,4.2857,0.051
84,0,0,1261,1,690,4.1071,0.052
85,0,0,1261,1,674,4.0119,0.049
86,0,0,1261,1,666,3.9643,0.045
87,0,0,1261,1,660,3.9286,0.048
88,0,0,1261,1,714,4.2500,0.079
89,0,0,1261,1,662,3.9405,0.043
90,0,0,1261,1,654,3.8929,0.043
91,0,0,1261,1,688,4.0952,0.045
92,0,0,1261,1,674,4.0119,0.045
93,0,0,1261,1,702,4.1786,0.050
94,0,0,1261,1,671,3.9940,0.048
95,0,0,1261,1,665,3.9583,0.046
96,0,0,1261,1,651,3.8750,0.046
97,0,0,1261,1,661,3.9345,0.048
98,0,0,1261,1,638,3.7976,0.043
99,0,0,1261,1,668,3.9762,0.046
100,0,0,1261,1,674,4.0119,0.051
101,0,0,1261,1,638,3.7976,0.046
