seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,avg_wait_time,cpu_time
1,1,14,14,12,881,5.2440,0.5283,1.286
2,1,6,20,6,886,5.2738,0.4949,0.547
3,1,2,22,3,819,4.8750,0.2940,0.320
4,1,4,26,4,807,4.8036,0.3413,0.236
5,1,24,50,19,814,4.8452,0.3890,1.263
6,1,4,54,5,834,4.9643,0.3465,0.414
7,1,7,61,8,825,4.9107,0.3486,0.401
8,0,0,61,1,832,4.9524,0.3245,0.147
9,1,1,62,2,848,5.0476,0.3660,0.279
10,1,1,63,2,857,5.1012,0.3620,0.290
11,1,6,69,7,854,5.0833,0.3817,0.388
12,0,0,69,1,860,5.1190,0.3721,0.159
13,0,0,69,1,825,4.9107,0.3584,0.145
14,0,0,69,1,801,4.7679,0.2964,0.137
15,0,0,69,1,843,5.0179,0.3843,0.151
16,1,2,71,3,858,5.1071,0.3704,0.264
17,0,0,71,1,835,4.9702,0.4241,0.154
18,1,1,72,2,882,5.2500,0.4932,0.217
19,0,0,72,1,817,4.8631,0.2988,0.141
20,1,1,73,2,772,4.5952,0.2734,0.216
21,1,1,74,2,812,4.8333,0.3159,0.172
22,1,1,75,2,800,4.7619,0.2844,0.229
23,1,2,77,3,815,4.8512,0.4625,0.382
24,1,1,78,2,851,5.0655,0.3800,0.282
25,1,1,79,2,884,5.2619,0.3942,0.268
26,1,1,80,2,836,4.9762,0.3821,0.184
27,0,0,80,1,815,4.8512,0.3488,0.144
28,1,1,81,2,824,4.9048,0.3330,0.162
29,0,0,81,1,786,4.6786,0.3050,0.132
30,0,0,81,1,855,5.0893,0.3821,0.156
31,0,0,81,1,867,5.1607,0.3624,0.159
32,0,0,81,1,903,5.3750,0.4535,0.164
33,0,0,81,1,810,4.8214,0.3090,0.140
34,0,0,81,1,795,4.7321,0.3094,0.135
35,0,0,81,1,839,4.9940,0.2723,0.143
36,1,1,82,2,861,5.1250,0.4194,0.177
37,1,1,83,2,842,5.0119,0.4099,0.241
38,0,0,83,1,793,4.7202,0.2825,0.139
39,0,0,83,1,841,5.0060,0.3651,0.155
40,0,0,83,1,860,5.1190,0.4154,0.159
41,1,221,304,221,824,4.9048,0.3497,5.631
42,0,0,304,1,832,4.9524,0.3439,0.164
43,0,0,304,1,821,4.8869,0.3122,0.151
44,0,0,304,1,854,5.0833,0.3948,0.166
45,0,0,304,1,844,5.0238,0.3842,0.164
46,0,0,304,1,835,4.9702,0.3978,0.162
47,0,0,304,1,813,4.8393,0.3718,0.153
48,0,0,304,1,861,5.1250,0.3805,0.166
49,1,145,449,146,879,5.2321,0.4641,22.581
50,0,0,449,1,789,4.6964,0.2931,0.149
51,0,0,449,1,858,5.1071,0.4268,0.173
52,0,0,449,1,831,4.9464,0.3281,0.158
53,1,6,455,7,896,5.3333,0.4670,0.580
54,0,0,455,1,812,4.8333,0.3167,0.152
55,1,1,456,2,810,4.8214,0.3131,0.297
56,0,0,456,1,868,5.1667,0.4336,0.174
57,0,0,456,1,805,4.7917,0.2846,0.150
58,0,0,456,1,833,4.9583,0.3752,0.160
59,1,1,457,2,834,4.9643,0.3459,0.285
60,0,0,457,1,857,5.1012,0.3888,0.167
61,0,0,457,1,856,5.0952,0.4474,0.170
62,1,1,458,2,799,4.7560,0.3115,0.298
63,0,0,458,1,803,4.7798,0.2674,0.145
64,0,0,458,1,816,4.8571,0.3576,0.154
65,0,0,458,1,857,5.1012,0.4709,0.174
66,0,0,458,1,833,4.9583,0.3053,0.167
67,0,0,458,1,860,5.1190,0.3350,0.170
68,0,0,458,1,810,4.8214,0.3164,0.155
69,0,0,458,1,863,5.1369,0.3905,0.181
70,1,1,459,2,833,4.9583,0.3224,0.340
71,0,0,459,1,826,4.9167,0.3487,0.172
72,0,0,459,1,800,4.7619,0.2753,0.155
73,0,0,459,1,811,4.8274,0.2867,0.157
74,0,0,459,1,810,4.8214,0.3531,0.158
75,0,0,459,1,821,4.8869,0.2909,0.161
76,0,0,459,1,856,5.0952,0.4510,0.177
77,0,0,459,1,810,4.8214,0.3115,0.165
78,1,2,461,3,857,5.1012,0.4257,0.300
79,0,0,461,1,790,4.7024,0.2709,0.150
80,1,4,465,5,839,4.9940,0.3976,0.475
81,0,0,465,1,826,4.9167,0.3826,0.161
82,0,0,465,1,840,5.0000,0.3633,0.169
83,0,0,465,1,896,5.3333,0.3771,0.189
84,0,0,465,1,865,5.1488,0.4041,0.184
85,0,0,465,1,854,5.0833,0.4486,0.182
86,0,0,465,1,809,4.8155,0.3247,0.152
87,0,0,465,1,802,4.7738,0.2943,0.154
88,1,3,468,4,886,5.2738,0.4758,0.666
89,0,0,468,1,819,4.8750,0.3457,0.165
90,0,0,468,1,827,4.9226,0.3542,0.166
91,0,0,468,1,852,5.0714,0.3679,0.170
92,0,0,468,1,842,5.0119,0.3904,0.169
93,0,0,468,1,881,5.2440,0.4842,0.187
94,0,0,468,1,875,5.2083,0.4849,0.179
95,1,4,472,5,822,4.8929,0.3083,0.668
96,0,0,472,1,828,4.9286,0.3319,0.156
97,1,39,511,36,836,4.9762,0.3391,0.544
98,0,0,511,1,792,4.7143,0.3136,0.153
99,0,0,511,1,837,4.9821,0.3436,0.167
100,0,0,511,1,830,4.9405,0.3287,0.166
101,0,0,511,1,794,4.7262,0.3178,0.151
102,0,0,511,1,806,4.7976,0.2737,0.149
103,0,0,511,1,842,5.0119,0.3846,0.164
104,1,1,512,2,915,5.4464,0.6914,0.344
105,0,0,512,1,811,4.8274,0.2905,0.153
106,0,0,512,1,802,4.7738,0.3058,0.154
107,0,0,512,1,814,4.8452,0.3072,0.157
108,0,0,512,1,845,5.0298,0.3551,0.174
109,1,7,519,8,896,5.3333,0.4798,1.160
110,0,0,519,1,831,4.9464,0.3509,0.164
111,0,0,519,1,853,5.0774,0.3557,0.173
112,0,0,519,1,848,5.0476,0.3446,0.168
113,1,1,520,2,854,5.0833,0.4617,0.340
114,0,0,520,1,860,5.1190,0.3989,0.177
115,0,0,520,1,866,5.1548,0.3528,0.214
116,0,0,520,1,860,5.1190,0.3926,0.172
117,0,0,520,1,882,5.2500,0.3990,0.177
118,1,2,522,3,838,4.9881,0.3380,0.350
119,1,19,541,20,857,5.1012,0.3532,2.542
120,0,0,541,1,798,4.7500,0.3929,0.160
121,0,0,541,1,863,5.1369,0.3904,0.177
122,1,3,544,4,818,4.8690,0.3332,0.474
123,0,0,544,1,824,4.9048,0.3267,0.169
124,0,0,544,1,821,4.8869,0.2894,0.158
125,0,0,544,1,825,4.9107,0.3169,0.166
126,0,0,544,1,822,4.8929,0.3166,0.164
127,0,0,544,1,912,5.4286,0.4701,0.207
128,0,0,544,1,866,5.1548,0.3866,0.180
