seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,1,14,14,12,881,5.2440,1.791
2,1,6,20,6,886,5.2738,0.819
3,1,2,22,3,819,4.8750,0.520
4,1,5,27,5,808,4.8095,0.451
5,1,24,51,19,814,4.8452,1.846
6,1,3,54,4,834,4.9643,0.583
7,1,7,61,8,825,4.9107,0.619
8,0,0,61,1,832,4.9524,0.239
9,1,1,62,2,848,5.0476,0.258
10,1,1,63,2,857,5.1012,0.461
11,1,5,68,6,854,5.0833,0.525
12,0,0,68,1,860,5.1190,0.251
13,0,0,68,1,825,4.9107,0.235
14,0,0,68,1,801,4.7679,0.223
15,0,0,68,1,843,5.0179,0.252
16,1,2,70,3,858,5.1071,0.403
17,0,0,70,1,835,4.9702,0.246
18,1,1,71,2,882,5.2500,0.331
19,0,0,71,1,817,4.8631,0.236
20,0,0,71,1,772,4.5952,0.214
21,1,1,72,2,812,4.8333,0.285
22,1,1,73,2,800,4.7619,0.367
23,1,2,75,3,815,4.8512,0.580
24,1,1,76,2,851,5.0655,0.436
25,1,1,77,2,884,5.2619,0.422
26,1,1,78,2,836,4.9762,0.296
27,0,0,78,1,815,4.8512,0.242
28,1,1,79,2,824,4.9048,0.262
29,0,0,79,1,786,4.6786,0.207
30,0,0,79,1,855,5.0893,0.247
31,0,0,79,1,867,5.1607,0.247
32,0,0,79,1,903,5.3750,0.263
33,0,0,79,1,810,4.8214,0.223
34,0,0,79,1,795,4.7321,0.225
35,0,0,79,1,839,4.9940,0.242
36,1,1,80,2,861,5.1250,0.293
37,1,1,81,2,842,5.0119,0.356
38,0,0,81,1,793,4.7202,0.231
39,0,0,81,1,841,5.0060,0.253
40,0,0,81,1,860,5.1190,0.246
41,1,229,310,230,824,4.9048,8.236
42,0,0,310,1,832,4.9524,0.230
43,0,0,310,1,821,4.8869,0.225
44,0,0,310,1,854,5.0833,0.241
45,0,0,310,1,844,5.0238,0.234
46,0,0,310,1,835,4.9702,0.234
47,0,0,310,1,813,4.8393,0.244
48,0,0,310,1,861,5.1250,0.312
49,1,167,477,168,879,5.2321,34.908
50,0,0,477,1,789,4.6964,0.347
51,0,0,477,1,858,5.1071,0.270
52,0,0,477,1,831,4.9464,0.264
53,1,6,483,7,896,5.3333,0.870
54,0,0,483,1,812,4.8333,0.225
55,1,1,484,2,810,4.8214,0.522
56,0,0,484,1,868,5.1667,0.250
57,0,0,484,1,805,4.7917,0.273
58,0,0,484,1,833,4.9583,0.249
59,1,1,485,2,834,4.9643,0.426
60,0,0,485,1,857,5.1012,0.256
61,0,0,485,1,856,5.0952,0.242
62,1,1,486,2,799,4.7560,0.464
63,0,0,486,1,803,4.7798,0.245
64,0,0,486,1,816,4.8571,0.232
65,0,0,486,1,857,5.1012,0.261
66,0,0,486,1,833,4.9583,0.256
67,0,0,486,1,860,5.1190,0.397
68,0,0,486,1,810,4.8214,0.322
69,0,0,486,1,863,5.1369,0.263
70,1,1,487,2,833,4.9583,0.509
71,0,0,487,1,826,4.9167,0.242
72,0,0,487,1,800,4.7619,0.262
73,0,0,487,1,811,4.8274,0.263
74,0,0,487,1,810,4.8214,0.238
75,0,0,487,1,821,4.8869,0.240
76,0,0,487,1,856,5.0952,0.251
77,0,0,487,1,810,4.8214,0.230
78,1,2,489,3,857,5.1012,0.442
79,0,0,489,1,790,4.7024,0.215
80,1,5,494,6,839,4.9940,0.837
81,0,0,494,1,826,4.9167,0.255
82,0,0,494,1,840,5.0000,0.249
83,0,0,494,1,896,5.3333,0.360
84,0,0,494,1,865,5.1488,0.279
85,0,0,494,1,854,5.0833,0.317
86,0,0,494,1,809,4.8155,0.239
87,0,0,494,1,802,4.7738,0.258
88,1,3,497,4,886,5.2738,0.933
89,0,0,497,1,819,4.8750,0.243
90,0,0,497,1,827,4.9226,0.248
91,0,0,497,1,852,5.0714,0.243
92,0,0,497,1,842,5.0119,0.256
93,0,0,497,1,881,5.2440,0.284
94,0,0,497,1,875,5.2083,0.272
95,1,4,501,5,822,4.8929,1.011
96,0,0,501,1,828,4.9286,0.254
97,1,20,521,20,836,4.9762,0.500
98,0,0,521,1,792,4.7143,0.246
99,0,0,521,1,837,4.9821,0.255
100,0,0,521,1,830,4.9405,0.317
101,0,0,521,1,794,4.7262,0.228
102,0,0,521,1,806,4.7976,0.227
103,0,0,521,1,842,5.0119,0.242
104,1,1,522,2,915,5.4464,0.481
105,0,0,522,1,811,4.8274,0.227
106,0,0,522,1,802,4.7738,0.231
107,0,0,522,1,814,4.8452,0.255
