seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,avg_wait_time,cpu_time
1,1,6,6,6,701,4.1726,0.2216,0.332
2,1,3,9,4,704,4.1905,0.2119,0.189
3,1,2,11,3,648,3.8571,0.1511,0.078
4,1,1,12,2,654,3.8929,0.1538,0.080
5,0,0,12,1,646,3.8452,0.1918,0.074
6,1,1,13,2,674,4.0119,0.1544,0.102
7,0,0,13,1,656,3.9048,0.1628,0.075
8,0,0,13,1,652,3.8810,0.1582,0.075
9,1,1,14,2,680,4.0476,0.2331,0.138
10,1,1,15,2,702,4.1786,0.2046,0.097
11,0,0,15,1,672,4.0000,0.1660,0.076
12,1,1,16,2,699,4.1607,0.1721,0.120
13,0,0,16,1,661,3.9345,0.1624,0.076
14,0,0,16,1,641,3.8155,0.1712,0.073
15,0,0,16,1,673,4.0060,0.1726,0.077
16,0,0,16,1,710,4.2262,0.1890,0.080
17,0,0,16,1,658,3.9167,0.1568,0.076
18,1,1,17,2,701,4.1726,0.2095,0.106
19,0,0,17,1,663,3.9464,0.1565,0.076
20,0,0,17,1,594,3.5357,0.1295,0.066
21,0,0,17,1,661,3.9345,0.1635,0.075
22,0,0,17,1,656,3.9048,0.1578,0.073
23,0,0,17,1,644,3.8333,0.1917,0.074
24,0,0,17,1,687,4.0893,0.1968,0.078
25,0,0,17,1,692,4.1190,0.1652,0.080
26,0,0,17,1,694,4.1310,0.1711,0.080
27,0,0,17,1,632,3.7619,0.1706,0.072
28,0,0,17,1,684,4.0714,0.1612,0.077
29,0,0,17,1,624,3.7143,0.1496,0.069
30,1,3,20,4,691,4.1131,0.2040,0.152
31,1,2,22,3,699,4.1607,0.1765,0.184
32,0,0,22,1,737,4.3869,0.1843,0.083
33,0,0,22,1,638,3.7976,0.1469,0.071
34,0,0,22,1,654,3.8929,0.1556,0.072
35,1,1,23,2,670,3.9881,0.1697,0.106
36,0,0,23,1,678,4.0357,0.1534,0.077
37,0,0,23,1,680,4.0476,0.1837,0.081
38,0,0,23,1,632,3.7619,0.1462,0.073
39,0,0,23,1,669,3.9821,0.1574,0.078
40,1,1,24,2,677,4.0298,0.1799,0.104
41,0,0,24,1,671,3.9940,0.1806,0.078
42,1,1,25,2,668,3.9762,0.1781,0.107
43,0,0,25,1,641,3.8155,0.1588,0.072
44,0,0,25,1,670,3.9881,0.1767,0.078
45,0,0,25,1,667,3.9702,0.1791,0.075
46,0,0,25,1,669,3.9821,0.1825,0.077
47,0,0,25,1,655,3.8988,0.1701,0.074
48,0,0,25,1,674,4.0119,0.1799,0.077
49,1,1,26,2,702,4.1786,0.1766,0.131
50,0,0,26,1,623,3.7083,0.1550,0.070
51,1,1,27,2,658,3.9167,0.1776,0.109
52,0,0,27,1,659,3.9226,0.1411,0.075
53,1,8,35,9,718,4.2738,0.2084,0.377
54,0,0,35,1,639,3.8036,0.1454,0.071
55,0,0,35,1,654,3.8929,0.1593,0.073
56,0,0,35,1,671,3.9940,0.1584,0.076
57,0,0,35,1,668,3.9762,0.1578,0.074
58,0,0,35,1,673,4.0060,0.1818,0.076
59,0,0,35,1,653,3.8869,0.1506,0.073
60,0,0,35,1,682,4.0595,0.1945,0.077
61,0,0,35,1,665,3.9583,0.1963,0.076
62,0,0,35,1,639,3.8036,0.1588,0.075
63,0,0,35,1,651,3.8750,0.1421,0.069
64,0,0,35,1,662,3.9405,0.1831,0.076
65,0,0,35,1,667,3.9702,0.1596,0.077
66,1,1,36,2,662,3.9405,0.1616,0.084
67,0,0,36,1,691,4.1131,0.1561,0.078
68,0,0,36,1,638,3.7976,0.1472,0.074
69,0,0,36,1,692,4.1190,0.1896,0.082
70,0,0,36,1,658,3.9167,0.1641,0.078
71,0,0,36,1,659,3.9226,0.1653,0.077
72,0,0,36,1,649,3.8631,0.1392,0.073
73,0,0,36,1,648,3.8571,0.1483,0.074
74,0,0,36,1,643,3.8274,0.1757,0.073
75,0,0,36,1,653,3.8869,0.1778,0.077
76,0,0,36,1,664,3.9524,0.1697,0.077
77,0,0,36,1,651,3.8750,0.1519,0.078
78,0,0,36,1,700,4.1667,0.1905,0.080
79,1,1,37,2,632,3.7619,0.1441,0.110
80,0,0,37,1,687,4.0893,0.1736,0.081
81,0,0,37,1,671,3.9940,0.1752,0.077
82,0,0,37,1,675,4.0179,0.1797,0.078
83,0,0,37,1,715,4.2560,0.1692,0.085
84,0,0,37,1,690,4.1071,0.1859,0.082
85,0,0,37,1,680,4.0476,0.1859,0.083
86,0,0,37,1,664,3.9524,0.1691,0.075
87,0,0,37,1,660,3.9286,0.1614,0.075
88,0,0,37,1,709,4.2202,0.1771,0.083
89,1,1,38,2,663,3.9464,0.1562,0.149
90,0,0,38,1,661,3.9345,0.1763,0.076
91,0,0,38,1,688,4.0952,0.1737,0.080
92,0,0,38,1,675,4.0179,0.1728,0.078
93,0,0,38,1,705,4.1964,0.2027,0.085
94,0,0,38,1,667,3.9702,0.1622,0.076
95,0,0,38,1,667,3.9702,0.1524,0.074
96,0,0,38,1,650,3.8690,0.1578,0.076
97,1,1,39,2,664,3.9524,0.1393,0.091
98,0,0,39,1,636,3.7857,0.1634,0.073
99,0,0,39,1,670,3.9881,0.1640,0.078
100,0,0,39,1,676,4.0238,0.1697,0.079
101,0,0,39,1,638,3.7976,0.1656,0.074
102,0,0,39,1,664,3.9524,0.1573,0.075
103,0,0,39,1,697,4.1488,0.1668,0.080
104,0,0,39,1,730,4.3452,0.2212,0.088
105,0,0,39,1,656,3.9048,0.1391,0.074
106,0,0,39,1,631,3.7560,0.1588,0.074
107,0,0,39,1,641,3.8155,0.1418,0.075
108,0,0,39,1,668,3.9762,0.1665,0.079
109,0,0,39,1,714,4.2500,0.2163,0.083
110,0,0,39,1,638,3.7976,0.1465,0.074
111,0,0,39,1,678,4.0357,0.1726,0.079
112,0,0,39,1,683,4.0655,0.1649,0.078
113,0,0,39,1,666,3.9643,0.1650,0.079
114,0,0,39,1,678,4.0357,0.1755,0.080
115,0,0,39,1,678,4.0357,0.1582,0.079
116,0,0,39,1,690,4.1071,0.1553,0.079
117,0,0,39,1,695,4.1369,0.1697,0.079
118,0,0,39,1,678,4.0357,0.1659,0.078
119,0,0,39,1,692,4.1190,0.1606,0.081
