seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,avg_wait_time,cpu_time
1,0,0,0,1,394,2.3452,0.0680,0.052
2,0,0,0,1,339,2.0179,0.0505,0.046
3,0,0,0,1,311,1.8512,0.0473,0.042
4,1,1,1,2,328,1.9524,0.0502,0.050
5,1,1,2,2,326,1.9405,0.0547,0.073
6,0,0,2,1,361,2.1488,0.0543,0.048
7,0,0,2,1,337,2.0060,0.0460,0.044
8,0,0,2,1,315,1.8750,0.0478,0.044
9,0,0,2,1,341,2.0298,0.0569,0.045
10,0,0,2,1,390,2.3214,0.0701,0.055
11,0,0,2,1,332,1.9762,0.0580,0.045
12,0,0,2,1,361,2.1488,0.0555,0.049
13,0,0,2,1,330,1.9643,0.0570,0.045
14,0,0,2,1,327,1.9464,0.0488,0.041
15,0,0,2,1,327,1.9464,0.0520,0.043
16,0,0,2,1,345,2.0536,0.0484,0.047
17,0,0,2,1,322,1.9167,0.0451,0.044
18,0,0,2,1,349,2.0774,0.0480,0.046
19,0,0,2,1,343,2.0417,0.0567,0.045
20,0,0,2,1,304,1.8095,0.0491,0.039
21,0,0,2,1,341,2.0298,0.0503,0.046
22,0,0,2,1,322,1.9167,0.0495,0.042
23,0,0,2,1,317,1.8869,0.0509,0.041
24,0,0,2,1,313,1.8631,0.0513,0.043
25,0,0,2,1,348,2.0714,0.0583,0.050
26,0,0,2,1,359,2.1369,0.0580,0.051
27,0,0,2,1,303,1.8036,0.0468,0.043
28,0,0,2,1,356,2.1190,0.0541,0.047
29,0,0,2,1,306,1.8214,0.0492,0.045
30,0,0,2,1,353,2.1012,0.0634,0.051
31,0,0,2,1,356,2.1190,0.0618,0.054
32,0,0,2,1,365,2.1726,0.0560,0.050
33,0,0,2,1,316,1.8810,0.0501,0.047
34,0,0,2,1,341,2.0298,0.0601,0.049
35,0,0,2,1,335,1.9940,0.0662,0.047
36,1,1,3,2,335,1.9940,0.0519,0.051
37,0,0,3,1,352,2.0952,0.0552,0.051
38,0,0,3,1,305,1.8155,0.0522,0.042
39,0,0,3,1,339,2.0179,0.0527,0.049
40,0,0,3,1,355,2.1131,0.0671,0.052
41,0,0,3,1,340,2.0238,0.0568,0.048
42,0,0,3,1,334,1.9881,0.0542,0.048
43,0,0,3,1,337,2.0060,0.0497,0.046
