rep,run_t,avg_speed,train_ctr
0,0.325109,18.792652,69
1,0.016738,30.008507,99
2,0.013765,15.943188,68
3,0.014241,21.010794,78
4,0.014305,24.820971,75
5,0.014675,17.158137,79
6,0.013726,17.443878,69
7,0.014761,16.364639,76
8,0.014686,23.165068,83
9,0.014137,16.215139,67
10,0.015154,23.624082,82
11,0.015912,23.772002,94
12,0.014575,16.912986,67
13,0.015544,22.872080,96
14,0.014028,17.714968,74
15,0.015978,28.117575,101
16,0.014372,18.227977,70
17,0.014304,16.808729,68
18,0.013232,15.957033,67
19,0.014684,18.338196,78
20,0.013437,17.225184,66
21,0.013394,17.273092,66
22,0.013754,16.268858,67
23,0.014793,17.027905,73
24,0.015435,25.187973,99
25,0.013081,17.872775,67
26,0.014680,16.557188,74
27,0.013653,15.516759,67
28,0.014389,18.531129,67
29,0.015773,24.187936,90
30,0.014848,19.253952,80
31,0.014591,15.252500,73
32,0.016143,21.702394,95
33,0.015499,17.938222,82
34,0.015258,26.461257,92
35,0.015599,21.396194,90
36,0.014197,15.859508,67
37,0.014538,18.643408,73
38,0.014457,22.823494,75
39,0.015106,17.228833,76
40,0.014710,16.298234,74
41,0.015406,23.617909,83
42,0.014613,17.111981,69
43,0.014670,18.169706,72
44,0.014944,19.844385,83
45,0.013928,18.831249,69
46,0.015416,25.697613,89
47,0.014845,18.781334,78
48,0.014140,22.147371,74
49,0.015265,18.242456,76
50,0.013595,15.562809,66
51,0.013673,16.140520,66
52,0.014691,22.262884,80
53,0.015056,21.200524,83
54,0.015404,18.934336,78
55,0.015279,21.655437,83
56,0.014637,15.897228,72
57,0.013043,19.772694,67
58,0.013837,21.695924,70
59,0.014324,17.317762,67
60,0.013583,19.204219,66
61,0.015787,16.666628,80
62,0.014370,16.744248,66
63,0.015097,22.446884,87
64,0.015223,25.132590,100
65,0.015394,24.702664,88
66,0.015007,21.968503,78
67,0.015708,19.318518,81
68,0.014861,19.546007,73
69,0.013818,19.524180,67
70,0.015048,20.178534,79
71,0.015838,21.115746,81
72,0.013658,18.382833,67
73,0.016276,22.330717,97
74,0.014354,16.490666,72
75,0.015243,17.724420,72
76,0.013878,19.257786,70
77,0.014209,16.101191,68
78,0.015138,23.054343,80
79,0.014483,20.585609,76
80,0.014345,19.775524,71
81,0.014687,19.732350,69
82,0.014349,17.632374,66
83,0.014453,16.251542,72
84,0.015213,19.004843,86
85,0.015337,23.681702,86
86,0.015026,17.710932,79
87,0.013773,16.036026,66
88,0.014529,17.289312,67
89,0.014910,27.816460,91
90,0.013915,15.862443,67
91,0.014098,17.852825,67
92,0.016082,20.158620,81
93,0.014456,24.701243,84
94,0.014485,16.717418,74
95,0.015919,20.028698,88
96,0.014464,18.452760,73
97,0.014896,20.267275,77
98,0.014700,16.623658,67
99,0.014886,25.140004,88
100,0.013775,17.219381,66
101,0.013600,16.634654,67
102,0.015037,21.743220,81
103,0.014101,15.496782,66
104,0.014408,17.015108,69
105,0.014127,18.500868,77
106,0.015269,25.726387,93
107,0.014653,18.320870,76
108,0.013622,18.107356,67
109,0.015021,20.910722,80
110,0.013801,15.802031,66
111,0.016137,25.339733,100
112,0.014120,16.093394,67
113,0.014455,25.224525,81
114,0.014245,18.677292,68
115,0.015746,16.205285,81
116,0.014505,23.250167,82
117,0.013458,21.937720,71
118,0.014665,19.629424,77
119,0.015602,22.430270,84
120,0.013487,19.301155,67
121,0.013346,16.204225,67
122,0.014080,16.617413,73
123,0.014893,20.501883,76
124,0.015657,16.131530,82
125,0.013568,15.996009,67
126,0.014646,16.236375,74
127,0.014467,19.216312,73
128,0.014840,20.597135,81
129,0.015946,21.075021,87
130,0.015788,26.635053,93
131,0.014116,17.780700,67
132,0.015967,17.565999,84
133,0.015407,21.532998,81
134,0.015714,25.481805,90
135,0.013641,16.877100,66
136,0.014071,17.450127,67
137,0.013286,15.742692,67
138,0.014988,22.067269,83
139,0.016818,18.960914,77
