rep,run_t,avg_speed,train_ctr
0,0.236690,43.298191,48
1,0.009797,39.674471,55
2,0.009072,39.256045,62
3,0.008785,40.652465,64
4,0.008178,41.390784,59
5,0.008171,43.429750,45
6,0.008523,41.727518,54
7,0.009336,40.489837,64
8,0.007631,43.588866,48
9,0.008031,42.223044,60
10,0.007940,42.818213,46
11,0.007586,42.834543,39
12,0.008864,41.716715,60
13,0.007659,43.327461,45
14,0.008773,41.410739,50
15,0.007030,43.120866,43
16,0.008082,41.522040,57
17,0.008805,39.575930,60
18,0.007870,42.514206,51
19,0.008193,43.459664,51
20,0.008334,40.998077,55
21,0.008948,38.070604,62
22,0.009417,37.145456,63
23,0.008386,41.763612,57
24,0.010492,35.831857,78
25,0.008196,42.158766,47
26,0.010891,38.820920,69
27,0.008812,39.799134,66
28,0.007125,43.444651,46
29,0.007360,44.620101,39
30,0.007987,43.369074,53
31,0.009006,41.943977,51
32,0.007366,43.489368,51
33,0.008965,39.148428,57
34,0.008615,42.568187,53
35,0.009295,40.966274,60
36,0.010894,38.681356,71
37,0.010673,37.101393,71
38,0.008618,40.931823,58
39,0.008580,39.985429,58
40,0.007777,42.600719,53
41,0.008848,41.281500,58
42,0.010858,38.455699,73
43,0.008954,39.743831,61
44,0.008242,42.208036,51
45,0.008109,42.421628,50
46,0.008704,42.424519,54
47,0.008517,41.231581,55
48,0.008889,41.289474,65
49,0.009831,36.977180,72
50,0.009952,39.609438,68
51,0.008863,42.438450,52
52,0.008779,42.391664,46
53,0.008267,40.176381,57
54,0.007654,43.481321,46
55,0.007218,42.016557,46
56,0.008411,41.184975,59
57,0.007421,42.856893,46
58,0.009716,39.202566,71
59,0.008466,40.771570,54
60,0.009228,40.921452,54
61,0.009280,40.842225,66
62,0.008576,43.908259,54
63,0.007959,43.462777,48
64,0.008735,40.141837,62
65,0.008791,40.807784,54
66,0.008458,39.718086,58
67,0.010382,39.161902,75
68,0.007361,44.048286,42
69,0.008482,42.190038,59
70,0.010665,38.498957,76
71,0.008973,40.484259,60
72,0.008074,39.881674,52
73,0.009241,41.441581,52
74,0.008769,41.679278,60
75,0.008365,41.043112,54
76,0.010474,36.303463,74
77,0.008481,41.537023,55
78,0.010229,41.426310,65
79,0.008561,39.890631,59
80,0.008946,40.509789,65
