rep,run_t,avg_speed,train_ctr
0,0.391966,29.066812,98
1,0.016415,31.740616,100
2,0.013901,20.787858,72
3,0.013196,16.957578,66
4,0.014857,23.136279,95
5,0.014709,28.411013,86
6,0.013268,18.487674,68
7,0.015080,22.287902,82
8,0.014726,24.912567,99
9,0.014833,21.937444,81
10,0.014509,30.589078,91
11,0.015079,19.469327,78
12,0.014779,17.304768,74
13,0.016072,23.459353,86
14,0.015588,17.203077,81
15,0.013906,20.120438,76
16,0.015429,27.296299,95
17,0.015117,28.307657,98
18,0.015291,24.921013,88
19,0.015084,29.318506,97
20,0.014510,21.869603,85
21,0.014347,16.391787,66
22,0.015700,27.700845,100
23,0.014934,17.998588,79
24,0.015613,22.787771,95
25,0.014924,19.959630,89
26,0.015571,22.387436,82
27,0.014924,30.397452,93
28,0.015831,22.029129,93
29,0.015569,21.069980,93
30,0.015567,27.000263,98
31,0.015493,16.975869,73
32,0.014003,25.074132,86
33,0.015909,20.994169,88
34,0.014857,21.919451,82
35,0.015880,22.752812,83
36,0.015328,25.700057,93
37,0.015683,26.270683,101
38,0.014806,17.608540,67
39,0.015194,24.661474,91
40,0.014280,25.579518,77
41,0.015365,23.542017,88
42,0.015271,18.813358,70
43,0.015019,23.605125,90
44,0.014484,24.967774,77
45,0.015160,26.611303,85
46,0.016182,24.487499,99
47,0.014501,17.239004,69
48,0.014701,24.228315,80
49,0.015360,27.232148,93
50,0.014109,16.407638,66
51,0.014657,17.669688,68
52,0.015370,22.315907,85
53,0.015837,23.401123,89
54,0.014367,22.593739,81
55,0.014661,17.796607,70
56,0.015411,28.141772,86
57,0.015036,26.931728,92
58,0.017893,25.780164,98
59,0.015693,26.359682,92
60,0.014731,21.442088,79
61,0.015378,27.359726,90
62,0.015244,30.329563,98
63,0.015391,16.444057,69
64,0.015561,21.196345,86
65,0.015105,30.986522,98
66,0.015552,24.052969,87
67,0.014250,15.706462,66
68,0.015439,18.661487,74
69,0.015486,30.874417,102
70,0.015394,20.734072,79
71,0.016003,19.533796,93
72,0.014344,22.077233,79
73,0.014413,21.123678,88
74,0.015878,20.405113,89
75,0.014041,18.620100,71
76,0.014265,27.667173,91
77,0.014364,18.412913,67
78,0.015148,21.029845,82
79,0.015474,22.745519,89
80,0.015371,24.441809,90
81,0.015352,24.808898,91
82,0.014480,21.126419,77
83,0.014990,24.870689,92
84,0.014008,20.627032,73
85,0.013832,19.974309,76
86,0.014194,31.155469,85
87,0.014938,22.613946,79
88,0.014625,23.572188,88
89,0.014062,25.528426,81
90,0.015465,22.602822,91
91,0.014950,20.436890,84
92,0.014144,19.072074,69
93,0.014096,20.061078,82
94,0.014854,25.258956,88
95,0.015222,21.390013,92
96,0.014448,30.880622,98
97,0.014717,20.160883,73
98,0.014182,20.792631,79
99,0.015543,23.795566,84
100,0.014251,27.448609,90
101,0.014037,19.239506,67
102,0.015042,24.449060,88
103,0.016137,22.670151,99
104,0.014865,24.922934,85
105,0.016078,22.900854,87
106,0.015331,23.895575,91
107,0.015974,26.101342,97
108,0.014960,20.193202,74
109,0.015026,26.781827,93
110,0.014826,22.028714,73
111,0.014670,30.163627,99
112,0.014910,27.045731,92
113,0.015696,29.498401,101
114,0.015398,20.278049,81
115,0.014820,22.516869,76
116,0.015788,22.001848,88
117,0.015450,21.000616,83
118,0.014987,21.358567,77
119,0.015510,29.715916,96
120,0.015380,22.724821,88
121,0.014602,21.329577,79
122,0.014389,25.474074,87
123,0.015441,28.636794,104
124,0.015272,25.015336,94
125,0.016140,22.507211,88
126,0.015533,19.305673,87
127,0.015928,23.535536,84
128,0.014616,32.579540,101
129,0.017312,15.736649,66
130,0.013602,19.726801,72
131,0.016766,21.781642,85
132,0.014584,20.523853,75
133,0.015942,27.669128,100
134,0.015262,21.127129,85
135,0.016001,17.507834,82
136,0.015346,18.624757,88
137,0.014758,19.443331,81
138,0.015802,29.587708,98
139,0.015501,27.577666,97
140,0.014458,20.313996,68
141,0.015412,20.652009,86
142,0.014853,28.608776,96
143,0.016275,21.551344,88
144,0.015550,25.927913,90
145,0.015685,18.481676,87
146,0.015366,18.602296,77
147,0.015091,30.601947,97
148,0.014827,19.773519,77
149,0.015370,27.441807,99
150,0.015567,27.084374,99
151,0.015258,23.150703,84
152,0.014557,17.039551,69
153,0.015665,32.313171,100
154,0.015029,19.791533,68
155,0.015340,29.521494,93
156,0.014662,24.149229,81
157,0.015293,18.963297,71
158,0.015407,22.420904,85
159,0.014135,17.509530,67
160,0.014869,24.026145,87
161,0.015586,30.447659,99
162,0.015896,22.684059,97
163,0.016296,25.869752,102
164,0.015514,23.598658,81
165,0.015622,23.166189,91
166,0.015406,22.117188,86
167,0.015827,22.838857,91
168,0.015767,20.599373,82
169,0.013709,20.770877,68
170,0.014424,25.090455,76
171,0.014509,18.809211,66
172,0.015730,26.147444,97
173,0.013897,17.224275,66
174,0.015856,19.040859,85
175,0.014754,30.787957,99
176,0.015322,24.513872,94
177,0.015991,26.766960,90
178,0.015258,23.127311,94
179,0.014563,24.230328,84
180,0.016138,24.176406,92
181,0.015516,24.332897,89
182,0.015447,19.321900,75
183,0.014903,29.744367,96
184,0.015343,21.819828,76
185,0.016313,25.863143,98
186,0.014986,16.564763,72
187,0.015250,26.538301,84
188,0.015292,25.776127,88
189,0.015902,22.180682,91
190,0.015255,28.878793,97
191,0.014939,17.298401,75
192,0.016700,25.839997,84
193,0.015786,25.831647,77
194,0.016106,23.283415,87
195,0.015630,22.352051,88
196,0.016195,27.640483,101
197,0.014926,27.041740,101
198,0.015921,21.422054,89
199,0.015299,28.490354,98
200,0.016130,26.507095,96
201,0.015271,25.040389,98
202,0.014913,25.712041,92
203,0.015722,22.971730,88
204,0.016484,16.830541,72
205,0.015477,27.581370,93
206,0.014940,23.300980,75
207,0.015181,26.347916,99
208,0.015709,23.098978,87
