rep,run_t,avg_speed,train_ctr
0,0.101602,47.920857,7
1,0.005745,47.481527,8
2,0.004155,45.711054,12
3,0.003554,46.596553,5
4,0.003717,48.065357,9
5,0.003879,47.120246,11
6,0.004024,45.807012,12
7,0.003800,47.712377,8
8,0.003752,47.682030,8
9,0.003838,46.629644,10
10,0.003678,48.201520,5
11,0.004066,46.310008,13
12,0.004108,47.628939,8
13,0.004225,47.313460,13
14,0.003975,46.913073,9
15,0.003567,47.420589,8
16,0.003950,47.198469,9
17,0.003956,45.689523,10
18,0.003689,46.894449,7
19,0.003657,47.664813,8
20,0.003806,47.885935,8
21,0.004201,45.610359,14
22,0.003835,46.805177,10
23,0.004316,46.452367,15
24,0.003814,47.556990,8
25,0.004082,48.026506,8
26,0.004120,46.809806,12
27,0.003921,47.586405,11
28,0.003711,48.036209,9
29,0.004461,45.664167,20
30,0.003642,47.008301,8
31,0.003710,47.925062,10
32,0.004203,47.405706,10
33,0.003903,47.471968,13
34,0.003809,47.672848,13
35,0.003614,48.420387,6
36,0.003691,47.938066,7
37,0.003613,47.629436,9
38,0.003922,45.354064,10
39,0.003998,46.183706,14
40,0.003897,47.259995,12
41,0.004153,47.617507,9
42,0.004607,46.568243,16
43,0.003698,47.187365,6
44,0.004129,47.505128,13
45,0.003735,48.168788,8
46,0.003635,47.086077,9
47,0.003798,46.777075,10
48,0.003809,47.896236,9
49,0.003889,46.023253,11
50,0.004120,47.720285,14
51,0.003924,47.879212,10
52,0.004139,46.851869,12
53,0.003516,48.910132,7
54,0.003662,47.428556,9
55,0.003915,47.431268,7
56,0.003664,48.283540,7
57,0.003519,47.667720,7
58,0.003675,49.065005,9
59,0.004585,47.306520,11
60,0.004183,46.468828,11
61,0.003952,47.398518,11
62,0.003646,48.114234,6
63,0.003663,46.543764,7
64,0.003580,47.721413,5
65,0.003590,48.791458,7
66,0.003712,47.892910,9
67,0.004008,47.055282,12
68,0.004034,46.919707,10
69,0.003825,46.622862,11
70,0.003776,46.584782,7
71,0.004021,48.362783,9
72,0.004310,46.918203,16
73,0.003623,46.107539,6
74,0.003909,47.105693,9
75,0.004145,47.873512,12
76,0.004237,46.127858,15
77,0.003912,48.201641,10
78,0.004050,47.924416,11
79,0.003937,46.640220,11
80,0.004356,47.329455,12
81,0.003825,47.604610,7
82,0.003789,47.560838,9
83,0.003679,46.137080,8
84,0.003668,48.318546,7
85,0.003950,47.383836,9
86,0.003745,47.699842,8
87,0.003368,47.440697,4
88,0.004131,47.127623,15
89,0.003980,48.358354,9
90,0.003684,48.444206,9
91,0.003994,47.867453,11
92,0.003889,46.834682,8
93,0.003839,46.563489,11
94,0.003643,48.793977,4
95,0.003528,48.881866,8
96,0.003701,47.482360,7
97,0.003783,47.374926,9
98,0.003645,47.912302,5
99,0.003915,47.651859,8
100,0.003729,46.275592,9
101,0.003524,44.330565,4
102,0.003694,47.720385,8
103,0.004331,46.950821,15
104,0.003982,47.878357,11
105,0.004057,45.167402,13
106,0.004102,47.661928,13
107,0.003685,46.735876,6
108,0.003692,47.763313,9
109,0.003607,47.427080,6
110,0.003507,47.340872,5
111,0.003742,48.754435,5
112,0.003909,47.446036,10
113,0.004057,46.120106,12
114,0.003564,46.907737,6
115,0.003625,46.966675,9
116,0.004028,46.992430,8
117,0.003372,48.114234,3
118,0.003822,47.889597,9
119,0.003915,47.466758,12
120,0.003903,47.555282,10
121,0.004503,46.198566,14
122,0.003904,46.992590,12
123,0.004123,47.950605,14
124,0.004836,45.445345,22
125,0.003618,47.654144,9
126,0.003484,46.310146,5
127,0.003533,47.160073,3
128,0.004019,46.187276,13
129,0.003844,47.299537,10
130,0.003799,47.835685,10
131,0.003629,47.163187,7
132,0.003630,47.200963,6
133,0.004409,46.818351,16
134,0.004230,46.393547,16
135,0.003899,48.296074,7
136,0.003759,48.125949,7
