rep,run_t,avg_speed,train_ctr
0,0.417971,32.958447,100
1,0.016284,27.661028,88
2,0.012907,30.998867,88
3,0.014538,25.552744,95
4,0.014487,23.931504,86
5,0.012630,31.323934,85
6,0.014008,29.599933,94
7,0.015355,26.729073,95
8,0.014263,29.554153,97
9,0.013604,31.595089,85
10,0.012700,37.222004,86
11,0.014946,30.624845,97
12,0.015697,30.138428,102
13,0.013512,28.530643,82
14,0.015204,22.888675,90
15,0.014113,27.304694,77
16,0.013139,34.888407,88
17,0.015137,27.422561,96
18,0.016028,28.208295,100
19,0.014174,36.459927,93
20,0.012141,34.762805,83
21,0.014461,25.320866,90
22,0.014210,27.840890,93
23,0.013696,30.026419,92
24,0.015259,25.560183,94
25,0.014609,25.983066,95
26,0.014097,27.653293,83
27,0.014315,29.764051,95
28,0.014133,30.879831,94
29,0.014873,32.225267,92
30,0.014110,28.882035,96
31,0.014305,31.833174,95
32,0.014838,26.196065,94
33,0.014550,32.174638,92
34,0.013277,32.733744,92
35,0.014462,31.251699,92
36,0.014569,30.476895,96
37,0.013249,32.902933,81
38,0.015616,26.770007,100
39,0.012410,35.080583,78
40,0.014329,30.002232,91
41,0.012502,36.690575,86
42,0.013490,30.348080,94
43,0.013361,36.664748,89
44,0.015133,27.268837,97
45,0.013416,32.583469,92
46,0.014932,30.451682,101
47,0.014703,29.805361,93
48,0.015061,23.310860,96
49,0.013130,35.833414,85
50,0.015073,29.661669,92
51,0.014087,30.763603,88
52,0.015149,28.298511,95
53,0.012175,35.629626,86
54,0.014342,30.267300,97
55,0.013912,28.109101,89
56,0.016398,28.347087,104
57,0.013481,32.492305,92
58,0.014435,27.858487,96
59,0.014899,27.940496,97
60,0.014277,27.106284,91
61,0.013426,33.344845,86
62,0.014033,30.863655,95
63,0.015279,30.621296,102
64,0.014203,33.778346,98
65,0.013299,34.314748,87
66,0.015317,30.635812,102
67,0.014303,33.192759,93
68,0.011484,32.795058,76
69,0.014558,26.326362,94
70,0.014656,30.733066,95
71,0.014817,29.247460,101
72,0.015757,25.071234,94
73,0.012532,31.868849,84
74,0.015686,27.387654,100
75,0.013707,32.048898,88
76,0.015727,27.356970,99
77,0.014881,30.773890,100
78,0.014990,23.173945,91
79,0.013835,29.763855,88
80,0.014533,28.030604,96
81,0.013818,31.015203,97
82,0.014420,22.642241,82
83,0.014249,34.485769,100
84,0.014362,30.205376,94
85,0.014412,31.166478,101
86,0.014588,22.333457,79
87,0.014451,33.356152,96
88,0.014041,31.115683,95
89,0.015271,20.261192,93
90,0.015090,25.810652,99
91,0.011716,35.396434,83
92,0.012756,35.113609,85
93,0.013828,33.012225,91
94,0.014434,25.046540,93
95,0.012922,32.551000,87
96,0.015475,26.290569,93
97,0.015976,20.737737,87
98,0.013598,30.880856,89
99,0.013515,35.018954,93
100,0.015089,25.936473,90
101,0.015713,29.106076,108
102,0.015446,27.260832,98
103,0.014098,33.438945,98
104,0.013874,32.885010,92
105,0.013887,20.317281,74
106,0.014934,20.153078,83
107,0.014645,32.396933,102
108,0.013367,32.817963,93
109,0.014090,35.224611,94
110,0.012886,34.620997,78
111,0.012841,37.429858,89
112,0.013859,31.806750,90
113,0.014388,32.252368,91
114,0.015937,21.785004,93
115,0.013769,33.359237,91
116,0.014598,23.360231,85
117,0.015153,28.507106,96
118,0.014031,29.912428,96
119,0.014986,32.180693,103
120,0.012904,33.569500,92
121,0.014674,31.850313,98
122,0.014042,30.658455,94
123,0.014487,30.693689,100
124,0.015422,27.430853,99
125,0.014212,31.581259,91
126,0.013391,28.726998,86
127,0.012329,37.443525,81
128,0.014270,28.511779,98
129,0.014093,31.568559,95
130,0.015558,24.571493,98
131,0.013489,27.594106,87
132,0.013463,28.869933,89
133,0.015405,30.489300,102
134,0.014499,25.560519,90
135,0.014200,30.904393,88
136,0.017380,27.886788,94
137,0.014366,31.895276,89
138,0.015423,29.743959,101
139,0.014438,26.287073,84
140,0.014982,26.898482,89
141,0.014353,28.320445,99
142,0.014615,32.494190,95
143,0.013577,35.017895,92
144,0.014698,28.007375,96
145,0.015270,26.130320,93
146,0.014671,31.953658,97
147,0.013367,35.213335,91
148,0.013139,34.638256,86
149,0.015129,28.701954,100
150,0.013472,24.706800,74
151,0.015104,24.309163,85
152,0.013863,31.665440,99
153,0.014045,29.842731,89
154,0.016192,27.489584,100
155,0.014084,22.387228,82
156,0.014968,29.867664,100
157,0.017764,31.959087,106
158,0.013209,35.827162,91
159,0.014500,33.164370,96
160,0.102445,20.755278,70
161,0.014685,22.205284,90
162,0.013365,37.306605,86
163,0.014155,32.644853,89
164,0.013859,34.286041,94
165,0.012409,35.162488,86
166,0.014368,26.733124,91
167,0.015366,25.310939,93
168,0.015294,25.240008,95
169,0.013481,33.639036,91
170,0.013643,33.152276,96
171,0.015118,24.757123,89
172,0.013544,31.686793,89
173,0.012910,34.137429,87
174,0.013229,32.722023,86
175,0.013857,29.776950,89
176,0.014677,34.420967,101
177,0.014467,30.382439,94
178,0.014441,30.022065,91
179,0.014110,31.794215,98
180,0.014059,30.827428,93
181,0.014412,26.245783,91
182,0.011685,36.671273,77
183,0.014353,32.814735,95
184,0.014253,29.769496,96
185,0.014210,26.719091,88
186,0.014298,30.808515,98
187,0.014279,22.906183,75
188,0.016307,27.338983,102
189,0.014701,25.889439,91
190,0.014465,31.502827,99
191,0.013118,33.641277,91
192,0.013762,30.649198,80
193,0.015067,24.718058,100
194,0.013933,30.597109,90
195,0.014242,29.507125,84
196,0.015012,31.617193,96
197,0.013653,36.559970,84
198,0.014449,29.327537,99
199,0.014870,28.092793,93
200,0.012591,34.833645,86
201,0.013101,32.728754,94
202,0.014748,27.040999,89
203,0.011597,34.990774,81
204,0.015042,28.663107,90
205,0.014148,31.860931,92
206,0.012843,34.859635,90
207,0.013833,32.515117,95
208,0.012785,33.836609,89
209,0.013660,31.030192,100
210,0.015810,23.800253,91
211,0.012356,37.621378,82
212,0.012345,31.544826,83
213,0.014229,24.721788,85
214,0.016063,29.108789,103
215,0.015130,27.419743,96
216,0.015026,29.314151,94
217,0.015352,30.997359,96
218,0.014195,31.708450,96
219,0.015109,27.195448,91
220,0.014630,30.282597,96
221,0.015055,29.384248,98
222,0.014016,27.228104,88
223,0.014656,27.125567,89
224,0.014444,24.078763,88
225,0.014176,25.854055,88
226,0.014894,20.153062,82
227,0.013696,30.786960,82
228,0.014652,25.447480,89
229,0.011767,37.141460,74
230,0.014696,28.621204,99
231,0.014086,31.757800,96
232,0.014525,32.123734,98
233,0.015179,24.506664,84
234,0.014479,27.302211,95
235,0.015456,23.190203,87
236,0.012793,35.273024,90
237,0.013773,27.908504,96
238,0.015329,29.537889,102
239,0.013174,34.266021,83
240,0.013733,34.054730,92
241,0.015071,28.478674,103
242,0.014355,29.341113,99
243,0.013436,29.244756,85
244,0.015442,19.000180,75
245,0.014497,27.993193,100
246,0.015765,31.623585,98
247,0.014983,27.147904,99
248,0.014597,27.251701,94
249,0.019878,31.146745,94
250,0.015145,27.578546,98
251,0.012736,35.702485,78
252,0.013868,34.409241,97
253,0.014730,29.320090,100
254,0.013530,32.962084,93
255,0.013894,31.474037,95
256,0.014882,27.881828,94
257,0.014754,27.820554,93
258,0.014192,28.082282,92
259,0.015111,22.737667,91
260,0.014713,29.017236,96
261,0.014828,21.126500,79
262,0.015104,28.125970,96
263,0.014397,27.513986,97
264,0.013999,31.769699,97
265,0.014908,27.333655,100
266,0.014397,30.965467,92
267,0.014386,30.724934,89
268,0.013267,37.077922,81
269,0.014123,33.515783,91
270,0.015189,31.456183,99
271,0.013645,32.342423,91
272,0.014181,29.732523,98
273,0.014805,28.413616,100
274,0.013820,30.447496,97
275,0.013984,31.059372,95
276,0.013384,34.513239,90
277,0.013835,30.054236,94
278,0.012379,36.432147,80
279,0.018017,28.033723,86
280,0.013711,22.151241,84
281,0.014551,29.674140,92
282,0.014142,21.997198,82
