rep,run_t,avg_speed,train_ctr
0,0.376942,17.586333,69
1,0.016771,28.709020,97
2,0.014498,22.546972,73
3,0.014117,26.970460,91
4,0.013687,22.244712,72
5,0.015480,30.386334,103
6,0.014570,26.555394,93
7,0.015581,20.196162,86
8,0.015104,28.273460,100
9,0.014164,20.092209,68
10,0.014423,20.909300,86
11,0.014245,22.343997,85
12,0.015120,26.129571,83
13,0.014929,20.824454,81
14,0.014990,21.662487,77
15,0.016396,20.576404,93
16,0.015284,19.881894,86
17,0.014781,27.814222,90
18,0.016192,26.106830,98
19,0.013856,31.788045,96
20,0.015607,28.384163,105
21,0.015330,28.210357,97
22,0.015383,20.648180,92
23,0.014998,34.399853,98
24,0.014628,28.458163,84
25,0.015262,25.651859,89
26,0.015255,17.097204,76
27,0.014323,22.032504,86
28,0.015094,19.143334,80
29,0.014701,26.574646,90
30,0.014438,20.216655,80
31,0.014269,24.126479,80
32,0.014722,20.428604,73
33,0.014900,20.110925,68
34,0.015618,19.597543,84
35,0.014997,22.515392,85
36,0.014617,32.042538,99
37,0.014834,27.071386,90
38,0.015545,33.290045,101
39,0.015132,19.742315,87
40,0.015427,21.998696,81
41,0.014925,23.589269,88
42,0.015478,25.657958,98
43,0.015045,24.583955,91
44,0.015988,27.983677,100
45,0.014819,22.018082,86
46,0.015503,25.457376,97
47,0.014497,28.212339,100
48,0.015592,22.732243,87
49,0.015645,26.068848,92
50,0.016198,26.305578,100
51,0.014899,19.598932,76
52,0.015216,30.299927,94
53,0.014475,29.122677,100
54,0.015069,20.083034,86
55,0.016158,25.459848,93
56,0.015266,30.664201,98
57,0.015568,30.906893,88
58,0.014981,25.077667,80
59,0.014706,30.658045,95
60,0.015595,26.494122,102
61,0.014868,25.913814,94
62,0.015689,24.932428,95
63,0.014161,32.869024,96
64,0.015548,21.997262,85
65,0.015272,28.319188,93
66,0.015344,25.342822,84
67,0.014643,22.299304,82
68,0.015193,28.364983,93
69,0.015636,30.735804,101
70,0.014059,18.323538,71
71,0.014860,26.388059,92
72,0.015665,23.288911,95
73,0.015963,25.220398,99
74,0.014088,31.596872,100
75,0.014271,16.144702,69
76,0.013502,21.355515,67
77,0.016923,22.969156,95
78,0.015429,20.744218,88
79,0.014759,22.694679,87
80,0.015471,18.943760,81
81,0.015481,24.016966,97
82,0.016201,16.546799,78
83,0.013934,14.798571,71
84,0.015390,28.432362,100
85,0.014436,26.784097,84
86,0.014653,28.934394,98
87,0.014734,21.950231,80
88,0.014381,26.208645,84
89,0.015465,16.656101,78
90,0.014617,18.586011,73
91,0.015716,28.390755,96
92,0.015483,27.599539,94
93,0.014016,29.231908,92
94,0.014761,26.400463,88
95,0.016268,19.950652,85
96,0.016001,26.044686,94
97,0.014436,27.874227,91
98,0.014381,25.732088,81
99,0.015301,28.447303,95
100,0.014647,20.414253,77
101,0.013457,31.075162,90
102,0.015414,20.589215,94
103,0.016167,23.204846,92
104,0.015835,28.473061,95
105,0.015238,26.935507,93
106,0.015049,16.756859,84
107,0.015592,18.864097,82
108,0.015825,29.273375,101
109,0.015989,21.512643,96
110,0.013908,27.287343,86
111,0.015443,17.610401,81
112,0.014998,21.330737,82
113,0.015791,33.677836,99
114,0.015236,18.919728,78
115,0.014360,26.072338,89
116,0.015960,22.780957,81
117,0.016946,20.120212,97
118,0.013776,19.082437,77
119,0.015536,25.074139,87
120,0.015351,27.877757,101
121,0.015130,21.677555,82
122,0.014717,27.029852,81
123,0.015108,24.139349,86
124,0.015236,19.453288,79
125,0.014904,20.013250,75
126,0.015884,22.365287,89
127,0.015588,20.527245,83
128,0.015670,19.861684,91
129,0.015734,26.275927,86
130,0.015795,27.859660,102
131,0.014405,17.420472,74
132,0.015617,32.462857,101
133,0.014294,26.710708,90
134,0.015531,27.542276,101
135,0.016281,25.414624,101
136,0.015317,25.263724,96
137,0.015187,24.622610,89
138,0.015851,18.256179,84
139,0.015485,24.487819,82
140,0.014800,20.201652,80
141,0.014490,23.350908,80
142,0.015611,27.236523,98
143,0.015865,23.959511,92
144,0.015040,27.747980,90
145,0.013688,22.861256,70
146,0.015152,28.074486,95
147,0.015345,27.592472,97
148,0.015372,26.443950,95
149,0.015281,25.775535,98
150,0.014450,16.237357,67
151,0.014081,22.151340,70
152,0.015384,17.394987,80
153,0.016093,25.240209,92
154,0.014319,17.971527,70
155,0.016673,28.441277,107
156,0.015173,29.768063,102
157,0.015179,28.755474,97
158,0.014727,16.797783,67
159,0.014428,24.239648,71
160,0.016250,22.679546,91
161,0.015148,23.551063,92
162,0.016632,23.896140,91
163,0.016641,30.150648,99
164,0.015444,20.946867,69
165,0.015103,17.837424,66
