rep,run_t,avg_speed,train_ctr
0,0.416450,17.289472,66
1,0.015765,15.379913,66
2,0.014904,20.300238,82
3,0.013666,15.872321,67
4,0.013369,17.036353,66
5,0.015611,19.442405,86
6,0.013679,16.380596,66
7,0.014971,23.143464,93
8,0.015416,23.619743,90
9,0.014954,16.853298,72
10,0.015186,21.160066,79
11,0.014984,24.163337,79
12,0.013723,16.044095,67
13,0.014860,20.153933,74
14,0.013955,16.686101,67
15,0.014424,18.233154,75
16,0.014643,16.409877,71
17,0.014026,18.893715,66
18,0.013627,17.937968,67
19,0.014904,18.938390,76
20,0.014451,20.452742,78
21,0.014275,22.118294,80
22,0.016533,16.934037,83
23,0.014888,22.634622,77
24,0.014673,15.722519,73
25,0.015338,17.412190,75
26,0.015536,19.595342,74
27,0.014713,17.707693,68
28,0.014266,25.308159,83
29,0.014600,19.519194,77
30,0.014870,18.117254,66
31,0.015139,22.254332,78
32,0.014670,16.964109,72
33,0.014177,16.960421,76
34,0.014469,20.643709,71
35,0.014878,19.682313,75
36,0.014415,17.610757,68
37,0.014623,24.769722,86
38,0.014377,20.074486,72
39,0.015081,24.750267,83
40,0.014788,16.680001,73
41,0.015149,19.813685,71
42,0.016119,18.244954,88
43,0.013993,15.973037,66
44,0.014291,17.348014,67
45,0.014401,17.839902,73
46,0.014115,18.898821,69
47,0.015445,17.322458,79
48,0.014902,19.188747,73
49,0.015437,23.379060,96
50,0.015117,18.327744,71
51,0.014741,20.152224,73
52,0.015288,25.585207,87
53,0.013924,20.154494,71
54,0.015327,17.777598,84
55,0.015970,23.269411,90
56,0.014516,20.460202,79
57,0.013618,17.082344,66
58,0.014705,18.475703,72
59,0.013826,16.172445,69
60,0.013786,18.508417,67
61,0.015040,20.741711,79
62,0.015769,16.784176,87
63,0.015607,26.120404,96
64,0.015344,27.852859,95
65,0.013462,18.229768,67
66,0.014113,17.883488,67
67,0.014516,18.612607,73
68,0.015399,16.170259,77
69,0.014417,18.035161,66
70,0.014977,25.537090,84
71,0.014841,20.651436,69
72,0.014033,16.861366,66
73,0.015435,21.218269,92
74,0.015231,22.638585,92
75,0.015227,20.830495,85
76,0.016601,23.313438,100
77,0.015041,19.685664,75
78,0.013865,19.307965,68
79,0.015410,23.083345,90
80,0.015291,17.666108,78
81,0.014416,18.825264,75
82,0.015118,18.736576,68
83,0.014203,17.716005,67
84,0.015375,23.027770,95
85,0.015428,17.823825,69
86,0.013742,15.370868,66
87,0.015138,26.404435,88
88,0.014778,15.747176,67
89,0.015243,26.648908,93
90,0.014390,19.193274,71
91,0.014802,20.818858,76
92,0.015255,26.691798,95
93,0.014051,18.900452,67
94,0.015259,25.787512,86
95,0.014752,20.401970,71
96,0.015050,23.572775,91
97,0.015293,16.898714,73
98,0.015417,25.250929,89
99,0.014454,17.842623,74
100,0.014967,25.412465,86
101,0.014074,18.836200,66
102,0.015952,18.203237,86
103,0.015274,25.676155,85
104,0.014572,18.443327,73
105,0.014632,16.259183,72
106,0.015477,25.037234,95
107,0.014313,20.338563,75
108,0.014983,19.120153,76
109,0.014466,17.958236,73
110,0.014801,19.593793,77
111,0.014542,17.217128,67
112,0.014559,19.200783,78
113,0.014062,15.954550,66
114,0.014715,21.880417,87
115,0.014197,18.631419,66
116,0.015123,17.199436,73
117,0.014912,16.917813,72
118,0.015737,17.309824,79
119,0.015373,19.525162,80
120,0.014399,24.513851,82
121,0.014099,18.418014,69
122,0.015380,18.513758,80
123,0.015028,25.648200,96
124,0.015266,16.230352,77
125,0.015818,20.853549,87
126,0.015730,17.779189,83
127,0.014574,16.090457,76
128,0.015205,21.731123,75
129,0.014548,19.797531,73
130,0.014493,15.688188,69
131,0.015203,26.759690,86
132,0.013813,17.792362,66
133,0.014206,20.893297,66
134,0.015372,25.423326,85
135,0.014170,17.242362,73
136,0.015005,16.979070,66
137,0.015079,27.208958,94
138,0.014389,16.412930,66
139,0.014535,18.630343,73
140,0.014431,18.107409,70
141,0.014371,17.524948,68
142,0.015755,17.674099,85
143,0.014986,19.127612,74
144,0.013777,19.577339,68
145,0.014152,25.886120,83
146,0.015414,25.861054,95
147,0.015884,27.360407,102
148,0.014723,16.408968,68
149,0.013922,19.846462,67
150,0.014876,17.399371,79
151,0.015953,16.832620,81
152,0.015750,22.762934,87
153,0.015856,17.103804,72
154,0.014836,18.985832,68
155,0.015158,20.096642,80
156,0.015119,18.954690,79
157,0.015949,15.938594,71
158,0.015046,18.047593,77
159,0.015078,18.808107,75
160,0.014544,16.573040,66
161,0.014193,17.222465,70
162,0.015661,18.591969,83
163,0.015224,20.224895,75
164,0.014713,19.850566,70
165,0.014969,22.352627,86
166,0.014242,16.125398,67
167,0.015619,18.553660,77
168,0.014571,23.882495,83
169,0.014965,20.678187,82
170,0.014282,19.959549,69
171,0.015840,21.492716,93
172,0.014382,23.584325,84
173,0.015170,29.542358,97
174,0.015533,22.979042,96
175,0.013967,17.759373,66
176,0.015196,23.102703,82
177,0.015361,19.996888,83
178,0.013784,16.614803,66
179,0.015038,24.212069,83
180,0.014320,17.457383,68
181,0.014871,18.903685,71
182,0.015000,22.841110,78
183,0.015498,23.065867,86
184,0.014393,20.778578,77
185,0.014210,16.981086,67
186,0.014504,21.402414,77
187,0.015395,24.596716,84
188,0.015006,17.980095,77
189,0.015397,30.540322,99
190,0.016361,23.482778,95
191,0.014354,18.329595,66
192,0.014921,18.126072,72
193,0.013715,15.504424,66
194,0.015397,16.592974,78
195,0.015177,26.390321,86
196,0.015068,21.376567,83
197,0.014139,19.631395,67
198,0.014302,21.554734,69
199,0.014491,18.811541,79
200,0.015284,19.640938,81
201,0.014906,23.090562,83
202,0.014188,16.738762,66
203,0.013933,17.299961,67
204,0.014837,19.214748,80
205,0.014999,21.963866,75
206,0.014173,16.307149,67
207,0.014621,29.165056,87
208,0.014451,18.347426,71
209,0.014777,17.221123,77
210,0.014453,16.387848,66
211,0.014740,19.236272,77
212,0.015187,16.555920,66
213,0.014939,16.089712,70
214,0.014888,18.250905,70
215,0.014600,17.569556,69
216,0.015180,22.453036,82
217,0.014843,18.421018,71
218,0.014943,18.507973,74
219,0.014545,20.645054,85
220,0.014445,25.882126,81
221,0.014636,19.267299,76
222,0.014436,15.872225,67
223,0.015393,16.888746,77
224,0.014635,20.305968,79
225,0.014739,16.160054,71
226,0.014822,18.852923,70
227,0.014641,17.729766,66
228,0.014530,15.515130,66
229,0.014464,17.743600,71
230,0.015206,21.013786,82
231,0.014800,15.366424,72
232,0.014488,16.939398,69
233,0.015536,18.509385,90
234,0.015123,17.581657,73
235,0.014993,20.402621,79
236,0.014567,16.394606,68
237,0.014054,15.531820,66
238,0.014413,20.417442,66
239,0.015259,19.319945,88
240,0.014874,16.952306,66
241,0.014613,20.705942,74
242,0.015056,27.459543,87
243,0.027076,19.866127,67
244,0.014762,26.777215,93
245,0.014171,18.044273,66
246,0.015609,27.444405,98
247,0.014762,16.201516,72
248,0.014765,18.070447,70
249,0.015178,16.618238,70
250,0.015048,24.206353,87
251,0.014487,19.016028,74
252,0.015510,25.705826,93
253,0.014946,18.061583,77
254,0.016039,22.897869,93
255,0.015608,21.171413,81
256,0.014490,18.454258,68
257,0.015038,28.296333,100
258,0.015505,17.150339,77
259,0.016026,25.794244,92
260,0.015900,19.397108,89
261,0.013620,16.001942,67
262,0.014382,17.760548,74
263,0.014386,15.845805,66
264,0.013767,16.234006,67
265,0.014426,20.531256,78
266,0.015387,21.142512,83
267,0.015607,19.833831,79
268,0.014818,23.443655,76
269,0.014012,18.415394,72
270,0.015129,24.182025,90
271,0.014420,18.374655,70
272,0.015224,19.912674,77
273,0.014129,17.970299,78
274,0.014229,18.408388,67
275,0.015677,16.785153,76
276,0.015938,21.468820,90
277,0.015332,24.273887,95
278,0.014415,18.735677,69
279,0.014926,17.595917,71
280,0.015397,24.296585,89
281,0.014817,18.129640,72
282,0.015174,21.784288,81
283,0.014301,16.548957,67
284,0.013745,16.646230,67
285,0.014326,18.840964,68
286,0.013808,16.463791,67
287,0.014969,23.127351,74
288,0.014832,25.420999,88
289,0.014238,20.388202,69
290,0.013566,18.842708,67
291,0.014599,18.990010,80
292,0.014520,19.729417,72
293,0.015135,19.559295,88
294,0.016238,23.546467,99
295,0.015393,22.773734,94
296,0.016093,19.324299,84
297,0.015333,18.644155,78
298,0.014732,16.479326,70
