rep,run_t,avg_speed,train_ctr
0,0.054170,43.460387,47
1,0.008747,43.078147,41
2,0.008053,42.730697,49
3,0.007032,43.617341,42
4,0.007749,41.895181,48
5,0.007270,43.895721,46
6,0.007038,43.257915,43
7,0.007865,41.304106,51
8,0.007907,42.643015,54
9,0.007170,42.868360,40
10,0.006599,43.375754,35
11,0.006775,44.219431,34
12,0.008442,41.464399,58
13,0.007770,43.093102,56
14,0.006278,44.635791,31
15,0.007045,42.197827,50
16,0.007981,43.715277,44
17,0.006197,44.049341,35
18,0.006455,45.038027,37
19,0.006703,42.338022,39
20,0.006642,43.891075,39
21,0.006477,43.407340,40
22,0.007978,41.522832,49
23,0.005690,45.291458,26
24,0.007351,42.233289,43
25,0.007457,42.074111,48
26,0.007755,42.032475,47
27,0.006748,42.974647,41
28,0.007764,42.854079,45
29,0.006564,44.643585,43
30,0.007313,40.132905,38
31,0.005967,45.423352,31
32,0.008059,41.360020,52
33,0.008205,41.975611,48
34,0.006626,44.685102,38
35,0.007246,43.251974,43
36,0.008484,42.430359,55
37,0.007295,43.076252,47
38,0.007621,42.268776,46
39,0.007027,41.734432,46
40,0.006766,45.179808,37
41,0.006465,43.597747,34
42,0.007909,41.914985,56
43,0.007751,42.232219,43
44,0.008326,42.925578,48
45,0.007352,42.916549,48
46,0.008057,41.499267,53
47,0.007486,42.635784,50
48,0.007694,42.596759,45
49,0.006949,41.574948,44
50,0.007451,43.587292,49
51,0.007718,42.227554,48
52,0.006438,43.914977,37
53,0.006772,43.847926,41
54,0.008353,41.337340,54
55,0.007174,43.767533,49
56,0.006830,44.153072,39
57,0.007147,42.606467,45
58,0.007504,43.568462,42
59,0.007466,43.823584,43
60,0.007076,45.316694,34
61,0.007179,44.791276,44
62,0.007588,43.736664,42
63,0.006335,43.956943,36
64,0.007053,44.018312,42
65,0.006939,43.560552,43
66,0.006953,44.094046,42
67,0.007798,43.280167,51
68,0.007215,43.498438,42
69,0.006726,43.191229,44
70,0.007674,42.858682,39
71,0.008191,42.367614,53
72,0.007756,42.840053,45
73,0.006907,44.609229,35
74,0.008039,42.944842,53
75,0.006461,43.206027,33
76,0.007760,43.800451,51
77,0.007416,40.819721,49
78,0.007036,42.371217,43
79,0.007198,44.142642,37
80,0.006060,43.650664,38
81,0.007149,43.615801,45
82,0.007461,41.680554,49
83,0.008023,40.498628,50
84,0.006684,43.579179,44
85,0.006712,44.445966,38
86,0.006859,42.279925,41
87,0.006291,44.512988,38
88,0.006706,44.203447,38
89,0.006762,42.605309,46
90,0.007334,43.129445,47
91,0.006659,43.491856,36
92,0.008100,43.133696,53
93,0.006634,45.234979,35
94,0.006892,43.813064,41
95,0.006808,45.479031,33
96,0.007246,45.634167,34
97,0.007443,44.694635,34
98,0.007293,44.789510,39
99,0.007379,42.537215,44
100,0.007304,42.080786,51
101,0.006212,44.347774,36
102,0.007506,42.545730,52
103,0.006214,44.195481,35
104,0.006807,45.029873,38
105,0.006727,42.762592,44
106,0.006738,44.603240,39
107,0.007349,41.569268,43
108,0.006300,44.315009,33
109,0.007527,42.901272,44
110,0.006940,43.413584,36
111,0.006957,44.247204,43
112,0.007187,45.125045,36
113,0.006785,43.819322,42
114,0.007291,43.663859,44
115,0.007618,42.838276,44
116,0.007696,43.358062,39
117,0.007384,43.312897,48
118,0.007750,40.501306,48
119,0.007151,45.007380,43
120,0.008085,42.916810,52
121,0.006425,43.908636,35
122,0.005647,44.919664,28
123,0.006679,44.878259,44
124,0.006934,44.169315,35
125,0.007331,43.238324,46
126,0.007321,41.501078,46
127,0.008805,40.087846,52
128,0.007614,42.965783,46
129,0.006713,43.483440,41
130,0.006227,45.247383,29
131,0.007547,44.093575,47
132,0.006410,43.998382,30
133,0.007527,44.874638,44
134,0.006328,44.362718,31
135,0.007540,42.859680,47
136,0.007688,43.876277,40
137,0.006766,42.614904,40
138,0.007842,41.969823,53
139,0.007051,43.370270,37
140,0.007651,43.326175,45
141,0.007398,42.384653,46
142,0.007597,42.612774,45
143,0.007406,43.287263,51
144,0.006541,45.168027,40
145,0.006976,42.890062,45
146,0.006458,43.765175,33
147,0.007916,44.268883,47
148,0.009316,42.711031,49
149,0.007631,42.810488,45
150,0.007992,42.852682,46
151,0.007717,43.666030,44
152,0.006868,43.092452,38
153,0.007240,44.540191,44
154,0.007338,41.310617,48
155,0.005972,45.766261,32
156,0.006899,44.415032,40
157,0.007558,43.864037,46
158,0.006341,43.479691,38
159,0.006120,44.269315,24
160,0.007081,43.927861,44
161,0.007811,43.605894,47
162,0.006882,43.158725,40
163,0.006358,45.067546,34
164,0.007205,42.922295,45
165,0.005900,42.156141,34
166,0.007231,42.839980,43
167,0.006482,43.837307,41
168,0.007650,43.600561,39
169,0.007008,43.072595,41
170,0.006694,44.149756,36
171,0.007835,42.295018,51
172,0.007909,42.384890,52
173,0.007160,43.985028,43
174,0.006077,44.300262,32
175,0.007338,42.726061,45
176,0.006914,43.478390,39
177,0.006175,44.225323,39
178,0.006722,44.129512,37
179,0.005804,45.125624,30
180,0.007464,41.591180,42
181,0.008060,42.549962,49
182,0.007331,42.644341,44
183,0.006798,42.470759,42
184,0.006980,43.176718,41
185,0.007894,41.807931,53
186,0.008608,42.012593,46
187,0.007428,40.953126,48
188,0.006918,43.176395,44
189,0.006677,44.249573,39
190,0.008069,41.597680,51
191,0.008040,41.768321,49
192,0.007430,43.526650,46
193,0.005739,44.578180,30
194,0.006107,45.037883,31
195,0.006991,44.038443,44
196,0.007596,44.577572,37
197,0.005726,45.178101,32
198,0.006842,43.691877,46
199,0.007962,41.293449,56
200,0.006927,44.616393,43
201,0.006878,44.454432,39
202,0.007125,44.215684,48
203,0.007550,42.305309,50
204,0.006709,44.067037,38
205,0.007078,44.637420,44
206,0.006889,43.149453,38
207,0.006878,44.054283,41
208,0.007054,43.560442,43
209,0.006758,43.691963,35
210,0.007435,43.014215,42
211,0.005742,45.904795,31
212,0.007974,41.192481,58
213,0.007136,43.330731,50
214,0.007055,43.537782,43
215,0.006665,44.715944,33
216,0.007628,42.242963,47
217,0.007248,43.827095,43
218,0.007780,42.757926,52
219,0.007309,44.133370,41
220,0.007240,42.585660,42
221,0.007191,43.166915,43
222,0.007315,43.042636,48
223,0.006790,45.512634,39
224,0.006752,44.600855,37
225,0.007485,43.548758,44
226,0.008165,41.563347,52
227,0.007641,43.340210,41
228,0.007644,44.066860,43
229,0.006262,44.646328,30
230,0.006122,44.756431,35
231,0.008568,41.881936,57
232,0.008327,42.181729,48
233,0.007791,42.415546,46
234,0.007393,44.182364,45
235,0.007325,42.981883,45
236,0.007784,41.413557,47
237,0.008277,42.315731,52
238,0.006186,43.135006,37
239,0.006922,43.343603,33
240,0.006994,43.139502,41
241,0.008010,42.809418,48
242,0.006797,45.527104,40
243,0.007237,44.699554,36
244,0.007048,44.809763,42
245,0.007335,42.097314,47
246,0.007122,43.680682,46
247,0.008243,42.234344,56
248,0.007279,43.593551,42
249,0.007375,42.453412,44
250,0.007056,43.549760,44
251,0.008257,43.223375,53
252,0.007095,44.489578,43
253,0.007441,42.136938,48
254,0.007577,41.557540,46
255,0.007573,41.996454,49
256,0.007287,43.263107,46
257,0.007137,44.054063,45
258,0.007752,41.488484,48
259,0.007309,42.713008,44
260,0.007698,42.997679,42
261,0.006871,43.077771,43
262,0.007496,43.390147,43
263,0.007896,40.754970,52
264,0.007407,41.395008,42
265,0.007267,43.128301,41
266,0.007458,42.451824,49
267,0.006682,43.753091,35
268,0.007918,40.759220,54
269,0.007557,42.216964,51
270,0.007805,42.005141,55
271,0.006745,42.838138,42
272,0.006373,45.225769,37
273,0.006046,44.539158,37
274,0.007636,41.336450,45
275,0.007761,42.487887,53
276,0.005998,44.377710,32
277,0.007365,43.063421,42
278,0.006845,44.127580,42
279,0.007277,43.508935,46
280,0.007733,43.499967,47
281,0.007888,41.919848,50
282,0.007497,43.154207,44
283,0.006523,45.484251,36
284,0.006932,44.278845,39
285,0.007986,43.413870,48
286,0.007051,43.132686,43
287,0.007310,44.887490,41
288,0.007804,43.082275,48
289,0.006695,44.118851,34
290,0.007416,44.045598,42
291,0.007600,44.838525,41
292,0.007565,43.647127,43
293,0.007101,44.950730,42
294,0.008480,44.172423,42
295,0.008095,43.304845,42
296,0.006939,44.838071,34
297,0.007372,43.581860,42
298,0.007956,43.229087,50
299,0.008055,41.316866,55
300,0.091462,44.203529,42
301,0.007444,42.120718,47
302,0.008657,41.198251,57
303,0.007540,42.731114,43
304,0.006674,44.444475,34
305,0.007688,43.461987,40
306,0.007090,43.464042,42
307,0.007486,44.247295,39
308,0.006863,43.996693,41
309,0.008468,39.790278,58
310,0.006230,44.146675,37
311,0.007051,42.751667,43
312,0.007257,43.011838,46
313,0.006331,45.221047,34
314,0.006980,43.941196,38
315,0.007293,43.276673,46
316,0.007771,42.338465,51
317,0.007676,44.716899,41
318,0.007717,42.973264,48
319,0.007095,43.425161,41
320,0.007800,43.014508,50
321,0.007224,42.786109,37
322,0.008040,42.928868,48
323,0.008867,40.648904,64
324,0.007554,42.759301,47
325,0.007743,44.792038,40
326,0.008075,44.156773,48
327,0.007577,43.014528,46
328,0.007841,42.127653,44
329,0.008392,41.093422,55
330,0.008789,39.346561,59
331,0.007802,44.142394,40
332,0.007272,44.226013,44
333,0.007799,40.588098,49
334,0.007570,43.053480,47
335,0.006906,44.719955,39
336,0.007434,42.211948,41
337,0.006413,44.448956,35
338,0.007480,41.646900,42
339,0.006691,45.405153,35
340,0.008684,39.995244,59
341,0.007415,43.019686,42
342,0.006967,44.894107,39
343,0.006696,42.720984,38
344,0.006510,43.550550,35
345,0.008080,42.226014,51
346,0.007369,43.531705,43
347,0.007408,43.561662,43
348,0.007451,44.230997,43
349,0.006228,45.209158,36
350,0.007919,42.484822,43
351,0.006845,45.062111,38
352,0.006261,44.654865,33
353,0.007001,43.524199,36
354,0.007129,44.173868,37
355,0.005930,45.105896,31
356,0.007334,43.507325,37
357,0.007997,43.663578,41
358,0.007428,42.907292,42
359,0.006151,44.439117,34
360,0.006478,44.000006,33
361,0.007087,43.284408,37
362,0.008056,43.120345,47
363,0.006929,44.243118,37
364,0.006114,44.625914,30
365,0.007026,44.583199,41
366,0.007384,42.214009,43
367,0.007046,42.496333,38
368,0.006285,44.588701,35
369,0.006965,44.191807,38
370,0.007362,44.320958,38
371,0.007263,43.396241,42
372,0.007199,42.464176,44
373,0.007498,41.947276,47
374,0.007188,42.293337,44
375,0.007835,42.324227,48
376,0.007231,43.942211,47
377,0.007240,43.293510,45
378,0.007265,43.680812,45
379,0.006632,43.640175,38
380,0.006763,43.602102,40
381,0.007019,43.251568,34
382,0.006809,42.644368,42
383,0.006846,44.347262,39
384,0.007448,43.586496,47
385,0.007304,42.457598,45
386,0.007280,44.046998,43
387,0.007653,43.659243,33
