rep,run_t,avg_speed,train_ctr
0,0.106686,46.926302,20
1,0.008803,42.604341,41
2,0.005608,46.341883,22
3,0.006247,45.056647,36
4,0.005382,45.490795,30
5,0.005304,45.435077,23
6,0.005746,46.054414,29
7,0.005469,43.983377,32
8,0.005375,45.749464,23
9,0.005165,45.772811,26
10,0.006061,45.999473,27
11,0.005805,43.815448,31
12,0.005919,45.770139,23
13,0.005535,45.658699,27
14,0.006216,43.457661,36
15,0.005022,43.098038,25
16,0.005413,45.485551,25
17,0.004830,45.682751,24
18,0.004640,46.687261,17
19,0.005213,45.118626,27
20,0.005804,44.623155,30
21,0.006562,44.544598,38
22,0.005610,41.684495,29
23,0.004933,46.310820,19
24,0.005403,44.179910,27
25,0.005653,45.335199,31
26,0.005831,45.056399,30
27,0.006417,42.695134,37
28,0.005305,44.301580,26
29,0.005415,43.959369,26
30,0.005525,44.790470,31
31,0.005057,45.584203,26
32,0.005812,45.145004,31
33,0.006453,44.107874,34
34,0.005790,43.645805,31
35,0.005440,46.889807,27
36,0.004980,46.869011,26
37,0.005187,45.634345,32
38,0.005676,45.783105,26
39,0.004983,46.123983,24
40,0.005513,46.197809,27
41,0.005881,44.889959,34
42,0.006327,40.994519,38
43,0.006389,44.614056,38
44,0.005841,45.680559,30
45,0.005705,46.278666,26
46,0.005013,44.805258,28
47,0.005627,45.923354,27
48,0.004907,45.825015,25
49,0.005251,45.037116,28
50,0.005264,45.826773,23
51,0.005697,45.348542,31
52,0.006879,44.575584,36
53,0.005493,45.373618,29
54,0.005571,45.209203,31
55,0.005845,44.615583,30
56,0.005869,45.492856,31
57,0.005910,45.919621,31
58,0.005338,45.696287,27
59,0.005807,45.627701,28
60,0.005750,44.654283,33
61,0.005217,45.026800,27
62,0.004950,45.387239,23
63,0.005073,46.240142,19
64,0.005862,44.628334,29
65,0.005147,46.781397,29
66,0.006066,44.272434,41
67,0.005245,45.278066,27
68,0.005766,45.023298,31
69,0.005881,45.382905,34
70,0.005752,43.364572,34
71,0.005952,45.867473,30
72,0.005210,45.899432,23
73,0.004965,45.238727,28
74,0.005881,44.560262,34
75,0.005920,45.181409,36
76,0.005367,46.044315,25
77,0.005649,44.033697,28
78,0.005587,45.685675,29
79,0.005332,45.527641,27
80,0.005919,43.463192,32
81,0.005899,45.317264,29
82,0.005920,45.055315,31
83,0.005678,45.009406,34
84,0.004955,46.781250,21
85,0.006118,43.232114,34
86,0.005609,45.392804,28
87,0.005454,44.767129,28
88,0.005683,44.250331,35
89,0.005347,46.131358,26
90,0.005930,43.824047,34
91,0.004701,45.345855,21
92,0.004870,45.588824,22
93,0.005517,44.673885,28
94,0.005644,44.540481,27
95,0.006230,43.339372,38
96,0.006220,43.881400,35
97,0.005253,46.687670,30
98,0.005049,46.975639,20
99,0.006166,42.563460,39
100,0.005316,45.116872,30
101,0.006173,44.385489,37
102,0.005795,44.634531,34
103,0.005718,44.795175,27
104,0.005126,45.486932,26
105,0.005215,45.073448,25
106,0.005054,46.201052,22
107,0.005803,44.053478,29
108,0.005883,43.284595,38
109,0.005483,45.982196,25
110,0.005321,45.184772,33
111,0.005929,43.297804,34
112,0.005502,44.859759,32
113,0.005147,46.380646,27
114,0.005332,44.890631,32
115,0.005968,44.939883,32
116,0.005025,44.917540,24
117,0.005914,44.739063,34
118,0.005466,45.459262,31
119,0.005112,45.221740,27
120,0.005656,45.526748,27
121,0.006354,42.510040,41
122,0.005556,44.939622,31
123,0.005733,45.266837,28
124,0.004974,45.674351,24
125,0.005352,45.237475,29
126,0.004957,46.343497,19
127,0.005527,44.869958,31
128,0.005999,44.630526,36
129,0.005977,43.843718,34
130,0.005608,45.043410,27
131,0.004916,46.063015,25
132,0.005129,45.981685,23
133,0.005234,45.851768,24
134,0.005850,44.550540,34
135,0.005728,45.902201,27
136,0.005238,46.308841,21
137,0.004703,44.698083,19
138,0.005761,44.766141,32
139,0.005457,44.959312,30
140,0.005503,46.541048,25
141,0.005242,44.580620,22
142,0.005596,44.465365,35
143,0.006165,45.810576,32
144,0.005620,44.950103,25
145,0.005605,44.263276,30
146,0.005923,44.000378,37
147,0.004802,47.064712,19
148,0.005562,45.484416,30
149,0.005938,44.068909,35
150,0.006860,43.963271,37
151,0.005612,45.594664,29
152,0.006190,44.065740,41
153,0.005678,45.569964,27
154,0.006206,43.557717,31
155,0.004852,47.148284,19
156,0.005609,45.034491,33
157,0.005856,45.501966,32
158,0.005819,45.537297,29
159,0.006026,43.164680,37
160,0.005363,44.789170,27
161,0.005521,44.634458,31
162,0.004680,46.494255,17
163,0.006375,45.077975,35
164,0.005295,45.210871,28
165,0.005375,45.308375,29
166,0.005007,46.620402,22
167,0.004944,46.259741,19
168,0.005247,43.928266,27
169,0.006757,43.678841,39
170,0.005931,44.933096,27
171,0.006407,44.436244,38
172,0.005076,46.006707,27
173,0.006131,45.770591,29
174,0.006580,44.446579,34
175,0.005287,45.239137,26
176,0.005825,43.933119,31
177,0.006832,42.439357,43
178,0.005419,45.166795,28
179,0.005543,45.993108,26
180,0.006469,44.830730,26
181,0.005142,46.560729,22
182,0.006724,43.704998,40
183,0.005889,43.690244,33
184,0.006039,43.412913,30
185,0.005952,45.080533,32
186,0.005550,44.324479,28
187,0.004973,45.880498,18
188,0.005760,44.791081,34
189,0.005830,44.453535,27
190,0.005802,46.672965,28
191,0.005782,45.342121,23
192,0.005810,44.066895,31
193,0.004825,46.112122,23
194,0.005166,45.839669,29
195,0.006109,45.299394,37
196,0.005206,46.108630,30
197,0.006122,43.991050,40
198,0.006028,44.067445,25
199,0.005731,44.290388,29
200,0.005642,46.784289,22
201,0.006157,44.397493,34
202,0.005710,44.723301,29
203,0.005625,42.199093,26
204,0.005289,45.805502,27
205,0.005632,45.861139,27
206,0.006045,43.569143,38
207,0.006237,45.634065,28
208,0.005305,45.561036,25
209,0.005487,44.778635,28
210,0.005625,45.278637,34
211,0.005004,46.157838,23
212,0.005695,46.114886,27
213,0.004431,46.666296,17
214,0.005286,44.916127,25
