rep,run_t,avg_speed,train_ctr
0,0.355644,38.393148,84
1,0.012391,38.803296,74
2,0.011252,40.915432,68
3,0.012116,33.757114,90
4,0.010021,39.063741,67
5,0.009031,40.037005,56
6,0.011854,36.528176,83
7,0.011577,37.816799,79
8,0.012808,33.011379,86
9,0.011281,38.057336,75
10,0.010034,38.933054,70
11,0.010858,37.850544,78
12,0.010626,38.629722,71
13,0.013511,32.933558,90
14,0.012123,36.779364,86
15,0.010786,39.350264,68
16,0.012607,32.297005,86
17,0.011679,38.383749,80
18,0.009465,40.534274,62
19,0.009434,40.149030,60
20,0.010102,39.931931,75
21,0.012798,32.044629,94
22,0.010325,38.869893,72
23,0.010193,40.112397,69
24,0.011457,35.108567,86
25,0.011024,37.575839,70
26,0.010711,39.597764,61
27,0.009478,41.645135,64
28,0.011158,38.537164,80
29,0.011605,34.843180,80
30,0.010450,39.814000,74
31,0.011474,33.877724,88
32,0.011386,37.822008,80
33,0.010515,40.451093,74
34,0.011053,39.880901,71
35,0.010398,39.377486,75
36,0.012283,33.158384,85
37,0.010879,38.004874,77
38,0.011157,36.841803,78
39,0.011766,37.193814,81
40,0.010169,38.858467,74
41,0.011272,33.929464,84
42,0.011701,37.514558,77
43,0.012476,32.296840,88
44,0.010404,38.089883,75
45,0.010475,39.381560,70
46,0.011276,35.683908,76
47,0.013034,28.223120,91
48,0.009409,42.250133,59
49,0.010463,40.851731,65
50,0.009525,38.850396,72
51,0.011897,37.051798,81
52,0.010815,37.299416,75
53,0.009293,39.478488,62
54,0.011297,38.448877,84
55,0.010264,39.787427,72
56,0.012564,36.826823,85
57,0.012037,37.248585,84
58,0.009369,39.190864,65
59,0.010954,38.267122,75
60,0.010885,38.677022,75
61,0.011441,36.011375,79
62,0.010554,38.797806,71
63,0.011427,32.023372,72
64,0.010213,39.385451,67
65,0.010479,38.067540,72
66,0.010499,38.500628,74
67,0.011208,36.634270,76
68,0.010956,35.367810,72
69,0.010291,38.987796,78
70,0.012294,35.919472,83
71,0.011725,31.856331,89
72,0.010285,39.362180,77
73,0.011651,37.356583,79
74,0.011828,32.759328,80
75,0.011573,36.209462,80
76,0.011918,33.423049,77
77,0.010945,35.217284,77
78,0.013418,31.404315,92
79,0.009552,40.553573,66
80,0.011328,38.732852,75
81,0.011095,39.128827,76
82,0.009998,40.120690,68
83,0.009561,41.644678,54
84,0.010686,40.033406,71
85,0.012747,33.664291,90
86,0.011196,35.678710,83
87,0.011561,36.393107,78
88,0.013001,33.183001,86
89,0.011579,38.237598,76
90,0.009937,39.835170,66
91,0.013086,33.622838,80
92,0.011432,39.481749,78
93,0.011244,37.652374,76
94,0.009962,38.134125,65
95,0.011963,36.525466,77
96,0.010046,40.489509,60
97,0.011763,37.177581,81
98,0.010757,36.747405,74
99,0.010182,38.784755,71
100,0.010195,37.785672,74
101,0.009269,40.334517,67
102,0.011053,39.086729,72
103,0.011948,37.955504,80
104,0.013072,33.052136,79
105,0.012301,34.836724,83
106,0.009752,38.109184,63
107,0.009148,38.842541,64
108,0.009430,39.967985,66
109,0.010494,36.818375,73
110,0.011716,31.808657,80
111,0.011207,33.223740,72
112,0.008744,41.711022,51
113,0.009393,39.633217,61
114,0.010727,38.382859,69
115,0.011965,34.624928,85
116,0.011317,37.273035,77
117,0.010621,38.942836,78
118,0.011123,38.574620,77
119,0.009147,40.576725,64
120,0.010573,38.834910,74
121,0.010974,39.307451,78
122,0.011200,34.773734,83
123,0.012887,35.480607,88
124,0.012016,35.201438,71
125,0.010615,38.886680,69
126,0.012797,31.225471,88
127,0.009584,40.549690,66
128,0.010675,37.934795,77
129,0.010983,37.027940,79
130,0.012428,36.063951,86
131,0.011256,35.042280,79
132,0.010853,38.775775,75
133,0.010214,39.924269,68
134,0.011736,36.477141,79
135,0.009868,40.162022,65
136,0.012474,38.660523,77
137,0.010534,39.051892,76
138,0.009887,39.444289,63
139,0.012420,32.732286,86
140,0.011964,35.093753,81
141,0.011726,32.169167,81
142,0.010343,38.736637,78
143,0.012009,33.891097,88
144,0.010026,41.111613,64
145,0.014244,29.387214,95
146,0.012070,34.493653,86
147,0.011588,33.880445,76
148,0.013357,27.516242,91
149,0.009026,40.766588,58
150,0.011415,38.089110,77
151,0.011242,40.171159,73
152,0.011837,32.573655,74
153,0.010668,37.332966,75
154,0.011678,37.011131,82
155,0.010583,38.355074,80
156,0.010135,35.755109,66
157,0.012183,33.965576,82
158,0.009412,39.275663,70
159,0.010421,37.768870,69
160,0.011211,35.921248,79
161,0.011068,36.107846,87
162,0.011721,35.831831,81
163,0.010962,38.116020,78
164,0.010378,38.316616,72
165,0.010425,37.063059,68
166,0.012022,34.811782,88
167,0.010501,39.629642,72
168,0.011278,36.583581,80
169,0.011197,37.936081,78
170,0.010002,36.838472,71
171,0.012190,35.883263,85
172,0.011330,35.863256,75
173,0.011312,35.678367,86
174,0.010654,39.954416,76
175,0.011458,36.914054,79
176,0.013559,37.248546,91
177,0.010352,37.604097,71
178,0.010608,37.305633,76
179,0.010172,41.188390,60
180,0.011051,37.386025,78
181,0.011585,32.171594,75
182,0.012448,37.358829,80
183,0.011123,37.754488,73
184,0.012548,33.292766,83
185,0.011676,35.274954,81
186,0.011390,35.867133,82
187,0.011715,36.337108,79
188,0.009958,41.542166,64
189,0.011184,40.124054,74
190,0.011928,35.431403,86
191,0.010002,39.758528,67
192,0.010887,37.156932,74
193,0.011135,38.730939,79
194,0.011459,35.831832,77
195,0.013044,30.994744,85
196,0.013866,32.547929,92
197,0.011618,33.827248,73
198,0.011378,36.894947,78
199,0.011887,31.982437,81
200,0.010039,38.454463,75
201,0.012043,33.008981,81
202,0.011981,39.052031,73
203,0.010893,38.291146,64
204,0.011075,38.895278,75
205,0.010657,39.490272,70
206,0.010852,38.298373,72
207,0.010231,35.366435,62
208,0.009794,39.039810,70
209,0.010654,39.182296,70
210,0.011728,34.689729,85
211,0.010995,38.598958,77
212,0.010584,40.400555,64
213,0.010879,35.766538,77
214,0.011074,37.804580,77
215,0.012260,36.539375,76
216,0.012534,32.114759,80
217,0.012002,37.286990,90
218,0.010323,37.910727,75
219,0.010401,37.662664,72
220,0.010980,35.982858,73
221,0.010733,39.906934,75
222,0.010817,39.146329,80
223,0.011219,34.371353,71
224,0.010967,38.817855,69
225,0.009952,41.813306,66
226,0.011219,37.841373,81
227,0.010950,35.187983,75
228,0.011313,36.821298,81
229,0.011577,35.239333,84
230,0.011054,39.804429,76
231,0.010336,37.514991,70
232,0.013009,32.723323,92
233,0.010215,39.859642,66
234,0.009627,40.411632,65
235,0.010570,39.817793,73
236,0.010098,37.334032,72
237,0.012270,35.260394,89
238,0.011835,35.545157,82
239,0.009949,41.762991,64
240,0.010366,39.527316,73
241,0.010879,37.722240,78
242,0.010920,38.800609,83
243,0.009969,39.127364,72
244,0.013198,32.902336,89
245,0.011451,39.368746,75
246,0.011092,38.621898,71
247,0.012276,39.159846,79
248,0.011815,36.559846,81
249,0.011252,36.093836,71
250,0.012983,34.107967,84
251,0.009766,38.081808,65
252,0.010166,37.095846,64
253,0.010270,39.871678,72
254,0.012222,37.299765,86
255,0.010510,36.022477,69
256,0.009564,39.662472,69
257,0.010352,37.609866,68
258,0.010504,38.118383,76
259,0.011613,36.869876,83
260,0.011270,34.996304,75
261,0.009872,38.558244,72
262,0.011662,34.487045,85
263,0.011674,37.026616,81
264,0.012026,31.786488,83
265,0.011500,36.221218,76
266,0.011496,38.771288,79
267,0.012916,28.743844,86
268,0.010730,39.503457,71
269,0.010835,37.308267,76
270,0.010610,38.632126,76
271,0.011202,39.111281,73
272,0.010797,38.583972,72
273,0.010396,37.223104,70
274,0.011074,36.675296,78
275,0.010077,38.951975,68
276,0.009873,40.985878,69
277,0.012392,36.675661,87
278,0.012524,33.141913,83
279,0.011036,38.818606,77
280,0.013099,33.929327,90
281,0.010808,37.475512,78
282,0.009687,41.276698,59
283,0.010768,38.746175,74
284,0.011422,38.601710,75
285,0.011362,37.039198,80
286,0.011899,35.270465,79
287,0.011341,36.797844,80
288,0.012310,37.550177,77
289,0.013177,35.829453,81
290,0.011924,37.880558,77
291,0.012605,36.934322,89
292,0.010765,39.010274,78
293,0.011574,39.981142,80
294,0.010801,39.399229,76
295,0.009960,40.147209,69
296,0.009706,41.019886,66
297,0.011444,39.686295,71
298,0.010909,37.828199,79
299,0.010562,38.032045,73
300,0.010255,38.727746,68
301,0.013268,29.244232,91
302,0.013409,33.922699,96
303,0.010544,41.606554,69
304,0.012299,35.550680,84
305,0.011665,37.740425,82
306,0.009895,38.316455,69
307,0.011087,37.888271,81
308,0.012398,32.458542,92
309,0.011779,38.133256,80
310,0.010748,37.669447,73
311,0.012374,31.547739,84
312,0.010681,39.401732,71
313,0.017626,37.695148,82
314,0.010032,39.241282,69
315,0.011191,34.896198,78
316,0.011995,36.337372,86
317,0.014759,39.415940,66
318,0.009964,39.940899,65
319,0.010459,41.264134,65
320,0.011861,35.216235,87
321,0.010765,40.320271,68
322,0.011312,39.604014,72
323,0.011329,37.132653,76
