rep,run_t,avg_speed,train_ctr
0,0.400052,35.256459,94
1,0.015876,30.459079,93
2,0.014487,34.146601,88
3,0.013007,35.486245,88
4,0.013157,36.690422,83
5,0.013509,29.456239,85
6,0.015426,28.194761,97
7,0.013262,37.033957,94
8,0.013044,35.742966,91
9,0.015772,29.817237,95
10,0.013074,38.211009,84
11,0.014956,32.010056,91
12,0.012536,33.902748,84
13,0.014038,35.256830,83
14,0.015725,30.681180,97
15,0.014850,18.910540,82
16,0.014046,32.597384,91
17,0.014663,31.246736,94
18,0.014513,28.530254,96
19,0.014193,30.819948,90
20,0.014410,33.255063,90
21,0.013489,27.332734,77
22,0.015163,33.748123,93
23,0.012317,36.263792,80
24,0.013920,35.411834,95
25,0.015748,27.930504,97
26,0.013112,35.729964,83
27,0.016441,25.842736,99
28,0.013667,34.134063,96
29,0.014203,33.489586,93
30,0.011255,39.949636,76
31,0.014438,33.848930,94
32,0.015092,22.829894,91
33,0.013984,25.393542,78
34,0.013872,31.985598,87
35,0.012126,36.974925,86
36,0.013999,32.076672,94
37,0.014797,31.442665,91
38,0.012916,34.096926,91
39,0.013205,33.907662,83
40,0.014724,28.948564,98
41,0.013709,35.893380,90
42,0.015353,32.292981,100
43,0.013509,31.306968,82
44,0.012714,36.306162,81
45,0.015478,30.736467,96
46,0.014465,29.571293,98
47,0.013342,33.979013,84
48,0.013434,36.411056,87
49,0.016510,24.594545,98
50,0.016064,28.603936,103
51,0.015289,19.984050,69
52,0.013340,36.602413,90
53,0.014122,36.020425,90
54,0.012926,33.357348,85
55,0.014465,28.089547,93
56,0.013398,35.388991,84
57,0.015032,31.103201,95
58,0.014311,28.378900,99
59,0.012943,34.844892,92
60,0.014903,31.349840,98
61,0.014640,33.619126,94
62,0.013146,32.623011,89
63,0.014238,34.954926,95
64,0.014227,33.805380,89
65,0.014170,34.218072,90
66,0.013459,32.609253,79
67,0.013720,34.224295,90
68,0.015110,31.500164,96
69,0.015761,29.582345,97
70,0.013710,30.120449,89
71,0.015086,29.944451,96
72,0.015320,17.524995,68
73,0.015928,30.076812,100
74,0.014874,30.237623,100
75,0.013216,37.080851,89
76,0.014131,31.888557,90
77,0.014705,33.396987,97
78,0.013700,34.101669,83
79,0.013514,29.392197,89
80,0.012871,35.761187,83
81,0.014633,25.180646,86
82,0.015109,32.759831,99
83,0.014837,27.170813,90
84,0.014155,29.484163,88
85,0.016188,22.774048,80
86,0.015575,28.665366,97
87,0.014922,33.488700,100
88,0.013533,35.777894,91
89,0.015095,28.191271,92
90,0.013418,32.532878,92
91,0.015685,27.756928,100
92,0.014525,30.372690,97
93,0.014956,20.012613,76
94,0.013642,35.295288,89
95,0.014571,31.973058,94
96,0.014573,32.193760,95
97,0.013876,31.155883,90
98,0.013502,33.875970,80
99,0.013453,34.779970,94
100,0.012513,40.156652,75
101,0.013351,35.642572,84
102,0.014866,28.116245,92
103,0.012661,33.491604,85
104,0.014050,37.070167,86
105,0.013727,32.550143,95
106,0.014301,27.084445,94
107,0.016260,28.564754,100
108,0.011964,38.755105,74
109,0.014046,36.105789,95
110,0.016021,30.487098,100
111,0.013561,35.482869,87
112,0.014649,24.903320,81
113,0.015410,28.334908,98
114,0.014918,33.072007,96
115,0.012156,37.876360,85
116,0.015237,30.787250,94
117,0.013942,35.024721,91
118,0.013023,34.532947,88
119,0.013781,33.367586,94
120,0.014291,34.089255,92
121,0.014197,29.939073,91
122,0.015026,31.373426,98
123,0.014721,33.391875,100
124,0.013322,32.602864,91
125,0.013098,32.490829,83
126,0.014922,23.307617,86
127,0.014038,32.359195,89
128,0.015346,24.356306,78
129,0.014697,29.060449,94
130,0.013878,35.135208,85
131,0.012948,36.387056,81
132,0.013333,36.169004,91
133,0.014034,32.254776,91
134,0.012988,36.819923,84
135,0.014093,33.902103,92
136,0.015504,31.215374,95
137,0.015498,28.959003,99
138,0.013406,36.986976,88
139,0.015072,37.591108,85
140,0.015815,24.223217,102
141,0.013882,36.395240,91
142,0.014670,34.256272,93
143,0.015547,26.740826,101
144,0.015414,31.480991,98
145,0.013456,37.311002,84
146,0.012899,34.385772,88
147,0.014851,29.456775,86
148,0.015777,28.942303,103
149,0.013154,35.766766,87
150,0.016329,24.485406,94
151,0.013323,29.894454,81
152,0.012555,34.812811,88
153,0.016078,27.668965,91
154,0.013193,33.868047,90
155,0.013159,36.516860,85
156,0.015638,24.323739,89
157,0.015144,33.475012,94
158,0.016101,31.780888,100
159,0.014318,29.382054,87
160,0.015507,34.166761,92
161,0.015293,28.875113,96
162,0.012104,35.065385,80
163,0.101163,29.285857,76
164,0.015517,27.681164,95
165,0.014732,25.927826,96
166,0.015306,32.372542,97
167,0.013713,28.885860,76
168,0.015856,24.522900,93
169,0.014452,35.336205,87
170,0.014095,33.341647,88
171,0.012855,36.965681,86
172,0.014345,24.538870,88
173,0.011932,35.360505,79
174,0.013567,36.724563,92
175,0.014209,26.731376,88
176,0.015014,23.441932,88
177,0.014140,32.181231,91
178,0.015291,26.668739,93
179,0.014528,33.443751,96
180,0.014965,25.812617,87
181,0.014521,35.747471,89
182,0.014637,32.568774,92
183,0.014422,33.162362,96
184,0.014014,32.780038,80
185,0.013330,35.624070,88
186,0.013254,36.031314,88
187,0.014241,29.061716,90
188,0.014900,33.313809,85
189,0.014346,29.720948,89
190,0.013796,32.749462,91
191,0.014628,29.361884,91
192,0.014929,28.676399,93
193,0.015075,29.432553,99
194,0.013932,35.247395,93
195,0.013931,34.581607,91
196,0.015215,28.104027,91
197,0.014739,32.044559,95
198,0.014913,30.939605,92
199,0.014620,33.096699,97
200,0.013742,35.883833,93
201,0.014732,30.916374,94
202,0.014543,25.133477,87
203,0.012317,37.504918,78
204,0.014592,31.278166,99
205,0.015097,30.728994,95
206,0.015469,32.713620,103
207,0.015237,25.250668,94
208,0.015446,29.519472,92
209,0.014483,31.767065,91
210,0.014892,28.982076,98
211,0.015458,24.823929,87
212,0.014868,34.965837,96
213,0.015234,30.478298,92
214,0.013927,33.295416,94
215,0.014688,32.541082,97
216,0.014064,32.349793,93
217,0.015783,29.518300,95
218,0.014612,30.888829,93
219,0.014781,31.523331,93
220,0.014970,31.650314,90
221,0.014057,30.213230,93
222,0.014555,32.791999,94
223,0.014483,28.116892,90
224,0.015391,19.938219,85
225,0.014236,28.695828,87
226,0.014641,27.741866,93
227,0.015784,27.699581,100
228,0.014075,30.590593,87
229,0.013982,35.208938,84
230,0.016606,29.562501,97
231,0.014566,32.933627,97
232,0.015515,31.012757,103
233,0.013373,34.502490,89
234,0.015152,30.849923,95
235,0.015192,32.358203,98
236,0.014837,27.104502,91
237,0.014297,29.042416,84
238,0.015655,28.290013,98
239,0.014740,29.340560,85
240,0.014800,25.493720,87
241,0.015263,28.973646,97
242,0.013883,37.032800,92
243,0.015546,30.560312,98
244,0.016143,20.492221,84
245,0.013350,33.921436,86
246,0.014357,31.873807,91
247,0.017518,31.635568,88
248,0.012611,36.083240,84
249,0.016121,29.673096,104
250,0.012863,33.402304,82
251,0.013303,36.795066,76
252,0.013347,35.498470,90
253,0.014800,32.878721,95
254,0.012745,36.482238,78
255,0.013457,34.484074,90
256,0.012732,35.389879,81
257,0.015407,29.569275,97
258,0.014902,33.485534,87
259,0.014320,31.530769,93
260,0.015885,24.199243,100
261,0.015570,26.274723,95
262,0.014426,32.839151,91
263,0.015142,32.112088,99
264,0.015275,27.809206,98
265,0.013661,32.742783,87
266,0.013211,33.495496,81
267,0.015626,28.835066,102
268,0.013638,32.883689,88
269,0.013132,34.312808,82
270,0.015088,31.892062,98
271,0.015130,30.579081,88
272,0.013715,32.139405,89
273,0.013480,35.995570,87
274,0.013330,34.903460,92
275,0.014302,32.750509,98
276,0.013901,32.577091,87
277,0.015072,23.314073,89
278,0.014764,31.643077,93
279,0.012162,38.201580,76
280,0.015616,26.567535,90
281,0.015090,31.384678,99
282,0.013729,34.573799,91
283,0.013977,32.557199,91
284,0.015434,32.149928,92
285,0.015913,29.910226,101
286,0.013938,36.047287,94
287,0.014201,27.792611,89
288,0.015623,31.688080,95
289,0.013772,29.820849,85
290,0.013848,28.705098,87
291,0.013883,35.912500,85
292,0.014342,27.383948,88
293,0.014262,34.326987,93
294,0.015861,26.335919,97
295,0.014924,29.742684,90
296,0.012852,34.475771,90
297,0.015534,27.603288,103
298,0.015682,29.705666,99
299,0.014580,31.695124,90
300,0.014522,22.036005,89
301,0.015330,30.681529,102
302,0.015093,29.955629,92
303,0.015556,32.495683,85
304,0.013406,37.722490,83
305,0.013396,33.916856,90
306,0.016382,27.585597,96
307,0.014814,32.493725,84
308,0.014505,32.615846,98
309,0.014597,33.706691,93
310,0.018051,26.385289,93
311,0.014794,30.016909,91
312,0.013846,34.754796,95
313,0.014322,26.452142,90
314,0.015424,25.680973,89
315,0.015006,27.413634,90
316,0.023185,25.878628,90
317,0.014695,26.213750,82
318,0.012949,34.397299,89
319,0.015496,30.605823,98
320,0.016186,29.479330,96
321,0.015490,28.192868,98
322,0.013876,37.064676,91
323,0.012950,34.707934,86
324,0.014095,31.041135,94
325,0.016054,29.662809,100
326,0.013899,33.901156,98
327,0.015108,31.684334,94
328,0.013856,32.093875,86
329,0.013622,34.565382,96
330,0.014453,32.042819,93
331,0.013462,30.681755,89
332,0.013739,31.580228,94
333,0.014283,25.002831,82
334,0.023094,27.375372,96
335,0.012730,37.863398,84
336,0.014651,34.500915,90
337,0.015189,31.330592,96
338,0.015353,30.531186,97
339,0.013791,32.996910,89
340,0.012503,36.652985,81
341,0.016258,25.590566,97
342,0.015590,28.455128,93
343,0.014110,31.046024,91
344,0.014731,27.792848,92
345,0.015150,33.579454,99
346,0.013725,29.019866,80
347,0.014528,31.540557,93
348,0.014517,26.088865,85
349,0.015610,27.066088,94
350,0.015052,33.880580,98
351,0.013234,37.336240,84
352,0.012987,36.630947,84
353,0.015584,29.071734,95
354,0.015334,31.267295,95
355,0.014674,20.626090,82
356,0.013004,36.281465,83
357,0.015546,26.405790,91
358,0.015255,33.294377,96
359,0.014418,31.939069,84
360,0.013362,34.119154,81
361,0.015253,31.845251,99
362,0.012581,37.567738,82
363,0.014383,30.973802,95
364,0.015062,33.461119,97
365,0.013347,36.721331,84
366,0.013460,33.457996,89
367,0.015456,30.858734,101
368,0.015873,30.103557,100
369,0.012916,35.995844,85
370,0.015558,24.825058,94
371,0.014156,29.572929,90
372,0.015635,28.638035,90
373,0.014493,32.446816,88
374,0.014074,36.400188,92
375,0.014378,32.957483,91
376,0.014760,24.022291,84
377,0.014693,32.951541,92
378,0.015254,30.805516,100
379,0.012409,35.874052,80
380,0.014975,28.787488,92
381,0.012942,36.310349,83
382,0.016118,28.771619,99
383,0.014501,32.158636,90
384,0.014600,29.138578,95
385,0.015128,30.271301,95
386,0.015983,29.666547,104
387,0.016053,30.596241,104
388,0.014912,34.363119,91
389,0.013926,34.555523,86
390,0.015152,34.000039,96
391,0.014649,30.351342,96
392,0.014665,31.930910,97
393,0.013359,35.209085,92
394,0.013598,31.305849,94
395,0.015031,30.835492,102
396,0.013714,35.517909,92
397,0.016274,25.944212,96
398,0.015758,34.319174,99
399,0.015767,29.625953,98
400,0.013860,34.208334,97
401,0.016269,27.852801,99
402,0.015518,31.512068,99
403,0.015970,30.563753,99
404,0.013986,32.006527,84
405,0.015178,31.207222,99
406,0.015870,27.204675,94
407,0.016557,25.668578,100
408,0.015155,30.457028,96
409,0.013249,36.733670,85
410,0.014476,35.598980,95
411,0.014951,30.044712,95
412,0.013808,34.112168,88
413,0.013368,34.421518,86
414,0.013958,34.309055,91
415,0.015608,26.155071,101
416,0.015936,28.584370,97
417,0.014429,28.870958,92
418,0.016176,25.980319,95
419,0.014655,31.446151,89
420,0.013687,34.793660,91
421,0.014238,30.552962,82
422,0.013620,37.303568,91
423,0.015636,30.530903,100
424,0.013660,31.355485,90
425,0.014647,33.600458,95
426,0.014919,27.948408,93
427,0.013044,36.540370,84
428,0.015869,25.884923,91
429,0.010972,41.135901,64
430,0.015137,30.242367,95
