seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,avg_wait_time,cpu_time
1,0,0,0,1,798,4.7500,0.2854,0.097
2,1,8,8,9,796,4.7381,0.2838,0.500
3,1,1,9,2,731,4.3512,0.1882,0.146
4,0,0,9,1,728,4.3333,0.1995,0.088
5,1,2,11,3,739,4.3988,0.2377,0.176
6,0,0,11,1,752,4.4762,0.2176,0.090
7,1,1,12,2,756,4.5000,0.2096,0.162
8,1,2,14,3,740,4.4048,0.2111,0.160
9,1,1,15,2,771,4.5893,0.2755,0.145
10,1,3,18,4,784,4.6667,0.2513,0.208
11,1,1,19,2,767,4.5655,0.2258,0.142
12,0,0,19,1,777,4.6250,0.2135,0.094
13,1,2,21,3,748,4.4524,0.2070,0.118
14,0,0,21,1,715,4.2560,0.2088,0.083
15,1,2,23,3,756,4.5000,0.2577,0.206
16,1,2,25,3,774,4.6071,0.2559,0.208
17,1,2,27,3,767,4.5655,0.2465,0.204
18,1,1,28,2,776,4.6190,0.3010,0.143
19,0,0,28,1,734,4.3690,0.2004,0.089
20,0,0,28,1,682,4.0595,0.1939,0.080
21,0,0,28,1,739,4.3988,0.2389,0.090
22,0,0,28,1,733,4.3631,0.2248,0.087
23,0,0,28,1,730,4.3452,0.2520,0.088
24,0,0,28,1,772,4.5952,0.2509,0.094
25,0,0,28,1,783,4.6607,0.2235,0.096
26,0,0,28,1,761,4.5298,0.2282,0.093
27,0,0,28,1,720,4.2857,0.2114,0.086
28,1,2,30,3,753,4.4821,0.2145,0.199
29,1,1,31,2,706,4.2024,0.1947,0.150
30,0,0,31,1,773,4.6012,0.2555,0.095
31,0,0,31,1,787,4.6845,0.2418,0.097
32,0,0,31,1,822,4.8929,0.2826,0.100
33,1,1,32,2,732,4.3571,0.1860,0.090
34,1,2,34,3,729,4.3393,0.1878,0.149
35,0,0,34,1,756,4.5000,0.1970,0.089
36,0,0,34,1,768,4.5714,0.2201,0.093
37,1,2,36,3,761,4.5298,0.2643,0.222
38,0,0,36,1,705,4.1964,0.1842,0.086
39,0,0,36,1,763,4.5417,0.2307,0.095
40,0,0,36,1,770,4.5833,0.2620,0.096
41,0,0,36,1,751,4.4702,0.2398,0.093
42,0,0,36,1,757,4.5060,0.2372,0.093
43,0,0,36,1,735,4.3750,0.2164,0.087
44,0,0,36,1,765,4.5536,0.2581,0.094
45,1,3,39,4,765,4.5536,0.2724,0.158
46,0,0,39,1,766,4.5595,0.2618,0.096
47,0,0,39,1,742,4.4167,0.2303,0.087
48,1,5,44,6,758,4.5119,0.2475,0.171
49,1,6,50,7,779,4.6369,0.2893,0.649
50,0,0,50,1,705,4.1964,0.2032,0.084
51,0,0,50,1,763,4.5417,0.2360,0.096
52,0,0,50,1,751,4.4702,0.2106,0.091
53,0,0,50,1,805,4.7917,0.2714,0.099
54,0,0,50,1,729,4.3393,0.2027,0.087
55,1,1,51,2,735,4.3750,0.2190,0.112
56,0,0,51,1,770,4.5833,0.2316,0.093
57,0,0,51,1,744,4.4286,0.1865,0.087
58,1,1,52,2,756,4.5000,0.2438,0.156
59,0,0,52,1,748,4.4524,0.2212,0.091
60,0,0,52,1,778,4.6310,0.2930,0.095
61,0,0,52,1,757,4.5060,0.2517,0.093
62,1,1,53,2,722,4.2976,0.2348,0.177
63,0,0,53,1,731,4.3512,0.1863,0.084
64,0,0,53,1,741,4.4107,0.2557,0.089
65,1,1,54,2,769,4.5774,0.2484,0.159
66,0,0,54,1,748,4.4524,0.2277,0.095
67,0,0,54,1,777,4.6250,0.2302,0.096
68,0,0,54,1,725,4.3155,0.1993,0.089
69,0,0,54,1,765,4.5536,0.2335,0.099
70,0,0,54,1,734,4.3690,0.2071,0.092
71,1,2,56,3,740,4.4048,0.2423,0.145
72,0,0,56,1,727,4.3274,0.1889,0.087
73,0,0,56,1,742,4.4167,0.2038,0.089
74,0,0,56,1,733,4.3631,0.2460,0.088
75,0,0,56,1,741,4.4107,0.2092,0.090
76,0,0,56,1,756,4.5000,0.2330,0.092
77,0,0,56,1,724,4.3095,0.2018,0.088
78,0,0,56,1,779,4.6369,0.2688,0.098
79,0,0,56,1,706,4.2024,0.1901,0.084
80,0,0,56,1,760,4.5238,0.2247,0.094
81,0,0,56,1,738,4.3929,0.2230,0.091
82,0,0,56,1,745,4.4345,0.2506,0.094
83,1,1,57,2,811,4.8274,0.2753,0.198
84,0,0,57,1,785,4.6726,0.2729,0.101
85,0,0,57,1,766,4.5595,0.2518,0.096
86,0,0,57,1,736,4.3810,0.2137,0.086
87,0,0,57,1,723,4.3036,0.1935,0.086
88,0,0,57,1,819,4.8750,0.2921,0.101
89,0,0,57,1,745,4.4345,0.2120,0.090
90,0,0,57,1,734,4.3690,0.2042,0.090
91,0,0,57,1,768,4.5714,0.2230,0.092
92,0,0,57,1,762,4.5357,0.2267,0.093
93,0,0,57,1,792,4.7143,0.2761,0.098
94,1,140,197,140,769,4.5774,0.2396,14.113
95,0,0,197,1,740,4.4048,0.2038,0.092
96,0,0,197,1,731,4.3512,0.1958,0.092
97,0,0,197,1,744,4.4286,0.2212,0.102
98,0,0,197,1,712,4.2381,0.2041,0.088
99,0,0,197,1,761,4.5298,0.2217,0.099
100,0,0,197,1,744,4.4286,0.2151,0.100
101,0,0,197,1,712,4.2381,0.2043,0.089
102,0,0,197,1,735,4.3750,0.2036,0.092
103,0,0,197,1,776,4.6190,0.2362,0.100
104,0,0,197,1,841,5.0060,0.3786,0.116
105,0,0,197,1,735,4.3750,0.1972,0.092
106,0,0,197,1,719,4.2798,0.2108,0.091
107,0,0,197,1,727,4.3274,0.1963,0.092
108,0,0,197,1,744,4.4286,0.1899,0.096
109,0,0,197,1,808,4.8095,0.2989,0.104
110,0,0,197,1,742,4.4167,0.2141,0.092
111,0,0,197,1,761,4.5298,0.2364,0.098
112,0,0,197,1,769,4.5774,0.2380,0.098
113,0,0,197,1,746,4.4405,0.2266,0.099
114,0,0,197,1,777,4.6250,0.2557,0.100
115,0,0,197,1,779,4.6369,0.2473,0.102
116,0,0,197,1,781,4.6488,0.2324,0.100
117,0,0,197,1,787,4.6845,0.2476,0.102
118,0,0,197,1,766,4.5595,0.2367,0.097
119,0,0,197,1,771,4.5893,0.2308,0.101
120,0,0,197,1,719,4.2798,0.2369,0.091
121,0,0,197,1,762,4.5357,0.2534,0.098
122,0,0,197,1,742,4.4167,0.2037,0.092
123,0,0,197,1,755,4.4940,0.2057,0.098
124,0,0,197,1,735,4.3750,0.2051,0.092
125,0,0,197,1,730,4.3452,0.2119,0.093
126,0,0,197,1,737,4.3869,0.2020,0.094
127,1,1,198,2,831,4.9464,0.3078,0.154
128,0,0,198,1,765,4.5536,0.2309,0.099
129,0,0,198,1,797,4.7440,0.3101,0.106
130,0,0,198,1,733,4.3631,0.2166,0.098
131,0,0,198,1,766,4.5595,0.2044,0.097
132,0,0,198,1,720,4.2857,0.1873,0.092
133,1,1,199,2,770,4.5833,0.2371,0.150
134,0,0,199,1,754,4.4881,0.2234,0.099
135,0,0,199,1,745,4.4345,0.1928,0.093
136,0,0,199,1,801,4.7679,0.3071,0.108
137,0,0,199,1,749,4.4583,0.2018,0.094
138,0,0,199,1,774,4.6071,0.3031,0.101
139,0,0,199,1,747,4.4464,0.2354,0.098
140,0,0,199,1,733,4.3631,0.1836,0.092
141,0,0,199,1,744,4.4286,0.2222,0.094
142,0,0,199,1,742,4.4167,0.2215,0.093
143,0,0,199,1,781,4.6488,0.2534,0.100
144,0,0,199,1,789,4.6964,0.2381,0.104
145,0,0,199,1,823,4.8988,0.2683,0.110
146,0,0,199,1,770,4.5833,0.2552,0.100
147,0,0,199,1,768,4.5714,0.2256,0.097
148,0,0,199,1,717,4.2679,0.2076,0.091
149,0,0,199,1,752,4.4762,0.2287,0.094
150,0,0,199,1,751,4.4702,0.2836,0.098
151,0,0,199,1,705,4.1964,0.1789,0.087
152,0,0,199,1,777,4.6250,0.2660,0.101
153,0,0,199,1,752,4.4762,0.2159,0.096
