seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,0,0,0,1,393,2.3393,0.035
2,0,0,0,1,340,2.0238,0.027
3,0,0,0,1,309,1.8393,0.028
4,0,0,0,1,325,1.9345,0.037
5,0,0,0,1,326,1.9405,0.025
6,0,0,0,1,360,2.1429,0.029
7,0,0,0,1,335,1.9940,0.028
8,0,0,0,1,313,1.8631,0.027
9,0,0,0,1,342,2.0357,0.026
10,0,0,0,1,391,2.3274,0.030
11,0,0,0,1,328,1.9524,0.025
12,0,0,0,1,361,2.1488,0.029
13,0,0,0,1,331,1.9702,0.026
14,0,0,0,1,328,1.9524,0.024
15,0,0,0,1,326,1.9405,0.024
16,0,0,0,1,344,2.0476,0.026
17,0,0,0,1,322,1.9167,0.026
18,0,0,0,1,353,2.1012,0.025
19,0,0,0,1,341,2.0298,0.029
20,0,0,0,1,304,1.8095,0.025
21,0,0,0,1,342,2.0357,0.026
22,0,0,0,1,321,1.9107,0.026
23,0,0,0,1,317,1.8869,0.023
24,1,1,1,2,313,1.8631,0.048
25,0,0,1,1,348,2.0714,0.029
26,0,0,1,1,361,2.1488,0.026
27,0,0,1,1,304,1.8095,0.025
28,0,0,1,1,356,2.1190,0.027
29,0,0,1,1,306,1.8214,0.027
30,0,0,1,1,354,2.1071,0.027
31,0,0,1,1,357,2.1250,0.028
32,0,0,1,1,364,2.1667,0.028
33,0,0,1,1,313,1.8631,0.024
34,0,0,1,1,341,2.0298,0.029
35,0,0,1,1,335,1.9940,0.024
36,0,0,1,1,336,2.0000,0.026
37,0,0,1,1,352,2.0952,0.029
38,0,0,1,1,304,1.8095,0.024
39,0,0,1,1,340,2.0238,0.028
40,0,0,1,1,352,2.0952,0.028
41,0,0,1,1,336,2.0000,0.026
42,0,0,1,1,334,1.9881,0.027
43,0,0,1,1,337,2.0060,0.027
44,0,0,1,1,348,2.0714,0.029
45,0,0,1,1,334,1.9881,0.029
46,0,0,1,1,355,2.1131,0.029
47,0,0,1,1,327,1.9464,0.026
48,0,0,1,1,347,2.0655,0.027
49,0,0,1,1,319,1.8988,0.024
50,0,0,1,1,322,1.9167,0.026
51,0,0,1,1,328,1.9524,0.026
52,0,0,1,1,345,2.0536,0.027
53,0,0,1,1,351,2.0893,0.026
54,0,0,1,1,298,1.7738,0.024
55,0,0,1,1,336,2.0000,0.027
56,0,0,1,1,336,2.0000,0.026
57,0,0,1,1,360,2.1429,0.029
58,0,0,1,1,344,2.0476,0.027
59,0,0,1,1,306,1.8214,0.022
60,0,0,1,1,328,1.9524,0.025
61,0,0,1,1,324,1.9286,0.026
62,0,0,1,1,322,1.9167,0.027
63,0,0,1,1,313,1.8631,0.022
64,0,0,1,1,330,1.9643,0.024
65,0,0,1,1,316,1.8810,0.025
66,0,0,1,1,326,1.9405,0.032
67,0,0,1,1,340,2.0238,0.024
68,0,0,1,1,325,1.9345,0.027
69,0,0,1,1,334,1.9881,0.027
70,0,0,1,1,336,2.0000,0.028
71,0,0,1,1,337,2.0060,0.030
72,0,0,1,1,332,1.9762,0.025
73,0,0,1,1,330,1.9643,0.028
74,0,0,1,1,303,1.8036,0.033
75,0,0,1,1,345,2.0536,0.027
76,0,0,1,1,353,2.1012,0.028
77,0,0,1,1,334,1.9881,0.026
78,0,0,1,1,361,2.1488,0.028
79,0,0,1,1,321,1.9107,0.034
80,0,0,1,1,356,2.1190,0.032
81,0,0,1,1,332,1.9762,0.025
82,0,0,1,1,348,2.0714,0.026
83,0,0,1,1,353,2.1012,0.028
84,0,0,1,1,331,1.9702,0.025
85,0,0,1,1,350,2.0833,0.028
86,0,0,1,1,324,1.9286,0.023
87,0,0,1,1,327,1.9464,0.025
88,0,0,1,1,347,2.0655,0.036
89,0,0,1,1,331,1.9702,0.025
90,0,0,1,1,368,2.1905,0.028
91,0,0,1,1,319,1.8988,0.025
92,0,0,1,1,344,2.0476,0.025
93,0,0,1,1,366,2.1786,0.028
94,0,0,1,1,313,1.8631,0.024
95,0,0,1,1,303,1.8036,0.023
96,0,0,1,1,340,2.0238,0.026
97,0,0,1,1,337,2.0060,0.031
98,0,0,1,1,335,1.9940,0.026
99,0,0,1,1,318,1.8929,0.025
100,0,0,1,1,344,2.0476,0.027
101,0,0,1,1,329,1.9583,0.025
102,0,0,1,1,335,1.9940,0.026
103,0,0,1,1,340,2.0238,0.025
104,0,0,1,1,377,2.2440,0.029
105,0,0,1,1,316,1.8810,0.023
106,0,0,1,1,323,1.9226,0.026
107,0,0,1,1,341,2.0298,0.025
108,0,0,1,1,332,1.9762,0.027
109,0,0,1,1,337,2.0060,0.026
110,0,0,1,1,333,1.9821,0.029
111,0,0,1,1,342,2.0357,0.025
112,0,0,1,1,352,2.0952,0.027
113,0,0,1,1,338,2.0119,0.026
114,0,0,1,1,316,1.8810,0.027
115,0,0,1,1,332,1.9762,0.026
116,0,0,1,1,335,1.9940,0.027
117,0,0,1,1,345,2.0536,0.026
118,0,0,1,1,347,2.0655,0.025
119,0,0,1,1,340,2.0238,0.024
120,0,0,1,1,301,1.7917,0.028
121,0,0,1,1,340,2.0238,0.027
122,0,0,1,1,314,1.8690,0.023
123,0,0,1,1,363,2.1607,0.026
124,0,0,1,1,327,1.9464,0.024
