seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,1,2,2,3,701,4.1726,0.462
2,1,2,4,3,705,4.1964,0.380
3,0,0,4,1,646,3.8452,0.163
4,0,0,4,1,655,3.8988,0.169
5,1,4,8,5,646,3.8452,0.346
6,0,0,8,1,675,4.0179,0.169
7,0,0,8,1,654,3.8929,0.158
8,1,3,11,4,648,3.8571,0.528
9,0,0,11,1,679,4.0417,0.183
10,0,0,11,1,704,4.1905,0.188
11,0,0,11,1,674,4.0119,0.167
12,0,0,11,1,700,4.1667,0.173
13,0,0,11,1,660,3.9286,0.171
14,0,0,11,1,642,3.8214,0.170
15,0,0,11,1,675,4.0179,0.186
16,0,0,11,1,709,4.2202,0.181
17,1,3,14,4,656,3.9048,0.407
18,0,0,14,1,701,4.1726,0.184
19,0,0,14,1,661,3.9345,0.176
20,1,1,15,2,593,3.5298,0.275
21,1,2,17,3,661,3.9345,0.361
22,1,11,28,12,655,3.8988,1.421
23,1,1,29,2,646,3.8452,0.301
24,1,1,30,2,686,4.0833,0.334
25,0,0,30,1,694,4.1310,0.175
26,0,0,30,1,696,4.1429,0.181
27,0,0,30,1,635,3.7798,0.164
28,0,0,30,1,687,4.0893,0.167
29,1,1,31,2,622,3.7024,0.270
30,0,0,31,1,691,4.1131,0.177
31,0,0,31,1,701,4.1726,0.184
32,1,2,33,3,740,4.4048,0.396
33,0,0,33,1,638,3.7976,0.152
34,0,0,33,1,653,3.8869,0.179
35,1,3,36,4,669,3.9821,0.382
36,0,0,36,1,677,4.0298,0.174
37,0,0,36,1,682,4.0595,0.188
38,0,0,36,1,634,3.7738,0.159
39,0,0,36,1,669,3.9821,0.177
40,1,1,37,2,676,4.0238,0.243
41,0,0,37,1,667,3.9702,0.176
42,0,0,37,1,666,3.9643,0.181
43,0,0,37,1,642,3.8214,0.169
44,0,0,37,1,670,3.9881,0.166
45,0,0,37,1,668,3.9762,0.176
46,0,0,37,1,670,3.9881,0.170
47,0,0,37,1,654,3.8929,0.164
48,1,1,38,2,674,4.0119,0.202
49,0,0,38,1,704,4.1905,0.177
50,0,0,38,1,622,3.7024,0.162
51,1,2,40,3,658,3.9167,0.185
52,0,0,40,1,658,3.9167,0.172
53,1,5,45,6,722,4.2976,0.579
54,1,1,46,2,640,3.8095,0.316
55,0,0,46,1,656,3.9048,0.163
56,0,0,46,1,671,3.9940,0.166
57,0,0,46,1,671,3.9940,0.166
58,0,0,46,1,672,4.0000,0.172
59,0,0,46,1,652,3.8810,0.173
60,1,2,48,3,683,4.0655,0.251
61,0,0,48,1,663,3.9464,0.165
62,0,0,48,1,638,3.7976,0.178
63,0,0,48,1,651,3.8750,0.155
64,0,0,48,1,659,3.9226,0.173
65,0,0,48,1,664,3.9524,0.172
66,0,0,48,1,664,3.9524,0.181
67,0,0,48,1,691,4.1131,0.178
68,0,0,48,1,638,3.7976,0.164
69,0,0,48,1,691,4.1131,0.184
70,0,0,48,1,655,3.8988,0.175
71,0,0,48,1,659,3.9226,0.185
72,0,0,48,1,649,3.8631,0.161
73,0,0,48,1,648,3.8571,0.163
74,0,0,48,1,643,3.8274,0.160
75,0,0,48,1,654,3.8929,0.166
76,1,2,50,3,661,3.9345,0.263
77,0,0,50,1,649,3.8631,0.163
78,0,0,50,1,699,4.1607,0.180
79,0,0,50,1,634,3.7738,0.154
80,1,1,51,2,686,4.0833,0.233
81,1,1,52,2,671,3.9940,0.271
82,0,0,52,1,676,4.0238,0.170
83,0,0,52,1,716,4.2619,0.195
84,0,0,52,1,690,4.1071,0.186
85,0,0,52,1,679,4.0417,0.183
86,1,1,53,2,663,3.9464,0.232
87,0,0,53,1,660,3.9286,0.165
88,0,0,53,1,710,4.2262,0.188
89,0,0,53,1,663,3.9464,0.166
90,0,0,53,1,662,3.9405,0.169
91,0,0,53,1,685,4.0774,0.174
92,0,0,53,1,677,4.0298,0.182
93,1,3,56,4,705,4.1964,0.318
94,1,1,57,2,666,3.9643,0.244
95,0,0,57,1,668,3.9762,0.174
96,1,1,58,2,647,3.8512,0.225
97,1,1,59,2,664,3.9524,0.218
98,0,0,59,1,636,3.7857,0.167
99,0,0,59,1,674,4.0119,0.183
100,0,0,59,1,673,4.0060,0.182
101,0,0,59,1,638,3.7976,0.186
102,0,0,59,1,665,3.9583,0.217
103,0,0,59,1,697,4.1488,0.187
104,0,0,59,1,727,4.3274,0.205
105,0,0,59,1,656,3.9048,0.192
106,0,0,59,1,629,3.7440,0.178
107,1,1,60,2,641,3.8155,0.242
108,0,0,60,1,665,3.9583,0.194
109,0,0,60,1,714,4.2500,0.233
110,0,0,60,1,641,3.8155,0.185
111,0,0,60,1,675,4.0179,0.238
112,0,0,60,1,682,4.0595,0.185
113,0,0,60,1,664,3.9524,0.172
114,1,9,69,10,677,4.0298,1.512
115,0,0,69,1,678,4.0357,0.182
116,0,0,69,1,691,4.1131,0.184
117,0,0,69,1,695,4.1369,0.185
118,0,0,69,1,677,4.0298,0.182
119,0,0,69,1,693,4.1250,0.180
120,0,0,69,1,653,3.8869,0.168
121,0,0,69,1,671,3.9940,0.183
122,1,1,70,2,643,3.8274,0.306
123,1,1,71,2,675,4.0179,0.224
124,0,0,71,1,658,3.9167,0.170
125,0,0,71,1,652,3.8810,0.178
126,0,0,71,1,654,3.8929,0.182
127,0,0,71,1,738,4.3929,0.211
128,0,0,71,1,688,4.0952,0.180
129,1,1,72,2,726,4.3214,0.302
130,0,0,72,1,649,3.8631,0.173
131,0,0,72,1,690,4.1071,0.177
132,1,1,73,2,646,3.8452,0.197
133,0,0,73,1,688,4.0952,0.182
134,0,0,73,1,684,4.0714,0.182
135,0,0,73,1,659,3.9226,0.169
136,0,0,73,1,722,4.2976,0.191
137,0,0,73,1,672,4.0000,0.173
138,0,0,73,1,668,3.9762,0.173
139,0,0,73,1,655,3.8988,0.179
140,0,0,73,1,644,3.8333,0.167
141,0,0,73,1,656,3.9048,0.164
142,0,0,73,1,667,3.9702,0.171
143,0,0,73,1,691,4.1131,0.184
144,0,0,73,1,696,4.1429,0.180
145,0,0,73,1,734,4.3690,0.201
146,0,0,73,1,684,4.0714,0.189
147,1,1,74,2,677,4.0298,0.227
148,0,0,74,1,640,3.8095,0.175
149,0,0,74,1,668,3.9762,0.168
150,0,0,74,1,671,3.9940,0.173
151,0,0,74,1,632,3.7619,0.166
152,0,0,74,1,671,3.9940,0.169
153,0,0,74,1,660,3.9286,0.166
154,0,0,74,1,684,4.0714,0.187
155,1,3,77,4,662,3.9405,0.248
156,0,0,77,1,717,4.2679,0.178
157,1,9,86,10,668,3.9762,1.193
158,0,0,86,1,651,3.8750,0.167
159,0,0,86,1,668,3.9762,0.180
160,0,0,86,1,707,4.2083,0.190
161,0,0,86,1,683,4.0655,0.174
162,0,0,86,1,693,4.1250,0.182
163,0,0,86,1,658,3.9167,0.184
164,0,0,86,1,675,4.0179,0.175
165,0,0,86,1,656,3.9048,0.172
166,0,0,86,1,708,4.2143,0.185
