seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,1,6,6,6,798,4.7500,0.254
2,1,3,9,4,798,4.7500,0.206
3,1,2,11,3,728,4.3333,0.158
4,1,2,13,3,728,4.3333,0.109
5,1,1,14,2,739,4.3988,0.084
6,0,0,14,1,750,4.4643,0.067
7,0,0,14,1,757,4.5060,0.067
8,0,0,14,1,740,4.4048,0.063
9,1,1,15,2,775,4.6131,0.103
10,1,5,20,6,781,4.6488,0.234
11,0,0,20,1,762,4.5357,0.064
12,0,0,20,1,773,4.6012,0.088
13,0,0,20,1,751,4.4702,0.063
14,0,0,20,1,717,4.2679,0.058
15,0,0,20,1,758,4.5119,0.072
16,0,0,20,1,774,4.6071,0.068
17,0,0,20,1,764,4.5476,0.069
18,0,0,20,1,777,4.6250,0.067
19,0,0,20,1,740,4.4048,0.065
20,0,0,20,1,687,4.0893,0.057
21,0,0,20,1,738,4.3929,0.063
22,1,1,21,2,735,4.3750,0.109
23,1,3,24,3,732,4.3571,0.086
24,0,0,24,1,773,4.6012,0.066
25,0,0,24,1,790,4.7024,0.073
26,0,0,24,1,764,4.5476,0.070
27,0,0,24,1,718,4.2738,0.068
28,0,0,24,1,752,4.4762,0.064
29,0,0,24,1,708,4.2143,0.067
30,1,1,25,2,772,4.5952,0.100
31,0,0,25,1,783,4.6607,0.069
32,0,0,25,1,821,4.8869,0.068
33,0,0,25,1,727,4.3274,0.060
34,0,0,25,1,729,4.3393,0.070
35,0,0,25,1,757,4.5060,0.066
36,0,0,25,1,767,4.5655,0.071
37,0,0,25,1,760,4.5238,0.070
38,0,0,25,1,706,4.2024,0.067
39,0,0,25,1,761,4.5298,0.074
40,0,0,25,1,770,4.5833,0.070
41,0,0,25,1,750,4.4643,0.067
42,0,0,25,1,758,4.5119,0.063
43,1,3,28,4,737,4.3869,0.194
44,0,0,28,1,766,4.5595,0.066
45,0,0,28,1,765,4.5536,0.068
46,0,0,28,1,767,4.5655,0.098
47,0,0,28,1,743,4.4226,0.062
48,0,0,28,1,761,4.5298,0.067
49,0,0,28,1,777,4.6250,0.069
50,0,0,28,1,705,4.1964,0.062
51,0,0,28,1,767,4.5655,0.072
52,0,0,28,1,751,4.4702,0.066
53,0,0,28,1,805,4.7917,0.070
54,0,0,28,1,729,4.3393,0.063
55,0,0,28,1,741,4.4107,0.063
56,0,0,28,1,767,4.5655,0.067
57,0,0,28,1,741,4.4107,0.064
58,0,0,28,1,758,4.5119,0.061
59,1,3,31,4,751,4.4702,0.149
60,0,0,31,1,781,4.6488,0.066
61,0,0,31,1,756,4.5000,0.066
62,0,0,31,1,723,4.3036,0.062
63,0,0,31,1,732,4.3571,0.059
64,0,0,31,1,743,4.4226,0.062
65,0,0,31,1,769,4.5774,0.067
66,0,0,31,1,747,4.4464,0.065
67,0,0,31,1,774,4.6071,0.065
68,0,0,31,1,723,4.3036,0.067
69,0,0,31,1,769,4.5774,0.069
70,0,0,31,1,738,4.3929,0.065
71,0,0,31,1,739,4.3988,0.069
72,0,0,31,1,725,4.3155,0.063
73,0,0,31,1,742,4.4167,0.064
74,0,0,31,1,738,4.3929,0.061
75,0,0,31,1,741,4.4107,0.067
