seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,1,3,3,4,351,2.0893,0.332
2,1,2,5,3,301,1.7917,0.371
3,0,0,5,1,273,1.6250,0.095
4,0,0,5,1,299,1.7798,0.136
5,0,0,5,1,302,1.7976,0.131
6,0,0,5,1,322,1.9167,0.128
7,0,0,5,1,310,1.8452,0.154
8,0,0,5,1,288,1.7143,0.144
9,0,0,5,1,304,1.8095,0.145
10,0,0,5,1,355,2.1131,0.155
11,0,0,5,1,303,1.8036,0.160
12,0,0,5,1,328,1.9524,0.166
13,0,0,5,1,292,1.7381,0.100
14,0,0,5,1,297,1.7679,0.123
15,0,0,5,1,297,1.7679,0.103
16,0,0,5,1,310,1.8452,0.183
17,0,0,5,1,292,1.7381,0.083
18,0,0,5,1,322,1.9167,0.149
19,0,0,5,1,318,1.8929,0.158
20,0,0,5,1,279,1.6607,0.117
21,0,0,5,1,313,1.8631,0.142
22,0,0,5,1,283,1.6845,0.156
23,0,0,5,1,291,1.7321,0.150
24,0,0,5,1,293,1.7440,0.140
25,0,0,5,1,309,1.8393,0.216
26,0,0,5,1,331,1.9702,0.174
27,0,0,5,1,278,1.6548,0.184
28,0,0,5,1,313,1.8631,0.124
29,0,0,5,1,267,1.5893,0.130
30,0,0,5,1,311,1.8512,0.153
31,0,0,5,1,326,1.9405,0.280
32,0,0,5,1,329,1.9583,0.174
33,0,0,5,1,275,1.6369,0.228
34,0,0,5,1,303,1.8036,0.184
35,0,0,5,1,301,1.7917,0.186
36,0,0,5,1,295,1.7560,0.114
37,0,0,5,1,327,1.9464,0.199
38,0,0,5,1,280,1.6667,0.145
39,0,0,5,1,304,1.8095,0.168
40,0,0,5,1,327,1.9464,0.215
41,0,0,5,1,307,1.8274,0.187
42,0,0,5,1,304,1.8095,0.152
43,0,0,5,1,300,1.7857,0.155
44,0,0,5,1,319,1.8988,0.155
45,0,0,5,1,290,1.7262,0.121
46,0,0,5,1,317,1.8869,0.287
47,0,0,5,1,282,1.6786,0.160
48,0,0,5,1,316,1.8810,0.153
49,0,0,5,1,284,1.6905,0.162
50,0,0,5,1,289,1.7202,0.133
51,0,0,5,1,296,1.7619,0.232
52,0,0,5,1,317,1.8869,0.271
53,0,0,5,1,326,1.9405,0.204
54,0,0,5,1,279,1.6607,0.153
55,0,0,5,1,306,1.8214,0.141
56,0,0,5,1,297,1.7679,0.207
57,0,0,5,1,327,1.9464,0.172
58,0,0,5,1,309,1.8393,0.144
59,0,0,5,1,276,1.6429,0.152
60,0,0,5,1,298,1.7738,0.193
61,0,0,5,1,289,1.7202,0.125
62,0,0,5,1,290,1.7262,0.153
63,0,0,5,1,281,1.6726,0.154
64,0,0,5,1,296,1.7619,0.174
65,0,0,5,1,293,1.7440,0.173
66,0,0,5,1,290,1.7262,0.186
67,0,0,5,1,302,1.7976,0.180
68,0,0,5,1,296,1.7619,0.183
69,0,0,5,1,291,1.7321,0.189
70,0,0,5,1,293,1.7440,0.223
71,0,0,5,1,309,1.8393,0.177
72,0,0,5,1,304,1.8095,0.140
73,0,0,5,1,298,1.7738,0.176
74,0,0,5,1,273,1.6250,0.142
75,0,0,5,1,310,1.8452,0.194
76,0,0,5,1,307,1.8274,0.167
77,0,0,5,1,299,1.7798,0.155
78,0,0,5,1,310,1.8452,0.133
79,0,0,5,1,283,1.6845,0.237
80,0,0,5,1,316,1.8810,0.162
81,0,0,5,1,314,1.8690,0.167
82,0,0,5,1,320,1.9048,0.169
83,0,0,5,1,316,1.8810,0.138
84,0,0,5,1,306,1.8214,0.175
85,0,0,5,1,314,1.8690,0.166
86,0,0,5,1,292,1.7381,0.159
87,0,0,5,1,294,1.7500,0.167
88,0,0,5,1,313,1.8631,0.175
89,0,0,5,1,295,1.7560,0.149
90,0,0,5,1,337,2.0060,0.161
91,0,0,5,1,284,1.6905,0.153
92,0,0,5,1,305,1.8155,0.152
93,0,0,5,1,337,2.0060,0.247
94,0,0,5,1,276,1.6429,0.152
95,0,0,5,1,269,1.6012,0.112
96,0,0,5,1,304,1.8095,0.104
97,0,0,5,1,299,1.7798,0.153
98,0,0,5,1,299,1.7798,0.153
99,0,0,5,1,279,1.6607,0.133
100,0,0,5,1,304,1.8095,0.169
101,0,0,5,1,300,1.7857,0.192
102,0,0,5,1,304,1.8095,0.170
