seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,1,2000,2000,2000,0,0.0000,7.079
2,1,2000,4000,2000,0,0.0000,5.264
3,1,1015,5015,1016,648,3.8571,15.979
4,0,0,5015,1,647,3.8512,0.182
5,0,0,5015,1,647,3.8512,0.178
6,0,0,5015,1,674,4.0119,0.191
7,0,0,5015,1,655,3.8988,0.180
8,0,0,5015,1,655,3.8988,0.181
9,0,0,5015,1,665,3.9583,0.188
10,0,0,5015,1,708,4.2143,0.205
11,0,0,5015,1,674,4.0119,0.177
12,0,0,5015,1,705,4.1964,0.192
13,0,0,5015,1,657,3.9107,0.172
14,0,0,5015,1,642,3.8214,0.161
15,0,0,5015,1,673,4.0060,0.180
16,0,0,5015,1,708,4.2143,0.198
17,0,0,5015,1,657,3.9107,0.176
18,0,0,5015,1,702,4.1786,0.193
19,0,0,5015,1,667,3.9702,0.177
20,0,0,5015,1,595,3.5417,0.150
21,0,0,5015,1,673,4.0060,0.175
22,0,0,5015,1,655,3.8988,0.171
23,0,0,5015,1,655,3.8988,0.163
24,0,0,5015,1,659,3.9226,0.178
25,0,0,5015,1,685,4.0774,0.195
26,0,0,5015,1,698,4.1548,0.186
27,0,0,5015,1,638,3.7976,0.163
28,0,0,5015,1,689,4.1012,0.190
29,0,0,5015,1,622,3.7024,0.155
30,0,0,5015,1,685,4.0774,0.186
31,0,0,5015,1,697,4.1488,0.192
32,0,0,5015,1,723,4.3036,0.190
33,0,0,5015,1,631,3.7560,0.160
34,0,0,5015,1,656,3.9048,0.180
35,0,0,5015,1,666,3.9643,0.168
36,0,0,5015,1,679,4.0417,0.180
37,0,0,5015,1,685,4.0774,0.188
38,0,0,5015,1,623,3.7083,0.163
39,0,0,5015,1,672,4.0000,0.185
40,0,0,5015,1,665,3.9583,0.185
41,0,0,5015,1,669,3.9821,0.190
42,0,0,5015,1,667,3.9702,0.178
43,0,0,5015,1,634,3.7738,0.167
44,0,0,5015,1,673,4.0060,0.174
45,0,0,5015,1,669,3.9821,0.174
46,0,0,5015,1,672,4.0000,0.196
47,0,0,5015,1,648,3.8571,0.175
48,0,0,5015,1,688,4.0952,0.199
49,0,0,5015,1,689,4.1012,0.207
50,0,0,5015,1,629,3.7440,0.175
51,0,0,5015,1,662,3.9405,0.193
52,0,0,5015,1,661,3.9345,0.174
53,0,0,5015,1,732,4.3571,0.200
54,0,0,5015,1,642,3.8214,0.161
55,0,0,5015,1,653,3.8869,0.169
56,0,0,5015,1,659,3.9226,0.181
57,0,0,5015,1,665,3.9583,0.171
58,0,0,5015,1,666,3.9643,0.178
59,0,0,5015,1,631,3.7560,0.179
60,0,0,5015,1,681,4.0536,0.187
61,0,0,5015,1,664,3.9524,0.178
62,0,0,5015,1,645,3.8393,0.173
63,0,0,5015,1,642,3.8214,0.159
64,0,0,5015,1,657,3.9107,0.171
65,0,0,5015,1,652,3.8810,0.176
66,0,0,5015,1,657,3.9107,0.183
67,0,0,5015,1,682,4.0595,0.186
68,0,0,5015,1,633,3.7679,0.168
69,0,0,5015,1,694,4.1310,0.192
70,0,0,5015,1,658,3.9167,0.183
71,0,0,5015,1,649,3.8631,0.182
72,0,0,5015,1,646,3.8452,0.181
73,0,0,5015,1,649,3.8631,0.171
74,0,0,5015,1,649,3.8631,0.164
75,0,0,5015,1,660,3.9286,0.171
76,0,0,5015,1,646,3.8452,0.175
77,0,0,5015,1,652,3.8810,0.177
78,0,0,5015,1,709,4.2202,0.201
79,0,0,5015,1,637,3.7917,0.169
80,0,0,5015,1,681,4.0536,0.202
81,0,0,5015,1,670,3.9881,0.195
82,0,0,5015,1,675,4.0179,0.184
83,0,0,5015,1,718,4.2738,0.205
84,0,0,5015,1,686,4.0833,0.201
85,0,0,5015,1,685,4.0774,0.191
86,0,0,5015,1,660,3.9286,0.176
87,0,0,5015,1,650,3.8690,0.180
88,0,0,5015,1,713,4.2440,0.207
89,0,0,5015,1,661,3.9345,0.176
90,0,0,5015,1,667,3.9702,0.185
91,0,0,5015,1,671,3.9940,0.187
92,0,0,5015,1,687,4.0893,0.189
93,0,0,5015,1,704,4.1905,0.203
94,0,0,5015,1,654,3.8929,0.178
95,0,0,5015,1,657,3.9107,0.178
96,0,0,5015,1,655,3.8988,0.174
97,0,0,5015,1,669,3.9821,0.191
98,0,0,5015,1,634,3.7738,0.168
99,0,0,5015,1,671,3.9940,0.185
100,0,0,5015,1,686,4.0833,0.195
101,0,0,5015,1,643,3.8274,0.166
102,0,0,5015,1,647,3.8512,0.170
103,0,0,5015,1,698,4.1548,0.194
