rep,run_t,avg_speed,train_ctr
0,0.229666,45.449665,15
1,0.007020,46.151944,23
2,0.006425,45.804749,31
3,0.004382,47.034150,16
4,0.004478,47.451896,18
5,0.005335,46.292444,26
6,0.004728,46.863211,24
7,0.005962,43.975545,29
8,0.005366,45.325984,28
9,0.004598,46.500492,24
10,0.005004,45.566379,22
11,0.005161,45.968144,28
12,0.005165,43.182648,27
13,0.004541,46.363893,22
14,0.005950,43.772441,41
15,0.004910,46.683856,23
16,0.005236,46.836049,19
17,0.005067,45.530337,24
18,0.005175,44.310628,30
19,0.005583,46.104200,30
20,0.005482,45.720680,26
21,0.005476,46.140506,26
22,0.004491,47.471273,17
23,0.005153,43.782792,29
24,0.005084,45.775086,24
25,0.005180,47.191566,20
26,0.005022,46.095213,28
27,0.004744,45.403433,21
28,0.005577,45.463816,33
29,0.004853,46.539518,23
30,0.005381,45.697279,27
31,0.006263,42.652814,36
32,0.004741,46.175685,18
33,0.005750,44.974438,29
34,0.004726,46.187374,21
35,0.005439,46.002584,23
36,0.005150,46.641565,19
37,0.004934,46.956150,23
38,0.005036,47.056307,21
39,0.005330,45.299917,25
40,0.004714,45.574359,18
41,0.005774,43.506305,29
42,0.004847,46.546006,22
43,0.004966,46.270296,23
44,0.004988,46.519685,23
45,0.005015,44.470251,23
46,0.005140,46.376447,28
47,0.004664,44.967257,23
48,0.004846,47.076201,18
49,0.004627,45.433148,22
50,0.005758,45.181710,30
51,0.004936,46.827958,19
52,0.004415,46.395250,15
53,0.004930,46.263141,21
54,0.005227,46.186534,21
55,0.004472,46.418596,17
56,0.004743,46.508058,20
57,0.004916,45.993139,24
58,0.004850,46.137977,23
59,0.004834,46.105952,24
60,0.004974,45.027119,23
61,0.004693,46.134633,22
62,0.004959,44.629128,25
63,0.005327,44.099468,30
64,0.005242,45.840867,26
65,0.004621,46.270424,25
66,0.005374,43.838199,23
67,0.004826,45.709230,22
68,0.004422,46.889989,17
69,0.005040,45.760909,24
70,0.004763,46.639059,24
71,0.005330,45.260616,26
72,0.005074,45.578390,25
73,0.005364,45.225584,26
74,0.004642,44.861231,23
75,0.004866,45.903795,21
76,0.004602,45.316577,21
77,0.004915,45.973480,22
78,0.004807,45.721746,21
79,0.004857,45.415675,22
80,0.004324,47.211790,16
81,0.005420,44.088700,30
82,0.004886,44.609175,25
83,0.005219,45.656741,29
84,0.005247,46.150327,20
85,0.004265,47.020307,14
86,0.004499,45.995636,14
87,0.005283,44.543390,28
88,0.005476,45.829470,26
89,0.004958,46.550420,23
