rep,run_t,avg_speed,train_ctr
0,0.252738,41.128300,61
1,0.012405,36.937273,69
2,0.010151,41.002085,63
3,0.009452,40.337442,62
4,0.010170,40.039998,70
5,0.010156,38.434316,72
6,0.009682,40.443694,64
7,0.007167,42.482737,48
8,0.009171,38.814362,64
9,0.009421,36.827364,70
10,0.009970,40.356331,65
11,0.010042,40.143680,72
12,0.008751,41.692634,60
13,0.010304,38.928153,77
14,0.008713,39.592014,52
15,0.009670,38.142617,72
16,0.009754,38.190268,67
17,0.010286,39.144748,73
18,0.009791,38.633296,69
19,0.010038,40.947130,65
20,0.010180,39.448853,69
21,0.009157,40.068024,61
22,0.008068,41.625951,51
23,0.009566,39.390881,64
24,0.010301,40.152030,72
25,0.009719,38.920478,67
26,0.009800,41.437519,60
27,0.009495,39.651012,63
28,0.009111,40.850603,65
29,0.008979,42.864713,55
30,0.009167,38.741209,61
31,0.010251,41.018600,71
32,0.010591,36.904249,73
33,0.008893,42.086980,50
34,0.010588,39.285765,77
35,0.009448,38.250890,67
36,0.010397,38.844904,70
37,0.011091,35.026050,74
38,0.008481,42.332569,55
39,0.010309,40.398408,64
40,0.009188,41.194165,64
41,0.009713,40.341323,74
42,0.009603,40.985451,63
43,0.010254,40.302693,63
44,0.010266,39.705882,73
45,0.008413,42.888764,54
46,0.009570,38.535064,63
47,0.010203,36.846612,81
48,0.010665,37.989207,79
49,0.010253,39.651436,72
50,0.009011,41.066901,54
51,0.009374,40.144786,56
52,0.010182,39.342476,68
53,0.008888,38.026868,61
54,0.009512,40.496351,70
55,0.010203,39.719286,71
56,0.008609,42.030789,54
57,0.009043,42.522132,62
58,0.008635,41.726096,58
59,0.010023,39.360124,72
60,0.009421,38.358479,68
61,0.010196,40.671861,71
62,0.011830,36.376863,79
63,0.012056,31.119774,77
64,0.010656,36.904848,69
65,0.009788,39.408131,72
66,0.008518,41.952916,59
67,0.011390,35.784412,79
68,0.010451,38.400592,69
69,0.010161,37.182313,66
