rep,run_t,avg_speed,train_ctr
0,0.127563,37.751218,80
1,0.012385,38.521248,75
2,0.009264,41.527599,58
3,0.009171,40.369240,69
4,0.008057,40.434643,51
5,0.010754,38.941296,78
6,0.009576,39.824309,61
7,0.010643,39.092610,75
8,0.010233,38.907112,73
9,0.009405,39.508826,66
10,0.010355,36.134192,68
11,0.009837,40.883792,68
12,0.010585,37.783740,73
13,0.009786,39.442834,70
14,0.011149,32.077586,77
15,0.011304,37.381281,83
16,0.011555,38.568264,73
17,0.010424,40.291893,66
18,0.010440,38.583701,74
19,0.009928,36.522583,70
20,0.008685,39.856721,63
21,0.010290,37.613742,72
22,0.011177,37.857197,69
23,0.010559,40.082790,71
24,0.011275,38.749681,78
25,0.010019,39.930863,65
26,0.011777,34.869347,86
27,0.010126,38.182258,62
28,0.011264,37.259774,82
29,0.009849,40.810931,71
30,0.010629,38.396547,71
31,0.012007,36.670979,79
32,0.010949,36.732147,78
33,0.009763,41.216491,67
34,0.009290,39.967504,66
35,0.011616,36.262962,81
36,0.012332,35.525538,85
37,0.010116,37.541426,68
38,0.009868,38.786725,75
39,0.009398,41.077784,63
40,0.010134,38.007045,69
41,0.008916,42.470922,61
42,0.009483,40.804630,67
43,0.011306,35.752539,87
44,0.009708,41.048739,66
45,0.011649,35.344404,79
46,0.010991,37.849296,83
47,0.010284,38.551449,74
48,0.009504,40.625799,70
49,0.009492,40.600772,67
50,0.009244,40.146100,71
51,0.010962,39.852368,80
52,0.010175,39.306114,69
53,0.009910,39.342741,61
54,0.010113,39.760233,69
55,0.010851,39.262144,70
56,0.010003,37.331316,69
57,0.009880,39.044007,62
58,0.012226,33.310040,90
59,0.009516,37.931384,70
60,0.008909,40.981195,57
61,0.009191,37.514057,65
62,0.009730,38.493953,57
63,0.009188,40.690282,64
64,0.010350,35.746664,74
65,0.011289,38.958984,81
66,0.011397,33.765584,79
67,0.011211,34.486902,73
68,0.008841,42.647978,59
69,0.010677,38.213350,69
70,0.011292,35.920103,80
71,0.011748,34.332353,85
72,0.009474,38.594342,74
73,0.010683,38.761320,68
74,0.010814,35.851492,76
75,0.009837,41.296537,60
76,0.010305,39.147430,58
77,0.010624,38.826588,76
78,0.009783,40.805318,62
79,0.009715,37.345054,70
80,0.011517,39.581430,75
81,0.011614,36.925111,83
82,0.013153,27.969825,93
83,0.010550,38.603291,71
84,0.009001,39.502987,65
85,0.011803,35.048892,74
86,0.011841,38.692749,78
87,0.011038,38.271409,76
88,0.010055,39.331879,72
89,0.012309,36.037814,82
90,0.011854,37.371224,83
91,0.008556,41.259007,57
92,0.010767,37.123643,72
93,0.010916,36.186567,82
94,0.011878,35.790968,79
95,0.009094,40.817712,63
96,0.010438,38.225896,72
97,0.010336,37.974418,72
98,0.010053,39.240303,71
99,0.011339,37.009881,82
100,0.010417,37.691979,74
101,0.010422,32.964344,69
102,0.011135,35.108045,78
103,0.011170,37.258309,81
104,0.011905,36.070074,86
105,0.010440,40.665464,63
106,0.009778,39.549946,62
107,0.011739,35.761854,81
108,0.009847,36.059521,73
109,0.011859,33.525081,86
110,0.010508,38.460792,76
111,0.011374,36.254327,80
112,0.010100,37.279477,63
