rep,run_t,avg_speed,train_ctr
0,0.235615,41.806607,50
1,0.010169,41.277722,63
2,0.007316,44.711281,40
3,0.007740,41.518258,48
4,0.006989,44.181526,46
5,0.007366,41.877967,45
6,0.008055,42.073998,47
7,0.007587,43.748854,43
8,0.007832,41.513175,48
9,0.008184,41.092646,51
10,0.007405,42.799247,45
11,0.007456,43.164587,48
12,0.008468,42.016950,58
13,0.008233,41.617962,61
14,0.006945,43.924847,43
15,0.008067,43.311227,47
16,0.007962,42.992274,48
17,0.007119,43.291992,44
18,0.006699,44.239426,33
19,0.007546,43.025696,49
20,0.008379,41.844767,54
21,0.007145,42.995834,46
22,0.006819,44.607296,38
23,0.007961,42.920528,48
24,0.007527,43.819463,48
25,0.008460,44.554443,44
26,0.007793,41.463369,48
27,0.007571,42.918252,50
28,0.007050,44.147102,42
29,0.008903,40.769500,56
30,0.007451,42.241008,45
31,0.007437,44.108180,44
32,0.007710,43.817183,47
33,0.006763,45.471148,34
34,0.008743,39.629343,48
35,0.007191,44.249368,38
36,0.009012,43.625803,52
37,0.007330,44.838091,32
38,0.007915,42.199160,43
39,0.008607,41.817007,47
40,0.007744,43.581067,47
41,0.008216,40.794756,50
42,0.007467,44.142508,44
43,0.006881,43.605167,44
44,0.008942,39.669192,63
45,0.007834,41.816552,47
46,0.007316,43.148285,49
47,0.008880,40.268065,53
48,0.008052,41.517280,53
49,0.008729,40.647576,56
50,0.007364,43.482378,42
51,0.008325,41.930228,58
52,0.007619,42.887193,49
53,0.008184,42.894891,53
54,0.008739,42.072799,52
55,0.008347,40.421546,57
56,0.007574,41.876060,48
57,0.007910,42.789994,46
58,0.008299,41.817422,55
59,0.009443,39.844598,62
60,0.007943,41.779803,54
61,0.007762,43.034813,46
62,0.007223,45.049584,38
63,0.007720,42.306179,42
64,0.008006,41.525116,48
65,0.007366,43.795728,39
66,0.007621,42.848983,52
67,0.008175,42.993557,49
68,0.008397,42.392172,53
69,0.006798,44.476951,36
70,0.007301,42.895765,45
71,0.008631,38.872317,60
72,0.007587,42.710220,51
73,0.008356,44.238353,42
74,0.008241,43.389915,49
75,0.007330,42.380687,40
76,0.007013,42.575595,46
77,0.008975,41.437804,57
78,0.008055,41.804413,55
79,0.006946,43.235658,40
80,0.007633,43.066158,47
81,0.007480,42.298652,50
82,0.006976,43.740418,35
83,0.008000,41.941565,49
84,0.006720,43.358067,43
85,0.006817,43.764177,40
86,0.007192,44.310961,43
87,0.009503,38.435169,66
88,0.008204,42.345984,49
89,0.008299,42.557979,51
90,0.007571,43.009587,50
91,0.007726,43.404164,45
92,0.007834,43.377941,42
93,0.007930,40.192673,47
94,0.007319,41.736083,51
95,0.007162,43.110769,41
96,0.008900,41.984676,59
97,0.008127,41.540180,50
98,0.008519,40.074224,51
99,0.007144,43.482252,46
100,0.006827,43.866861,44
101,0.009567,39.710485,65
102,0.007879,41.566552,44
103,0.006932,42.972450,39
104,0.008082,41.723410,51
105,0.007762,42.077776,53
106,0.006540,44.963010,37
107,0.007267,42.608599,47
