rep,run_t,avg_speed,train_ctr
0,0.366750,23.896421,97
1,0.016691,16.935584,79
2,0.015444,23.026003,79
3,0.013981,18.174289,66
4,0.015688,25.382863,97
5,0.015173,28.120075,100
6,0.014794,30.597198,96
7,0.015496,25.608723,98
8,0.014886,28.829944,97
9,0.015563,28.617048,104
10,0.015572,26.978983,87
11,0.015343,27.506915,97
12,0.016083,18.140350,86
13,0.015575,18.377432,71
14,0.015297,20.581383,81
15,0.015153,19.801143,74
16,0.015148,25.579612,95
17,0.015497,25.097269,100
18,0.015085,24.613223,90
19,0.014351,18.446955,70
20,0.014786,24.689104,89
21,0.015468,20.081962,79
22,0.015278,21.320384,87
23,0.016000,25.078510,95
24,0.015000,14.984062,72
25,0.014698,17.715782,69
26,0.015421,22.625383,85
27,0.015658,18.425354,85
28,0.014984,18.785586,76
29,0.014946,28.428452,101
30,0.014698,24.607772,89
31,0.014866,19.722389,75
32,0.015831,22.865266,91
33,0.015304,24.981066,92
34,0.015264,22.841094,78
35,0.015490,28.551782,103
36,0.015429,23.357552,94
37,0.014803,18.454068,68
38,0.015408,29.224009,95
39,0.014663,18.736583,76
40,0.015042,24.731605,81
41,0.014372,17.882865,74
42,0.014986,17.046844,66
43,0.014750,19.787078,72
44,0.014648,24.954515,88
45,0.015359,25.070237,90
46,0.015859,23.973869,95
47,0.014800,15.047728,72
48,0.014034,16.814403,66
49,0.015214,28.600659,88
50,0.017794,22.235897,92
51,0.016330,22.435355,100
52,0.015570,26.180608,96
53,0.015678,22.761683,90
54,0.015452,26.652129,100
55,0.015561,23.364571,85
56,0.015099,23.200955,81
57,0.015719,20.152000,82
58,0.015799,23.855446,96
59,0.014565,24.912021,92
60,0.015992,27.750775,96
61,0.015201,15.797479,67
62,0.015047,19.547909,79
63,0.015579,17.070472,81
64,0.014908,20.547667,89
65,0.014993,18.687473,79
66,0.014410,23.876995,86
67,0.016398,24.111150,88
68,0.016424,22.727137,98
69,0.015222,16.572057,83
70,0.016374,25.317558,92
71,0.014391,16.998883,66
72,0.015571,24.271262,90
73,0.015443,21.485487,82
74,0.015131,19.869995,74
75,0.015214,23.342563,89
76,0.014564,16.196998,67
77,0.014007,24.583441,89
78,0.015281,29.861942,92
79,0.014810,17.352054,78
80,0.014907,17.325089,79
81,0.015184,20.601374,82
82,0.014212,18.144917,70
83,0.014535,18.585344,79
84,0.015170,20.921463,84
85,0.014355,25.655903,73
86,0.014644,19.908698,79
87,0.015779,27.524236,95
88,0.014323,22.078005,81
89,0.015065,25.321970,91
90,0.013958,28.804695,92
91,0.015370,18.673106,85
92,0.014514,18.810631,77
93,0.014747,20.784206,84
94,0.014404,24.691309,80
95,0.015502,18.202746,79
96,0.015303,15.830045,71
97,0.015263,19.765619,86
98,0.015286,21.636001,80
99,0.015244,17.964179,80
100,0.015544,22.176976,82
101,0.014843,16.848788,72
102,0.015406,20.475211,86
103,0.015531,27.993077,90
104,0.015136,29.718423,96
105,0.014731,15.714935,67
106,0.015092,22.480531,74
107,0.014065,18.117364,69
108,0.014228,17.035577,66
109,0.014082,23.994761,81
110,0.014918,19.743377,75
111,0.016139,25.774551,95
112,0.014375,15.802995,66
113,0.014495,16.109273,66
114,0.015686,22.997105,91
115,0.016098,18.463416,83
116,0.016974,19.758569,91
117,0.015972,18.712612,86
118,0.014815,23.711413,80
119,0.015626,23.946286,89
120,0.014765,26.462771,91
121,0.016024,25.362022,91
122,0.015159,20.327390,75
123,0.015133,20.110788,80
124,0.015837,21.306589,82
125,0.014576,15.655030,73
126,0.014975,23.858398,74
127,0.014689,22.488110,74
128,0.015399,23.574184,80
129,0.014942,16.289652,67
130,0.015373,17.346373,71
131,0.021872,17.913357,74
132,0.015065,28.375695,93
133,0.015393,21.725887,85
134,0.015847,30.421670,102
135,0.014772,19.065784,72
136,0.015548,21.962542,81
137,0.014950,24.800575,91
138,0.015944,22.352961,92
139,0.015666,25.354306,90
140,0.015959,25.342167,98
141,0.014210,19.017535,67
142,0.015224,16.173251,70
143,0.015426,23.382112,86
144,0.015319,27.154342,86
145,0.015688,19.154949,73
146,0.014705,19.478303,74
147,0.015330,17.201432,67
148,0.015263,25.245228,93
149,0.015012,28.541925,95
150,0.015029,26.678823,84
151,0.016448,23.631098,87
152,0.015447,22.933528,84
153,0.016185,22.781092,86
154,0.016239,19.992031,95
155,0.015931,28.736459,100
156,0.014010,25.304097,77
157,0.015522,28.993898,100
158,0.015089,15.383521,66
159,0.015149,21.938939,81
160,0.014314,17.313136,67
161,0.014633,17.606580,67
162,0.015294,21.587755,83
163,0.015537,19.388313,77
164,0.014481,18.809459,70
165,0.015898,26.596157,94
166,0.014937,18.139153,83
167,0.015461,22.074228,74
168,0.015877,18.054208,76
169,0.015863,24.421333,83
170,0.015254,18.711081,77
171,0.015111,18.273932,70
172,0.014593,23.528661,90
173,0.014678,18.042590,71
174,0.015272,25.846068,92
175,0.015262,24.013366,91
176,0.014668,23.535613,79
177,0.015165,24.095496,88
178,0.016376,21.933577,79
179,0.015063,18.686765,71
180,0.014432,23.900032,85
181,0.014840,25.588313,83
182,0.016465,20.288681,90
183,0.016087,23.025627,90
184,0.014928,20.178575,72
185,0.015388,20.645597,80
186,0.014673,16.338002,71
187,0.015854,26.342244,96
188,0.016369,30.992160,106
189,0.014819,18.244942,73
190,0.015571,22.231409,88
191,0.014729,23.126224,83
192,0.015034,28.698880,84
193,0.014811,28.020865,79
194,0.014937,30.749082,102
195,0.015370,16.161060,78
196,0.015253,21.895167,80
197,0.015578,20.833975,79
198,0.015935,20.288130,87
199,0.014840,27.228431,93
200,0.015994,26.041561,92
201,0.015626,16.225305,76
202,0.015474,16.877877,78
203,0.015021,23.513321,88
204,0.016541,16.768557,83
205,0.015335,25.469994,91
206,0.016038,23.938050,87
207,0.015269,20.662044,74
208,0.015363,25.266938,85
209,0.015397,28.287393,98
210,0.014559,25.469643,85
211,0.014613,16.246773,67
212,0.015449,24.262758,96
213,0.014857,18.162421,81
214,0.014848,24.796166,80
215,0.014643,24.755911,76
216,0.015806,19.238704,73
217,0.015144,19.279376,72
218,0.015632,20.977891,88
219,0.015725,19.640484,88
220,0.015064,19.603518,80
221,0.014675,19.432792,73
222,0.015890,20.333231,88
223,0.015547,18.783452,83
224,0.015076,17.189036,74
225,0.015137,20.571887,76
