rep,run_t,avg_speed,train_ctr
0,0.067208,15.367661,67
1,0.014228,15.460448,66
2,0.012735,15.614809,67
3,0.013062,15.819778,67
4,0.013069,15.389415,67
5,0.013880,16.123456,66
6,0.013519,16.200206,68
7,0.013331,15.391085,66
8,0.013894,16.629474,69
9,0.013761,15.908132,66
10,0.012859,15.448098,67
11,0.013327,15.386957,67
12,0.013291,16.013787,66
13,0.013437,16.659779,66
14,0.013617,15.688271,66
15,0.013551,15.481052,67
16,0.013701,15.782138,67
17,0.014207,16.780890,67
18,0.013226,16.101813,67
19,0.013322,16.805319,67
20,0.013048,15.371724,66
21,0.013316,15.628705,66
22,0.014515,16.204491,75
23,0.013108,15.388178,67
24,0.013055,15.387393,67
25,0.012645,15.370542,66
26,0.013209,15.856797,67
27,0.013754,15.751733,66
28,0.013425,16.549854,67
29,0.013175,15.402974,66
30,0.013133,15.402651,67
31,0.013112,17.067942,66
32,0.013847,16.694301,69
33,0.013455,15.544267,67
34,0.013697,17.404192,66
35,0.014007,15.544428,67
36,0.013761,15.453344,67
37,0.013634,15.533220,67
38,0.013889,15.421099,66
39,0.013649,15.373710,66
40,0.014251,15.563173,69
41,0.013493,15.434663,67
42,0.013523,15.380000,66
43,0.013256,15.373710,66
44,0.014697,16.824935,74
45,0.013094,15.531856,67
46,0.013766,15.430338,66
47,0.013428,15.866608,66
48,0.013918,16.659664,67
49,0.013751,15.902121,66
50,0.013023,15.609196,67
51,0.013847,16.120339,66
52,0.013233,15.376833,66
53,0.013735,15.413747,66
54,0.013592,15.737825,66
55,0.015300,17.200006,74
56,0.013972,15.752762,71
57,0.013455,15.529201,67
58,0.013003,15.375518,67
59,0.013380,15.365566,67
60,0.013157,15.396247,66
61,0.013948,15.441744,67
62,0.013074,15.431174,66
63,0.013117,15.566223,67
64,0.013319,17.988803,67
65,0.013562,16.840825,67
66,0.013552,15.378686,67
67,0.014327,17.232509,68
68,0.013299,15.387228,66
69,0.012998,15.394271,66
70,0.014115,16.190115,70
71,0.014052,16.408939,67
72,0.013698,16.152772,67
73,0.013462,15.380000,66
74,0.013955,15.575066,67
75,0.013597,15.405580,67
76,0.013983,15.980125,67
77,0.013349,15.730589,67
78,0.013468,16.182070,67
79,0.014398,16.336989,66
80,0.013637,15.500771,67
81,0.013465,15.373710,66
82,0.013658,15.665168,67
83,0.013783,15.394353,66
84,0.013979,15.864882,66
85,0.014078,15.408453,66
86,0.013581,15.536518,66
87,0.013828,16.584658,66
88,0.014506,18.012420,70
89,0.013204,15.375518,67
90,0.013702,15.432800,66
91,0.014205,16.925131,68
92,0.013542,16.128448,67
93,0.013487,15.859830,66
94,0.014284,16.060474,68
95,0.013405,15.375753,66
96,0.013917,15.450161,67
97,0.013648,15.598106,67
98,0.013868,15.855543,66
99,0.013387,15.375518,67
100,0.014301,15.643714,71
101,0.013042,15.638117,67
102,0.013535,15.368733,67
103,0.014325,15.850273,67
104,0.013718,17.063183,67
105,0.013668,15.372621,66
106,0.013976,15.428704,67
107,0.013303,15.413382,67
