rep,run_t,avg_speed,train_ctr
0,0.045526,34.611353,88
1,0.014653,36.699179,90
2,0.013035,30.832847,92
3,0.010112,39.379182,73
4,0.014087,34.410948,98
5,0.014812,25.402248,92
6,0.011498,37.947763,79
7,0.010461,36.883828,72
8,0.011483,35.341585,77
9,0.011211,35.732030,85
10,0.014024,28.721654,90
11,0.011151,35.508023,70
12,0.011367,37.325646,70
13,0.012121,35.879182,81
14,0.013521,33.765792,94
15,0.012229,33.093044,87
16,0.011548,38.641969,80
17,0.013372,36.388346,84
18,0.013354,35.865023,87
19,0.012298,34.133871,85
20,0.010826,39.363368,76
21,0.011435,37.760008,75
22,0.012217,35.002840,88
23,0.011583,36.133967,75
24,0.012412,32.799826,84
25,0.012555,37.282947,90
26,0.012062,37.913206,83
27,0.010623,36.633103,78
28,0.013239,34.761866,93
29,0.010233,40.410259,74
30,0.011837,36.510518,83
31,0.012404,35.586774,83
32,0.012793,31.915734,95
33,0.011486,35.796954,77
34,0.011122,37.795845,79
35,0.013316,28.454132,92
36,0.011992,36.878849,90
37,0.012873,34.910955,92
38,0.013938,31.352806,99
39,0.013789,34.808593,93
40,0.011854,35.340869,84
41,0.011659,35.297908,71
42,0.013986,33.736880,98
43,0.010386,38.459032,68
44,0.011746,36.242061,86
45,0.012827,34.407024,85
46,0.013861,32.564083,96
47,0.012056,37.400336,84
48,0.014028,31.370037,94
49,0.012661,35.075089,89
50,0.013624,29.990501,92
51,0.012465,36.428022,90
52,0.013413,34.914501,89
53,0.011846,37.410598,86
54,0.010579,38.408042,72
55,0.011133,38.115509,82
56,0.011717,33.058583,80
57,0.013763,34.008721,94
58,0.012598,34.525419,86
59,0.013199,30.946274,88
60,0.012710,34.705679,82
61,0.011350,38.928024,78
62,0.012334,34.943862,89
63,0.009420,38.440569,64
64,0.013712,33.122705,91
65,0.013485,35.314801,90
66,0.011933,35.167159,86
67,0.013260,28.627939,91
68,0.011954,37.552007,83
69,0.011765,37.931650,77
70,0.013885,28.900926,94
71,0.010542,37.647756,70
72,0.012462,35.608903,89
73,0.011186,38.509168,73
74,0.012176,35.381974,87
75,0.013654,34.978864,97
76,0.010934,39.585130,71
77,0.013357,30.361175,98
78,0.012072,34.980303,78
79,0.013606,29.300666,97
80,0.010384,38.261079,64
81,0.012703,32.232129,88
82,0.011387,39.836964,73
83,0.011307,37.977606,72
84,0.011472,38.100396,75
85,0.013084,34.963877,82
86,0.013277,33.815947,89
87,0.013678,35.320827,95
88,0.011774,37.116270,82
89,0.012790,30.670119,81
90,0.013195,33.401737,85
91,0.012638,37.857436,83
92,0.013765,24.857654,92
93,0.011182,38.770092,77
94,0.013250,28.366513,84
95,0.013897,35.599765,84
96,0.011915,34.925502,79
97,0.011722,38.433203,85
98,0.013130,30.443631,84
99,0.011799,34.698436,88
100,0.012342,38.064790,87
101,0.014299,27.570161,98
102,0.012822,36.283870,82
103,0.013619,36.092860,93
104,0.012672,34.674231,90
105,0.012023,38.078479,79
106,0.012709,33.902362,85
107,0.012916,33.292518,97
108,0.011351,38.786122,81
109,0.013904,26.107952,89
110,0.012346,34.560293,80
111,0.012758,32.816886,86
112,0.013651,28.204862,87
113,0.012647,35.660857,84
114,0.012974,35.317665,89
115,0.011622,34.231901,85
116,0.013026,31.931944,91
117,0.014252,29.925593,98
118,0.011993,37.716080,81
119,0.012012,36.811739,77
120,0.012548,35.464405,91
121,0.012970,35.371567,88
122,0.013353,31.175829,88
123,0.010657,37.042961,74
124,0.012502,35.629878,87
125,0.012290,38.408315,87
126,0.014204,29.559334,98
127,0.011012,39.421587,73
128,0.010937,38.853219,73
129,0.014014,30.543779,99
130,0.013985,30.280172,93
131,0.012802,34.051598,92
132,0.011119,38.904646,78
133,0.011303,34.848772,76
134,0.011932,34.066246,85
135,0.011743,34.957725,79
136,0.012343,30.710267,82
137,0.010348,38.293516,71
138,0.012964,33.086618,93
139,0.012403,30.730810,81
140,0.012817,33.796440,86
141,0.014062,28.328517,89
142,0.013592,33.344898,93
143,0.011972,34.108391,77
144,0.010060,41.418205,67
145,0.012664,33.728444,77
146,0.013491,32.371893,94
147,0.010714,38.500443,77
148,0.012195,36.014813,90
149,0.013620,32.402061,91
150,0.010924,36.284235,72
151,0.014011,29.862433,90
152,0.013895,34.510281,91
153,0.011975,34.495654,83
154,0.012265,38.190320,83
155,0.013609,30.174822,89
156,0.013158,28.163212,85
157,0.013689,30.904371,90
158,0.011063,38.193382,78
159,0.012156,39.410706,77
160,0.012855,32.521156,94
161,0.012254,33.135394,81
162,0.012008,36.578294,83
163,0.011707,38.253793,83
164,0.012469,31.694107,92
165,0.014518,27.114748,97
166,0.011518,37.364059,77
167,0.014077,28.061251,95
168,0.012833,36.943337,88
169,0.012370,33.639853,81
170,0.013317,33.733950,90
171,0.011646,36.797511,72
172,0.010885,34.939088,77
173,0.011723,38.739469,74
174,0.012546,35.468392,76
175,0.013436,34.705769,81
176,0.010600,40.051469,75
177,0.014221,29.062078,98
178,0.014592,28.238898,91
179,0.010488,39.942248,60
180,0.012567,36.333426,88
181,0.013334,35.108032,89
182,0.011843,36.159348,84
183,0.012265,38.242487,83
184,0.047791,29.849236,96
185,0.012217,34.821346,87
186,0.097031,39.738595,79
187,0.012482,36.908754,87
188,0.013733,31.018968,98
189,0.012625,37.057436,88
190,0.010973,36.967957,76
191,0.011973,33.205755,89
192,0.011272,39.130938,70
193,0.013988,31.914871,94
194,0.012665,32.262269,91
195,0.012768,35.139969,89
196,0.011568,37.332209,82
197,0.012744,35.063223,80
198,0.013768,31.576592,97
199,0.011909,36.806942,82
200,0.012478,29.817954,78
201,0.011571,36.346884,81
202,0.012513,34.184918,88
203,0.012061,34.198883,92
204,0.010656,39.705724,71
205,0.013836,31.171192,97
206,0.011811,38.518426,82
207,0.010106,36.908927,71
208,0.013692,27.452019,84
209,0.011831,35.327410,85
210,0.013813,32.475291,90
211,0.010205,40.721397,68
212,0.013270,33.927511,97
213,0.012217,35.919094,77
214,0.013366,31.735573,96
215,0.013436,34.949042,91
