rep,run_t,avg_speed,train_ctr
0,0.419755,15.518762,66
1,0.014870,16.143609,67
2,0.013955,15.845878,66
3,0.012924,15.632433,66
4,0.012915,15.844557,67
5,0.013483,17.151032,67
6,0.013238,17.221105,67
7,0.013128,15.987241,66
8,0.014615,17.377315,73
9,0.014047,17.860918,71
10,0.013698,16.164821,66
11,0.012991,15.372808,66
12,0.013364,15.390168,66
13,0.014706,15.931367,73
14,0.013615,16.910810,67
15,0.013957,16.143310,67
16,0.013406,15.368733,67
17,0.013924,18.580772,70
18,0.014963,17.891154,70
19,0.014288,21.273070,72
20,0.013760,15.805782,66
21,0.014474,17.895492,75
22,0.013219,16.016906,66
23,0.013218,15.565700,67
24,0.013491,15.938760,66
25,0.014405,16.012534,67
26,0.014443,20.284539,71
27,0.014177,16.000875,71
28,0.015116,16.532464,68
29,0.013355,15.940749,66
30,0.013430,15.376833,66
31,0.014806,18.395253,80
32,0.013992,15.856829,67
33,0.014245,19.885678,65
34,0.013742,16.314176,67
35,0.013193,17.202353,67
36,0.014172,16.812939,72
37,0.013432,15.371857,67
38,0.014077,15.488782,67
39,0.014157,16.024312,68
40,0.013497,15.504554,66
41,0.014739,17.890911,74
42,0.015329,19.827376,82
43,0.013917,18.048276,67
44,0.013635,17.821006,67
45,0.014578,18.654390,73
46,0.014828,18.197263,80
47,0.013944,15.927008,68
48,0.014465,20.434926,73
49,0.013425,15.420656,67
50,0.013707,15.467551,66
51,0.013414,15.700315,66
52,0.013632,16.529332,67
53,0.013849,16.267591,66
54,0.014036,15.955814,66
55,0.013717,15.768690,66
56,0.013606,17.541864,67
57,0.014003,17.540966,67
58,0.013536,15.795652,66
59,0.014022,16.914540,66
60,0.014040,16.616652,66
61,0.014209,20.339577,66
62,0.014267,17.722989,71
63,0.013632,17.847629,68
64,0.013835,16.034528,66
65,0.013579,15.461871,66
66,0.014037,16.238631,67
67,0.013622,16.019884,66
68,0.013308,15.381711,67
69,0.014012,15.533412,66
70,0.013384,15.529468,67
71,0.014180,19.312775,67
72,0.014338,16.125822,66
73,0.014240,16.559152,66
74,0.013922,19.060178,68
75,0.013869,15.660545,67
76,0.014314,15.858434,71
77,0.013457,15.933101,66
78,0.014571,17.531490,68
79,0.014072,16.639887,66
80,0.013709,15.590590,67
81,0.013766,15.484125,67
82,0.013984,18.766202,71
83,0.014411,16.191700,69
84,0.014249,16.193363,68
85,0.013940,16.311773,66
86,0.013885,15.498776,67
87,0.013802,17.570656,68
88,0.013571,15.600504,67
89,0.014469,16.903880,67
90,0.013545,15.448478,66
91,0.013095,15.889851,66
92,0.013896,16.180383,66
93,0.014951,18.706677,77
94,0.013779,15.809013,66
95,0.013663,15.458977,66
96,0.014672,16.915664,71
97,0.013716,15.622103,67
98,0.013968,17.927170,71
99,0.014722,16.372430,73
100,0.013739,15.870212,66
101,0.013205,15.387910,66
102,0.013581,17.323372,67
103,0.013584,15.367342,67
104,0.013334,15.635846,67
105,0.014287,16.782866,70
106,0.013223,15.756704,67
107,0.013809,15.925723,67
108,0.014093,17.018725,66
109,0.013369,15.373710,66
110,0.014126,16.758967,66
111,0.014054,18.287203,66
112,0.013485,16.665112,67
113,0.013625,15.576947,66
114,0.015054,15.842121,80
115,0.013982,15.979359,68
116,0.013341,15.408694,67
117,0.013668,16.396305,66
118,0.013399,15.373710,66
119,0.013508,15.381067,66
120,0.013463,16.969068,66
121,0.013529,15.436494,67
122,0.013751,15.615294,67
123,0.014270,16.528060,66
124,0.013623,15.379835,67
125,0.013382,15.414128,66
126,0.015234,21.719263,84
127,0.014653,16.484995,66
128,0.013196,15.392447,66
129,0.014014,16.209751,67
130,0.014188,15.449379,69
131,0.013445,15.435523,67
132,0.013821,15.771113,66
133,0.013710,16.023780,66
134,0.013471,15.551992,67
135,0.013211,15.391408,66
136,0.013563,15.421374,66
137,0.013926,17.694884,67
138,0.014136,16.920271,67
139,0.014773,16.755898,72
140,0.013748,19.624975,66
141,0.013914,15.415794,66
142,0.013578,16.615268,68
143,0.013389,15.373710,66
144,0.014153,15.745410,66
145,0.013989,15.810182,68
146,0.013445,16.269027,66
147,0.013654,16.657627,66
148,0.014480,17.662587,72
149,0.014131,16.895116,66
150,0.015042,17.161651,81
151,0.015634,18.799806,82
152,0.013612,16.357329,67
153,0.013507,17.586517,69
154,0.013471,15.398410,67
155,0.014792,17.410410,71
156,0.015263,17.551706,76
157,0.013946,16.050830,70
158,0.013932,17.691797,66
159,0.013296,15.908193,66
160,0.014247,17.642739,69
161,0.013369,16.404896,67
162,0.013525,15.376833,66
163,0.013749,16.333075,67
164,0.013792,15.687022,67
165,0.013263,15.583891,67
166,0.013797,15.378686,67
167,0.014061,16.962901,66
168,0.013859,17.028978,67
169,0.013609,15.666953,68
170,0.014106,16.340293,66
171,0.014439,16.712976,75
172,0.013570,15.964535,66
173,0.014149,15.871585,66
174,0.014066,15.969719,66
175,0.013399,15.459186,66
176,0.013077,15.365566,67
177,0.013526,16.323573,66
178,0.014175,15.946050,68
179,0.014509,16.480842,70
180,0.013963,16.041545,66
181,0.013601,16.019508,67
182,0.015413,24.967476,83
183,0.014183,19.160748,72
184,0.013296,15.507391,67
185,0.013781,16.504455,66
186,0.014967,17.453281,76
187,0.013750,16.764852,67
188,0.013749,16.936105,67
189,0.013989,15.915623,69
190,0.013759,15.411163,66
191,0.014047,16.507553,67
192,0.013917,16.737321,67
193,0.013325,15.370542,66
194,0.014247,17.671989,66
195,0.014306,16.444457,67
196,0.013747,16.106288,66
197,0.013849,15.494571,67
198,0.013167,15.645557,66
199,0.013553,15.369415,66
200,0.014067,16.305133,69
201,0.013785,18.877058,69
202,0.013615,15.675735,66
203,0.014130,16.767080,66
204,0.013898,16.949033,67
205,0.013846,16.329040,67
206,0.014124,17.225104,68
207,0.013835,16.271258,66
208,0.013989,16.522278,66
209,0.014153,15.367306,72
210,0.014106,15.896744,66
211,0.014015,17.215551,67
212,0.014120,15.993545,70
213,0.013565,15.398074,66
214,0.014248,16.165328,67
215,0.013647,15.730612,66
216,0.013489,15.550520,66
217,0.013575,15.405018,66
218,0.014511,15.785492,66
219,0.014531,17.021817,69
220,0.013823,16.215383,67
221,0.013650,15.551593,67
222,0.014201,16.719590,66
223,0.014067,16.953979,66
224,0.013774,16.876192,66
225,0.013899,17.464615,67
226,0.013954,15.988003,67
227,0.013889,16.617798,67
228,0.013916,16.312465,66
229,0.013668,17.438517,67
230,0.014648,16.660074,72
231,0.014272,17.451350,68
232,0.014106,17.633778,70
233,0.013242,15.370542,66
