rep,run_t,avg_speed,train_ctr
0,0.308899,45.966204,15
1,0.005551,47.712956,12
2,0.004098,47.560983,15
3,0.003986,46.539839,13
4,0.004327,47.101681,12
5,0.004054,47.455976,11
6,0.004329,45.001313,16
7,0.004112,47.781117,9
8,0.004594,46.683606,20
9,0.004707,45.791244,22
10,0.004104,47.264597,13
11,0.004125,47.774087,14
12,0.003681,47.408499,8
13,0.004712,45.704529,20
14,0.003961,45.068581,8
15,0.004007,48.505003,12
16,0.004370,47.385084,13
17,0.004257,46.969966,14
18,0.004577,46.846667,15
19,0.004660,45.675249,21
20,0.003980,48.319943,12
21,0.004824,45.620928,21
22,0.004360,46.795309,13
23,0.004197,47.470704,15
24,0.004521,47.566722,18
25,0.004045,46.072420,15
26,0.004604,45.812327,20
27,0.004390,46.945859,10
28,0.004332,46.031871,15
29,0.004372,46.834025,15
30,0.004370,46.925633,11
31,0.004850,45.421319,19
32,0.004481,46.242857,19
33,0.004137,48.643672,15
34,0.004234,47.692039,16
35,0.004209,47.263912,15
36,0.004409,45.762324,14
37,0.004274,46.628682,13
38,0.004794,45.910221,19
39,0.004505,46.818302,16
40,0.004788,46.201810,21
41,0.004126,47.109699,11
42,0.003858,46.059423,12
43,0.004023,47.172687,10
44,0.003868,47.288320,13
45,0.004487,46.544896,17
46,0.004662,46.335304,15
47,0.004330,44.958924,12
48,0.004130,46.109597,12
49,0.004557,46.124563,18
50,0.004669,45.926127,20
51,0.005604,45.874092,15
52,0.003950,47.910815,11
53,0.004726,45.780450,21
54,0.004138,47.268685,11
55,0.003839,47.025204,11
56,0.004523,47.458043,16
57,0.003618,47.130293,6
58,0.004406,45.656873,18
59,0.004626,46.472894,14
60,0.003792,46.579940,7
61,0.004195,46.174847,12
62,0.003959,46.582275,14
63,0.004615,46.973925,19
64,0.003929,46.084514,13
65,0.004517,46.744245,18
66,0.004210,45.848868,16
67,0.004431,47.201688,17
68,0.004550,45.620061,14
69,0.003698,48.440907,9
70,0.004305,47.134586,16
71,0.003972,47.335933,14
72,0.004523,45.834409,19
73,0.004674,45.594842,17
74,0.004530,46.931024,22
75,0.004395,46.792944,17
76,0.004287,46.664378,10
77,0.004104,48.455085,9
78,0.004273,47.277905,13
79,0.004517,46.398051,20
80,0.004952,47.337373,18
81,0.004850,45.361693,22
82,0.004284,46.700680,16
83,0.003930,45.994639,15
84,0.003782,47.850495,6
85,0.004203,46.608293,14
86,0.003923,47.198831,12
87,0.004150,46.683945,18
88,0.003530,46.971514,6
89,0.003750,47.871367,9
90,0.004502,46.388709,14
91,0.003899,47.283668,10
92,0.004180,46.646238,13
93,0.003708,47.844507,9
94,0.004283,46.296217,15
95,0.003872,47.509124,7
96,0.004051,46.680641,16
97,0.004037,46.706683,10
98,0.004327,46.600138,18
99,0.004865,44.434685,25
100,0.003653,47.841730,7
101,0.004131,46.846163,17
102,0.004392,45.687936,17
103,0.004575,45.402321,17
104,0.004032,47.076764,11
105,0.004248,47.610121,14
106,0.004249,46.469781,15
107,0.004610,44.097541,18
108,0.004383,46.129680,18
109,0.004170,46.038466,14
110,0.004178,47.197459,8
111,0.004525,45.600926,21
112,0.004005,47.156073,13
113,0.004259,46.889715,19
114,0.004182,46.935048,16
115,0.004459,46.502299,18
116,0.003898,47.723960,13
117,0.004385,45.735794,16
118,0.004475,46.987830,15
119,0.003928,47.737486,13
120,0.003795,46.816166,10
121,0.004145,46.274514,13
122,0.004482,45.577719,18
123,0.003859,46.903137,13
124,0.004073,47.788937,14
125,0.003981,47.403755,10
126,0.004319,47.940242,14
127,0.004212,45.873265,14
128,0.003888,47.232370,14
129,0.004254,47.642644,11
130,0.004194,45.838190,16
131,0.003744,47.651826,7
132,0.004308,47.401182,17
133,0.004186,46.680202,13
134,0.004661,46.676286,17
135,0.004266,47.138622,18
136,0.003900,47.245898,12
137,0.004310,46.877273,14
138,0.003917,47.228258,13
139,0.004326,47.450658,12
140,0.004439,47.436191,16
141,0.004231,45.113176,16
142,0.003794,48.996631,9
143,0.004707,46.098513,19
144,0.004084,46.227108,11
145,0.005076,44.728272,21
146,0.004197,47.250490,12
147,0.004443,46.447097,17
148,0.003879,47.648896,11
149,0.003972,48.146795,14
150,0.004190,47.280416,16
151,0.004376,46.126584,15
152,0.004410,45.772254,17
153,0.003832,47.320314,11
154,0.004495,44.798371,17
155,0.004277,46.797579,13
156,0.003520,48.369872,6
157,0.004182,46.457144,15
158,0.004884,45.760529,25
159,0.004417,45.864031,16
160,0.004133,46.136886,15
161,0.003989,46.256095,11
162,0.004095,47.302473,15
163,0.004253,48.007407,17
164,0.004058,46.538864,12
165,0.004788,46.768669,19
166,0.004222,46.235008,13
167,0.004264,46.054214,16
168,0.003873,46.386730,14
169,0.004335,46.488879,17
170,0.004152,46.627295,15
171,0.004218,47.231374,16
172,0.004377,47.967513,11
173,0.004340,46.560009,17
174,0.004389,46.133500,16
175,0.004830,46.542093,17
176,0.004681,46.212069,18
177,0.004357,47.161643,16
178,0.003990,47.454042,11
179,0.003901,45.101040,10
180,0.004344,45.097985,13
181,0.003982,46.444231,11
182,0.003811,47.421621,11
183,0.004524,47.241058,17
184,0.004247,47.300424,16
185,0.003865,46.644812,9
186,0.004456,44.639197,19
187,0.004065,47.623501,12
188,0.004343,47.240829,14
189,0.004408,47.760953,10
190,0.004143,47.106250,16
191,0.003866,47.171648,14
192,0.004463,47.445583,18
193,0.004561,45.852298,17
194,0.004202,48.032565,15
195,0.004226,45.546787,17
196,0.004199,46.232347,15
197,0.004012,46.770533,9
198,0.004302,46.150590,16
199,0.003871,47.935898,9
200,0.004918,47.055780,18
201,0.004222,46.274957,13
202,0.003800,47.728146,13
203,0.003724,48.015331,11
204,0.004042,47.808663,14
205,0.004251,46.759276,18
206,0.004804,46.500493,17
207,0.004655,46.209813,18
208,0.003723,47.452929,8
209,0.004241,48.195988,15
210,0.004178,47.209249,13
211,0.003851,47.830343,9
212,0.004096,46.299066,14
213,0.004199,47.069225,13
214,0.004265,46.869980,16
215,0.004326,47.410921,14
216,0.004324,47.268284,15
217,0.004074,47.363148,15
218,0.004460,47.673723,17
219,0.004132,45.389672,14
220,0.003798,48.071358,12
221,0.003971,48.285256,12
222,0.004045,47.253337,14
223,0.003939,46.763838,14
224,0.004286,46.052392,16
225,0.004282,45.957095,17
226,0.004118,47.405303,11
227,0.004801,46.802317,19
228,0.004220,46.307630,16
229,0.004038,46.246911,14
230,0.004692,46.204286,15
231,0.004362,45.050973,12
232,0.004840,45.142759,21
233,0.004708,45.858821,15
234,0.004067,46.473780,16
235,0.003987,46.729844,15
236,0.004093,47.655387,11
237,0.004324,45.540133,16
238,0.004402,46.151329,17
239,0.004384,47.350199,10
240,0.005241,46.990249,22
241,0.003997,47.542620,11
242,0.004224,47.215392,16
243,0.004399,46.527966,18
244,0.004287,47.554307,16
245,0.004877,47.029900,23
246,0.004018,46.923578,12
247,0.003854,47.797081,14
248,0.004309,45.196477,19
249,0.003843,48.221784,9
250,0.003908,47.185112,14
251,0.004559,46.946641,14
252,0.004204,46.530027,15
253,0.003910,44.898842,13
254,0.004008,46.243611,16
255,0.003849,48.051107,10
256,0.003845,46.815316,11
257,0.004523,45.517818,21
258,0.003925,46.268941,11
259,0.004416,46.949242,19
260,0.003739,47.163641,13
261,0.004663,46.868795,20
262,0.004017,46.688195,11
263,0.004476,47.067888,18
264,0.004699,45.734874,16
265,0.004025,46.312377,10
266,0.004316,47.136634,15
267,0.004456,44.831692,20
268,0.004285,46.073963,15
269,0.003865,47.288576,13
270,0.004207,46.699393,13
271,0.004337,46.733475,17
272,0.004290,46.429348,19
273,0.003994,46.971130,10
274,0.003965,47.014336,10
275,0.004221,47.042149,17
276,0.004085,46.994818,12
277,0.004057,47.365900,11
278,0.004397,47.906854,11
279,0.004373,47.471760,14
280,0.003959,48.918507,9
281,0.004396,46.062669,15
282,0.004217,46.538621,13
283,0.004038,46.988311,13
284,0.004738,45.542378,20
285,0.004314,46.346714,15
286,0.003889,46.901896,9
287,0.004590,46.977393,18
288,0.003790,46.867871,7
289,0.004415,47.746259,14
290,0.004222,46.970672,17
291,0.004007,46.913611,11
