rep,run_t,avg_speed,train_ctr
0,0.343501,18.246891,73
1,0.016226,22.718731,77
2,0.015623,17.665867,74
3,0.013068,16.198743,66
4,0.014428,18.245045,75
5,0.013637,18.575991,66
6,0.014839,20.152173,85
7,0.014109,21.389972,80
8,0.013676,15.812349,68
9,0.014575,16.575906,78
10,0.013662,16.850107,68
11,0.014265,16.732137,71
12,0.013519,18.292242,66
13,0.015021,24.828157,82
14,0.013721,16.137686,67
15,0.014794,18.756991,77
16,0.014022,16.975945,75
17,0.014717,18.751261,70
18,0.014312,18.436311,73
19,0.014452,16.802611,71
20,0.015093,18.727401,76
21,0.014374,17.635271,71
22,0.013431,16.100931,67
23,0.014195,18.840992,73
24,0.013394,15.373710,66
25,0.013412,15.817169,66
26,0.013505,15.998449,67
27,0.014175,18.979291,67
28,0.014624,16.133160,72
29,0.013637,16.471333,67
30,0.014140,16.821462,70
31,0.014398,17.376728,77
32,0.013455,16.982948,67
33,0.013730,15.894045,67
34,0.014542,20.412289,79
35,0.014216,18.206181,66
36,0.014325,17.285279,71
37,0.014040,16.983651,66
38,0.014170,19.775536,70
39,0.014734,17.513235,70
40,0.014032,16.254387,67
41,0.014221,16.751485,66
42,0.015087,18.669062,79
43,0.015321,21.875924,84
44,0.014004,19.453220,70
45,0.013819,16.979538,67
46,0.013558,18.599391,66
47,0.015243,22.474820,82
48,0.014158,17.188324,69
49,0.013369,16.460895,66
50,0.015334,18.087515,81
51,0.013664,16.825705,66
52,0.013804,15.744357,67
53,0.013001,17.382676,66
54,0.014703,18.986506,68
55,0.013743,17.237525,66
56,0.015106,19.290546,79
57,0.013424,16.517652,66
58,0.014681,16.485583,68
59,0.013415,16.329500,67
60,0.013410,16.072575,66
61,0.013207,18.107368,67
62,0.013992,17.141158,66
63,0.013082,15.371478,67
64,0.014023,15.520448,66
65,0.014245,17.896701,66
66,0.015027,17.884940,84
67,0.015196,20.287308,82
68,0.014518,16.155343,77
69,0.013254,15.874849,66
70,0.014274,21.194387,72
71,0.014613,17.889134,72
72,0.013130,15.521433,66
73,0.014881,20.220746,81
74,0.014471,16.704422,76
75,0.013549,17.612826,66
76,0.013695,16.160457,73
77,0.014527,15.890031,65
78,0.014135,18.701258,70
79,0.013833,19.648496,67
80,0.013855,15.961013,67
81,0.021512,17.337129,69
82,0.013127,15.596268,66
83,0.016327,21.951015,105
84,0.014269,18.799831,67
85,0.016934,15.888830,66
86,0.013441,16.438060,67
87,0.013351,18.695008,66
88,0.014518,19.781766,74
89,0.015870,18.450127,91
90,0.013862,15.740701,67
91,0.014162,20.073070,68
92,0.013450,16.126400,67
93,0.013597,16.659210,66
94,0.014696,18.281417,77
95,0.014095,17.156461,68
96,0.013875,16.510211,67
97,0.013819,19.600202,68
98,0.015069,18.854113,77
99,0.014052,17.610682,70
100,0.013262,15.991099,66
101,0.013261,15.903917,66
102,0.014038,17.585463,67
103,0.014785,22.578326,81
104,0.013341,15.574624,67
105,0.013886,16.838555,67
106,0.015019,19.867340,83
107,0.014542,19.164564,75
108,0.013658,18.165383,67
109,0.014791,17.208981,71
110,0.014555,16.958542,71
111,0.015629,26.090066,90
112,0.014972,20.889298,80
113,0.014303,17.638249,69
114,0.014091,15.998568,67
115,0.014531,18.799514,72
116,0.013347,16.449479,67
117,0.014817,16.570369,72
118,0.012703,15.387886,66
119,0.013301,16.465727,66
120,0.013908,18.422779,73
121,0.013898,15.528390,67
122,0.015657,20.980516,85
123,0.013699,15.506190,68
124,0.014006,16.138256,69
125,0.014675,17.532495,75
126,0.013950,18.283003,72
127,0.013977,18.461191,69
128,0.014133,18.278845,66
129,0.013457,15.445234,67
130,0.013319,16.040664,66
131,0.013860,16.827640,66
132,0.013133,15.878459,67
133,0.013303,15.399050,67
134,0.014406,21.248413,71
135,0.014127,16.617311,66
136,0.013366,15.546674,66
137,0.013815,15.584681,66
138,0.014630,19.751779,79
139,0.014697,23.902680,79
140,0.014689,21.439813,81
141,0.014504,16.121507,69
142,0.014721,22.986627,78
143,0.013532,18.237693,66
144,0.013506,16.884718,67
145,0.014683,17.689374,74
146,0.014714,18.140233,77
147,0.014090,19.844299,73
148,0.013702,15.863266,67
149,0.013189,15.375518,67
150,0.014733,16.678680,75
151,0.014388,16.110507,70
152,0.013989,16.377226,72
153,0.013722,15.774217,66
154,0.014359,17.231746,72
155,0.014417,16.838861,71
156,0.014473,18.549558,70
157,0.014549,19.488473,74
158,0.014701,24.341603,77
159,0.015364,23.374521,91
160,0.014577,16.746208,75
161,0.013579,16.459720,67
162,0.014660,19.945457,73
163,0.013405,16.687091,67
164,0.014758,21.339492,81
165,0.015019,16.273968,72
166,0.014810,17.327949,70
167,0.014104,22.220047,72
168,0.015792,23.240755,92
169,0.013166,15.376710,67
170,0.014508,16.219073,68
171,0.013554,16.036339,66
172,0.014730,18.310475,69
173,0.013725,16.960460,67
174,0.013540,15.788033,67
175,0.014440,22.225411,74
176,0.013353,15.775005,66
177,0.014192,19.557557,67
178,0.014741,18.540594,71
179,0.013187,15.421937,67
180,0.013371,15.566956,67
181,0.014019,16.838160,66
182,0.013864,18.735334,66
183,0.013770,16.998034,66
184,0.013715,15.868951,66
185,0.013650,15.865440,74
186,0.013098,15.380118,67
187,0.014757,20.230475,77
188,0.014164,16.618948,68
