seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,1,5,5,6,830,4.9405,0.276
2,0,0,5,1,813,4.8393,0.144
3,0,0,5,1,781,4.6488,0.160
4,0,0,5,1,774,4.6071,0.131
5,0,0,5,1,767,4.5655,0.124
6,0,0,5,1,802,4.7738,0.131
7,0,0,5,1,803,4.7798,0.138
8,0,0,5,1,798,4.7500,0.140
9,0,0,5,1,792,4.7143,0.137
10,0,0,5,1,766,4.5595,0.155
11,0,0,5,1,781,4.6488,0.143
12,0,0,5,1,797,4.7440,0.166
13,0,0,5,1,784,4.6667,0.133
14,0,0,5,1,800,4.7619,0.136
15,0,0,5,1,785,4.6726,0.132
16,0,0,5,1,781,4.6488,0.135
17,0,0,5,1,800,4.7619,0.138
18,0,0,5,1,794,4.7262,0.127
19,0,0,5,1,768,4.5714,0.130
20,0,0,5,1,780,4.6429,0.133
21,0,0,5,1,794,4.7262,0.143
22,0,0,5,1,763,4.5417,0.129
23,0,0,5,1,783,4.6607,0.132
24,0,0,5,1,807,4.8036,0.134
25,0,0,5,1,784,4.6667,0.130
26,0,0,5,1,787,4.6845,0.131
27,0,0,5,1,801,4.7679,0.122
28,0,0,5,1,766,4.5595,0.125
29,0,0,5,1,774,4.6071,0.126
30,0,0,5,1,780,4.6429,0.130
31,0,0,5,1,798,4.7500,0.129
32,0,0,5,1,796,4.7381,0.133
33,0,0,5,1,788,4.6905,0.134
34,0,0,5,1,800,4.7619,0.132
35,0,0,5,1,797,4.7440,0.136
36,0,0,5,1,780,4.6429,0.136
37,0,0,5,1,815,4.8512,0.126
38,0,0,5,1,749,4.4583,0.123
39,0,0,5,1,774,4.6071,0.131
40,0,0,5,1,790,4.7024,0.132
41,0,0,5,1,788,4.6905,0.132
42,0,0,5,1,790,4.7024,0.143
43,0,0,5,1,779,4.6369,0.123
44,0,0,5,1,797,4.7440,0.129
45,0,0,5,1,801,4.7679,0.135
46,0,0,5,1,787,4.6845,0.139
47,0,0,5,1,775,4.6131,0.124
48,0,0,5,1,818,4.8690,0.137
49,0,0,5,1,794,4.7262,0.122
50,0,0,5,1,772,4.5952,0.127
51,0,0,5,1,796,4.7381,0.141
52,0,0,5,1,792,4.7143,0.124
53,0,0,5,1,806,4.7976,0.125
54,0,0,5,1,774,4.6071,0.128
55,0,0,5,1,771,4.5893,0.121
56,0,0,5,1,794,4.7262,0.129
57,0,0,5,1,778,4.6310,0.126
58,0,0,5,1,782,4.6548,0.125
59,0,0,5,1,783,4.6607,0.140
60,0,0,5,1,799,4.7560,0.125
61,0,0,5,1,799,4.7560,0.130
62,0,0,5,1,796,4.7381,0.131
63,0,0,5,1,758,4.5119,0.124
64,0,0,5,1,794,4.7262,0.124
65,0,0,5,1,793,4.7202,0.132
66,0,0,5,1,831,4.9464,0.133
67,0,0,5,1,804,4.7857,0.127
68,0,0,5,1,790,4.7024,0.122
69,0,0,5,1,769,4.5774,0.129
70,0,0,5,1,788,4.6905,0.131
71,0,0,5,1,788,4.6905,0.135
72,0,0,5,1,791,4.7083,0.134
73,0,0,5,1,777,4.6250,0.127
74,0,0,5,1,803,4.7798,0.130
75,0,0,5,1,787,4.6845,0.133
76,0,0,5,1,822,4.8929,0.129
77,0,0,5,1,754,4.4881,0.121
78,0,0,5,1,799,4.7560,0.133
79,0,0,5,1,767,4.5655,0.121
80,0,0,5,1,794,4.7262,0.130
81,0,0,5,1,766,4.5595,0.125
82,0,0,5,1,800,4.7619,0.132
83,0,0,5,1,807,4.8036,0.123
84,0,0,5,1,794,4.7262,0.134
85,0,0,5,1,796,4.7381,0.129
86,0,0,5,1,768,4.5714,0.120
87,0,0,5,1,777,4.6250,0.128
88,0,0,5,1,835,4.9702,0.129
89,0,0,5,1,789,4.6964,0.130
90,0,0,5,1,803,4.7798,0.130
91,0,0,5,1,772,4.5952,0.126
92,0,0,5,1,807,4.8036,0.137
93,0,0,5,1,807,4.8036,0.132
94,0,0,5,1,783,4.6607,0.133
95,0,0,5,1,782,4.6548,0.132
96,0,0,5,1,776,4.6190,0.126
97,0,0,5,1,766,4.5595,0.131
98,0,0,5,1,770,4.5833,0.124
99,0,0,5,1,796,4.7381,0.133
100,0,0,5,1,789,4.6964,0.128
101,0,0,5,1,784,4.6667,0.129
