seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,avg_wait_time,cpu_time
37,0,0,3261,1,1014,6.0357,1.1080,0.771
38,1,1,3262,2,964,5.7381,0.6534,0.838
39,0,0,3262,1,1015,6.0417,0.8133,0.665
40,0,0,3262,1,1018,6.0595,1.0699,0.709
41,0,0,3262,1,998,5.9405,0.8005,0.641
42,0,0,3262,1,997,5.9345,0.8322,0.575
43,1,2005,5267,2000,492,2.9286,0.6778,1000.031
44,0,0,5267,1,1021,6.0774,0.9518,0.999
45,0,0,5267,1,1019,6.0655,1.1881,0.890
46,1,51,5318,43,1010,6.0119,0.8534,7.369
47,0,0,5318,1,981,5.8393,0.7647,0.777
48,0,0,5318,1,1034,6.1548,1.1597,0.841
49,0,0,5318,1,1027,6.1131,1.5750,0.970
50,1,11,5329,12,959,5.7083,0.7947,9.431
51,0,0,5329,1,1020,6.0714,1.0663,0.925
52,0,0,5329,1,1004,5.9762,0.8134,0.810
53,1,2002,7331,2000,340,2.0238,1.1427,1447.108
54,0,0,7331,1,975,5.8036,0.6338,1.253
55,0,0,7331,1,964,5.7381,0.7743,1.205
56,0,0,7331,1,1013,6.0298,1.1801,1.412
57,1,763,8094,754,975,5.8036,1.0185,1132.389
58,0,0,8094,1,988,5.8810,0.7571,1.499
59,0,0,8094,1,995,5.9226,0.9871,1.514
60,0,0,8094,1,1005,5.9821,0.8066,1.517
61,0,0,8094,1,1009,6.0060,0.9816,1.636
62,0,0,8094,1,967,5.7560,0.6905,1.314
63,0,0,8094,1,975,5.8036,0.7660,1.331
64,0,0,8094,1,960,5.7143,0.6842,1.715
65,0,0,8094,1,1015,6.0417,1.4218,3.510
66,1,3,8097,4,1013,6.0298,1.0006,2.954
67,0,0,8097,1,1025,6.1012,1.3220,1.420
68,1,297,8394,298,978,5.8214,0.7413,517.441
69,0,0,8394,1,1031,6.1369,1.0055,1.686
70,0,0,8394,1,963,5.7321,0.6886,2.054
71,1,31,8425,31,998,5.9405,0.8328,6.623
72,1,556,8981,555,962,5.7262,0.6483,1119.124
73,0,0,8981,1,960,5.7143,0.6589,1.823
74,0,0,8981,1,962,5.7262,0.7893,1.768
75,0,0,8981,1,995,5.9226,0.8576,1.900
76,0,0,8981,1,1009,6.0060,1.4736,2.036
77,1,2013,10994,2000,959,5.7083,0.7218,3737.817
78,0,0,10994,1,1039,6.1845,1.1877,1.872
79,0,0,10994,1,967,5.7560,0.5600,1.567
80,0,0,10994,1,994,5.9167,0.8897,1.819
81,0,0,10994,1,979,5.8274,0.7307,1.759
82,0,0,10994,1,1006,5.9881,0.9710,1.854
83,1,3,10997,4,1060,6.3095,1.1651,2.263
84,1,1,10998,2,1033,6.1488,1.3767,2.210
85,0,0,10998,1,998,5.9405,1.1789,1.847
86,1,57,11055,58,968,5.7619,0.7170,46.180
87,0,0,11055,1,974,5.7976,0.7854,1.961
88,1,5,11060,6,1048,6.2381,1.1696,8.796
89,0,0,11060,1,982,5.8452,0.7279,1.796
90,1,2000,13060,2000,0,0.0000,0.0000,571.280
91,0,0,13060,1,1023,6.0893,0.8912,2.464
92,0,0,13060,1,1000,5.9524,0.7936,2.278
93,1,58,13118,59,1058,6.2976,1.9392,47.145
94,0,0,13118,1,1010,6.0119,1.3100,2.648
95,0,0,13118,1,985,5.8631,0.9354,2.104
96,0,0,13118,1,968,5.7619,0.6990,1.931
97,1,2001,15119,2000,0,0.0000,0.0000,459.185
98,0,0,15119,1,973,5.7917,0.6990,2.280
99,0,0,15119,1,998,5.9405,0.8069,2.724
100,0,0,15119,1,1006,5.9881,0.8183,2.496
101,0,0,15119,1,976,5.8095,0.7636,2.316
102,0,0,15119,1,969,5.7679,0.5697,2.277
103,0,0,15119,1,1006,5.9881,1.1853,2.632
104,1,2003,17122,2000,446,2.6548,1.3382,3630.015
105,0,0,17122,1,980,5.8333,0.7110,2.468
106,0,0,17122,1,976,5.8095,0.7495,2.628
107,0,0,17122,1,982,5.8452,0.6329,2.622
108,0,0,17122,1,1022,6.0833,1.1886,2.907
109,0,0,17122,1,1043,6.2083,1.3098,3.222
110,0,0,17122,1,1009,6.0060,0.7668,2.765
111,1,23,17145,24,1021,6.0774,0.9971,50.090
112,0,0,17145,1,1022,6.0833,1.0557,2.750
113,0,0,17145,1,1023,6.0893,1.1974,3.093
114,0,0,17145,1,1037,6.1726,1.1968,2.780
115,0,0,17145,1,1025,6.1012,1.0621,2.782
116,0,0,17145,1,1031,6.1369,1.2220,2.974
117,1,3,17148,4,1039,6.1845,1.4534,4.379
118,0,0,17148,1,1011,6.0179,0.8427,2.697
119,1,90,17238,90,1031,6.1369,1.0178,203.688
120,0,0,17238,1,954,5.6786,0.6365,2.261
121,0,0,17238,1,1012,6.0238,0.9975,2.618
122,1,6,17244,7,992,5.9048,0.7515,14.257
123,0,0,17244,1,981,5.8393,0.9104,2.619
124,0,0,17244,1,987,5.8750,0.8179,2.405
125,0,0,17244,1,978,5.8214,0.7483,2.475
126,0,0,17244,1,993,5.9107,0.6435,2.608
127,0,0,17244,1,1054,6.2738,2.8068,3.599
128,1,2005,19249,2000,585,3.4821,1.0385,4185.461
129,0,0,19249,1,1049,6.2440,1.4646,3.618
130,0,0,19249,1,961,5.7202,0.6388,2.969
131,1,2000,21249,2000,145,0.8631,0.8261,2031.886
