seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,avg_wait_time,cpu_time
1,1,4,4,5,702,4.1786,0.1252,0.059
2,1,1,5,2,708,4.2143,0.1328,0.029
3,0,0,5,1,652,3.8810,0.0946,0.021
4,0,0,5,1,656,3.9048,0.1067,0.021
5,0,0,5,1,646,3.8452,0.1141,0.021
6,0,0,5,1,672,4.0000,0.0861,0.021
7,0,0,5,1,652,3.8810,0.1003,0.020
8,0,0,5,1,651,3.8750,0.0867,0.020
9,0,0,5,1,684,4.0714,0.1251,0.021
10,0,0,5,1,698,4.1548,0.1151,0.022
11,0,0,5,1,670,3.9881,0.0991,0.020
12,0,0,5,1,701,4.1726,0.0998,0.021
13,0,0,5,1,660,3.9286,0.0931,0.020
14,0,0,5,1,641,3.8155,0.0896,0.019
15,0,0,5,1,670,3.9881,0.1035,0.020
16,0,0,5,1,706,4.2024,0.1146,0.021
17,0,0,5,1,656,3.9048,0.0886,0.020
18,0,0,5,1,699,4.1607,0.1369,0.021
19,0,0,5,1,659,3.9226,0.0957,0.020
20,0,0,5,1,592,3.5238,0.0877,0.017
21,0,0,5,1,664,3.9524,0.0980,0.020
22,0,0,5,1,654,3.8929,0.0989,0.019
23,0,0,5,1,644,3.8333,0.1026,0.019
24,0,0,5,1,685,4.0774,0.1235,0.020
25,0,0,5,1,692,4.1190,0.0962,0.021
26,0,0,5,1,694,4.1310,0.1108,0.021
27,0,0,5,1,631,3.7560,0.0901,0.019
28,0,0,5,1,680,4.0476,0.0919,0.020
29,0,0,5,1,624,3.7143,0.0903,0.018
30,0,0,5,1,685,4.0774,0.1197,0.021
31,0,0,5,1,695,4.1369,0.0987,0.021
32,0,0,5,1,735,4.3750,0.1179,0.023
33,0,0,5,1,640,3.8095,0.0931,0.019
34,0,0,5,1,655,3.8988,0.1074,0.019
35,0,0,5,1,672,4.0000,0.1034,0.020
36,0,0,5,1,686,4.0833,0.1013,0.020
37,0,0,5,1,675,4.0179,0.1029,0.021
38,0,0,5,1,632,3.7619,0.0957,0.020
39,0,0,5,1,670,3.9881,0.0934,0.020
40,0,0,5,1,677,4.0298,0.1215,0.021
41,0,0,5,1,671,3.9940,0.1100,0.021
42,0,0,5,1,668,3.9762,0.1103,0.020
43,0,0,5,1,648,3.8571,0.1007,0.019
44,0,0,5,1,666,3.9643,0.1096,0.020
45,0,0,5,1,663,3.9464,0.1112,0.020
46,0,0,5,1,673,4.0060,0.1036,0.021
47,0,0,5,1,658,3.9167,0.1049,0.020
48,0,0,5,1,673,4.0060,0.1032,0.021
49,1,1,6,2,698,4.1548,0.1112,0.025
50,0,0,6,1,627,3.7321,0.0880,0.019
51,0,0,6,1,658,3.9167,0.1047,0.020
52,0,0,6,1,660,3.9286,0.0934,0.020
53,0,0,6,1,715,4.2560,0.1152,0.022
54,0,0,6,1,638,3.7976,0.1037,0.019
55,0,0,6,1,653,3.8869,0.0881,0.020
56,0,0,6,1,671,3.9940,0.1020,0.020
57,0,0,6,1,665,3.9583,0.0949,0.020
58,0,0,6,1,674,4.0119,0.1227,0.020
59,0,0,6,1,656,3.9048,0.0938,0.020
60,0,0,6,1,686,4.0833,0.1216,0.020
61,0,0,6,1,664,3.9524,0.1214,0.020
62,0,0,6,1,640,3.8095,0.0940,0.020
63,0,0,6,1,645,3.8393,0.0729,0.019
64,0,0,6,1,667,3.9702,0.1160,0.020
65,0,0,6,1,673,4.0060,0.0981,0.021
66,0,0,6,1,665,3.9583,0.1050,0.020
67,0,0,6,1,688,4.0952,0.0948,0.021
68,0,0,6,1,637,3.7917,0.0966,0.019
69,0,0,6,1,687,4.0893,0.1087,0.021
70,0,0,6,1,659,3.9226,0.0978,0.020
71,0,0,6,1,657,3.9107,0.0954,0.021
72,0,0,6,1,646,3.8452,0.0957,0.019
73,0,0,6,1,651,3.8750,0.0982,0.020
74,0,0,6,1,645,3.8393,0.1130,0.019
75,0,0,6,1,653,3.8869,0.0913,0.020
76,0,0,6,1,669,3.9821,0.1040,0.020
77,0,0,6,1,650,3.8690,0.0948,0.019
78,0,0,6,1,701,4.1726,0.1128,0.020
79,0,0,6,1,630,3.7500,0.0899,0.019
80,0,0,6,1,689,4.1012,0.1050,0.021
81,0,0,6,1,673,4.0060,0.0920,0.020
82,0,0,6,1,671,3.9940,0.1146,0.020
83,0,0,6,1,720,4.2857,0.1200,0.021
84,0,0,6,1,689,4.1012,0.1204,0.022
85,0,0,6,1,676,4.0238,0.1110,0.020
86,0,0,6,1,668,3.9762,0.1125,0.020
87,0,0,6,1,659,3.9226,0.0920,0.019
88,0,0,6,1,710,4.2262,0.1048,0.021
89,0,0,6,1,663,3.9464,0.0996,0.020
90,0,0,6,1,654,3.8929,0.0882,0.020
91,0,0,6,1,692,4.1190,0.1074,0.020
92,0,0,6,1,671,3.9940,0.0967,0.020
93,0,0,6,1,705,4.1964,0.1187,0.021
94,0,0,6,1,668,3.9762,0.1008,0.020
95,0,0,6,1,666,3.9643,0.0929,0.020
96,0,0,6,1,653,3.8869,0.1006,0.020
97,0,0,6,1,658,3.9167,0.0984,0.021
98,0,0,6,1,635,3.7798,0.1096,0.019
99,0,0,6,1,667,3.9702,0.1215,0.020
100,0,0,6,1,673,4.0060,0.1022,0.021
101,0,0,6,1,638,3.7976,0.0978,0.019
102,0,0,6,1,660,3.9286,0.0902,0.019
103,0,0,6,1,696,4.1429,0.1041,0.021
104,0,0,6,1,732,4.3571,0.1295,0.022
105,0,0,6,1,660,3.9286,0.0952,0.019
106,0,0,6,1,638,3.7976,0.1048,0.019
107,0,0,6,1,636,3.7857,0.0832,0.020
108,0,0,6,1,661,3.9345,0.0891,0.021
109,0,0,6,1,715,4.2560,0.1238,0.021
110,0,0,6,1,643,3.8274,0.0781,0.019
111,0,0,6,1,675,4.0179,0.1071,0.020
112,0,0,6,1,685,4.0774,0.1049,0.021
113,0,0,6,1,665,3.9583,0.0962,0.021
114,0,0,6,1,681,4.0536,0.1316,0.021
115,0,0,6,1,680,4.0476,0.0995,0.021
116,0,0,6,1,691,4.1131,0.0982,0.021
117,0,0,6,1,694,4.1310,0.1159,0.021
118,0,0,6,1,679,4.0417,0.1123,0.020
119,0,0,6,1,694,4.1310,0.0972,0.021
120,0,0,6,1,651,3.8750,0.0902,0.019
121,0,0,6,1,670,3.9881,0.1024,0.020
122,0,0,6,1,650,3.8690,0.0967,0.020
123,0,0,6,1,673,4.0060,0.0887,0.021
124,0,0,6,1,652,3.8810,0.0912,0.019
125,0,0,6,1,647,3.8512,0.0932,0.020
126,0,0,6,1,655,3.8988,0.0790,0.020
