seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,1,2000,2000,2000,0,0.0000,9.088
2,1,2000,4000,2000,0,0.0000,7.929
3,1,2000,6000,2000,0,0.0000,13.581
4,1,2000,8000,2000,0,0.0000,10.801
5,1,2000,10000,2000,0,0.0000,13.295
6,1,2000,12000,2000,0,0.0000,8.008
7,1,2000,14000,2000,0,0.0000,17.103
8,1,2000,16000,2000,0,0.0000,27.497
9,1,2000,18000,2000,0,0.0000,33.101
10,1,2000,20000,2000,0,0.0000,62.583
11,1,2000,22000,2000,0,0.0000,43.153
12,1,2000,24000,2000,0,0.0000,59.896
13,1,2000,26000,2000,0,0.0000,49.751
