seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,avg_wait_time,cpu_time
1,0,0,0,1,440,2.6190,0.0753,0.049
2,1,2,2,3,421,2.5060,0.0734,0.095
3,0,0,2,1,402,2.3929,0.0609,0.047
4,0,0,2,1,410,2.4405,0.0730,0.046
5,0,0,2,1,413,2.4583,0.0737,0.045
6,0,0,2,1,441,2.6250,0.0670,0.050
7,0,0,2,1,401,2.3869,0.0632,0.047
8,0,0,2,1,395,2.3512,0.0534,0.044
9,0,0,2,1,404,2.4048,0.0713,0.045
10,0,0,2,1,465,2.7679,0.0761,0.055
11,0,0,2,1,412,2.4524,0.0698,0.045
12,0,0,2,1,458,2.7262,0.0677,0.050
13,0,0,2,1,394,2.3452,0.0659,0.045
14,0,0,2,1,408,2.4286,0.0630,0.045
15,0,0,2,1,398,2.3690,0.0583,0.044
16,0,0,2,1,428,2.5476,0.0601,0.048
17,0,0,2,1,396,2.3571,0.0586,0.046
18,0,0,2,1,462,2.7500,0.0849,0.052
19,0,0,2,1,417,2.4821,0.0611,0.047
20,0,0,2,1,389,2.3155,0.0565,0.043
21,0,0,2,1,416,2.4762,0.0626,0.046
22,0,0,2,1,399,2.3750,0.0567,0.043
23,0,0,2,1,418,2.4881,0.0704,0.045
24,0,0,2,1,394,2.3452,0.0698,0.044
25,0,0,2,1,426,2.5357,0.0692,0.047
26,0,0,2,1,431,2.5655,0.0695,0.047
27,0,0,2,1,389,2.3155,0.0627,0.043
28,0,0,2,1,442,2.6310,0.0658,0.048
29,0,0,2,1,376,2.2381,0.0579,0.042
30,1,1,3,2,449,2.6726,0.0757,0.100
31,0,0,3,1,442,2.6310,0.0742,0.049
32,0,0,3,1,448,2.6667,0.0713,0.048
33,0,0,3,1,388,2.3095,0.0604,0.042
34,0,0,3,1,431,2.5655,0.0778,0.047
35,0,0,3,1,419,2.4940,0.0830,0.046
36,0,0,3,1,422,2.5119,0.0658,0.046
37,0,0,3,1,432,2.5714,0.0749,0.050
38,0,0,3,1,388,2.3095,0.0652,0.044
39,0,0,3,1,427,2.5417,0.0677,0.048
40,0,0,3,1,433,2.5774,0.0802,0.048
41,0,0,3,1,431,2.5655,0.0734,0.048
42,0,0,3,1,411,2.4464,0.0709,0.046
43,0,0,3,1,397,2.3631,0.0555,0.044
44,0,0,3,1,443,2.6369,0.0864,0.050
45,0,0,3,1,434,2.5833,0.0689,0.048
46,0,0,3,1,439,2.6131,0.0720,0.050
47,0,0,3,1,394,2.3452,0.0658,0.044
48,0,0,3,1,430,2.5595,0.0782,0.047
49,1,1,4,2,418,2.4881,0.0732,0.054
50,0,0,4,1,417,2.4821,0.0629,0.046
51,0,0,4,1,404,2.4048,0.0608,0.046
52,0,0,4,1,426,2.5357,0.0666,0.047
53,0,0,4,1,462,2.7500,0.0768,0.050
54,0,0,4,1,386,2.2976,0.0634,0.042
55,0,0,4,1,403,2.3988,0.0719,0.044
56,0,0,4,1,430,2.5595,0.0799,0.048
57,0,0,4,1,433,2.5774,0.0717,0.046
58,1,2,6,3,434,2.5833,0.0749,0.100
59,0,0,6,1,387,2.3036,0.0574,0.041
60,0,0,6,1,425,2.5298,0.0794,0.045
61,0,0,6,1,391,2.3274,0.0808,0.043
62,0,0,6,1,406,2.4167,0.0647,0.046
63,0,0,6,1,389,2.3155,0.0572,0.041
64,1,1,7,2,421,2.5060,0.0844,0.057
65,0,0,7,1,396,2.3571,0.0686,0.043
66,0,0,7,1,415,2.4702,0.0726,0.048
67,0,0,7,1,405,2.4107,0.0655,0.043
68,0,0,7,1,391,2.3274,0.0587,0.043
69,0,0,7,1,435,2.5893,0.0680,0.052
70,0,0,7,1,425,2.5298,0.0734,0.050
71,0,0,7,1,417,2.4821,0.0620,0.046
72,0,0,7,1,403,2.3988,0.0573,0.043
