seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,1,2,2,3,701,4.1726,0.073
2,1,3,5,4,706,4.2024,0.152
3,1,1,6,2,653,3.8869,0.102
4,1,2,8,3,654,3.8929,0.083
5,0,0,8,1,646,3.8452,0.055
6,0,0,8,1,672,4.0000,0.057
7,0,0,8,1,653,3.8869,0.054
8,0,0,8,1,650,3.8690,0.053
9,0,0,8,1,685,4.0774,0.059
10,1,2,10,3,699,4.1607,0.132
11,0,0,10,1,672,4.0000,0.056
12,0,0,10,1,701,4.1726,0.062
13,0,0,10,1,662,3.9405,0.055
14,1,1,11,2,641,3.8155,0.060
15,0,0,11,1,671,3.9940,0.056
16,0,0,11,1,706,4.2024,0.061
17,1,1,12,2,657,3.9107,0.074
18,0,0,12,1,699,4.1607,0.061
19,0,0,12,1,660,3.9286,0.060
20,1,1,13,2,592,3.5238,0.065
21,0,0,13,1,664,3.9524,0.055
22,0,0,13,1,655,3.8988,0.055
23,0,0,13,1,643,3.8274,0.054
24,0,0,13,1,687,4.0893,0.058
25,0,0,13,1,694,4.1310,0.060
26,0,0,13,1,695,4.1369,0.063
27,0,0,13,1,630,3.7500,0.055
28,1,1,14,2,682,4.0595,0.107
29,0,0,14,1,624,3.7143,0.050
30,0,0,14,1,686,4.0833,0.058
31,0,0,14,1,697,4.1488,0.063
32,0,0,14,1,733,4.3631,0.061
33,1,1,15,2,640,3.8095,0.056
34,0,0,15,1,654,3.8929,0.053
35,0,0,15,1,671,3.9940,0.055
36,0,0,15,1,685,4.0774,0.057
37,0,0,15,1,677,4.0298,0.056
38,0,0,15,1,631,3.7560,0.054
39,1,1,16,2,670,3.9881,0.111
40,1,1,17,2,676,4.0238,0.069
41,0,0,17,1,675,4.0179,0.068
42,0,0,17,1,669,3.9821,0.060
43,0,0,17,1,648,3.8571,0.057
44,1,6,23,7,667,3.9702,0.292
45,0,0,23,1,664,3.9524,0.055
46,0,0,23,1,672,4.0000,0.058
47,0,0,23,1,657,3.9107,0.055
48,1,2,25,3,673,4.0060,0.077
49,0,0,25,1,697,4.1488,0.061
50,0,0,25,1,625,3.7202,0.051
51,0,0,25,1,659,3.9226,0.059
52,0,0,25,1,660,3.9286,0.054
53,0,0,25,1,716,4.2619,0.064
54,0,0,25,1,637,3.7917,0.052
55,0,0,25,1,655,3.8988,0.054
56,0,0,25,1,673,4.0060,0.056
57,0,0,25,1,666,3.9643,0.054
58,0,0,25,1,674,4.0119,0.057
59,0,0,25,1,655,3.8988,0.054
60,0,0,25,1,684,4.0714,0.056
61,0,0,25,1,665,3.9583,0.060
62,0,0,25,1,640,3.8095,0.054
63,0,0,25,1,648,3.8571,0.050
64,0,0,25,1,665,3.9583,0.061
65,0,0,25,1,673,4.0060,0.054
66,0,0,25,1,665,3.9583,0.061
67,0,0,25,1,687,4.0893,0.060
68,0,0,25,1,639,3.8036,0.056
69,0,0,25,1,689,4.1012,0.058
70,0,0,25,1,660,3.9286,0.056
71,0,0,25,1,657,3.9107,0.055
72,0,0,25,1,645,3.8393,0.055
73,0,0,25,1,650,3.8690,0.053
74,0,0,25,1,647,3.8512,0.051
75,0,0,25,1,655,3.8988,0.064
76,1,1,26,2,668,3.9762,0.070
77,0,0,26,1,651,3.8750,0.056
78,0,0,26,1,700,4.1667,0.059
79,0,0,26,1,629,3.7440,0.051
80,0,0,26,1,688,4.0952,0.064
81,0,0,26,1,672,4.0000,0.056
82,0,0,26,1,672,4.0000,0.057
83,0,0,26,1,719,4.2798,0.062
84,0,0,26,1,690,4.1071,0.062
85,0,0,26,1,677,4.0298,0.061
86,0,0,26,1,668,3.9762,0.056
87,0,0,26,1,659,3.9226,0.053
88,0,0,26,1,710,4.2262,0.058
89,1,1,27,2,663,3.9464,0.069
90,0,0,27,1,654,3.8929,0.058
91,0,0,27,1,692,4.1190,0.059
92,0,0,27,1,670,3.9881,0.057
93,0,0,27,1,707,4.2083,0.058
94,0,0,27,1,669,3.9821,0.054
95,0,0,27,1,667,3.9702,0.054
96,0,0,27,1,654,3.8929,0.055
97,0,0,27,1,659,3.9226,0.058
98,0,0,27,1,635,3.7798,0.052
99,0,0,27,1,668,3.9762,0.058
100,0,0,27,1,675,4.0179,0.059
101,0,0,27,1,636,3.7857,0.055
102,0,0,27,1,662,3.9405,0.055
103,0,0,27,1,696,4.1429,0.059
104,0,0,27,1,731,4.3512,0.069
105,0,0,27,1,659,3.9226,0.056
106,0,0,27,1,638,3.7976,0.056
107,0,0,27,1,636,3.7857,0.052
108,0,0,27,1,661,3.9345,0.056
109,0,0,27,1,715,4.2560,0.060
110,0,0,27,1,642,3.8214,0.055
111,0,0,27,1,676,4.0238,0.058
112,0,0,27,1,685,4.0774,0.058
113,0,0,27,1,665,3.9583,0.059
114,1,1,28,2,681,4.0536,0.080
115,0,0,28,1,678,4.0357,0.060
116,0,0,28,1,691,4.1131,0.060
117,0,0,28,1,696,4.1429,0.060
118,0,0,28,1,678,4.0357,0.056
119,0,0,28,1,695,4.1369,0.060
120,0,0,28,1,651,3.8750,0.052
121,0,0,28,1,670,3.9881,0.056
122,0,0,28,1,651,3.8750,0.055
123,0,0,28,1,671,3.9940,0.059
124,0,0,28,1,652,3.8810,0.054
125,0,0,28,1,646,3.8452,0.056
126,0,0,28,1,655,3.8988,0.056
127,0,0,28,1,743,4.4226,0.065
128,0,0,28,1,689,4.1012,0.060
129,0,0,28,1,727,4.3274,0.061
130,0,0,28,1,650,3.8690,0.057
131,0,0,28,1,689,4.1012,0.057
132,0,0,28,1,641,3.8155,0.054
133,0,0,28,1,689,4.1012,0.058
134,1,1,29,2,677,4.0298,0.069
135,0,0,29,1,664,3.9524,0.059
136,0,0,29,1,725,4.3155,0.060
137,0,0,29,1,673,4.0060,0.054
138,0,0,29,1,671,3.9940,0.057
139,0,0,29,1,657,3.9107,0.058
140,0,0,29,1,642,3.8214,0.053
141,0,0,29,1,655,3.8988,0.054
142,0,0,29,1,665,3.9583,0.058
143,0,0,29,1,694,4.1310,0.062
144,0,0,29,1,698,4.1548,0.062
145,0,0,29,1,730,4.3452,0.064
146,0,0,29,1,688,4.0952,0.062
147,0,0,29,1,677,4.0298,0.057
148,0,0,29,1,633,3.7679,0.056
149,0,0,29,1,665,3.9583,0.060
150,0,0,29,1,670,3.9881,0.056
151,0,0,29,1,635,3.7798,0.053
152,0,0,29,1,675,4.0179,0.063
153,0,0,29,1,662,3.9405,0.054
154,0,0,29,1,680,4.0476,0.063
155,0,0,29,1,658,3.9167,0.056
156,0,0,29,1,721,4.2917,0.058
157,0,0,29,1,668,3.9762,0.055
158,0,0,29,1,647,3.8512,0.053
159,0,0,29,1,671,3.9940,0.056
160,0,0,29,1,707,4.2083,0.062
161,1,2,31,3,688,4.0952,0.092
162,0,0,31,1,692,4.1190,0.063
163,0,0,31,1,662,3.9405,0.059
164,0,0,31,1,675,4.0179,0.059
165,0,0,31,1,654,3.8929,0.057
166,0,0,31,1,704,4.1905,0.059
167,0,0,31,1,663,3.9464,0.061
168,0,0,31,1,649,3.8631,0.053
169,0,0,31,1,636,3.7857,0.055
170,0,0,31,1,646,3.8452,0.054
171,0,0,31,1,704,4.1905,0.061
172,0,0,31,1,662,3.9405,0.057
173,0,0,31,1,664,3.9524,0.056
174,0,0,31,1,624,3.7143,0.052
175,0,0,31,1,691,4.1131,0.056
176,0,0,31,1,641,3.8155,0.053
177,0,0,31,1,677,4.0298,0.057
178,0,0,31,1,657,3.9107,0.057
179,0,0,31,1,664,3.9524,0.057
180,0,0,31,1,654,3.8929,0.059
181,0,0,31,1,640,3.8095,0.056
182,0,0,31,1,678,4.0357,0.054
183,0,0,31,1,648,3.8571,0.058
184,0,0,31,1,666,3.9643,0.056
185,0,0,31,1,680,4.0476,0.055
