constraint_id,segment_id/occupancy_limit,terminal,front_signal_segment_id,front_signal_head_node_id,min_length,max_length
dl_0,1,,,,,
dl_0,35,exit_to_Brisbane,35,28,0.44,0
dl_0,28,Gowrie_exit,28,23,0.44,0
dl_1,2,,,,,
dl_1,28,Gowrie_exit,28,23,0.44,0
dl_1,35,Wyreema_exit,35,28,0.44,0
dl_1,189,exit_to_Brisbane,30,24,0.44,0
