seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,1,2000,2000,2000,157,4.3611,72.922
2,1,1861,3861,1862,707,4.2083,44.966
3,0,0,3861,1,655,3.8988,0.137
4,0,0,3861,1,654,3.8929,0.136
5,1,12,3873,13,643,3.8274,0.292
6,0,0,3873,1,672,4.0000,0.139
7,0,0,3873,1,654,3.8929,0.136
8,0,0,3873,1,651,3.8750,0.143
9,0,0,3873,1,684,4.0714,0.146
10,0,0,3873,1,702,4.1786,0.160
11,0,0,3873,1,671,3.9940,0.135
12,0,0,3873,1,702,4.1786,0.149
13,0,0,3873,1,658,3.9167,0.139
14,0,0,3873,1,648,3.8571,0.137
15,0,0,3873,1,668,3.9762,0.141
16,0,0,3873,1,708,4.2143,0.158
17,0,0,3873,1,654,3.8929,0.135
18,0,0,3873,1,701,4.1726,0.149
19,0,0,3873,1,661,3.9345,0.143
20,0,0,3873,1,595,3.5417,0.123
21,0,0,3873,1,661,3.9345,0.133
22,0,0,3873,1,659,3.9226,0.135
23,0,0,3873,1,643,3.8274,0.129
24,0,0,3873,1,685,4.0774,0.142
25,0,0,3873,1,695,4.1369,0.149
26,0,0,3873,1,695,4.1369,0.154
27,0,0,3873,1,631,3.7560,0.138
28,0,0,3873,1,683,4.0655,0.141
29,0,0,3873,1,624,3.7143,0.130
30,0,0,3873,1,685,4.0774,0.148
31,0,0,3873,1,698,4.1548,0.152
32,0,0,3873,1,738,4.3929,0.153
33,0,0,3873,1,640,3.8095,0.127
34,0,0,3873,1,653,3.8869,0.133
35,0,0,3873,1,664,3.9524,0.135
36,0,0,3873,1,681,4.0536,0.139
37,0,0,3873,1,675,4.0179,0.148
38,0,0,3873,1,630,3.7500,0.134
39,0,0,3873,1,675,4.0179,0.141
40,0,0,3873,1,677,4.0298,0.139
41,0,0,3873,1,670,3.9881,0.143
42,0,0,3873,1,667,3.9702,0.137
43,0,0,3873,1,645,3.8393,0.135
44,0,0,3873,1,668,3.9762,0.138
45,0,0,3873,1,669,3.9821,0.135
46,0,0,3873,1,673,4.0060,0.141
47,0,0,3873,1,653,3.8869,0.135
48,0,0,3873,1,674,4.0119,0.142
49,0,0,3873,1,698,4.1548,0.144
50,0,0,3873,1,628,3.7381,0.127
51,0,0,3873,1,659,3.9226,0.139
52,0,0,3873,1,660,3.9286,0.140
53,0,0,3873,1,718,4.2738,0.150
54,0,0,3873,1,637,3.7917,0.130
55,0,0,3873,1,658,3.9167,0.140
56,0,0,3873,1,671,3.9940,0.140
57,0,0,3873,1,662,3.9405,0.137
58,0,0,3873,1,674,4.0119,0.137
59,0,0,3873,1,654,3.8929,0.131
60,0,0,3873,1,687,4.0893,0.142
61,0,0,3873,1,665,3.9583,0.135
62,0,0,3873,1,639,3.8036,0.136
63,0,0,3873,1,640,3.8095,0.127
64,0,0,3873,1,661,3.9345,0.137
65,0,0,3873,1,672,4.0000,0.139
66,0,0,3873,1,664,3.9524,0.143
67,0,0,3873,1,682,4.0595,0.141
68,0,0,3873,1,638,3.7976,0.134
69,0,0,3873,1,686,4.0833,0.155
70,0,0,3873,1,659,3.9226,0.141
71,0,0,3873,1,654,3.8929,0.139
72,0,0,3873,1,650,3.8690,0.136
73,0,0,3873,1,645,3.8393,0.132
74,0,0,3873,1,644,3.8333,0.129
75,0,0,3873,1,651,3.8750,0.137
76,0,0,3873,1,665,3.9583,0.136
77,0,0,3873,1,649,3.8631,0.138
78,0,0,3873,1,701,4.1726,0.148
79,0,0,3873,1,629,3.7440,0.127
80,0,0,3873,1,688,4.0952,0.148
81,0,0,3873,1,673,4.0060,0.141
82,0,0,3873,1,676,4.0238,0.141
83,0,0,3873,1,715,4.2560,0.151
84,0,0,3873,1,691,4.1131,0.153
85,0,0,3873,1,675,4.0179,0.143
86,0,0,3873,1,666,3.9643,0.137
87,0,0,3873,1,657,3.9107,0.139
88,0,0,3873,1,708,4.2143,0.147
89,0,0,3873,1,661,3.9345,0.135
90,0,0,3873,1,657,3.9107,0.137
91,0,0,3873,1,685,4.0774,0.143
92,0,0,3873,1,670,3.9881,0.142
93,0,0,3873,1,703,4.1845,0.152
94,0,0,3873,1,667,3.9702,0.145
95,0,0,3873,1,664,3.9524,0.138
96,0,0,3873,1,652,3.8810,0.136
97,0,0,3873,1,661,3.9345,0.145
98,0,0,3873,1,638,3.7976,0.129
99,0,0,3873,1,663,3.9464,0.140
100,0,0,3873,1,671,3.9940,0.149
101,0,0,3873,1,636,3.7857,0.131
102,0,0,3873,1,653,3.8869,0.135
103,0,0,3873,1,696,4.1429,0.151
104,0,0,3873,1,731,4.3512,0.160
105,0,0,3873,1,657,3.9107,0.131
