seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,1,34,34,33,460,2.7381,0.422
2,1,19,53,17,445,2.6488,0.351
3,1,4,57,5,411,2.4464,0.113
4,1,18,75,19,425,2.5298,0.353
5,1,7,82,8,425,2.5298,0.145
6,1,3,85,4,460,2.7381,0.104
7,1,5,90,6,424,2.5238,0.124
8,1,2,92,3,410,2.4405,0.058
9,1,5,97,6,418,2.4881,0.138
10,1,39,136,40,486,2.8929,1.174
11,0,0,136,1,429,2.5536,0.034
12,1,13,149,14,474,2.8214,0.265
13,1,4,153,5,411,2.4464,0.053
14,1,4,157,5,417,2.4821,0.061
15,1,1,158,2,408,2.4286,0.058
16,1,2,160,3,454,2.7024,0.064
17,0,0,160,1,414,2.4643,0.034
18,1,7,167,8,479,2.8512,0.277
19,0,0,167,1,433,2.5774,0.035
20,0,0,167,1,404,2.4048,0.031
21,1,3,170,4,434,2.5833,0.121
22,0,0,170,1,410,2.4405,0.033
23,1,2,172,3,429,2.5536,0.057
24,1,1,173,2,414,2.4643,0.054
25,1,3,176,4,451,2.6845,0.070
26,1,1,177,2,446,2.6548,0.041
27,1,5,182,6,404,2.4048,0.041
28,0,0,182,1,461,2.7440,0.035
29,0,0,182,1,388,2.3095,0.031
30,1,3,185,4,471,2.8036,0.084
31,1,8,193,9,465,2.7679,0.077
32,1,1,194,2,465,2.7679,0.057
33,1,2,196,3,403,2.3988,0.044
34,0,0,196,1,442,2.6310,0.033
35,0,0,196,1,438,2.6071,0.034
36,1,4,200,5,441,2.6250,0.063
37,1,10,210,11,452,2.6905,0.126
38,1,2,212,3,408,2.4286,0.088
39,1,2,214,3,436,2.5952,0.052
40,1,1,215,2,438,2.6071,0.042
41,1,1,216,2,450,2.6786,0.058
42,0,0,216,1,426,2.5357,0.034
43,1,2,218,3,407,2.4226,0.049
44,0,0,218,1,458,2.7262,0.037
45,1,59,277,60,444,2.6429,1.844
46,0,0,277,1,460,2.7381,0.040
47,1,4,281,5,410,2.4405,0.118
48,1,10,291,11,451,2.6845,0.145
49,1,2,293,3,439,2.6131,0.100
50,0,0,293,1,433,2.5774,0.037
51,1,1,294,2,430,2.5595,0.045
52,0,0,294,1,445,2.6488,0.039
53,1,10,304,11,482,2.8690,0.242
54,0,0,304,1,406,2.4167,0.036
55,0,0,304,1,420,2.5000,0.035
56,1,3,307,4,444,2.6429,0.105
57,1,7,314,8,443,2.6369,0.111
58,1,1,315,2,453,2.6964,0.051
59,1,1,316,2,399,2.3750,0.064
60,1,4,320,5,440,2.6190,0.136
61,1,4,324,5,416,2.4762,0.123
62,0,0,324,1,427,2.5417,0.037
63,0,0,324,1,403,2.3988,0.033
64,1,3,327,4,442,2.6310,0.147
65,1,6,333,7,409,2.4345,0.124
66,0,0,333,1,424,2.5238,0.039
67,1,3,336,4,424,2.5238,0.101
68,0,0,336,1,405,2.4107,0.037
69,1,3,339,4,449,2.6726,0.140
70,0,0,339,1,437,2.6012,0.042
71,1,7,346,8,435,2.5893,0.077
72,1,7,353,8,418,2.4881,0.165
73,0,0,353,1,427,2.5417,0.037
74,0,0,353,1,408,2.4286,0.034
75,0,0,353,1,429,2.5536,0.038
76,0,0,353,1,446,2.6548,0.038
77,0,0,353,1,435,2.5893,0.036
78,1,1,354,2,440,2.6190,0.067
79,0,0,354,1,421,2.5060,0.036
80,1,1,355,2,439,2.6131,0.056
81,0,0,355,1,440,2.6190,0.039
82,0,0,355,1,446,2.6548,0.040
83,0,0,355,1,469,2.7917,0.043
84,0,0,355,1,441,2.6250,0.041
85,0,0,355,1,472,2.8095,0.043
86,1,1,356,2,429,2.5536,0.052
87,1,5,361,6,425,2.5298,0.173
88,1,3,364,4,464,2.7619,0.161
89,0,0,364,1,432,2.5714,0.039
90,1,6,370,7,452,2.6905,0.130
91,1,29,399,30,415,2.4702,0.659
92,1,2,401,3,434,2.5833,0.089
93,0,0,401,1,461,2.7440,0.041
94,0,0,401,1,410,2.4405,0.034
95,0,0,401,1,405,2.4107,0.035
96,0,0,401,1,439,2.6131,0.037
97,1,4,405,5,428,2.5476,0.049
98,1,4,409,5,433,2.5774,0.089
99,1,2,411,3,433,2.5774,0.113
100,0,0,411,1,449,2.6726,0.041
101,0,0,411,1,429,2.5536,0.038
102,0,0,411,1,427,2.5417,0.038
103,0,0,411,1,446,2.6548,0.040
104,1,14,425,15,471,2.8036,0.232
105,0,0,425,1,419,2.4940,0.036
106,0,0,425,1,426,2.5357,0.038
107,0,0,425,1,426,2.5357,0.039
108,0,0,425,1,427,2.5417,0.038
109,1,6,431,7,447,2.6607,0.208
110,0,0,431,1,433,2.5774,0.038
111,0,0,431,1,445,2.6488,0.039
112,1,39,470,40,458,2.7262,0.970
113,1,5,475,6,432,2.5714,0.073
114,1,8,483,9,422,2.5119,0.300
115,0,0,483,1,426,2.5357,0.037
116,0,0,483,1,440,2.6190,0.038
117,0,0,483,1,453,2.6964,0.038
118,0,0,483,1,444,2.6429,0.038
119,0,0,483,1,435,2.5893,0.037
120,0,0,483,1,395,2.3512,0.033
121,0,0,483,1,443,2.6369,0.039
122,0,0,483,1,406,2.4167,0.036
123,0,0,483,1,457,2.7202,0.042
124,0,0,483,1,422,2.5119,0.035
125,0,0,483,1,426,2.5357,0.037
126,1,14,497,15,423,2.5179,0.133
127,1,2,499,3,480,2.8571,0.098
128,0,0,499,1,445,2.6488,0.039
129,1,1,500,2,471,2.8036,0.079
130,0,0,500,1,417,2.4821,0.035
131,0,0,500,1,447,2.6607,0.039
132,0,0,500,1,439,2.6131,0.036
133,0,0,500,1,444,2.6429,0.038
134,0,0,500,1,450,2.6786,0.040
135,0,0,500,1,408,2.4286,0.037
136,0,0,500,1,462,2.7500,0.040
137,0,0,500,1,442,2.6310,0.038
138,0,0,500,1,414,2.4643,0.037
139,1,3,503,4,417,2.4821,0.127
140,0,0,503,1,401,2.3869,0.034
141,0,0,503,1,415,2.4702,0.034
142,0,0,503,1,429,2.5536,0.036
143,0,0,503,1,457,2.7202,0.038
144,0,0,503,1,458,2.7262,0.038
145,0,0,503,1,475,2.8274,0.041
146,0,0,503,1,443,2.6369,0.037
147,0,0,503,1,426,2.5357,0.035
148,0,0,503,1,435,2.5893,0.038
149,0,0,503,1,437,2.6012,0.037
150,0,0,503,1,461,2.7440,0.041
151,0,0,503,1,425,2.5298,0.036
152,0,0,503,1,409,2.4345,0.036
153,0,0,503,1,420,2.5000,0.037
154,1,1,504,2,460,2.7381,0.057
155,1,1,505,2,430,2.5595,0.067
156,0,0,505,1,459,2.7321,0.038
157,0,0,505,1,424,2.5238,0.043
158,0,0,505,1,423,2.5179,0.036
159,1,4,509,5,434,2.5833,0.139
160,0,0,509,1,469,2.7917,0.039
161,1,159,668,160,435,2.5893,3.015
162,0,0,668,1,444,2.6429,0.039
163,0,0,668,1,449,2.6726,0.040
164,1,2,670,3,444,2.6429,0.074
165,0,0,670,1,428,2.5476,0.039
166,0,0,670,1,467,2.7798,0.041
167,0,0,670,1,436,2.5952,0.041
168,0,0,670,1,421,2.5060,0.038
169,0,0,670,1,422,2.5119,0.039
170,0,0,670,1,419,2.4940,0.038
171,0,0,670,1,467,2.7798,0.043
172,0,0,670,1,410,2.4405,0.039
173,0,0,670,1,461,2.7440,0.042
174,0,0,670,1,414,2.4643,0.037
175,1,2,672,3,463,2.7560,0.125
176,0,0,672,1,413,2.4583,0.037
