seed,deadlock_found,new_constraints,total_constraints,iterations,trains_per_hr,cpu_time
2326,0,0,13558,1,5.0417,1.557
2327,0,0,13558,1,4.8690,1.722
2328,0,0,13558,1,4.5595,1.192
2329,0,0,13558,1,5.3155,1.574
2330,0,0,13558,1,4.9524,1.343
2331,0,0,13558,1,4.9167,1.427
2332,0,0,13558,1,5.2143,1.663
2333,0,0,13558,1,4.9464,1.339
2334,0,0,13558,1,5.0952,1.591
2335,0,0,13558,1,5.0000,1.531
2336,0,0,13558,1,4.9167,1.405
2337,0,0,13558,1,5.1190,1.467
2338,0,0,13558,1,5.1012,1.435
2339,0,0,13558,1,4.7560,1.303
2340,0,0,13558,1,5.2024,1.439
2341,0,0,13558,1,4.9940,1.427
2342,0,0,13558,1,5.1012,1.447
2343,0,0,13558,1,4.6607,1.366
2344,0,0,13558,1,4.8631,1.561
2345,0,0,13558,1,5.0357,1.464
2346,0,0,13558,1,4.7857,1.429
2347,0,0,13558,1,4.9405,1.439
2348,0,0,13558,1,5.0357,1.422
2349,0,0,13558,1,4.9881,1.391
2350,0,0,13558,1,5.2798,1.519
2351,0,0,13558,1,5.2024,2.066
2352,0,0,13558,1,4.9048,1.498
2353,0,0,13558,1,4.9405,1.520
2354,0,0,13558,1,5.2798,1.650
2355,0,0,13558,1,4.9286,1.418
2356,0,0,13558,1,4.9226,1.360
2357,0,0,13558,1,4.8452,1.566
2358,0,0,13558,1,4.6310,1.393
2359,0,0,13558,1,4.8452,1.360
2360,0,0,13558,1,5.0476,1.585
2361,0,0,13558,1,4.9405,1.461
2362,0,0,13558,1,4.8452,1.416
2363,0,0,13558,1,4.9940,1.427
2364,0,0,13558,1,4.8393,1.416
2365,0,0,13558,1,4.9762,1.509
2366,0,0,13558,1,4.7857,1.363
2367,1,3,13561,4,5.2262,3.015
2368,0,0,13561,1,4.9405,1.439
2369,0,0,13561,1,5.0774,1.528
2370,0,0,13561,1,5.2976,1.799
2371,0,0,13561,1,4.9107,1.266
2372,0,0,13561,1,4.9226,1.441
2373,0,0,13561,1,4.8690,1.364
2374,0,0,13561,1,4.9405,1.341
2375,0,0,13561,1,5.0833,1.643
2376,0,0,13561,1,5.0476,1.734
2377,1,4,13565,5,5.3274,7.038
2378,0,0,13565,1,4.8274,1.569
2379,0,0,13565,1,5.1548,1.450
2380,0,0,13565,1,4.9702,1.382
2381,0,0,13565,1,5.0179,1.544
2382,0,0,13565,1,4.8929,1.430
2383,0,0,13565,1,4.8214,1.354
2384,0,0,13565,1,4.9167,1.373
2385,0,0,13565,1,4.8512,1.303
2386,0,0,13565,1,5.0060,1.420
2387,0,0,13565,1,4.8690,1.421
2388,0,0,13565,1,5.1964,1.546
2389,0,0,13565,1,5.0357,1.529
2390,0,0,13565,1,4.8869,1.314
2391,0,0,13565,1,5.1964,1.585
2392,0,0,13565,1,5.0119,1.429
2393,0,0,13565,1,4.7976,1.424
2394,0,0,13565,1,4.6250,1.168
2395,0,0,13565,1,4.9464,1.383
2396,0,0,13565,1,4.6905,1.245
2397,0,0,13565,1,5.1607,1.449
2398,0,0,13565,1,4.9881,1.656
2399,0,0,13565,1,5.0595,1.728
2400,0,0,13565,1,5.0417,1.413
2401,0,0,13565,1,4.9107,1.464
2402,0,0,13565,1,4.9405,1.502
2403,0,0,13565,1,5.0655,1.479
2404,0,0,13565,1,5.0238,1.409
2405,0,0,13565,1,5.1071,1.391
2406,0,0,13565,1,4.9643,1.328
2407,0,0,13565,1,4.8095,1.511
2408,0,0,13565,1,5.2024,1.671
2409,0,0,13565,1,5.0417,1.460
2410,0,0,13565,1,5.2024,1.577
2411,0,0,13565,1,4.6250,1.234
2412,0,0,13565,1,5.0774,1.533
2413,0,0,13565,1,5.0238,1.432
2414,0,0,13565,1,4.7917,1.286
2415,0,0,13565,1,4.7619,1.370
2416,0,0,13565,1,4.8036,1.309
2417,0,0,13565,1,5.3631,1.589
2418,0,0,13565,1,5.0298,1.423
2419,0,0,13565,1,4.9286,1.348
2420,0,0,13565,1,5.3155,1.573
2421,0,0,13565,1,5.3988,1.843
2422,0,0,13565,1,4.9464,1.406
2423,0,0,13565,1,5.1190,1.451
2424,0,0,13565,1,4.9107,1.378
2425,0,0,13565,1,5.1548,1.450
2426,0,0,13565,1,5.0774,1.450
2427,0,0,13565,1,5.0655,1.481
2428,0,0,13565,1,4.9107,1.350
2429,0,0,13565,1,5.0417,1.481
2430,1,36,13601,37,5.1071,27.292
2431,0,0,13601,1,4.7798,1.324
2432,0,0,13601,1,4.9167,1.632
2433,0,0,13601,1,4.8929,1.452
2434,0,0,13601,1,4.7202,1.419
2435,0,0,13601,1,4.9583,1.571
2436,0,0,13601,1,5.0179,1.460
2437,0,0,13601,1,5.0893,1.735
2438,0,0,13601,1,5.1429,2.262
2439,0,0,13601,1,5.0298,1.553
2440,0,0,13601,1,4.9643,1.589
2441,0,0,13601,1,4.6369,1.381
2442,0,0,13601,1,5.1726,1.712
2443,0,0,13601,1,4.8810,1.439
2444,0,0,13601,1,5.0060,1.837
2445,0,0,13601,1,5.2798,1.593
2446,0,0,13601,1,5.0417,1.463
2447,0,0,13601,1,4.5893,1.271
2448,0,0,13601,1,5.0595,1.378
2449,0,0,13601,1,4.6607,1.210
2450,0,0,13601,1,4.7857,2.669
2451,0,0,13601,1,4.9524,1.533
2452,0,0,13601,1,5.2083,1.677
2453,0,0,13601,1,4.8750,1.496
2454,0,0,13601,1,5.1548,1.639
2455,0,0,13601,1,4.8036,1.931
2456,0,0,13601,1,4.7798,1.461
2457,0,0,13601,1,5.0119,1.521
2458,0,0,13601,1,4.8512,1.471
2459,0,0,13601,1,5.0952,1.485
2460,0,0,13601,1,4.8393,1.320
2461,0,0,13601,1,4.7083,1.227
2462,0,0,13601,1,4.7143,1.301
2463,0,0,13601,1,4.7976,1.358
2464,0,0,13601,1,4.7143,1.256
2465,0,0,13601,1,5.1071,1.427
2466,1,2,13603,3,4.9464,4.572
2467,0,0,13603,1,5.1488,1.686
2468,0,0,13603,1,5.0179,1.671
2469,0,0,13603,1,4.8810,1.378
2470,0,0,13603,1,5.0536,1.442
2471,0,0,13603,1,5.1012,1.467
2472,0,0,13603,1,5.1726,1.658
2473,0,0,13603,1,5.3929,1.616
2474,0,0,13603,1,5.0119,1.350
2475,0,0,13603,1,4.7976,1.456
2476,0,0,13603,1,5.0893,1.469
2477,0,0,13603,1,5.0238,1.348
2478,0,0,13603,1,4.8929,1.456
2479,0,0,13603,1,4.9940,1.438
2480,0,0,13603,1,4.8036,1.436
2481,0,0,13603,1,4.9464,1.341
2482,0,0,13603,1,4.8810,1.430
2483,0,0,13603,1,5.0833,1.593
2484,0,0,13603,1,5.0893,1.732
2485,1,540,14143,540,5.0238,446.068
2486,0,0,14143,1,5.0476,1.375
2487,0,0,14143,1,4.8393,1.353
2488,0,0,14143,1,5.2857,1.665
2489,0,0,14143,1,5.1845,1.732
2490,0,0,14143,1,4.8095,1.401
2491,0,0,14143,1,5.1548,1.649
2492,0,0,14143,1,4.8631,1.671
2493,0,0,14143,1,5.3274,2.287
2494,0,0,14143,1,5.1190,1.645
2495,0,0,14143,1,5.2262,1.606
2496,0,0,14143,1,4.8393,1.475
2497,0,0,14143,1,4.9643,1.571
2498,0,0,14143,1,4.7500,1.521
2499,0,0,14143,1,5.0000,1.595
2500,0,0,14143,1,5.0536,1.567
2501,0,0,14143,1,4.9464,1.610
2502,0,0,14143,1,4.8393,1.399
2503,0,0,14143,1,5.1250,1.704
2504,0,0,14143,1,5.0417,1.384
2505,0,0,14143,1,4.8512,1.560
2506,0,0,14143,1,5.1667,1.637
2507,0,0,14143,1,5.2738,1.601
2508,0,0,14143,1,5.2857,1.759
2509,0,0,14143,1,5.1607,1.605
2510,0,0,14143,1,4.9226,1.426
2511,0,0,14143,1,5.0060,1.482
2512,0,0,14143,1,5.2500,1.547
2513,0,0,14143,1,5.1190,1.474
2514,0,0,14143,1,4.7500,1.299
2515,0,0,14143,1,4.9107,1.482
2516,0,0,14143,1,4.8333,1.619
2517,0,0,14143,1,4.9107,1.457
2518,0,0,14143,1,4.9048,1.749
2519,0,0,14143,1,5.2500,1.512
2520,0,0,14143,1,4.8214,1.486
2521,0,0,14143,1,4.6905,1.317
2522,0,0,14143,1,4.9940,1.499
2523,0,0,14143,1,4.9821,1.446
2524,0,0,14143,1,4.7917,1.371
2525,0,0,14143,1,4.8333,1.353
2526,0,0,14143,1,5.3036,1.773
2527,0,0,14143,1,5.0833,1.630
2528,0,0,14143,1,4.7857,1.598
2529,0,0,14143,1,5.1071,1.653
2530,0,0,14143,1,4.6250,1.343
2531,0,0,14143,1,4.8750,1.369
2532,0,0,14143,1,4.9762,1.562
2533,0,0,14143,1,5.2381,1.520
2534,0,0,14143,1,5.1190,1.448
2535,0,0,14143,1,5.0774,1.843
2536,0,0,14143,1,5.0595,1.984
2537,0,0,14143,1,5.2857,1.935
2538,0,0,14143,1,5.1071,1.867
2539,0,0,14143,1,4.7917,1.391
2540,0,0,14143,1,5.0952,1.621
2541,0,0,14143,1,4.5476,1.261
2542,0,0,14143,1,4.8393,1.462
2543,0,0,14143,1,4.8690,1.428
2544,0,0,14143,1,4.9464,1.721
2545,0,0,14143,1,4.9762,1.451
2546,0,0,14143,1,4.7500,1.322
2547,0,0,14143,1,4.7798,1.852
2548,0,0,14143,1,5.0774,1.344
2549,0,0,14143,1,4.9583,1.268
2550,0,0,14143,1,4.8571,1.677
2551,0,0,14143,1,4.8274,1.456
2552,0,0,14143,1,4.8571,1.265
2553,0,0,14143,1,5.1369,1.373
2554,0,0,14143,1,5.1310,1.368
2555,0,0,14143,1,4.9167,1.383
2556,0,0,14143,1,5.0298,1.340
2557,0,0,14143,1,5.0893,1.481
2558,0,0,14143,1,5.0655,1.479
2559,0,0,14143,1,4.9226,1.353
2560,0,0,14143,1,5.0952,1.429
2561,0,0,14143,1,5.0833,1.309
2562,0,0,14143,1,5.0357,1.321
2563,0,0,14143,1,5.0119,1.287
2564,0,0,14143,1,4.9524,1.250
2565,0,0,14143,1,4.9167,1.357
2566,0,0,14143,1,5.2381,1.410
2567,0,0,14143,1,5.0536,1.391
2568,0,0,14143,1,4.9881,1.442
2569,0,0,14143,1,4.8452,1.240
2570,0,0,14143,1,5.2500,1.436
2571,0,0,14143,1,5.0357,1.267
2572,0,0,14143,1,5.0595,1.361
2573,0,0,14143,1,4.9405,1.298
2574,0,0,14143,1,4.9940,1.326
2575,0,0,14143,1,4.9643,1.278
2576,0,0,14143,1,4.7381,1.195
2577,0,0,14143,1,5.0833,1.295
2578,0,0,14143,1,5.1190,1.423
2579,0,0,14143,1,4.8571,1.283
2580,0,0,14143,1,4.9702,1.338
2581,0,0,14143,1,4.9940,1.388
2582,0,0,14143,1,5.2143,1.352
2583,0,0,14143,1,5.0417,1.321
2584,0,0,14143,1,4.9345,1.258
2585,0,0,14143,1,5.0417,1.352
